	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d
54	0.20279	0.07645	0.11648	0.06283	0.12684	0.05064	0.34404	0.09160	0.13319	0.06639	0.22727	0.06216	0.18229	0.09818	0.07846	0.45539	0.15983	0.28012	0.23123	0.12511	0.10915	0.33685	0.16372	0.27954	0.35556	0.21033	0.18227	0.29632	0.17720	0.16505	0.25629	0.08956	0.15384	0.09238	0.02428	0.07908	0.34826	0.13218	0.28625	0.20652	0.09636	0.08465	0.42614	0.19879	0.29661	0.13719	0.16802	0.20725	0.25771	0.05795	0.19089	0.18975	0.06203	0.04783	0.41180	0.17392	0.29648	0.13783	0.04578	0.09015	0.50020	0.24586	0.25059	0.31066	0.23067	0.19060	0.23146	-0.00377	0.14681	0.15776	0.10039	0.11439	0.36186	0.16068	0.23350	0.17281	0.08560	0.15939	0.21948	0.11203	0.16135	0.16601	0.09028	0.14058	0.32307	0.10756	0.15119
55	0.16071	0.07219	0.09410	0.05619	0.12338	0.04474	0.29400	0.09084	0.12087	0.06238	0.22100	0.06193	0.14677	0.08022	0.07819	0.41683	0.15303	0.28911	0.19446	0.10624	0.10896	0.29736	0.14981	0.26856	0.30436	0.18683	0.18012	0.25013	0.15662	0.16001	0.19441	0.07000	0.14527	0.06073	0.00836	0.07831	0.29963	0.12429	0.27169	0.16755	0.08074	0.08940	0.36398	0.17943	0.27941	0.08465	0.12015	0.17879	0.21685	0.05406	0.19177	0.15352	0.04843	0.04921	0.37194	0.17181	0.29441	0.10141	0.03270	0.09526	0.43204	0.22083	0.24101	0.25273	0.19053	0.18183	0.19069	0.00016	0.15217	0.10219	0.06849	0.11359	0.31523	0.15232	0.23198	0.13688	0.06766	0.15501	0.15976	0.08260	0.14269	0.13381	0.07631	0.13528	0.26931	0.09205	0.14399
56	0.11808	0.06624	0.06939	0.04995	0.11641	0.03850	0.24006	0.08721	0.10570	0.05741	0.20832	0.06155	0.11074	0.06073	0.07678	0.36636	0.14185	0.29133	0.15471	0.08454	0.10652	0.25277	0.13346	0.25096	0.24647	0.15763	0.17345	0.19982	0.13139	0.15022	0.13833	0.05197	0.13144	0.03060	-0.00815	0.07465	0.24606	0.11339	0.24800	0.12678	0.06170	0.09210	0.29687	0.15567	0.25574	0.03984	0.07382	0.14496	0.17142	0.04839	0.18674	0.11707	0.03327	0.04954	0.31892	0.16022	0.28165	0.06368	0.01786	0.09762	0.36043	0.19170	0.22558	0.19548	0.14796	0.16787	0.14817	0.00442	0.15243	0.05004	0.03466	0.10750	0.26279	0.13888	0.22429	0.10042	0.04797	0.14716	0.10223	0.05231	0.11898	0.09940	0.05865	0.12494	0.21642	0.07614	0.13265
57	0.07683	0.05931	0.04393	0.04407	0.10536	0.03279	0.18512	0.08032	0.08833	0.05150	0.18845	0.06057	0.07582	0.04050	0.07343	0.30490	0.12571	0.28306	0.11473	0.06131	0.10098	0.20574	0.11519	0.22642	0.18571	0.12413	0.16139	0.14816	0.10263	0.13478	0.09176	0.03625	0.11211	0.00234	-0.02389	0.06719	0.18892	0.09933	0.21487	0.08730	0.04086	0.09155	0.23011	0.12894	0.22557	0.00184	0.03266	0.10823	0.12433	0.04110	0.17372	0.08279	0.01778	0.04809	0.25651	0.14014	0.25869	0.02661	0.00206	0.09562	0.28894	0.15991	0.20294	0.14145	0.10593	0.14813	0.10629	0.00785	0.14571	0.00252	0.00170	0.09557	0.20850	0.12130	0.20951	0.06487	0.02726	0.13503	0.04802	0.02342	0.09198	0.06467	0.03813	0.10972	0.16738	0.06085	0.11683
58	0.03820	0.05255	0.01947	0.03824	0.09016	0.02827	0.13194	0.07135	0.06964	0.04502	0.16183	0.05833	0.04335	0.02047	0.06725	0.23707	0.10559	0.26329	0.07658	0.03812	0.09138	0.15882	0.09573	0.19546	0.12639	0.08848	0.14334	0.09857	0.07215	0.11363	0.05506	0.02288	0.08833	-0.02551	-0.03801	0.05594	0.13087	0.08262	0.17420	0.05154	0.02003	0.08643	0.16778	0.10097	0.18959	-0.03080	0.00019	0.07155	0.07773	0.03236	0.15156	0.05266	0.00316	0.04395	0.19015	0.11416	0.22674	-0.00891	-0.01378	0.08788	0.22065	0.12706	0.17281	0.08946	0.06679	0.12307	0.06698	0.00933	0.13123	-0.03976	-0.02744	0.07876	0.15595	0.10069	0.18716	0.03131	0.00655	0.11844	-0.00215	-0.00240	0.06464	0.03168	0.01639	0.09048	0.12432	0.04668	0.09691
59	0.00273	0.04742	-0.00240	0.03223	0.07182	0.02440	0.08290	0.06133	0.05067	0.03811	0.13018	0.05409	0.01405	0.00195	0.05785	0.16830	0.08309	0.23264	0.04122	0.01659	0.07731	0.11422	0.07592	0.15972	0.07221	0.05346	0.11950	0.05502	0.04275	0.08846	0.02486	0.01127	0.06283	-0.05164	-0.04815	0.04141	0.07445	0.06363	0.12947	0.02085	0.00099	0.07596	0.11146	0.07334	0.14963	-0.06581	-0.02561	0.04197	0.03251	0.02228	0.12152	0.02776	-0.00962	0.03674	0.12486	0.08528	0.18750	-0.04246	-0.02843	0.07417	0.15802	0.09470	0.13704	0.03655	0.03189	0.09319	0.03230	0.00830	0.10971	-0.07483	-0.05006	0.05969	0.10776	0.07844	0.15803	0.00071	-0.01265	0.09811	-0.04238	-0.02182	0.03976	0.00184	-0.00433	0.06923	0.08842	0.03359	0.07431
60	-0.02482	0.03929	-0.01823	0.02559	0.05087	0.02387	0.03898	0.05320	0.03206	0.03181	0.09663	0.04732	-0.01228	-0.01385	0.04597	0.10308	0.05975	0.19289	0.00796	-0.00209	0.05972	0.07372	0.05658	0.12197	0.02467	0.02162	0.09163	0.02020	0.01717	0.06166	-0.00071	0.00177	0.03846	-0.08249	-0.05787	0.02713	0.02583	0.04485	0.08724	-0.00525	-0.01512	0.06080	0.06134	0.04726	0.10918	-0.03610	-0.01384	-0.00081	-0.01147	0.01059	0.08617	0.00783	-0.01973	0.02662	0.06408	0.05611	0.14451	-0.07399	-0.04086	0.05616	0.10223	0.06394	0.09849	-0.02374	0.00154	0.06725	0.00411	0.00507	0.08407	-0.09889	-0.06417	0.04156	0.06580	0.05597	0.12418	-0.02710	-0.02907	0.07624	-0.07954	-0.03850	0.02091	-0.02349	-0.02068	0.04744	0.05934	0.02137	0.05150
61	-0.04708	0.03537	-0.02914	0.01982	0.03147	0.01820	0.00489	0.03978	0.01637	0.02232	0.06462	0.03868	-0.03390	-0.02496	0.03267	0.04501	0.03698	0.14764	-0.02267	-0.01650	0.04018	0.03865	0.03833	0.08559	-0.01496	-0.00429	0.06215	-0.00497	-0.00189	0.03790	-0.02748	-0.00779	0.01993	-0.09614	-0.05461	0.01124	-0.01238	0.02669	0.05117	-0.02634	-0.02702	0.04251	0.01792	0.02381	0.07121	-0.03554	-0.01111	-0.00792	-0.05215	-0.00105	0.05411	-0.00739	-0.02752	0.01635	0.01202	0.02952	0.10098	-0.09981	-0.04895	0.03639	0.05372	0.03645	0.06389	-0.06551	-0.01964	0.02515	-0.01603	0.00036	0.05696	-0.10844	-0.06886	0.02700	0.03098	0.03467	0.08914	-0.04876	-0.03991	0.05431	-0.06812	-0.03181	0.00410	-0.04760	-0.03351	0.03113	0.03657	0.01023	0.03075
62	-0.05664	0.02821	-0.03090	0.01162	0.01112	0.01750	-0.02175	0.03396	0.00190	0.01308	0.03398	0.03250	-0.05472	-0.03375	0.02217	-0.00287	0.01632	0.10222	-0.05320	-0.02792	0.02376	0.00989	0.02166	0.05377	-0.05066	-0.02535	0.03700	-0.03578	-0.02484	-0.00465	-0.01818	-0.00242	-0.00229	-0.07546	-0.02985	-0.00593	-0.08131	-0.01826	-0.00362	-0.04645	-0.03649	0.02625	-0.01997	0.00383	0.04334	-0.03584	-0.01117	-0.00625	-0.08592	-0.01444	0.01669	-0.01957	-0.03061	0.00411	-0.03474	0.00584	0.06575	-0.12507	-0.05608	0.02014	0.01205	0.01180	0.03012	-0.08773	-0.02857	-0.01126	-0.03024	-0.00439	0.03599	-0.02659	-0.01911	-0.00482	0.00445	0.01602	0.05616	-0.07194	-0.04911	0.03829	-0.03104	-0.01331	-0.00591	-0.05329	-0.02880	0.00573	0.01685	0.00018	0.01552
63	-0.05969	0.02886	-0.02817	0.00786	0.00033	0.00730	-0.03754	0.03173	-0.00855	0.00895	0.00960	0.02282	-0.04805	-0.02578	0.00584	-0.03896	-0.00081	0.06278	-0.06576	-0.02780	0.00374	-0.01283	0.00722	0.03003	-0.06721	-0.03226	0.01062	-0.04121	-0.02661	-0.00344	-0.02639	-0.00512	-0.00562	-0.09726	-0.03420	-0.00524	-0.08082	-0.02068	-0.00618	-0.04836	-0.03490	0.00699	-0.03940	-0.01022	0.00217	-0.02345	-0.00857	-0.00671	-0.10290	-0.02369	-0.00971	-0.02917	-0.03073	-0.00566	-0.06003	-0.00860	0.02784	-0.09563	-0.03521	-0.00194	-0.01973	-0.00908	-0.00815	-0.11603	-0.03088	-0.00502	-0.02938	-0.01103	-0.00229	-0.02555	-0.01787	-0.00510	-0.01648	0.00063	0.03084	-0.05775	-0.03652	0.01530	-0.03940	-0.01701	-0.00434	-0.06058	-0.02490	-0.00511	0.01586	-0.00421	-0.00219
64	-0.05625	0.03270	-0.02392	0.00787	-0.00583	0.00133	-0.04120	0.02761	-0.01236	0.00496	-0.00235	0.01011	-0.03726	-0.01596	-0.00511	-0.05690	-0.01130	0.02881	-0.07423	-0.02549	-0.00668	-0.01604	-0.00435	-0.00192	-0.06848	-0.02838	-0.00756	-0.04440	-0.02752	-0.00433	-0.03537	-0.00825	-0.00557	-0.09931	-0.03165	-0.00547	-0.06686	-0.01791	-0.00449	-0.04022	-0.02741	-0.00770	-0.05295	-0.01672	-0.00746	-0.01154	-0.00749	-0.00608	-0.09714	-0.02170	-0.00535	-0.03343	-0.03351	-0.00482	-0.05709	-0.01047	-0.00875	-0.09159	-0.02999	-0.00714	-0.03599	-0.01389	-0.00575	-0.11562	-0.02747	-0.00651	-0.03694	-0.01373	-0.00696	-0.01886	-0.01568	-0.00523	-0.01519	-0.00808	0.00042	-0.02661	-0.01444	-0.00609	-0.03270	-0.01426	-0.00488	-0.06966	-0.02603	-0.00310	0.00879	-0.00764	-0.00630
65	-0.05598	0.03021	-0.02353	0.00720	-0.00478	0.00098	-0.04131	0.02279	-0.01337	0.00422	-0.00615	0.00124	-0.04522	-0.01842	-0.00344	-0.03711	-0.00738	-0.00903	-0.08514	-0.02728	-0.00460	-0.02095	-0.00919	-0.00669	-0.07874	-0.03103	-0.00488	-0.04152	-0.02579	-0.00402	-0.03779	-0.00864	-0.00602	-0.08550	-0.02581	-0.00536	-0.04866	-0.01558	-0.00455	-0.04851	-0.02931	-0.00556	-0.06379	-0.02000	-0.00547	-0.00500	-0.00849	-0.00540	-0.07983	-0.01898	-0.00637	-0.03180	-0.03333	-0.00542	-0.06712	-0.01368	-0.00480	-0.08953	-0.02947	-0.00615	-0.05013	-0.01800	-0.00692	-0.09684	-0.02071	-0.00557	-0.04652	-0.01507	-0.00655	-0.00984	-0.01337	-0.00513	-0.01338	-0.01089	-0.00691	-0.04450	-0.02004	-0.00283	-0.02771	-0.01249	-0.00476	-0.06560	-0.02286	-0.00382	-0.00271	-0.01049	-0.00574
66	-0.04510	0.02518	-0.02017	0.00626	-0.00486	0.00087	-0.04062	0.02061	-0.01354	0.00393	-0.00583	0.00088	-0.04044	-0.01553	-0.00409	-0.04730	-0.01049	-0.00586	-0.07925	-0.02443	-0.00502	-0.02687	-0.01222	-0.00560	-0.07256	-0.02798	-0.00564	-0.03250	-0.02244	-0.00380	-0.03371	-0.00709	-0.00607	-0.06150	-0.01939	-0.00485	-0.02421	-0.01211	-0.00392	-0.04149	-0.02526	-0.00616	-0.06677	-0.02088	-0.00648	-0.00425	-0.01092	-0.00452	-0.06008	-0.01670	-0.00556	-0.02275	-0.03113	-0.00531	-0.06664	-0.01412	-0.00614	-0.06871	-0.02304	-0.00642	-0.05828	-0.01928	-0.00703	-0.06745	-0.01385	-0.00488	-0.05503	-0.01529	-0.00689	-0.00093	-0.01132	-0.00477	-0.01502	-0.01221	-0.00545	-0.04283	-0.01814	-0.00412	-0.02272	-0.01051	-0.00471	-0.05161	-0.01883	-0.00355	-0.01082	-0.01152	-0.00623
67	-0.02965	0.01973	-0.01666	0.00536	-0.00434	0.00080	-0.03583	0.02201	-0.01269	0.00417	-0.00598	0.00107	-0.03094	-0.01252	-0.00386	-0.05058	-0.01151	-0.00765	-0.06402	-0.02058	-0.00443	-0.03012	-0.01412	-0.00634	-0.05472	-0.02295	-0.00501	-0.01833	-0.01825	-0.00335	-0.02221	-0.00414	-0.00583	-0.03528	-0.01436	-0.00422	0.00317	-0.00912	-0.00375	-0.02765	-0.02020	-0.00557	-0.05948	-0.01897	-0.00631	-0.00477	-0.01301	-0.00371	-0.04467	-0.01653	-0.00509	-0.00909	-0.02788	-0.00499	-0.05910	-0.01285	-0.00620	-0.04317	-0.01684	-0.00586	-0.05825	-0.01806	-0.00700	-0.03936	-0.00913	-0.00390	-0.05942	-0.01398	-0.00674	0.00695	-0.00951	-0.00418	-0.01602	-0.01295	-0.00623	-0.03561	-0.01679	-0.00398	-0.01868	-0.00883	-0.00453	-0.02946	-0.01448	-0.00331	-0.01463	-0.01118	-0.00610
68	-0.01278	0.01530	-0.01350	0.00473	-0.00378	0.00077	-0.02765	0.02461	-0.01121	0.00453	-0.00575	0.00110	-0.01801	-0.00988	-0.00357	-0.05282	-0.01208	-0.00770	-0.04375	-0.01681	-0.00390	-0.03023	-0.01419	-0.00619	-0.03030	-0.01746	-0.00440	-0.00112	-0.01405	-0.00289	-0.00458	-0.00063	-0.00527	-0.01324	-0.01148	-0.00348	0.02772	-0.00735	-0.00371	-0.01098	-0.01561	-0.00493	-0.04347	-0.01545	-0.00614	-0.00239	-0.01356	-0.00304	-0.03252	-0.01730	-0.00462	0.00442	-0.02475	-0.00446	-0.04636	-0.01054	-0.00622	-0.01984	-0.01210	-0.00517	-0.04854	-0.01498	-0.00665	-0.01935	-0.00676	-0.00297	-0.05686	-0.01161	-0.00628	0.01367	-0.00765	-0.00346	-0.01644	-0.01295	-0.00613	-0.02217	-0.01498	-0.00397	-0.01468	-0.00732	-0.00429	-0.00313	-0.01040	-0.00287	-0.01299	-0.01007	-0.00579
69	0.00275	0.01344	-0.01097	0.00444	-0.00317	0.00070	-0.01750	0.02555	-0.00962	0.00487	-0.00541	0.00111	-0.00467	-0.00840	-0.00309	-0.05112	-0.01156	-0.00775	-0.02355	-0.01406	-0.00333	-0.02674	-0.01300	-0.00604	-0.00632	-0.01296	-0.00361	0.01695	-0.01007	-0.00245	0.01611	0.00267	-0.00447	0.00408	-0.00979	-0.00282	0.03986	-0.00799	-0.00382	0.00286	-0.01284	-0.00410	-0.02441	-0.01189	-0.00567	0.00458	-0.01228	-0.00259	-0.01968	-0.01740	-0.00438	0.01466	-0.02180	-0.00387	-0.03153	-0.00809	-0.00599	-0.00367	-0.00949	-0.00430	-0.03144	-0.01137	-0.00603	-0.00626	-0.00553	-0.00221	-0.04823	-0.00928	-0.00555	0.01988	-0.00542	-0.00271	-0.01445	-0.01249	-0.00600	-0.00732	-0.01364	-0.00371	-0.01124	-0.00613	-0.00400	0.02452	-0.00633	-0.00237	-0.00709	-0.00885	-0.00519
70	0.01663	0.01451	-0.00862	0.00442	-0.00261	0.00062	-0.00761	0.02384	-0.00837	0.00521	-0.00491	0.00104	0.00851	-0.00748	-0.00258	-0.04520	-0.01031	-0.00722	-0.00521	-0.01204	-0.00287	-0.02031	-0.01125	-0.00563	0.01470	-0.00920	-0.00285	0.03309	-0.00641	-0.00204	0.03664	0.00527	-0.00357	0.01887	-0.00816	-0.00230	0.03343	-0.01151	-0.00390	0.01254	-0.01123	-0.00331	-0.00726	-0.00926	-0.00508	0.01531	-0.00957	-0.00231	-0.00591	-0.01637	-0.00430	0.02121	-0.01845	-0.00330	-0.01696	-0.00602	-0.00554	0.00665	-0.00799	-0.00344	-0.01160	-0.00837	-0.00526	0.00513	-0.00430	-0.00171	-0.03653	-0.00781	-0.00470	0.02660	-0.00277	-0.00203	-0.00983	-0.01171	-0.00559	0.00692	-0.01246	-0.00338	-0.00953	-0.00543	-0.00366	0.05184	-0.00204	-0.00183	0.00167	-0.00761	-0.00445
71	0.02911	0.01719	-0.00613	0.00461	-0.00215	0.00056	0.00089	0.02258	-0.00756	0.00602	-0.00434	0.00097	0.02150	-0.00635	-0.00211	-0.03592	-0.00890	-0.00636	0.01136	-0.01021	-0.00256	-0.01187	-0.00965	-0.00511	0.03311	-0.00555	-0.00220	0.04490	-0.00317	-0.00166	0.05563	0.00718	-0.00269	0.03241	-0.00611	-0.00195	0.01162	-0.01706	-0.00386	0.01952	-0.00964	-0.00264	0.00670	-0.00754	-0.00445	0.02746	-0.00620	-0.00215	0.00396	-0.01508	-0.00430	0.02449	-0.01447	-0.00277	-0.00362	-0.00438	-0.00495	0.01420	-0.00663	-0.00267	0.00760	-0.00620	-0.00446	0.01795	-0.00280	-0.00147	-0.02367	-0.00715	-0.00393	0.03419	0.00006	-0.00146	-0.00267	-0.01060	-0.00506	0.02003	-0.01108	-0.00299	-0.00981	-0.00527	-0.00327	0.07733	0.00240	-0.00129	0.01269	-0.00606	-0.00368
72	0.03970	0.02019	-0.00353	0.00487	-0.00178	0.00054	0.00838	0.02581	-0.00696	0.00730	-0.00377	0.00091	0.03311	-0.00470	-0.00174	-0.02469	-0.00776	-0.00534	0.02593	-0.00840	-0.00240	-0.00205	-0.00843	-0.00452	0.04891	-0.00180	-0.00167	0.05170	-0.00034	-0.00131	0.07329	0.00869	-0.00192	0.04372	-0.00386	-0.00173	-0.01427	-0.02248	-0.00368	0.02520	-0.00746	-0.00213	0.01817	-0.00627	-0.00386	0.03831	-0.00296	-0.00202	0.00534	-0.01464	-0.00428	0.02533	-0.01023	-0.00226	0.00838	-0.00297	-0.00429	0.02078	-0.00499	-0.00204	0.02495	-0.00440	-0.00373	0.03067	-0.00137	-0.00141	-0.01012	-0.00670	-0.00334	0.04180	0.00267	-0.00101	0.00697	-0.00913	-0.00449	0.03187	-0.00926	-0.00260	-0.01101	-0.00549	-0.00285	0.09879	0.00682	-0.00078	0.02563	-0.00394	-0.00298
73	0.04729	0.02261	-0.00105	0.00513	-0.00148	0.00056	0.01538	0.03165	-0.00630	0.00845	-0.00325	0.00088	0.04102	-0.00286	-0.00147	-0.01239	-0.00688	-0.00438	0.03728	-0.00672	-0.00232	0.00862	-0.00737	-0.00394	0.06154	0.00192	-0.00124	0.05465	0.00231	-0.00099	0.08911	0.00998	-0.00130	0.05068	-0.00197	-0.00160	-0.03343	-0.02573	-0.00336	0.02990	-0.00484	-0.00175	0.02688	-0.00518	-0.00335	0.04536	-0.00034	-0.00188	-0.00053	-0.01520	-0.00415	0.02541	-0.00619	-0.00178	0.01888	-0.00169	-0.00364	0.02683	-0.00305	-0.00154	0.03975	-0.00255	-0.00312	0.03858	-0.00053	-0.00144	0.00241	-0.00618	-0.00296	0.04829	0.00476	-0.00067	0.01792	-0.00751	-0.00397	0.04150	-0.00708	-0.00219	-0.01090	-0.00584	-0.00242	0.11373	0.01095	-0.00033	0.03827	-0.00145	-0.00244
74	0.05104	0.02395	0.00107	0.00547	-0.00123	0.00062	0.02111	0.03587	-0.00556	0.00897	-0.00281	0.00084	0.04333	-0.00133	-0.00127	-0.00035	-0.00613	-0.00359	0.04401	-0.00541	-0.00228	0.01870	-0.00627	-0.00340	0.07079	0.00548	-0.00088	0.05579	0.00506	-0.00069	0.10049	0.01090	-0.00086	0.05174	-0.00091	-0.00150	-0.04183	-0.02600	-0.00296	0.03346	-0.00227	-0.00146	0.03078	-0.00449	-0.00291	0.04722	0.00144	-0.00172	-0.00768	-0.01593	-0.00388	0.02672	-0.00250	-0.00131	0.02713	-0.00069	-0.00305	0.03240	-0.00095	-0.00117	0.04990	-0.00079	-0.00264	0.03664	-0.00074	-0.00151	0.01026	-0.00585	-0.00275	0.05267	0.00623	-0.00040	0.02726	-0.00614	-0.00355	0.04781	-0.00473	-0.00178	-0.00784	-0.00605	-0.00202	0.12090	0.01452	0.00003	0.04645	0.00075	-0.00206
75	0.05118	0.02496	0.00275	0.00606	-0.00101	0.00067	0.02385	0.03633	-0.00490	0.00864	-0.00244	0.00077	0.04047	-0.00033	-0.00111	0.00887	-0.00560	-0.00304	0.04538	-0.00462	-0.00224	0.02571	-0.00515	-0.00293	0.07685	0.00880	-0.00056	0.05699	0.00813	-0.00041	0.10490	0.01121	-0.00062	0.04709	-0.00083	-0.00142	-0.04063	-0.02344	-0.00250	0.03579	-0.00008	-0.00122	0.02785	-0.00455	-0.00256	0.04398	0.00237	-0.00153	-0.01072	-0.01580	-0.00348	0.03036	0.00100	-0.00088	0.03203	-0.00020	-0.00254	0.03755	0.00121	-0.00091	0.05192	0.00019	-0.00229	0.02424	-0.00218	-0.00158	0.01051	-0.00621	-0.00262	0.05444	0.00718	-0.00020	0.03146	-0.00537	-0.00320	0.05051	-0.00235	-0.00137	-0.00289	-0.00592	-0.00170	0.12171	0.01742	0.00030	0.04718	0.00204	-0.00181
