	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_17_CR011_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_CINEMATIC_1.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_CINEMATIC_1.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_CINEMATIC_1.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_4_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_4_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_4_CINE_D.c3d
27	0.47101	0.08985	0.16957	0.05923	-0.05374	0.05032	0.32739	0.10308	0.07224	0.09117	-0.07628	0.07049	0.13964	-0.09228	-0.21384	0.41980	0.14034	-0.09738	0.40800	0.09338	-0.07946	0.35170	0.10448	-0.10998	0.40738	0.13716	-0.05523	0.54669	0.21703	0.03415	0.30160	0.02523	-0.07792	0.44615	0.18854	-0.01371	0.61019	0.25423	-0.04668	0.37793	0.13773	-0.02527	0.51458	0.18898	-0.06313	0.31981	0.09718	-0.02510	0.41796	0.12841	-0.06030
28	0.45516	0.09709	0.16308	0.06197	-0.05288	0.04874	0.31148	0.09933	0.06675	0.08894	-0.07688	0.07087	0.12999	-0.09552	-0.21604	0.40837	0.13335	-0.09801	0.37817	0.08349	-0.07062	0.31775	0.09302	-0.10874	0.38500	0.12775	-0.05353	0.53029	0.21507	0.03251	0.28531	0.02347	-0.07673	0.44064	0.18137	-0.01671	0.59778	0.24866	-0.04485	0.35972	0.12962	-0.02755	0.51315	0.18657	-0.06372	0.30817	0.09458	-0.02691	0.40072	0.12062	-0.06052
29	0.44133	0.10505	0.15681	0.06496	-0.05214	0.04795	0.29846	0.09577	0.06250	0.08707	-0.07772	0.07118	0.12173	-0.09851	-0.21821	0.39755	0.12709	-0.09879	0.35114	0.07368	-0.06336	0.28591	0.08076	-0.10791	0.36584	0.12039	-0.05249	0.51653	0.21360	0.03199	0.27257	0.02368	-0.07609	0.43800	0.17522	-0.01971	0.58668	0.24297	-0.04249	0.34335	0.12221	-0.02986	0.51349	0.18436	-0.06469	0.30289	0.09432	-0.02897	0.38440	0.11293	-0.06068
30	0.43064	0.11157	0.15123	0.06809	-0.05166	0.04781	0.28857	0.09255	0.05950	0.08550	-0.07893	0.07131	0.11537	-0.10089	-0.22025	0.38806	0.12158	-0.09974	0.32737	0.06466	-0.05787	0.26365	0.06882	-0.10774	0.34929	0.11476	-0.05235	0.50524	0.21261	0.03227	0.26357	0.02572	-0.07626	0.43762	0.17051	-0.02284	0.57770	0.23813	-0.03979	0.32993	0.11556	-0.03252	0.51484	0.18231	-0.06589	0.30350	0.09564	-0.03140	0.36974	0.10620	-0.06080
31	0.42347	0.11614	0.14663	0.07135	-0.05164	0.04817	0.28210	0.08985	0.05773	0.08415	-0.08062	0.07124	0.11155	-0.10222	-0.22223	0.38069	0.11655	-0.10111	0.30628	0.05674	-0.05411	0.25358	0.05799	-0.10845	0.33551	0.11070	-0.05306	0.49740	0.21245	0.03293	0.25873	0.02915	-0.07739	0.43720	0.16721	-0.02639	0.57218	0.23490	-0.03719	0.32029	0.10970	-0.03574	0.51696	0.18061	-0.06718	0.30893	0.09795	-0.03420	0.35760	0.10110	-0.06110
32	0.41918	0.11998	0.14307	0.07485	-0.05231	0.04891	0.27916	0.08778	0.05723	0.08288	-0.08282	0.07101	0.11063	-0.10200	-0.22429	0.37649	0.11176	-0.10320	0.28698	0.04988	-0.05188	0.25125	0.04819	-0.11027	0.32480	0.10805	-0.05439	0.49379	0.21337	0.03359	0.25821	0.03349	-0.07946	0.43540	0.16535	-0.03065	0.57066	0.23353	-0.03525	0.31449	0.10466	-0.03957	0.51967	0.17941	-0.06850	0.31806	0.10105	-0.03731	0.34874	0.09815	-0.06192
33	0.41698	0.12390	0.14047	0.07856	-0.05376	0.04991	0.27933	0.08649	0.05808	0.08147	-0.08549	0.07068	0.11238	-0.09962	-0.22649	0.37628	0.10724	-0.10615	0.26974	0.04392	-0.05101	0.25170	0.03937	-0.11327	0.31719	0.10665	-0.05610	0.49333	0.21519	0.03396	0.26095	0.03826	-0.08225	0.43268	0.16481	-0.03567	0.57275	0.23394	-0.03437	0.31219	0.10062	-0.04390	0.52241	0.17878	-0.06979	0.32934	0.10492	-0.04057	0.34394	0.09765	-0.06363
34	0.41660	0.12745	0.13874	0.08220	-0.05592	0.05112	0.28188	0.08606	0.06037	0.07971	-0.08848	0.07029	0.11597	-0.09450	-0.22876	0.37926	0.10298	-0.10992	0.25583	0.03884	-0.05131	0.25405	0.03219	-0.11737	0.31270	0.10640	-0.05788	0.49504	0.21763	0.03393	0.26521	0.04321	-0.08544	0.43022	0.16500	-0.04117	0.57725	0.23575	-0.03469	0.31249	0.09782	-0.04847	0.52454	0.17881	-0.07088	0.34134	0.10963	-0.04380	0.34358	0.09966	-0.06652
35	0.41785	0.13010	0.13783	0.08549	-0.05854	0.05245	0.28617	0.08658	0.06412	0.07762	-0.09163	0.06983	0.12030	-0.08677	-0.23095	0.38317	0.09905	-0.11433	0.24599	0.03455	-0.05262	0.25888	0.02735	-0.12221	0.31145	0.10729	-0.05942	0.49938	0.22061	0.03356	0.27010	0.04851	-0.08872	0.42919	0.16515	-0.04664	0.58255	0.23845	-0.03597	0.31431	0.09641	-0.05298	0.52578	0.17962	-0.07160	0.35348	0.11525	-0.04693	0.34742	0.10401	-0.07077
36	0.42022	0.13182	0.13756	0.08827	-0.06127	0.05384	0.29188	0.08824	0.06925	0.07554	-0.09480	0.06928	0.12429	-0.07734	-0.23284	0.38588	0.09568	-0.11898	0.23970	0.03067	-0.05481	0.26588	0.02509	-0.12720	0.31299	0.10937	-0.06050	0.50614	0.22401	0.03316	0.27566	0.05456	-0.09187	0.43037	0.16472	-0.05146	0.58742	0.24151	-0.03780	0.31727	0.09656	-0.05716	0.52620	0.18125	-0.07183	0.36623	0.12199	-0.05002	0.35486	0.11037	-0.07645
37	0.42310	0.13276	0.13778	0.09060	-0.06370	0.05524	0.29911	0.09116	0.07565	0.07390	-0.09790	0.06863	0.12762	-0.06728	-0.23424	0.38595	0.09300	-0.12331	0.23622	0.02661	-0.05774	0.27452	0.02539	-0.13175	0.31669	0.11256	-0.06106	0.51403	0.22774	0.03311	0.28231	0.06158	-0.09481	0.43331	0.16365	-0.05503	0.59160	0.24453	-0.03963	0.32213	0.09854	-0.06076	0.52609	0.18353	-0.07154	0.38043	0.13006	-0.05317	0.36547	0.11846	-0.08337
38	0.42647	0.13316	0.13840	0.09257	-0.06547	0.05660	0.30819	0.09512	0.08320	0.07302	-0.10086	0.06794	0.13092	-0.05741	-0.23517	0.38287	0.09089	-0.12683	0.23537	0.02191	-0.06120	0.28549	0.02830	-0.13533	0.32270	0.11697	-0.06117	0.52266	0.23203	0.03381	0.29028	0.06954	-0.09761	0.43640	0.16221	-0.05687	0.59588	0.24728	-0.04103	0.32975	0.10251	-0.06363	0.52666	0.18617	-0.07080	0.39659	0.13947	-0.05644	0.37891	0.12812	-0.09116
39	0.43120	0.13327	0.13940	0.09438	-0.06626	0.05790	0.31952	0.09972	0.09175	0.07303	-0.10365	0.06734	0.13531	-0.04818	-0.23575	0.37829	0.08898	-0.12909	0.23750	0.01647	-0.06481	0.30031	0.03379	-0.13750	0.33167	0.12280	-0.06088	0.53318	0.23735	0.03561	0.29961	0.07814	-0.10036	0.43810	0.16080	-0.05665	0.60151	0.24959	-0.04169	0.34077	0.10838	-0.06565	0.52949	0.18883	-0.06972	0.41516	0.15013	-0.05984	0.39463	0.13922	-0.09939
40	0.43823	0.13334	0.14073	0.09623	-0.06584	0.05912	0.33356	0.10493	0.10118	0.07401	-0.10622	0.06697	0.14123	-0.03984	-0.23621	0.37524	0.08660	-0.12976	0.24287	0.01050	-0.06812	0.31996	0.04156	-0.13781	0.34418	0.13023	-0.06023	0.54652	0.24406	0.03888	0.31071	0.08719	-0.10312	0.43798	0.15982	-0.05423	0.60964	0.25142	-0.04144	0.35577	0.11588	-0.06672	0.53544	0.19114	-0.06838	0.43695	0.16194	-0.06335	0.41254	0.15168	-0.10769
41	0.44742	0.13395	0.14238	0.09832	-0.06391	0.06030	0.35036	0.11084	0.11135	0.07587	-0.10849	0.06689	0.14849	-0.03243	-0.23657	0.37376	0.08311	-0.12861	0.25082	0.00446	-0.07065	0.34355	0.05127	-0.13578	0.35998	0.13924	-0.05930	0.56260	0.25240	0.04394	0.32402	0.09663	-0.10576	0.43619	0.15958	-0.04944	0.62056	0.25289	-0.04008	0.37448	0.12450	-0.06671	0.54446	0.19293	-0.06677	0.46168	0.17463	-0.06681	0.43351	0.16556	-0.11580
42	0.45742	0.13611	0.14449	0.10076	-0.06020	0.06146	0.36935	0.11706	0.12212	0.07839	-0.11030	0.06706	0.15741	-0.02558	-0.23663	0.37158	0.07852	-0.12548	0.25942	-0.00097	-0.07202	0.36775	0.06259	-0.13086	0.37840	0.14963	-0.05824	0.58118	0.26262	0.05115	0.33893	0.10631	-0.10791	0.43260	0.16023	-0.04210	0.63294	0.25399	-0.03739	0.39536	0.13367	-0.06545	0.55646	0.19447	-0.06471	0.48769	0.18769	-0.06998	0.45831	0.18100	-0.12356
43	0.46718	0.14035	0.14727	0.10361	-0.05445	0.06270	0.38928	0.12324	0.13326	0.08113	-0.11139	0.06736	0.16744	-0.01867	-0.23592	0.36931	0.07315	-0.12027	0.26683	-0.00510	-0.07205	0.38863	0.07497	-0.12256	0.39879	0.16099	-0.05721	0.60220	0.27494	0.06085	0.35473	0.11622	-0.10900	0.42713	0.16187	-0.03210	0.64526	0.25480	-0.03311	0.41513	0.14277	-0.06292	0.57091	0.19627	-0.06191	0.51305	0.20034	-0.07249	0.48656	0.19789	-0.13081
44	0.47631	0.14644	0.15081	0.10695	-0.04651	0.06413	0.40867	0.12908	0.14451	0.08352	-0.11156	0.06761	0.17746	-0.01092	-0.23402	0.36858	0.06745	-0.11294	0.27291	-0.00736	-0.07074	0.40336	0.08743	-0.11057	0.42040	0.17271	-0.05630	0.62546	0.28917	0.07320	0.37137	0.12682	-0.10847	0.41992	0.16444	-0.01954	0.65737	0.25575	-0.02692	0.43020	0.15117	-0.05932	0.58656	0.19882	-0.05803	0.53590	0.21153	-0.07402	0.51667	0.21575	-0.13722
45	0.48401	0.15424	0.15495	0.11078	-0.03635	0.06590	0.42636	0.13382	0.15547	0.08507	-0.11070	0.06765	0.18769	-0.00194	-0.23075	0.36649	0.06168	-0.10361	0.27842	-0.00756	-0.06818	0.41043	0.09844	-0.09491	0.44216	0.18403	-0.05542	0.65042	0.30459	0.08818	0.38856	0.13863	-0.10607	0.41115	0.16755	-0.00478	0.66945	0.25755	-0.01843	0.43923	0.15829	-0.05525	0.60169	0.20238	-0.05274	0.55413	0.22013	-0.07440	0.54640	0.23369	-0.14232
46	0.48911	0.16350	0.15921	0.11491	-0.02414	0.06809	0.44143	0.13625	0.16550	0.08554	-0.10884	0.06731	0.19988	0.00796	-0.22613	0.35941	0.05595	-0.09250	0.28335	-0.00584	-0.06442	0.40908	0.10615	-0.07601	0.46236	0.19400	-0.05426	0.67581	0.31987	0.10550	0.40546	0.15216	-0.10189	0.40121	0.17064	0.01158	0.67984	0.26055	-0.00736	0.44219	0.16330	-0.05154	0.61510	0.20713	-0.04575	0.56554	0.22515	-0.07366	0.57311	0.25043	-0.14554
47	0.49058	0.17320	0.16296	0.11900	-0.01009	0.07063	0.45223	0.13592	0.17372	0.08496	-0.10600	0.06646	0.21404	0.01811	-0.22026	0.34807	0.05037	-0.07987	0.28643	-0.00247	-0.05933	0.39895	0.10877	-0.05444	0.47861	0.20138	-0.05229	0.69933	0.33343	0.12469	0.42037	0.16728	-0.09632	0.39063	0.17306	0.02897	0.68506	0.26461	0.00619	0.43758	0.16502	-0.04889	0.62558	0.21291	-0.03683	0.56815	0.22584	-0.07194	0.59462	0.26470	-0.14633
48	0.48732	0.18242	0.16542	0.12274	0.00551	0.07337	0.45666	0.13349	0.17907	0.08359	-0.10216	0.06515	0.22784	0.02770	-0.21344	0.33441	0.04484	-0.06604	0.28568	0.00210	-0.05250	0.37959	0.10496	-0.03083	0.48855	0.20489	-0.04880	0.71804	0.34366	0.14530	0.43109	0.18288	-0.08969	0.37911	0.17405	0.04677	0.68314	0.26935	0.02173	0.42324	0.16207	-0.04745	0.63127	0.21900	-0.02586	0.56011	0.22170	-0.06939	0.60913	0.27519	-0.14419
49	0.47809	0.19086	0.16584	0.12602	0.02239	0.07613	0.45317	0.12966	0.18048	0.08178	-0.09714	0.06369	0.23910	0.03610	-0.20621	0.31821	0.03908	-0.05130	0.27914	0.00714	-0.04336	0.35081	0.09403	-0.00599	0.49076	0.20365	-0.04308	0.72852	0.34932	0.16708	0.43596	0.19701	-0.08200	0.36517	0.17285	0.06458	0.67472	0.27425	0.03852	0.39881	0.15323	-0.04678	0.63004	0.22424	-0.01280	0.53980	0.21221	-0.06603	0.61460	0.28067	-0.13877
50	0.46133	0.19806	0.16356	0.12891	0.04030	0.07871	0.44068	0.12485	0.17697	0.07991	-0.09070	0.06263	0.24633	0.04269	-0.19922	0.29794	0.03291	-0.03585	0.26506	0.01164	-0.03133	0.31288	0.07622	0.01903	0.48408	0.19722	-0.03451	0.72662	0.34984	0.18980	0.43363	0.20726	-0.07289	0.34691	0.16889	0.08218	0.66013	0.27820	0.05590	0.36515	0.13774	-0.04611	0.61979	0.22725	0.00234	0.50622	0.19683	-0.06166	0.60869	0.28008	-0.12981
51	0.43540	0.20308	0.15800	0.13147	0.05887	0.08093	0.41821	0.11951	0.16773	0.07827	-0.08256	0.06247	0.24758	0.04660	-0.19288	0.27220	0.02611	-0.01984	0.24228	0.01445	-0.01618	0.26603	0.05248	0.04287	0.46695	0.18541	-0.02270	0.70861	0.34537	0.21314	0.42194	0.21099	-0.06187	0.32263	0.16168	0.09934	0.63761	0.27953	0.07344	0.32382	0.11559	-0.04474	0.59844	0.22642	0.01931	0.45962	0.17515	-0.05605	0.58933	0.27261	-0.11714
52	0.39896	0.20499	0.14861	0.13365	0.07742	0.08259	0.38520	0.11390	0.15223	0.07698	-0.07256	0.06339	0.24051	0.04666	-0.18686	0.23956	0.01819	-0.00364	0.21071	0.01433	0.00166	0.21074	0.02419	0.06381	0.43802	0.16838	-0.00771	0.67254	0.33642	0.23622	0.39821	0.20591	-0.04877	0.29093	0.15081	0.11556	0.60358	0.27608	0.09074	0.27707	0.08757	-0.04224	0.56468	0.22023	0.03757	0.40194	0.14711	-0.04915	0.55548	0.25776	-0.10064
53	0.35174	0.20299	0.13480	0.13497	0.09468	0.08350	0.34209	0.10782	0.13040	0.07577	-0.06076	0.06502	0.22338	0.04176	-0.17998	0.19884	0.00841	0.01194	0.17160	0.01027	0.02096	0.14897	-0.00694	0.07969	0.39660	0.14641	0.00966	0.61879	0.32292	0.25732	0.36086	0.19041	-0.03394	0.25117	0.13600	0.12994	0.55437	0.26528	0.10681	0.22724	0.05508	-0.03869	0.51842	0.20764	0.05610	0.33657	0.11336	-0.04132	0.50789	0.23539	-0.08028
54	0.29529	0.19647	0.11622	0.13445	0.10878	0.08335	0.29045	0.10085	0.10274	0.07408	-0.04767	0.06657	0.19534	0.03098	-0.17076	0.15071	-0.00378	0.02557	0.12751	0.00184	0.03977	0.08463	-0.03878	0.08821	0.34308	0.11989	0.02784	0.54998	0.30383	0.27364	0.31094	0.16414	-0.01830	0.20418	0.11715	0.14104	0.48922	0.24485	0.11960	0.17650	0.02005	-0.03481	0.46079	0.18843	0.07363	0.26789	0.07547	-0.03348	0.44896	0.20592	-0.05651
55	0.23328	0.18569	0.09320	0.13106	0.11754	0.08172	0.23319	0.09253	0.07057	0.07126	-0.03444	0.06719	0.15729	0.01399	-0.15804	0.09840	-0.01826	0.03563	0.08194	-0.01041	0.05580	0.02245	-0.06877	0.08763	0.27983	0.08950	0.04466	0.47111	0.27761	0.28145	0.25242	0.12839	-0.00329	0.15197	0.09426	0.14685	0.41275	0.21460	0.12681	0.12676	-0.01497	-0.03191	0.39437	0.16335	0.08859	0.20089	0.03608	-0.02737	0.38196	0.17046	-0.03068
56	0.17044	0.17162	0.06705	0.12419	0.11909	0.07828	0.17405	0.08272	0.03610	0.06677	-0.02276	0.06634	0.11192	-0.00891	-0.14148	0.04615	-0.03412	0.04065	0.03849	-0.02501	0.06682	-0.03371	-0.09442	0.07739	0.21102	0.05647	0.05768	0.38763	0.24357	0.27718	0.19133	0.08653	0.00950	0.09820	0.06819	0.14541	0.33289	0.17710	0.12694	0.07957	-0.04707	-0.03182	0.32343	0.13401	0.09927	0.14000	-0.00133	-0.02524	0.31045	0.13090	-0.00518
57	0.11084	0.15477	0.03999	0.11368	0.11258	0.07304	0.11674	0.07203	0.00229	0.06037	-0.01429	0.06411	0.06228	-0.03667	-0.12180	-0.00292	-0.05004	0.03961	0.00022	-0.03975	0.07125	-0.08047	-0.11306	0.05902	0.14167	0.02275	0.06478	0.30241	0.20255	0.25907	0.13316	0.04334	0.01879	0.04769	0.04111	0.13570	0.25557	0.13614	0.11923	0.03652	-0.07283	-0.03562	0.25335	0.10300	0.10416	0.08828	-0.03295	-0.02892	0.23855	0.09012	0.01701
58	0.05747	0.13547	0.01477	0.10007	0.09859	0.06641	0.06429	0.06192	-0.02784	0.05292	-0.01034	0.06142	0.01157	-0.06756	-0.10071	-0.04672	-0.06426	0.03265	-0.03083	-0.05230	0.06851	-0.11532	-0.12280	0.03595	0.07725	-0.00881	0.06489	0.21766	0.15767	0.22845	0.08171	0.00412	0.02386	0.00497	0.01598	0.11799	0.18379	0.09581	0.10420	-0.00138	-0.09083	-0.04478	0.18872	0.07331	0.10239	0.04609	-0.05556	-0.03846	0.17047	0.05158	0.03315
59	0.01281	0.11498	-0.00590	0.08507	0.07968	0.05972	0.01922	0.05321	-0.05097	0.04542	-0.01043	0.05874	-0.03666	-0.09913	-0.08067	-0.08332	-0.07534	0.02111	-0.05385	-0.06068	0.05929	-0.13676	-0.12346	0.01258	0.02263	-0.03476	0.05831	0.14007	0.11491	0.19194	0.03913	-0.02652	0.02463	-0.02729	-0.00417	0.09473	0.11854	0.05980	0.08409	-0.03013	-0.09558	-0.05334	0.13231	0.04765	0.09404	0.01101	-0.06845	-0.05307	0.10934	0.01860	0.04154
60	-0.02117	0.09382	-0.02020	0.06979	0.05855	0.05234	-0.01853	0.04758	-0.06812	0.04313	-0.01573	0.05854	-0.07855	-0.12842	-0.06430	-0.10928	-0.08148	0.00770	-0.06928	-0.06458	0.04548	-0.14283	-0.11492	-0.00652	-0.01885	-0.05285	0.04709	0.07468	0.07791	0.15265	0.00576	-0.04697	0.02175	-0.04747	-0.01678	0.06830	0.06014	0.03038	0.06167	-0.05691	-0.10320	-0.07526	0.08581	0.02809	0.08060	-0.01930	-0.07041	-0.06590	0.05668	-0.00688	0.04226
61	-0.04296	0.07907	-0.02805	0.06086	0.04210	0.05159	-0.04270	0.04191	-0.07051	0.04346	-0.01725	0.05266	-0.11137	-0.15251	-0.05352	-0.12333	-0.08331	-0.00492	-0.07574	-0.06308	0.02985	-0.14711	-0.11204	-0.02310	-0.04587	-0.06083	0.03354	0.04172	0.05837	0.13597	-0.01691	-0.05540	0.01624	-0.05857	-0.02232	0.04767	0.01201	0.01063	0.04459	-0.04914	-0.05913	-0.04701	0.05030	0.01541	0.06463	-0.04785	-0.07226	-0.08882	0.01493	-0.02290	0.03604
62	-0.05241	0.04600	-0.02778	0.03360	0.00996	0.02102	-0.05417	0.04187	-0.05841	0.05964	0.00034	0.02896	-0.13307	-0.16926	-0.04898	-0.12659	-0.08329	-0.01500	-0.07534	-0.06073	0.01525	-0.06495	-0.03278	-0.00809	-0.05934	-0.06460	0.02242	-0.04452	0.00163	0.01961	-0.03327	-0.06203	0.01065	-0.04542	-0.01471	0.00338	-0.03589	-0.01343	0.00565	-0.02528	-0.00003	0.00679	0.02587	0.00885	0.04894	-0.05512	-0.02042	-0.01756	-0.01895	-0.03409	0.02870
63	-0.04055	0.02697	-0.01503	0.01943	0.00235	0.01631	-0.05648	0.04694	-0.04888	0.06504	-0.00478	0.02270	-0.14277	-0.17787	-0.04967	-0.05389	-0.01610	-0.00335	-0.06454	-0.05383	0.00383	-0.02799	-0.00453	-0.00111	-0.06032	-0.05138	0.00958	-0.05614	-0.00943	-0.00851	-0.01000	-0.01638	0.00154	-0.03897	-0.01006	-0.00633	-0.05617	-0.02007	-0.00627	-0.03159	-0.01279	-0.00366	0.01388	0.00879	0.03816	-0.06444	-0.00824	0.00195	-0.02976	-0.02665	0.01159
64	-0.03137	0.01296	-0.01026	0.00442	-0.00188	0.00192	-0.05110	0.04919	-0.04068	0.06807	-0.01105	0.02072	-0.14077	-0.17906	-0.05325	-0.03236	-0.00810	-0.00189	-0.02003	-0.01002	-0.00248	-0.02322	-0.01257	-0.00332	-0.05225	-0.02357	-0.00403	-0.03471	-0.00381	-0.00045	-0.00190	-0.00466	-0.00064	-0.03221	-0.00734	-0.00383	-0.05722	-0.01746	-0.00289	-0.01980	-0.01091	-0.00122	-0.01987	-0.01254	0.00170	-0.06333	-0.01205	-0.00373	-0.02852	-0.01383	-0.00341
65	-0.02123	0.01462	-0.01026	0.00485	-0.00327	0.00088	-0.04354	0.04685	-0.04219	0.06542	-0.01063	0.02275	-0.13005	-0.17510	-0.05705	-0.01857	-0.01165	-0.00249	-0.01114	-0.00924	-0.00270	-0.00648	-0.01078	-0.00258	-0.04114	-0.02692	-0.00202	-0.01881	-0.00411	-0.00254	-0.00014	-0.01033	-0.00008	-0.01873	-0.00426	-0.00455	-0.05192	-0.01644	-0.00407	-0.00433	-0.01192	-0.00171	-0.02299	-0.01532	-0.00394	-0.04840	-0.01056	-0.00191	-0.03716	-0.01829	-0.00103
66	-0.00935	0.01519	-0.01045	0.00502	-0.00266	0.00088	-0.03165	0.04594	-0.04112	0.06298	-0.01099	0.02354	-0.11557	-0.16906	-0.05901	-0.00269	-0.01259	-0.00219	-0.00383	-0.01315	-0.00246	0.00429	-0.01315	-0.00268	-0.02752	-0.02621	-0.00195	-0.00401	-0.00393	-0.00170	0.00781	-0.01069	0.00004	-0.00315	-0.00245	-0.00410	-0.04142	-0.01474	-0.00359	0.01202	-0.01131	-0.00129	-0.01467	-0.01314	-0.00190	-0.02999	-0.01057	-0.00198	-0.03664	-0.01885	-0.00178
67	0.00027	0.01539	-0.01121	0.00544	-0.00263	0.00070	-0.00108	0.02249	-0.01273	0.00964	-0.00095	0.00077	0.01422	0.00167	-0.00094	0.00774	-0.01527	-0.00214	0.00529	-0.01481	-0.00234	0.01175	-0.01469	-0.00249	-0.01537	-0.02657	-0.00141	0.00514	-0.00452	-0.00180	0.01539	-0.01156	0.00052	0.01137	-0.00221	-0.00379	-0.03118	-0.01375	-0.00337	0.02547	-0.00999	-0.00092	-0.00821	-0.01319	-0.00248	-0.01461	-0.01015	-0.00137	-0.03159	-0.01980	-0.00160
68	0.00632	0.01476	-0.01208	0.00566	-0.00236	0.00057	0.00583	0.02137	-0.01245	0.00942	-0.00063	0.00084	0.01262	0.00017	-0.00089	0.01381	-0.01698	-0.00196	0.01146	-0.01698	-0.00208	0.01405	-0.01617	-0.00236	-0.00515	-0.02638	-0.00101	0.00937	-0.00504	-0.00172	0.02066	-0.01116	0.00099	0.02230	-0.00336	-0.00333	-0.02124	-0.01288	-0.00292	0.03572	-0.00789	-0.00050	-0.00552	-0.01316	-0.00217	-0.00493	-0.00934	-0.00095	-0.02395	-0.02010	-0.00140
69	0.00878	0.01440	-0.01268	0.00552	-0.00215	0.00042	0.01063	0.02085	-0.01179	0.00896	-0.00029	0.00090	0.01089	-0.00220	-0.00068	0.01539	-0.01786	-0.00179	0.01561	-0.01804	-0.00182	0.01186	-0.01694	-0.00219	0.00334	-0.02545	-0.00071	0.00871	-0.00562	-0.00175	0.02232	-0.01024	0.00143	0.02979	-0.00510	-0.00291	-0.01054	-0.01169	-0.00246	0.04388	-0.00538	-0.00009	-0.00938	-0.01355	-0.00213	0.00059	-0.00775	-0.00056	-0.01724	-0.01975	-0.00113
70	0.00857	0.01638	-0.01282	0.00522	-0.00190	0.00034	0.01386	0.02157	-0.01066	0.00847	0.00001	0.00093	0.00928	-0.00452	-0.00041	0.01367	-0.01767	-0.00158	0.01825	-0.01844	-0.00153	0.00643	-0.01697	-0.00199	0.00956	-0.02363	-0.00051	0.00368	-0.00616	-0.00175	0.02213	-0.00879	0.00175	0.03543	-0.00668	-0.00252	-0.00035	-0.00996	-0.00201	0.05112	-0.00275	0.00027	-0.01712	-0.01383	-0.00197	0.00446	-0.00571	-0.00024	-0.01339	-0.01854	-0.00082
