	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d
47	14.16806	1.32301	8.66126	0.72478	30.71015	2.05727	-9.24238	3.82597	13.76604	0.84427	9.02317	1.44705	34.82837	2.43487	-6.27777	2.65313	15.45517	10.38292	30.76571	-2.97556	14.60081	12.00556	8.56567	10.10602	30.82477	39.10101	-3.75145	-3.05290	15.21121	8.59416	28.42842	-9.17246	15.00792	13.77028	8.26532	8.70867	30.99640	34.76077	-6.71728	-6.87901	12.58122	9.20861	31.71988	-4.36738	13.55663	14.13869	11.63685	11.26935	36.05801	34.23580	-6.46089	-4.03701	12.39209	8.33412	31.53117	-15.20120	12.73026	13.53866	7.69361	7.09016	37.54230	35.27105	-8.36180	-7.91622	14.00092	14.20043	8.31367	8.19234	32.14491	29.77246	-10.26297	-11.74788	13.64918	6.87502	33.32147	-11.97912	15.95311	8.48082	27.44370	-7.26194	14.59636	14.61814	8.87929	8.85605	33.49617	33.92142	-3.81009	-3.47484	12.81526	8.40761	34.33466	-10.62690	13.08172	9.38459	37.47395	-5.97578	14.90317	8.03708	30.25047	-11.56509	13.66431	9.97060	35.76579	-9.19456
48	14.09093	1.20987	8.34881	0.70661	31.57981	1.94552	-9.91776	4.19151	13.81383	0.72581	8.77138	1.58166	35.77525	2.29536	-6.92290	2.74373	15.13891	9.93091	31.76563	-3.24023	14.36052	12.37538	8.84763	10.42130	32.97126	40.40148	-4.69355	-3.96378	15.16052	8.33287	29.60160	-9.37171	14.96794	13.72974	7.90937	8.27064	32.08581	35.74666	-6.62257	-6.93392	12.46168	8.97250	32.74585	-4.64314	13.57238	13.86442	11.81326	11.00090	37.58541	35.58194	-7.19988	-4.76033	12.58989	8.15734	31.89621	-16.66245	13.13124	13.74879	7.47178	6.71685	37.88764	35.90424	-9.39195	-8.53364	13.80877	14.11633	7.90665	7.70340	33.03063	30.36402	-11.01751	-12.69258	13.68648	6.41629	33.83895	-13.10683	15.76246	8.25448	28.61537	-7.74586	14.76128	14.59756	8.55570	8.45359	34.09246	34.75722	-4.35706	-4.02001	12.99399	8.17625	35.08480	-11.43380	13.07617	8.69766	37.93713	-6.40067	14.78579	7.70487	31.11423	-12.45255	13.70785	9.45302	36.28806	-10.01347
49	14.15788	1.09215	8.13101	0.73311	32.36365	1.86752	-10.72360	4.56484	13.97743	0.64342	8.57858	1.74948	36.63100	2.28574	-7.68330	2.88216	14.94155	9.63937	32.76718	-3.64065	14.21661	12.87186	9.12916	10.85425	34.95054	41.65118	-5.74228	-5.03750	15.20307	8.17172	30.73487	-9.71218	15.03641	13.80909	7.60738	7.88266	33.08431	36.62173	-6.65270	-7.15648	12.50652	8.80821	33.66457	-5.00170	13.71756	13.68145	12.01660	10.70218	38.98632	36.74727	-7.98086	-5.50048	12.97389	8.08375	32.15879	-18.23334	13.65178	14.08655	7.30550	6.43460	38.15307	36.49148	-10.58270	-9.25437	13.75521	14.18886	7.58530	7.28198	33.81081	30.85177	-11.96427	-13.70873	13.88777	6.01431	34.18935	-14.34498	15.68460	8.13863	29.75684	-8.36412	15.04076	14.68108	8.30901	8.13115	34.60470	35.55830	-5.01652	-4.68321	13.30841	8.07398	35.79545	-12.44395	13.19658	8.10726	38.34533	-6.95683	14.85886	7.39617	31.73257	-13.44345	13.82911	9.02746	36.81943	-10.97397
50	14.37398	0.97720	8.02213	0.79713	33.08065	1.84240	-11.68135	4.94552	14.25700	0.61926	8.45535	1.94073	37.40689	2.39604	-8.57968	3.06790	14.86826	9.49828	33.76413	-4.19088	14.18766	13.47747	9.38828	11.42717	36.70815	42.88878	-6.89314	-6.29955	15.32874	8.10081	31.82227	-10.22288	15.20469	14.00617	7.36444	7.56575	34.00158	37.40595	-6.84183	-7.57554	12.72666	8.74369	34.50534	-5.45828	13.99499	13.60510	12.25183	10.40984	40.27442	37.76133	-8.80577	-6.27015	13.53543	8.14050	32.39059	-19.91144	14.29203	14.54994	7.19271	6.23005	38.34006	36.99449	-11.97165	-10.12171	13.86171	14.41568	7.35750	6.95065	34.46981	31.27059	-13.12425	-14.81435	14.26231	5.69950	34.40361	-15.72831	15.72700	8.12391	30.86850	-9.11827	15.42353	14.86413	8.14265	7.90567	35.05727	36.36070	-5.80129	-5.47368	13.75841	8.12883	36.48994	-13.72464	13.43959	7.63341	38.72248	-7.66638	15.14394	7.15498	32.14464	-14.56718	14.03339	8.70826	37.37084	-12.08688
51	14.74099	0.87973	8.04099	0.88878	33.75610	1.87573	-12.82296	5.34124	14.65098	0.66214	8.41430	2.14857	38.11779	2.59759	-9.64027	3.30375	14.92305	9.50035	34.75962	-4.90637	14.29616	14.16582	9.62522	12.15948	38.22093	44.14864	-8.14340	-7.78615	15.53606	8.11995	32.86676	-10.93038	15.46664	14.31943	7.19065	7.33828	34.84895	38.11736	-7.22996	-8.22173	13.12519	8.81316	35.30773	-6.03800	14.40483	13.64558	12.52981	10.16540	41.47701	38.66808	-9.68133	-7.09023	14.25360	8.34778	32.65602	-21.71957	15.04897	15.13510	7.14484	6.10218	38.46117	37.38540	-13.61497	-11.19913	14.14372	14.79250	7.23060	6.74022	34.99942	31.66086	-14.52786	-16.03718	14.80776	5.50284	34.53021	-17.30132	15.89702	8.21064	31.95678	-10.02073	15.90236	15.14188	8.05961	7.78945	35.47524	37.19193	-6.72391	-6.40764	14.34738	8.36914	37.18455	-15.35949	13.79942	7.27980	39.07473	-8.55316	15.65038	7.03709	32.41315	-15.86709	14.32877	8.49838	37.93159	-13.37059
52	15.25632	0.82227	8.20856	0.99926	34.41948	1.95848	-14.19040	5.76769	15.15385	0.75648	8.46927	2.37010	38.78011	2.85920	-10.90453	3.59727	15.10915	9.64238	35.76363	-5.80462	14.56477	14.90121	9.86253	13.06406	39.49797	45.44997	-9.49744	-9.54726	15.83316	8.24105	33.87958	-11.86006	15.81911	14.74840	7.10069	7.21397	35.63671	38.76451	-7.86328	-9.13374	13.69449	9.04677	36.11335	-6.77538	14.94234	13.80514	12.86398	10.00952	42.62510	39.51824	-10.62734	-7.99241	15.09728	8.72042	33.00997	-23.70623	15.90948	15.83040	7.18470	6.06390	38.53960	37.65279	-15.58886	-12.57925	14.60743	15.31340	7.21383	6.68328	35.40442	32.06588	-16.21816	-17.40898	15.50644	5.45242	34.63273	-19.11687	16.20070	8.41092	33.03090	-11.10317	16.47173	15.50920	8.06314	7.78893	35.88475	38.06632	-7.80127	-7.51320	15.08014	8.82102	37.89021	-17.43968	14.26825	7.03749	39.39316	-9.64293	16.37112	7.09738	32.61741	-17.39733	14.72357	8.39519	38.47960	-14.85508
53	15.91120	0.82523	8.54543	1.12417	35.10254	2.07102	-15.83434	6.24521	15.75383	0.87376	8.63403	2.60530	39.41009	3.15548	-12.42511	3.96013	15.42824	9.92522	36.78919	-6.90754	15.01043	15.64013	10.13996	14.14610	40.57366	46.79395	-10.97573	-11.63947	16.23535	8.48666	34.87627	-13.04015	16.26071	15.29285	7.11142	7.20260	36.37123	39.34456	-8.79405	-10.36204	14.41346	9.46359	36.95903	-7.71413	15.59609	14.07605	13.26737	9.97770	43.74438	40.36245	-11.68352	-9.02202	16.02852	9.27089	33.50092	-25.93711	16.84367	16.61056	7.33760	6.13427	38.60685	37.80232	-17.97913	-14.38473	15.24660	15.96989	7.32236	6.80871	35.70669	32.52982	-18.25258	-18.96578	16.32332	5.56924	34.78165	-21.23418	16.64060	8.74783	34.10063	-12.42260	17.12432	15.96017	8.15899	7.90616	36.31070	38.98476	-9.06592	-8.83424	15.95825	9.50457	38.61371	-20.04985	14.83828	6.89473	39.66178	-10.96609	17.27990	7.37900	32.84658	-19.21931	15.22316	8.39625	38.99289	-16.58534
54	16.68801	0.88895	9.06859	1.26255	35.83495	2.19061	-17.81288	6.79143	16.43154	0.98771	8.91992	2.85516	40.02197	3.46730	-14.26470	4.40233	15.87844	10.35426	37.84806	-8.24637	15.63714	16.33624	10.50574	15.40183	41.49620	48.16528	-12.62080	-14.10765	16.75959	8.88498	35.87124	-14.50684	16.78956	15.95002	7.23744	7.31187	37.05178	39.84663	-10.07971	-11.96812	15.24539	10.06696	37.86980	-8.90987	16.34683	14.43966	13.74939	10.09659	44.84939	41.24248	-12.91175	-10.24306	17.00486	10.00902	34.17241	-28.47941	17.80458	17.43543	7.62121	6.32621	38.69813	37.85512	-20.85378	-16.75239	16.03913	16.74804	7.57869	7.13796	35.94705	33.09177	-20.69788	-20.75747	17.20666	5.86248	35.04247	-23.71352	17.21285	9.25198	35.17495	-14.06348	17.84777	16.48686	8.35657	8.14216	36.77523	39.93892	-10.57703	-10.43072	16.97311	10.42857	39.35837	-23.24642	15.50201	6.84367	39.86488	-12.56280	18.33068	7.90491	33.18093	-21.40816	15.82726	8.50380	39.45912	-18.61982
55	17.55782	0.99060	9.78722	1.41292	36.63889	2.29963	-20.18623	7.40893	17.16077	1.08186	9.33331	3.11957	40.62648	3.77988	-16.48539	4.91941	16.45179	10.93970	38.94815	-9.86559	16.42993	16.94906	11.00613	16.81747	42.31456	49.53667	-14.49279	-16.95616	17.41728	9.46293	36.87438	-16.30557	17.40075	16.71057	7.48691	7.54794	37.67021	40.25784	-11.77925	-14.01778	16.13838	10.84171	38.85217	-10.43578	17.16689	14.86623	14.31244	10.38054	45.93994	42.18367	-14.39281	-11.74371	17.98088	10.93830	35.05252	-31.38681	18.73708	18.26028	8.04103	6.64222	38.84629	37.84518	-24.22097	-19.79647	16.94413	17.62454	8.00831	7.68190	36.18396	33.77935	-23.61294	-22.85538	18.09250	6.32570	35.46463	-26.60087	17.90352	9.95475	36.26060	-16.13324	18.62318	17.07821	8.66700	8.50043	37.29768	40.91679	-12.42270	-12.37497	18.09963	11.58507	40.12749	-27.02542	16.24947	6.87991	39.98959	-14.48768	19.46027	8.67229	33.67143	-24.05537	16.52588	8.72532	39.88125	-21.02396
56	18.48048	1.10088	10.69865	1.57030	37.52579	2.38797	-23.00253	8.07044	17.91172	1.15435	9.87444	3.39538	41.22967	4.08181	-19.12941	5.47438	17.13305	11.69557	40.09280	-11.82291	17.35204	17.45350	11.67572	18.36900	43.07001	50.87608	-16.64992	-20.11312	18.20711	10.23794	37.88995	-18.48463	18.08442	17.55500	7.85884	7.91277	38.21419	40.56935	-13.94474	-16.56667	17.03113	11.75578	39.89250	-12.38322	18.02139	15.31742	14.95009	10.82999	46.99809	43.19208	-16.21699	-13.63675	18.91099	12.05269	36.14133	-34.68211	19.59498	19.05429	8.59630	7.08340	39.07799	37.81540	-27.98126	-23.55297	17.90193	18.56452	8.63002	8.43801	36.48639	34.60654	-27.01985	-25.34561	18.91470	6.93704	36.07327	-29.89912	18.68584	10.87871	37.36088	-18.74583	19.42460	17.71961	9.09611	8.98850	37.89028	41.90565	-14.71286	-14.74236	19.29442	12.94660	40.92684	-31.29232	17.06449	6.99926	40.02747	-16.80776	20.59537	9.65252	34.33483	-27.24630	17.29589	9.07074	40.27579	-23.85783
57	19.40857	1.19863	11.78671	1.72695	38.49496	2.44963	-26.27599	8.71093	18.65608	1.21913	10.53863	3.67568	41.83364	4.36597	-22.19236	5.98388	17.90024	12.63609	41.27991	-14.18447	18.34815	17.84550	12.53078	20.02442	43.79670	52.15715	-19.11443	-23.40371	19.11056	11.21111	38.91625	-21.08050	18.82489	18.45316	8.34291	8.40011	38.67187	40.77995	-16.60792	-19.63812	17.86457	12.76651	40.96368	-14.84853	18.87255	15.75167	15.64816	11.43299	47.99112	44.25781	-18.46217	-16.04945	19.75554	13.33738	37.40723	-38.33630	20.35906	19.81282	9.29026	7.66176	39.41323	37.81479	-31.89340	-27.90987	18.84040	19.52283	9.44697	9.38956	36.91960	35.57500	-30.86967	-28.30487	19.62078	7.66680	36.86426	-33.53151	19.51942	12.02814	38.47546	-21.98932	20.22124	18.39390	9.63982	9.61645	38.54869	42.89394	-17.56177	-17.59090	20.49950	14.46702	41.75900	-35.85445	17.92329	7.19823	39.98080	-19.58584	21.66408	10.79759	35.15850	-31.01580	18.10203	9.54951	40.66707	-27.15161
58	20.29496	1.27596	13.02311	1.87566	39.53163	2.48051	-29.96207	9.23290	19.37206	1.29872	11.31889	3.95073	42.43932	4.62968	-25.59666	6.32459	18.72589	13.76992	42.50365	-17.00940	19.35300	18.14172	13.56748	21.74725	44.52612	53.36894	-21.83607	-26.55614	20.09167	12.36376	39.94464	-24.09706	19.60145	19.36805	8.92210	8.99345	39.03650	40.89816	-19.76117	-23.19609	18.59485	13.82909	42.03160	-17.91149	19.68659	16.13321	16.38918	12.17048	48.88086	45.36014	-21.15911	-19.09917	20.48898	14.77202	38.78751	-42.24834	21.04482	20.55177	10.13364	8.39863	39.86493	37.89632	-35.58749	-32.54847	19.68863	20.44957	10.44419	10.50737	37.52631	36.67551	-35.01682	-31.76259	20.18812	8.49193	37.80653	-37.31434	20.35382	13.38351	39.59882	-25.87998	20.98322	19.08346	10.28740	10.39456	39.24657	43.87292	-21.05360	-20.92764	21.65151	16.08730	42.61201	-40.43727	18.79672	7.47898	39.87087	-22.84960	22.60971	12.05089	36.10461	-35.29570	18.90471	10.17048	41.08227	-30.86773
59	21.10139	1.33676	14.37141	2.01240	40.60567	2.47926	-33.93454	9.52088	20.04762	1.40959	12.20822	4.20989	43.04862	4.87303	-29.17843	6.37456	19.57672	15.09262	43.75870	-20.31947	20.30434	18.37276	14.76641	23.49852	45.28920	54.52019	-24.66957	-29.25059	21.10180	13.65865	40.95807	-27.48351	20.39081	20.26300	9.57759	9.67040	39.31103	40.94558	-23.33443	-27.11909	19.20259	14.90493	43.05386	-21.61205	20.44040	16.44259	17.15853	13.02467	49.63258	46.47112	-24.25288	-22.85065	21.10595	16.33223	40.19622	-46.22330	21.69212	21.29009	11.13461	9.30613	40.43511	38.10816	-38.64590	-36.95801	20.39433	21.29907	11.59374	11.75467	38.31014	37.88714	-39.21663	-35.66230	20.63202	9.40875	38.85287	-40.96519	21.13709	14.90295	40.71605	-30.31321	21.69015	19.77292	11.03204	11.33173	39.94613	44.83633	-25.18337	-24.66918	22.69381	17.74350	43.45322	-44.70891	19.65540	7.85283	39.73722	-26.55581	23.40120	13.35941	37.11765	-39.87148	19.67246	10.94462	41.54654	-34.86487
60	21.80546	1.39037	15.79195	2.13621	41.67380	2.45047	-37.97507	9.46218	20.68136	1.55156	13.20074	4.44293	43.66521	5.09667	-32.69701	6.08835	20.41311	16.57982	45.04148	-24.05985	21.15685	18.57398	16.10102	25.23726	46.11516	55.63219	-27.37959	-31.19729	22.08811	15.04601	41.93110	-31.11773	21.17048	21.11005	10.29424	10.41276	39.51250	40.96115	-27.17440	-31.18602	19.69647	15.96943	43.97692	-25.92443	21.12675	16.68365	17.94958	13.98625	50.22135	47.55920	-27.57430	-27.25545	21.62095	17.98658	41.54105	-49.95938	22.34274	22.03514	12.28377	10.37147	41.11031	38.47900	-40.72000	-40.56623	20.93819	22.03998	12.86368	13.09224	39.23114	39.17008	-43.15263	-39.83812	20.99891	10.43214	39.95158	-44.15554	21.82728	16.53132	41.80024	-35.03470	22.33851	20.45115	11.87913	12.43412	40.61585	45.78092	-29.79201	-28.61010	23.58845	19.37554	44.23423	-48.31277	20.47604	8.33970	39.62825	-30.55993	24.03658	14.68290	38.13797	-44.37605	20.39346	11.88820	42.08035	-38.89032
61	22.40372	1.44266	17.24777	2.24735	42.68704	2.40722	-41.79001	8.97622	21.28054	1.71027	14.29071	4.63994	44.29416	5.29956	-35.86703	5.57866	21.19164	18.18559	46.34359	-28.07014	21.89064	18.77745	17.54267	26.92113	47.02625	56.72038	-29.68398	-32.21425	23.00362	16.47260	42.83299	-34.80236	21.92221	21.89601	11.06395	11.21481	39.67341	41.00023	-31.04097	-35.08839	20.10997	17.01765	44.74213	-30.73325	21.75508	16.88222	18.76481	15.05502	50.63890	48.59623	-30.84171	-32.09262	22.06304	19.69726	42.74622	-53.07463	23.01918	22.77817	13.54612	11.56023	41.85841	39.00528	-41.62181	-42.92543	21.33816	22.66369	14.22507	14.48443	40.21751	40.45911	-46.49068	-44.01472	21.34768	11.58150	41.05277	-46.58041	22.40186	18.21244	42.81640	-39.65883	22.94213	21.11145	12.84514	13.70081	41.24313	46.71149	-34.53879	-32.42319	24.32371	20.93652	44.90670	-50.92117	21.24646	8.96490	39.59410	-34.60359	24.53783	15.99838	39.11867	-48.34427	21.07835	13.01812	42.70357	-42.61624
62	22.90980	1.49019	18.71099	2.34611	43.60370	2.36946	-45.05828	8.05215	21.85636	1.86633	15.46909	4.79150	44.94051	5.47664	-38.40867	5.14465	21.87307	19.84953	47.64098	-32.08404	22.51126	19.00686	19.05971	28.50978	48.02686	57.77507	-31.32847	-32.27597	23.81519	17.89100	43.63387	-38.27876	22.63436	22.62327	11.88502	12.08285	39.83739	41.12187	-34.63319	-38.47981	20.49015	18.06456	45.30185	-35.82068	22.34630	17.07715	19.61142	16.23335	50.90072	49.56563	-33.71064	-36.95534	22.46944	21.43327	43.77779	-55.19075	23.71379	23.49674	14.86433	12.83030	42.62518	39.64951	-41.36600	-43.84473	21.64107	23.18567	15.65491	15.90356	41.18832	41.67028	-48.94816	-47.83258	21.72890	12.86512	42.10956	-48.02194	22.86076	19.89966	43.73460	-43.73690	23.52473	21.75028	13.94784	15.11707	41.84089	47.64399	-38.94891	-35.71053	24.91281	22.40091	45.44730	-52.31040	21.96784	9.75369	39.68654	-38.33883	24.94007	17.30145	40.03829	-51.32222	21.75119	14.33764	43.44334	-45.69831
63	23.34723	1.52244	20.16666	2.43312	44.40310	2.35665	-47.49648	6.78556	22.41869	2.00220	16.72005	4.89026	45.60661	5.61811	-40.10645	5.12042	22.43350	21.51097	48.89160	-35.76334	23.04188	19.27566	20.61500	29.96984	49.09514	58.75480	-32.16014	-31.51383	24.50753	19.26727	44.31123	-41.26060	23.30228	23.30389	12.75870	13.02622	40.05059	41.36972	-37.64001	-41.05075	20.88074	19.13730	45.63896	-40.86858	22.92386	17.30866	20.49306	17.51701	51.04661	50.46909	-35.85974	-41.31915	22.87712	23.18501	44.65826	-56.04760	24.39246	24.16154	16.17338	14.14440	43.33538	40.35112	-40.15871	-43.42842	21.90477	23.63721	17.13527	17.33307	42.07487	42.72897	-50.35918	-50.90459	22.17107	14.27194	43.07502	-48.40631	23.22219	21.56155	44.54803	-46.84476	24.10826	22.36556	15.19389	16.65022	42.44696	48.59958	-42.52600	-38.09397	25.38346	23.76710	45.87574	-52.43184	22.65198	10.72177	39.95810	-41.39547	25.27862	18.60239	40.90025	-52.98779	22.43595	15.82515	44.33374	-47.83142
64	23.73977	1.52939	21.61079	2.50995	45.09077	2.37851	-48.91853	5.39856	22.97221	2.10562	18.02040	4.93353	46.28952	5.71279	-40.85374	5.53572	22.87208	23.12369	50.04742	-38.75914	23.51206	19.58723	22.16834	31.28040	50.18486	59.59807	-32.16525	-30.16759	25.08218	20.58440	44.85379	-43.48557	23.92668	23.95081	13.68522	14.04707	40.35173	41.75859	-39.79889	-42.59463	21.30694	20.26097	45.77818	-45.47869	23.50263	17.60814	21.40113	18.88848	51.13044	51.32982	-37.07362	-44.66640	23.31191	24.96052	45.45585	-55.58229	25.01167	24.74550	17.42414	15.47618	43.91747	41.04533	-38.32606	-42.01977	22.17900	24.05135	18.65141	18.76691	42.83485	43.59840	-50.71267	-52.90818	22.67682	15.77351	43.90244	-47.83366	23.51380	23.18235	45.28162	-48.66640	24.70211	22.95554	16.56923	18.25263	43.10922	49.58955	-44.87215	-39.30856	25.76337	25.05010	46.24423	-51.43766	23.31392	11.86418	40.45146	-43.46499	25.57731	19.91679	41.72255	-53.23613	23.14556	17.43465	45.39479	-48.80705
65	24.10297	1.50748	23.04339	2.57881	45.69212	2.43204	-49.27132	4.22586	23.51389	2.17092	19.34294	4.92503	46.98016	5.75398	-40.66571	6.08215	23.21015	24.66526	51.07141	-40.78878	23.94690	19.93640	23.68354	32.43699	51.23563	60.24843	-31.46070	-28.50938	25.55235	21.84067	45.26441	-44.77402	24.51081	24.57057	14.66113	15.13475	40.76254	42.27090	-40.94567	-43.04199	21.76759	21.44485	45.78387	-49.22369	24.07944	17.99042	22.31224	20.31813	51.20232	52.18359	-37.29124	-46.61072	23.77971	26.76350	46.24906	-53.93036	25.53621	25.23035	18.60246	16.81110	44.34842	41.69035	-36.21048	-40.06350	22.49210	24.45033	20.19030	20.20617	43.46067	44.28741	-50.14545	-53.68227	23.22732	17.33679	44.56451	-46.53968	23.76280	24.75677	45.98024	-49.06369	25.29702	23.51694	18.03541	19.87079	43.85578	50.59921	-45.77594	-39.26880	26.06962	26.26885	46.60419	-49.63315	23.96284	13.15000	41.17855	-44.36686	25.84211	21.25417	42.52782	-52.20051	23.87531	19.10492	46.60195	-48.56936
66	24.44030	1.46010	24.46232	2.64120	46.24142	2.50584	-48.63536	3.59824	24.03229	2.19850	20.66227	4.87414	47.66462	5.74148	-39.66636	6.44595	23.48155	26.13655	51.94571	-41.70800	24.35987	20.31075	25.13427	33.45223	52.18761	60.67990	-30.24675	-26.77147	25.93554	23.04388	45.56189	-45.07386	25.05722	25.16048	15.67821	16.26777	41.27893	42.86190	-41.04517	-42.45960	22.23800	22.68004	45.74907	-51.73161	24.63282	18.45033	23.19793	21.77098	51.29235	53.05080	-36.61515	-46.99368	24.26356	28.57623	47.09343	-51.36403	25.94558	25.60595	19.73091	18.14476	44.68029	42.29449	-34.09305	-37.96736	22.84641	24.83868	21.73867	21.65276	43.98093	44.83674	-48.88900	-53.27219	23.79154	18.94236	45.08697	-44.80288	23.98925	26.28301	46.68488	-48.11224	25.86679	24.04188	19.53617	21.45470	44.66668	51.58241	-45.25757	-38.08918	26.30591	27.43652	46.98310	-47.37099	24.59507	14.52859	42.10266	-44.08673	26.06379	22.61324	43.33705	-50.19637	24.60147	20.77061	47.87506	-47.23418
