	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0012_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0012_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0012_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0012_1.c3d
39	10.52114	2.05736	-1.86694	2.12914	8.34051	2.80084	2.48836	0.88032	10.21781	4.26074	6.83045	7.36867	9.43725	3.01905	9.66550	2.87826	11.18243	1.17346	7.16558	0.76614	15.59031	2.22194	9.86216	2.91419	16.68319	15.97884	14.96055	17.84922	3.59121	8.77238	5.06383	6.21567	14.57838	16.74862	7.13487	6.27362	12.93676	-3.43132	7.33126	1.98715	14.35015	12.01163	7.38137	10.67700	14.72346	10.19357	6.70486	7.33101	10.83648	10.84712	9.85289	8.47923	9.14344	7.47355	12.60985	6.36411	8.81551	-5.88609	4.68497	1.66330	4.58376	-2.17000	15.74748	12.72081	11.26727	8.05075	7.11640	9.40502	10.05132	-1.14903	7.44990	3.25004	10.19137	-0.96090	15.16957	2.38864	10.53052	-1.32468	8.90964	4.37854	8.16527	-2.70810	4.95515	2.63304	8.17435	3.93605	8.07698	12.74420	8.74123	-2.65901	9.29442	2.36556	5.12343	-0.38671	12.66180	13.59489	10.66330	-2.75394	8.58439	2.39170	10.48071	-1.81485	6.33566	2.89755	7.79360	1.26267	10.24710	12.76375	8.90489	-3.11076	10.34340	2.22447	9.70211	9.74584	11.60821	10.01609	4.44162	-3.29641	11.08467	11.13374	5.88707	-4.76965	8.96874	12.19955
40	10.63088	2.06707	-2.34356	2.10522	8.56760	2.86022	2.59702	0.84729	9.71618	4.17822	5.59170	7.29065	9.44449	3.00531	9.90624	2.75477	11.30574	0.78815	7.41718	1.08262	15.63734	1.63004	10.13365	3.10480	15.97077	15.53322	13.53329	16.71581	3.67140	8.75370	5.47599	6.67651	13.82830	15.33264	7.18870	6.78409	13.24419	-3.87227	7.49441	2.07768	13.50714	10.35111	7.62820	11.17829	14.27569	9.02954	6.71742	7.49832	10.42599	9.56637	9.65541	8.83060	8.61064	6.10338	12.43404	6.61424	8.94126	-6.29475	5.10605	1.77398	4.17956	-3.23037	15.91254	12.44401	10.83979	6.96652	7.27991	9.79031	10.19820	-1.67825	7.46851	3.27800	10.33358	-1.34394	15.58318	2.68193	10.54576	-1.99066	8.98166	4.49718	8.29050	-3.08330	5.09332	2.54945	7.75087	2.68560	7.78121	12.87131	8.90071	-3.10050	9.42109	2.43377	4.64416	-1.66181	12.65323	13.92566	10.56851	-3.41621	9.03058	2.36099	10.71500	-2.25134	6.36514	2.99653	7.30360	0.06607	10.28507	12.99139	8.88974	-3.50968	10.71639	2.32733	9.33974	8.67806	11.46007	10.31877	3.99564	-4.36893	11.25461	11.26607	5.53762	-5.89174	8.99186	11.92805
41	10.72610	2.08687	-2.82393	2.08471	8.84093	2.93627	2.69403	0.82628	9.21685	4.07508	4.35555	7.16398	9.47781	3.03057	10.12444	2.62467	11.42809	0.38182	7.64895	1.37748	15.68506	1.05348	10.45372	3.23306	15.23273	15.07276	12.01303	15.54585	3.69294	8.70480	5.93687	7.13249	13.06461	13.87522	7.23464	7.30340	13.53519	-4.32035	7.71639	2.13678	12.63592	8.64751	7.83856	11.66142	13.81081	7.83452	6.73923	7.63688	9.98488	8.25876	9.54845	9.19122	8.08668	4.77325	12.31370	6.83536	9.03941	-6.71141	5.58658	1.87541	3.80304	-4.25390	16.16645	12.10211	10.39038	5.85458	7.44050	10.16871	10.34616	-2.21741	7.50407	3.31075	10.45132	-1.75296	16.04699	2.94496	10.53368	-2.65314	9.12917	4.59650	8.40247	-3.46799	5.25927	2.49789	7.36113	1.44877	7.47772	12.93626	9.02901	-3.54159	9.63508	2.52514	4.20934	-2.88309	12.64612	14.19143	10.46238	-4.04749	9.56454	2.31600	10.92858	-2.70956	6.40979	3.09260	6.83634	-1.09909	10.35536	13.19520	8.87181	-3.90055	11.13665	2.42173	8.94635	7.56749	11.28396	10.59880	3.58415	-5.37141	11.53032	11.37512	5.23369	-6.87827	9.19445	11.60129
42	10.80586	2.11591	-3.30467	2.06802	9.16917	3.02542	2.77289	0.81428	8.72461	3.95365	3.13041	6.99115	9.54255	3.10192	10.31575	2.49112	11.54771	-0.04363	7.86766	1.64326	15.73704	0.50625	10.84427	3.29599	14.48376	14.59766	10.42557	14.33733	3.65617	8.62204	6.43285	7.57949	12.29703	12.38311	7.26583	7.83398	13.80325	-4.77772	8.01283	2.16518	11.75170	6.92049	8.02042	12.10098	13.32998	6.61936	6.77584	7.75340	9.51321	6.92858	9.53079	9.55941	7.58113	3.48349	12.23674	7.02925	9.10862	-7.13280	6.13780	1.95690	3.45011	-5.22947	16.54109	11.69760	9.92285	4.71772	7.58776	10.53083	10.48788	-2.75895	7.57581	3.34694	10.54442	-2.18912	16.55480	3.16114	10.49296	-3.30728	9.36062	4.66942	8.50063	-3.86071	5.45600	2.47258	7.00721	0.24419	7.19824	12.93970	9.12017	-3.97689	9.95549	2.63212	3.82311	-4.04695	12.64967	14.37491	10.36091	-4.64350	10.17322	2.24613	11.11074	-3.19079	6.48734	3.18487	6.39725	-2.23592	10.45622	13.36438	8.85595	-4.28088	11.60420	2.50014	8.52449	6.43503	11.10439	10.86056	3.21250	-6.30766	11.90235	11.45300	4.97716	-7.71871	9.59072	11.22579
43	10.87173	2.15194	-3.77972	2.05523	9.56042	3.12391	2.82737	0.80919	8.24277	3.81723	1.92475	6.77811	9.64521	3.22467	10.47366	2.35847	11.66363	-0.48318	8.08438	1.87502	15.79630	0.00404	11.32972	3.29221	13.73500	14.10850	8.79963	13.09237	3.57382	8.50952	6.94848	8.01268	11.53336	10.86572	7.27677	8.36675	14.04616	-5.23901	8.39776	2.16318	10.87153	5.19240	8.18872	12.47499	12.83330	5.39523	6.83732	7.85368	9.01261	5.58312	9.58586	9.92756	7.10270	2.23368	12.19036	7.19717	9.15413	-7.55157	6.76540	2.00842	3.11780	-6.14315	17.06338	11.22164	9.44341	3.56328	7.71684	10.87137	10.61735	-3.29270	7.70300	3.38318	10.61617	-2.65119	17.09919	3.31568	10.42521	-3.94731	9.68103	4.70886	8.58652	-4.25693	5.68796	2.46762	6.68539	-0.91195	6.97966	12.88928	9.17130	-4.40044	10.39652	2.74475	3.48503	-5.15081	12.68198	14.46097	10.28046	-5.19928	10.84476	2.14122	11.25513	-3.69395	6.61475	3.27359	5.98900	-3.34636	10.58912	13.48381	8.84842	-4.64514	12.12062	2.55476	8.07897	5.30268	10.94880	11.10760	2.88175	-7.18340	12.36315	11.48615	4.76320	-8.42118	10.17282	10.80275
44	10.92745	2.19165	-4.24037	2.04690	10.02206	3.22939	2.85084	0.81100	7.77317	3.66945	0.74635	6.53277	9.79408	3.40129	10.58992	2.23310	11.77493	-0.92948	8.31393	2.06958	15.86483	-0.43574	11.93557	3.22115	12.99283	13.60594	7.16210	11.81668	3.46768	8.37757	7.46756	8.42830	10.77920	9.33459	7.26548	8.88647	14.26366	-5.69194	8.88252	2.12569	10.01286	3.48575	8.36343	12.76639	12.32038	4.17231	6.93537	7.94071	8.48564	4.22965	9.69483	10.28713	6.65802	1.02304	12.16403	7.33848	9.18636	-7.95856	7.46701	2.01918	2.80547	-6.97906	17.75447	10.65334	8.95998	2.40264	7.82995	11.18925	10.73028	-3.80713	7.90258	3.41323	10.67451	-3.13217	17.67410	3.39334	10.33593	-4.56602	10.09268	4.70864	8.66383	-4.65068	5.95961	2.47841	6.38784	-2.00600	6.86051	12.79640	9.18290	-4.80578	10.96707	2.85216	3.19083	-6.19237	12.76748	14.43518	10.23532	-5.70814	11.57246	1.99206	11.36107	-4.21437	6.80649	3.35828	5.61205	-4.42960	10.76069	13.53443	8.85579	-4.98441	12.69064	2.57842	7.61601	4.18977	10.84397	11.34146	2.58901	-8.00305	12.91424	11.45603	4.58144	-9.01119	10.91152	10.32767
45	10.97799	2.23127	-4.67602	2.04466	10.56064	3.34256	2.83591	0.82266	7.31656	3.51350	-0.39810	6.26343	9.99895	3.63026	10.65558	2.12577	11.88012	-1.37386	8.57433	2.22417	15.94310	-0.79431	12.68762	3.08223	12.25901	13.09053	5.53473	10.51887	3.36425	8.23986	7.97513	8.82459	10.03817	7.80174	7.23630	9.37944	14.45563	-6.12031	9.47496	2.04005	9.19198	1.82122	8.56767	12.96505	11.79106	2.95864	7.07931	8.01341	7.93514	2.87407	9.84279	10.63180	6.25106	-0.14956	12.15060	7.45005	9.21904	-8.34416	8.23253	1.97645	2.51576	-7.72080	18.63012	9.96412	8.48147	1.25063	7.93830	11.48644	10.82430	-4.29109	8.18706	3.42793	10.73086	-3.61718	18.27875	3.37758	10.23388	-5.15648	10.59432	4.66433	8.73786	-5.03669	6.27290	2.50304	6.10559	-3.02463	6.88020	12.67261	9.15886	-5.18611	11.67058	2.94295	2.93314	-7.17038	12.93164	14.28359	10.23574	-6.16113	12.35673	1.79006	11.43288	-4.74388	7.07457	3.43692	5.26568	-5.48196	10.98312	13.49617	8.88353	-5.28707	13.32328	2.56515	7.14169	3.11075	10.81460	11.56278	2.32843	-8.76786	13.56675	11.33894	4.41974	-9.52696	11.75867	9.78965
46	11.02833	2.26707	-5.07540	2.05140	11.18203	3.46769	2.77424	0.85020	6.87365	3.35159	-1.50234	5.97738	10.27082	3.90634	10.66228	2.05571	11.97681	-1.80708	8.88642	2.33552	16.02970	-1.05291	13.61032	2.87334	11.53235	12.56266	3.93322	9.20883	3.29053	8.11109	8.45967	9.20173	9.31325	6.27907	7.20105	9.83906	14.62149	-6.50760	10.17957	1.88783	8.42257	0.21770	8.82706	13.06982	11.24639	1.75968	7.27256	8.06624	7.36488	1.52230	10.02095	10.95949	5.88349	-1.28442	12.14896	7.52637	9.26783	-8.69780	9.04769	1.86740	2.25490	-8.35140	19.70263	9.12576	8.01669	0.12437	8.06475	11.76570	10.89921	-4.73528	8.56294	3.41556	10.79668	-4.08398	18.92032	3.25104	10.12954	-5.71338	11.18070	4.57292	8.81482	-5.41112	6.62590	2.54148	5.83119	-3.95241	7.07997	12.52705	9.10626	-5.53456	12.50504	3.00404	2.70231	-8.08628	13.19567	13.99423	10.28599	-6.54897	13.20425	1.52718	11.47778	-5.27183	7.42906	3.50542	4.94864	-6.49691	11.27308	13.35096	8.93382	-5.54029	14.03213	2.50918	6.66158	2.07545	10.88309	11.77265	2.09369	-9.47439	14.33767	11.10537	4.27020	-10.00999	12.65327	9.17011
47	11.08240	2.29565	-5.42740	2.07077	11.89162	3.61160	2.65602	0.90185	6.44618	3.18493	-2.55936	5.68025	10.62194	4.22238	10.60256	2.05270	12.06202	-2.21946	9.27354	2.39947	16.12122	-1.19536	14.72266	2.58892	10.81123	12.02256	2.36886	7.89581	3.27138	8.00578	8.91562	9.56172	8.60882	4.78053	7.17812	10.26510	14.75929	-6.83798	11.00055	1.64801	7.71493	-1.30647	9.16860	13.08681	10.68980	0.57950	7.51303	8.09017	6.78081	0.18175	10.22819	11.27114	5.55538	-2.38010	12.16576	7.56043	9.34901	-9.00690	9.89929	1.68002	2.03166	-8.85267	20.98270	8.11666	7.57354	-0.95864	8.24464	12.02763	10.95793	-5.13288	9.02927	3.36206	10.88087	-4.50489	19.61317	2.99591	10.03256	-6.23350	11.84385	4.43098	8.90059	-5.77161	7.01345	2.59195	5.56038	-4.77142	7.50126	12.36478	9.03508	-5.84396	13.46366	3.01910	2.48775	-8.94533	13.57240	13.55799	10.38288	-6.86416	14.12665	1.19597	11.50340	-5.78656	7.87852	3.55685	4.65928	-7.46576	11.64992	13.08353	9.00391	-5.73151	14.83479	2.40302	6.18111	1.09143	11.06937	11.97313	1.88054	-10.11414	15.24607	10.72070	4.13497	-10.49381	13.53183	8.44293
48	11.14226	2.31392	-5.72154	2.10649	12.69444	3.78154	2.46932	0.98637	6.03760	3.01407	-3.56045	5.37611	11.06487	4.57229	10.46943	2.15237	12.13309	-2.60009	9.76068	2.41098	16.21220	-1.21076	16.03254	2.21845	10.09620	11.47081	0.85162	6.58792	3.32810	7.93898	9.34516	9.90897	7.93169	3.32397	7.19071	10.65976	14.86410	-7.09562	11.94554	1.29949	7.07569	-2.73352	9.61850	13.02535	10.12759	-0.57793	7.79639	8.07470	6.19172	-1.13767	10.46894	11.56639	5.26616	-3.43292	12.21348	7.54445	9.47706	-9.25602	10.78055	1.40204	1.85505	-9.20391	22.47994	6.92490	7.15836	-1.98261	8.51843	12.26769	11.00739	-5.47922	9.57777	3.25139	10.98835	-4.85063	20.37417	2.59466	9.94947	-6.71563	12.57515	4.23222	9.00005	-6.11685	7.42969	2.64839	5.29278	-5.46358	8.17978	12.18514	8.95812	-6.10607	14.53618	2.96828	2.28008	-9.75631	14.06302	12.96670	10.51533	-7.10171	15.13943	0.78928	11.51608	-6.27661	8.42991	3.58070	4.39546	-8.37872	12.13544	12.68112	9.08590	-5.84932	15.75166	2.23599	5.70522	0.16557	11.39057	12.16638	1.68863	-10.67380	16.30964	10.14751	4.02864	-10.99494	14.34116	7.57725
49	11.20773	2.31963	-5.94847	2.16176	13.59486	3.98277	2.20061	1.11081	5.65310	2.83969	-4.49516	5.06821	11.61090	4.95447	10.25593	2.38310	12.18821	-2.93633	10.37342	2.36439	16.29639	-1.09466	17.53201	1.74733	9.39229	10.90941	-0.60618	5.29324	3.47811	7.92694	9.75810	10.24991	7.29095	1.93053	7.26389	11.02516	14.92933	-7.26425	13.02570	0.82393	6.50802	-4.04903	10.19689	12.89465	9.56899	-1.70743	8.11811	8.00966	5.60863	-2.42397	10.74897	11.84060	5.01578	-4.43731	12.30587	7.46903	9.66044	-9.42758	11.69469	1.02043	1.73151	-9.38114	24.20440	5.55104	6.77481	-2.93550	8.91666	12.47508	11.05823	-5.77119	10.19432	3.06656	11.11898	-5.09585	21.21677	2.03220	9.88246	-7.15847	13.36874	3.96624	9.11603	-6.44671	7.87019	2.70091	5.03198	-6.01390	9.13902	11.98037	8.89102	-6.31099	15.71048	2.82959	2.07378	-10.52962	14.65677	12.20824	10.66469	-7.25908	16.26035	0.29942	11.52028	-6.73168	9.08772	3.56213	4.15492	-9.22607	12.75371	12.13275	9.16665	-5.88489	16.80396	1.99422	5.23688	-0.69655	11.86187	12.35338	1.52220	-11.13604	17.54202	9.34888	3.97639	-11.50843	15.05027	6.54215
50	11.27689	2.31334	-6.10035	2.23902	14.59590	4.21607	1.83652	1.27843	5.29922	2.66344	-5.35151	4.75986	12.26941	5.37328	9.95522	2.75472	12.22636	-3.21402	11.13655	2.25296	16.37032	-0.84891	19.19495	1.16114	8.71014	10.34247	-1.98691	4.02083	3.73637	7.98630	10.16985	10.59069	6.69704	0.62239	7.42289	11.36344	14.95454	-7.32627	14.25060	0.20992	6.01204	-5.24469	10.91243	12.70094	9.02562	-2.80183	8.47394	7.88639	5.04380	-3.66345	11.07633	12.08579	4.80540	-5.38667	12.45445	7.32051	9.89698	-9.50495	12.65607	0.52195	1.66277	-9.35761	26.16871	4.01158	6.42313	-3.81041	9.45068	12.63326	11.12353	-6.00615	10.86230	2.79141	11.26831	-5.22420	22.14465	1.29976	9.82906	-7.55696	14.22709	3.61955	9.24866	-6.76124	8.33522	2.73762	4.78527	-6.41248	10.38737	11.73639	8.85114	-6.44784	16.97323	2.58155	1.86995	-11.27326	15.33414	11.26163	10.80638	-7.33656	17.50624	-0.28260	11.51892	-7.14317	9.85347	3.48204	3.93602	-9.99810	13.52761	11.42702	9.22854	-5.83398	18.01041	1.66293	4.77546	-1.49202	12.49875	12.53338	1.39020	-11.47999	18.95280	8.29544	4.00900	-12.00847	15.65841	5.31200
51	11.34794	2.30040	-6.17113	2.33950	15.69791	4.47518	1.36621	1.48679	4.98324	2.48837	-6.11640	4.45541	13.04902	5.83722	9.56104	3.25850	12.24691	-3.41843	12.07228	2.06867	16.43761	-0.48160	20.97688	0.45318	8.06517	9.77582	-3.26687	2.78039	4.11859	8.13230	10.59817	10.93384	6.16009	-0.57934	7.69353	11.67690	14.95486	-7.26328	15.62030	-0.54138	5.58578	-6.31941	11.76081	12.44480	8.51016	-3.85238	8.85974	7.69744	4.50955	-4.84115	11.46459	12.29213	4.63748	-6.27456	12.66806	7.07719	10.17071	-9.47783	13.68793	-0.10735	1.64519	-9.10663	28.38649	2.34354	6.10000	-4.60652	10.11862	12.72095	11.21714	-6.18020	11.56729	2.41292	11.43252	-5.23102	23.14470	0.40004	9.78218	-7.89981	15.16525	3.17735	9.39519	-7.05831	8.83268	2.74389	4.56366	-6.65367	11.91727	11.43523	8.85555	-6.50586	18.31059	2.20592	1.67826	-11.98755	16.07220	10.09642	10.91491	-7.33628	18.88863	-0.96626	11.51385	-7.50414	10.72564	3.31747	3.73783	-10.68516	14.47482	10.54989	9.25378	-5.69677	19.38278	1.23008	4.31768	-2.21920	13.31934	12.70355	1.30598	-11.68064	20.55151	6.97425	4.15597	-12.45334	16.19739	3.87125
52	11.42107	2.29079	-6.15676	2.46242	16.89702	4.74524	0.78393	1.72607	4.71226	2.31950	-6.77624	4.16215	13.95886	6.35401	9.06816	3.87391	12.24934	-3.53581	13.19788	1.80269	16.51079	-0.00766	22.81788	-0.36758	7.47459	9.21601	-4.41795	1.58168	4.64414	8.37746	11.05884	11.27565	5.68820	-1.65668	8.10177	11.96513	14.96193	-7.06056	17.11971	-1.41166	5.22735	-7.27728	12.72859	12.11864	8.03453	-4.84967	9.27491	7.43592	4.01697	-5.94117	11.93469	12.44724	4.51522	-7.09580	12.95368	6.70726	10.45305	-9.34634	14.81553	-0.88318	1.67044	-8.60698	30.86379	0.60895	5.79909	-5.32898	10.91637	12.71279	11.35185	-6.28620	12.30260	1.92344	11.61476	-5.12407	24.18138	-0.64794	9.73115	-8.17020	16.21049	2.62488	9.55045	-7.33085	9.38083	2.70140	4.38167	-6.73425	13.70391	11.05729	8.91813	-6.47553	19.70937	1.68989	1.51643	-12.66180	16.85037	8.67861	10.97304	-7.25896	20.40854	-1.75797	11.50570	-7.80943	11.70008	3.04298	3.55932	-11.27763	15.60793	9.48554	9.23271	-5.47550	20.91998	0.69017	3.86107	-2.87312	14.34508	12.85796	1.28534	-11.70960	22.35237	5.39509	4.43774	-12.79440	16.72779	2.21742
53	11.49961	2.29605	-6.05507	2.60360	18.18441	5.00403	0.09095	1.97902	4.49224	2.16423	-7.31787	3.89266	15.00869	6.92531	8.47276	4.57354	12.23345	-3.55467	14.52344	1.44690	16.60771	0.55132	24.65005	-1.27285	6.95397	8.66905	-5.41138	0.43437	5.33589	8.73242	11.56018	11.60496	5.28637	-2.59683	8.67110	12.22191	15.01306	-6.71222	18.72091	-2.36573	4.93748	-8.12319	13.79913	11.70236	7.60840	-5.78506	9.72488	7.09510	3.57448	-6.94720	12.51474	12.53400	4.44203	-7.84642	13.31815	6.17031	10.71191	-9.11976	16.05557	-1.82184	1.72846	-7.84911	33.58663	-1.10443	5.51275	-5.98673	11.84289	12.57993	11.53781	-6.31256	13.07362	1.32209	11.82661	-4.92155	25.19912	-1.80729	9.66543	-8.34750	17.39686	1.94831	9.70765	-7.56514	10.00919	2.58919	4.25704	-6.65167	15.70459	10.58474	9.04683	-6.34885	21.15963	1.02816	1.40686	-13.27370	17.65635	6.98070	10.98067	-7.10049	22.05240	-2.65477	11.49379	-8.05579	12.77047	2.63255	3.39849	-11.76488	16.93832	8.21933	9.17046	-5.17369	22.60163	0.04662	3.40710	-3.44217	15.59902	12.98711	1.34237	-11.53830	24.37568	3.59377	4.85871	-12.98582	17.33061	0.36142
54	11.58932	2.32521	-5.86514	2.75517	19.54765	5.22678	-0.70356	2.22371	4.32710	2.03200	-7.72941	3.66624	16.20811	7.54292	7.77364	5.32422	12.19968	-3.46670	16.05032	0.99645	16.74476	1.17044	26.41016	-2.21907	6.51406	8.13970	-6.22227	-0.65126	6.21702	9.20910	12.09779	11.90352	4.95562	-3.39331	9.41917	12.43345	15.13656	-6.22169	20.39313	-3.35655	4.72089	-8.85667	14.96074	11.16037	7.23797	-6.65186	10.22101	6.66795	3.18673	-7.84325	13.23662	12.52868	4.42148	-8.52229	13.76992	5.42206	10.92738	-8.81040	17.40507	-2.93313	1.81200	-6.84056	36.50992	-2.68985	5.23400	-6.58842	12.90295	12.28965	11.78009	-6.24476	13.89902	0.61493	12.08261	-4.64692	26.13619	-3.02809	9.57974	-8.40999	18.75595	1.13634	9.85890	-7.74141	10.75740	2.38625	4.20968	-6.40414	17.86123	10.00726	9.24195	-6.11887	22.65766	0.22482	1.37183	-13.79133	18.49130	4.99298	10.95693	-6.85147	23.79243	-3.63846	11.47700	-8.24155	13.92877	2.06194	3.25242	-12.13312	18.47934	6.74066	9.08624	-4.79843	24.38574	-0.68819	2.96133	-3.90832	17.10387	13.07878	1.48468	-11.14245	26.64402	1.63557	5.40411	-12.99192	18.09539	-1.66430
