	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0012_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0012_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0012_1.c3d
75	-2.79754	1.43973	-3.56258	1.73121	1.92448	1.52301	-3.09484	1.80574	-4.87029	2.57525	7.59869	3.84763	-4.31205	-5.37181	1.18557	-3.12652	-4.55793	0.01901	-4.74866	-4.23522	-5.05946	-8.52769	7.24519	5.06460	-0.56426	-2.74341	10.90598	-3.60993	-5.54066	0.44536	-3.04610	-6.74861	9.75250	-3.19752	-6.38106	11.08454	-3.46387	-8.27426	-3.47133	-5.32280	-7.98712	11.11589	-3.06568	-3.05938	2.69479	-3.24869	-2.49491	9.02530	-4.22722	-5.46174	5.78648	-3.23129	-2.29843	3.43490	-1.51983	-0.53328	-0.84046	-2.73164	-4.07489	2.57663	-1.76414	-1.02014	4.27057	-3.94502	-3.65375	11.64359	0.19527	-2.40228	2.66256	-1.63647	-1.08429	9.58049	-1.99052	-4.51963	2.48929	-2.94366	-3.62588	3.02397	-4.70051	-6.19899	7.02885	-5.47050	-5.74670	1.13157	-0.30565	-0.32460	8.53027	0.62785	-2.99852	6.08614	-4.40848	-5.11596	4.60188
76	-2.64242	1.44266	-3.74301	1.63367	1.84827	1.44049	-2.83829	1.82030	-4.38832	2.58844	7.76640	3.60161	-4.26904	-5.35568	1.20114	-2.94258	-4.44680	0.06986	-4.53678	-3.99679	-4.36039	-8.24216	8.05556	5.59420	-0.33283	-2.30505	10.78995	-3.26694	-5.79554	0.67502	-2.61938	-6.05513	10.37070	-3.16947	-6.38183	11.30399	-2.94686	-7.48727	-2.87431	-5.30040	-7.65756	10.43882	-2.98532	-3.35434	2.50124	-3.05057	-2.35715	8.65188	-3.80962	-4.64636	6.23930	-3.06276	-2.33794	3.33078	-1.34513	-0.79388	-0.90484	-2.49497	-3.87143	2.51269	-1.64685	-1.55547	4.10559	-3.81478	-3.11884	11.14877	0.30943	-2.78318	2.57219	-1.36761	-0.43127	9.48366	-1.77950	-4.82130	2.61630	-2.88865	-3.98866	2.45427	-4.35870	-5.53397	7.18610	-5.33671	-5.81186	1.04505	0.02294	0.21209	8.74845	0.82411	-2.55562	6.16789	-4.11759	-4.90429	5.19096
77	-2.47812	1.44729	-3.91162	1.55422	1.79911	1.35520	-2.58176	1.82719	-3.93436	2.59777	7.93290	3.25218	-4.21974	-5.33971	1.22368	-2.74465	-4.31772	0.19722	-4.33990	-3.70072	-3.76048	-7.89640	8.88471	6.28772	-0.09057	-1.83024	10.86681	-2.88463	-5.97888	0.92310	-2.20748	-5.41769	10.74811	-3.07662	-6.25474	11.41978	-2.46393	-6.80154	-1.79842	-5.22120	-7.26942	9.65682	-2.88632	-3.62820	2.35068	-2.84113	-2.17704	8.03384	-3.42397	-3.95883	6.80817	-2.89397	-2.36976	3.20168	-1.15074	-1.02932	-0.87882	-2.27426	-3.68780	2.45293	-1.53384	-2.11093	3.99630	-3.68408	-2.58719	10.51715	0.43014	-3.15989	2.49572	-1.11193	0.13526	9.33787	-1.56604	-5.09140	2.66695	-2.82897	-4.34081	1.92591	-4.01606	-4.92433	7.29422	-5.18441	-5.88507	1.03399	0.31340	0.66628	8.78931	0.97582	-2.17503	6.31553	-3.83801	-4.76406	5.83190
78	-2.30596	1.45510	-4.06365	1.49562	1.76792	1.25557	-2.33152	1.82006	-3.51873	2.59722	8.06829	2.87522	-4.16295	-5.32278	1.25161	-2.53821	-4.18262	0.41628	-4.14360	-3.38209	-3.24959	-7.54924	9.62734	7.09446	0.14575	-1.36551	11.10839	-2.47467	-6.08245	1.15618	-1.81092	-4.82861	10.81394	-2.93136	-6.02522	11.45873	-2.03961	-6.22037	-0.42053	-5.08882	-6.85919	8.84413	-2.76656	-3.86501	2.24112	-2.63320	-1.95267	7.18790	-3.06122	-3.39072	7.39886	-2.72743	-2.39386	3.04996	-0.93716	-1.22894	-0.76117	-2.07073	-3.52527	2.37395	-1.42671	-2.67621	3.89740	-3.55448	-2.07920	9.81976	0.56186	-3.52415	2.40679	-0.88305	0.61091	9.15487	-1.35188	-5.31642	2.63217	-2.76513	-4.68273	1.45860	-3.66552	-4.36834	7.36748	-5.01195	-5.96336	1.09221	0.56098	1.02449	8.63584	1.08096	-1.86023	6.51134	-3.56664	-4.66750	6.42186
79	-2.12769	1.46744	-4.19442	1.46010	1.74443	1.13496	-2.09266	1.79524	-3.14591	2.58562	8.14553	2.55729	-4.09719	-5.30548	1.28278	-2.32788	-4.04977	0.72504	-3.93610	-3.07302	-2.80161	-7.24618	10.17490	7.94985	0.36571	-0.94351	11.44730	-2.05082	-6.10258	1.35492	-1.43256	-4.27239	10.55104	-2.74820	-5.72301	11.44619	-1.68979	-5.73857	1.07384	-4.90633	-6.45808	8.07352	-2.62637	-4.05042	2.16661	-2.43990	-1.69432	6.15713	-2.70580	-2.92139	7.94599	-2.56512	-2.41210	2.88273	-0.70561	-1.38175	-0.56420	-1.88471	-3.38414	2.25265	-1.32255	-3.23542	3.76270	-3.42744	-1.61956	9.12611	0.70771	-3.86699	2.28727	-0.69298	0.99844	8.93219	-1.14058	-5.48528	2.50958	-2.69824	-5.01429	1.06314	-3.30601	-3.86455	7.41947	-4.82085	-6.04482	1.20989	0.76301	1.28002	8.30264	1.14000	-1.60236	6.72045	-3.30048	-4.58156	6.86232
80	-1.94509	1.48525	-4.29950	1.44846	1.71927	0.99803	-1.86961	1.75204	-2.81592	2.56433	8.14376	2.37251	-4.02118	-5.28983	1.31319	-2.11652	-3.92171	1.10289	-3.71457	-2.79715	-2.38642	-7.01247	10.43724	8.78557	0.56391	-0.58548	11.79881	-1.62611	-6.04007	1.51422	-1.07903	-3.73560	10.00114	-2.54128	-5.37824	11.39902	-1.42125	-5.34723	2.51954	-4.67707	-6.08869	7.40759	-2.46842	-4.17302	2.11862	-2.27200	-1.42180	5.00895	-2.34495	-2.53048	8.41784	-2.40842	-2.42831	2.70934	-0.45780	-1.47723	-0.31057	-1.71616	-3.26445	2.07288	-1.21435	-3.76912	3.56242	-3.30331	-1.22439	8.48063	0.86917	-4.17986	2.12922	-0.54954	1.30785	8.65005	-0.93646	-5.58913	2.30399	-2.62911	-5.33282	0.73986	-2.94364	-3.41244	7.45402	-4.61569	-6.12846	1.37513	0.91839	1.43203	7.82730	1.15555	-1.38306	6.89735	-3.03822	-4.47231	7.07138
81	-1.75960	1.50890	-4.37491	1.45928	1.68579	0.86456	-1.66590	1.69295	-2.52498	2.53556	8.04869	2.34807	-3.93434	-5.27824	1.33604	-1.90496	-3.79536	1.51352	-3.48632	-2.56637	-1.97846	-6.85170	10.35977	9.53601	0.73919	-0.30290	12.08834	-1.21121	-5.89932	1.63753	-0.75806	-3.21048	9.25679	-2.32200	-5.01773	11.32179	-1.23105	-5.03505	3.79028	-4.40643	-5.76344	6.88900	-2.29661	-4.22549	2.08809	-2.13625	-1.16083	3.82493	-1.97393	-2.19708	8.79372	-2.25813	-2.44781	2.53872	-0.19606	-1.50802	-0.02578	-1.56455	-3.16617	1.83062	-1.09266	-4.25658	3.29293	-3.18057	-0.89278	7.88805	1.04614	-4.45575	1.93481	-0.45498	1.55451	8.27333	-0.74293	-5.62114	2.02932	-2.55692	-5.63208	0.48062	-2.59042	-3.01295	7.46240	-4.40293	-6.21300	1.57305	1.02831	1.48396	7.25705	1.13183	-1.18001	6.99649	-2.78138	-4.30973	6.99241
82	-1.57213	1.53791	-4.41776	1.48861	1.64112	0.76722	-1.48348	1.62329	-2.26659	2.50185	7.85196	2.45083	-3.83726	-5.27202	1.34148	-1.69267	-3.66368	1.91087	-3.26530	-2.38066	-1.56091	-6.74977	9.93409	10.14470	0.89389	-0.09581	12.26546	-0.81400	-5.68892	1.73185	-0.47469	-2.69532	8.43855	-2.09781	-4.66243	11.20830	-1.10726	-4.78703	4.80205	-4.10307	-5.48549	6.53393	-2.11487	-4.20581	2.06780	-2.03466	-0.93932	2.68736	-1.59672	-1.90055	9.04418	-2.11450	-2.47611	2.37763	0.07616	-1.47401	0.26933	-1.42860	-3.08905	1.53515	-0.94810	-4.67851	2.97694	-3.05594	-0.60794	7.31453	1.23709	-4.69035	1.71444	-0.40624	1.75527	7.76080	-0.56149	-5.57732	1.71033	-2.47858	-5.90228	0.27310	-2.26101	-2.66829	7.42697	-4.18871	-6.29511	1.78452	1.09741	1.44234	6.63597	1.07405	-0.97055	6.98081	-2.53422	-4.07307	6.60164
83	-1.38319	1.57097	-4.42687	1.53021	1.58606	0.73435	-1.32251	1.54969	-2.03371	2.46606	7.55135	2.61903	-3.73175	-5.27030	1.31842	-1.47843	-3.51825	2.24687	-3.06658	-2.23037	-1.12763	-6.68155	9.19953	10.57326	1.03231	0.04889	12.30054	-0.43983	-5.42177	1.80425	-0.23045	-2.19933	7.66497	-1.87223	-4.32653	11.04694	-1.03209	-4.58259	5.50659	-3.77885	-5.25181	6.33186	-1.92671	-4.11820	2.05278	-1.96485	-0.78304	1.66667	-1.22356	-1.62610	9.12965	-1.97707	-2.51714	2.22965	0.35387	-1.38522	0.56130	-1.30614	-3.03296	1.20654	-0.77372	-5.01925	2.65543	-2.92496	-0.34787	6.70604	1.43930	-4.88288	1.48418	-0.39605	1.92415	7.07812	-0.39168	-5.45752	1.38215	-2.38901	-6.13082	0.10479	-1.96884	-2.37900	7.32551	-3.97714	-6.36819	1.98640	1.13347	1.31694	5.99728	0.98807	-0.73350	6.82884	-2.30265	-3.75666	5.91440
84	-1.19309	1.60607	-4.40278	1.57637	1.52359	0.76204	-1.18171	1.47821	-1.82091	2.43056	7.15180	2.80020	-3.62056	-5.26971	1.25731	-1.26045	-3.35196	2.48038	-2.90179	-2.10047	-0.68396	-6.61756	8.23444	10.80814	1.15881	0.15485	12.17381	-0.09232	-5.11287	1.85816	-0.02533	-1.74578	7.02507	-1.64564	-4.01796	10.82706	-0.98737	-4.39609	5.88542	-3.44730	-5.05674	6.25027	-1.73507	-3.97239	2.03740	-1.92084	-0.71110	0.81294	-0.86751	-1.36450	9.00935	-1.84456	-2.57139	2.09396	0.63082	-1.26035	0.84213	-1.19432	-2.99829	0.87144	-0.56648	-5.26833	2.37521	-2.78381	-0.10153	6.01872	1.64897	-5.03619	1.26291	-0.41444	2.06900	6.21067	-0.23127	-5.26576	1.08564	-2.28211	-6.30343	-0.03487	-1.72312	-2.13988	7.13343	-3.76980	-6.42271	2.15346	1.14528	1.12213	5.36031	0.87989	-0.45283	6.54141	-2.09201	-3.37177	4.98601
85	-1.00219	1.64089	-4.34716	1.61940	1.45709	0.81595	-1.05925	1.41275	-1.62532	2.39586	6.66569	2.96243	-3.50708	-5.26484	1.15198	-1.03661	-3.16116	2.58662	-2.77619	-1.97555	-0.24543	-6.53005	7.13956	10.85723	1.27670	0.25013	11.86814	0.22585	-4.77691	1.89203	0.14058	-1.36114	6.55549	-1.41688	-3.73994	10.54535	-0.96014	-4.20108	5.94853	-3.12109	-4.89394	6.24000	-1.54269	-3.78111	2.01402	-1.89444	-0.73311	0.15334	-0.54164	-1.10729	8.65135	-1.71528	-2.63547	1.96489	0.90036	-1.12050	1.10532	-1.09000	-2.98512	0.55737	-0.32794	-5.42170	2.17626	-2.63090	0.12238	5.24366	1.86140	-5.15648	1.06937	-0.45052	2.18885	5.17458	-0.07659	-5.00958	0.85895	-2.15167	-6.40601	-0.15295	-1.52788	-1.93865	6.82498	-3.56601	-6.44708	2.26126	1.14021	0.87691	4.73138	0.75459	-0.12274	6.14423	-1.90557	-2.94472	3.90747
86	-0.81107	1.67322	-4.26207	1.65356	1.38890	0.86285	-0.95358	1.35502	-1.44617	2.36026	6.11081	3.08713	-3.39539	-5.24951	1.00086	-0.80510	-2.94712	2.56351	-2.68800	-1.84442	0.16541	-6.39753	6.01803	10.73800	1.38809	0.36189	11.36686	0.51315	-4.42651	1.90153	0.26689	-1.05865	6.22964	-1.18544	-3.49385	10.20889	-0.94592	-3.97532	5.73242	-2.81038	-4.75653	6.23959	-1.35210	-3.55608	1.97317	-1.87683	-0.84854	-0.30610	-0.25676	-0.84418	8.03876	-1.58781	-2.70276	1.83298	1.15604	-0.98201	1.34162	-0.99020	-2.99174	0.28608	-0.06389	-5.48189	2.08209	-2.46807	0.30136	4.41030	2.07122	-5.25235	0.91858	-0.49374	2.27287	4.02297	0.07725	-4.69845	0.72830	-1.99234	-6.42715	-0.25136	-1.38291	-1.75930	6.37703	-3.36371	-6.42929	2.28940	1.12327	0.60174	4.10984	0.61541	0.25028	5.68305	-1.74492	-2.51219	2.79282
87	-0.62085	1.70158	-4.14945	1.67650	1.31886	0.88745	-0.86384	1.30524	-1.28418	2.32093	5.50706	3.15921	-3.29039	-5.21893	0.80783	-0.56616	-2.71673	2.43066	-2.62965	-1.70277	0.52289	-6.20754	4.95843	10.46586	1.49381	0.51303	10.65454	0.76985	-4.06995	1.88019	0.35450	-0.83119	5.96702	-0.95322	-3.28182	9.83330	-0.94808	-3.70356	5.29069	-2.52243	-4.63704	6.18146	-1.16581	-3.30578	1.90419	-1.85998	-1.04651	-0.57808	-0.02032	-0.56592	7.17373	-1.46151	-2.76477	1.68708	1.39198	-0.85184	1.53636	-0.89278	-3.01353	0.06826	0.21721	-5.45708	2.09439	-2.29996	0.41146	3.57221	2.27335	-5.33284	0.81806	-0.53413	2.30247	2.84121	0.23560	-4.34189	0.70075	-1.80050	-6.36080	-0.32624	-1.28543	-1.58751	5.77599	-3.16107	-6.35930	2.22480	1.09734	0.31286	3.49789	0.46389	0.65077	5.21422	-1.61111	-2.11503	1.75747
88	-0.43326	1.72574	-4.01100	1.68970	1.24347	0.89044	-0.78971	1.26292	-1.14139	2.27584	4.87380	3.16457	-3.19776	-5.17266	0.58271	-0.32322	-2.48183	2.22117	-2.59036	-1.55359	0.80207	-5.95764	4.02508	10.05020	1.59355	0.71820	9.72276	0.99799	-3.70834	1.81724	0.40672	-0.65695	5.66038	-0.72486	-3.10798	9.43888	-0.97406	-3.37696	4.68115	-2.26180	-4.52795	5.99995	-0.98637	-3.03585	1.79755	-1.83738	-1.30543	-0.69212	0.16330	-0.27173	6.08364	-1.33675	-2.81251	1.51698	1.60315	-0.72760	1.67067	-0.79679	-3.04244	-0.09739	0.50590	-5.35966	2.19235	-2.13172	0.43533	2.78729	2.46433	-5.40433	0.76516	-0.56260	2.25675	1.73007	0.40336	-3.94760	0.76088	-1.57497	-6.20811	-0.36976	-1.23143	-1.41521	5.02522	-2.95797	-6.23110	2.06405	1.06298	0.01738	2.90648	0.30077	1.06174	4.79313	-1.50511	-1.79241	0.89494
89	-0.25049	1.74683	-3.84813	1.69811	1.15603	0.88043	-0.73118	1.22711	-1.02124	2.22557	4.22972	3.09515	-3.12321	-5.11612	0.34015	-0.08256	-2.25680	1.97045	-2.55896	-1.40531	0.98265	-5.65515	3.25505	9.49647	1.68559	0.97793	8.58172	1.20104	-3.33455	1.69755	0.42803	-0.51205	5.21309	-0.50704	-2.97807	9.04540	-1.03051	-2.99051	3.95563	-2.03073	-4.42294	5.64213	-0.81644	-2.75078	1.64912	-1.80417	-1.59350	-0.68953	0.29258	0.02476	4.82953	-1.21478	-2.83788	1.31613	1.78593	-0.60003	1.72522	-0.70227	-3.06658	-0.22148	0.79279	-5.20489	2.33599	-1.96767	0.36570	2.10205	2.64339	-5.46767	0.74725	-0.57120	2.11931	0.78406	0.58399	-3.52020	0.87307	-1.31747	-5.97794	-0.37453	-1.21660	-1.24274	4.15009	-2.75628	-6.04410	1.81339	1.01848	-0.28766	2.35523	0.12731	1.47178	4.46136	-1.42751	-1.57808	0.26347
90	-0.07493	1.76707	-3.66205	1.70900	1.04795	0.86540	-0.68815	1.19653	-0.92834	2.17437	3.59417	2.95579	-3.07193	-5.06000	0.09747	0.14840	-2.05518	1.70699	-2.52574	-1.26880	1.05317	-5.31542	2.65765	8.80935	1.76667	1.27429	7.27236	1.38288	-2.93699	1.50612	0.42263	-0.38144	4.57266	-0.30674	-2.89708	8.66608	-1.12005	-2.54099	3.15218	-1.82921	-4.31833	5.08145	-0.65892	-2.45553	1.46243	-1.75697	-1.87180	-0.61491	0.36864	0.29503	3.50683	-1.09767	-2.83493	1.08311	1.93899	-0.45540	1.68406	-0.60945	-3.07122	-0.32001	1.06895	-5.00909	2.47308	-1.81111	0.20752	1.54308	2.81247	-5.51649	0.74463	-0.55357	1.88384	0.07257	0.77858	-3.06097	0.98940	-1.03234	-5.68533	-0.33861	-1.23660	-1.07840	3.19895	-2.55919	-5.80345	1.48669	0.96077	-0.61393	1.87111	-0.05425	1.87647	4.23701	-1.37800	-1.49799	-0.11380
91	0.09095	1.78911	-3.45403	1.73015	0.91087	0.84735	-0.65998	1.16997	-0.86725	2.12992	2.98774	2.76663	-3.04810	-5.01742	-0.12832	0.36300	-1.88670	1.44808	-2.48345	-1.15438	1.01366	-4.95925	2.21622	7.99429	1.83198	1.57256	5.86818	1.54616	-2.50609	1.23559	0.39455	-0.26336	3.74750	-0.12936	-2.86608	8.30223	-1.24018	-2.02712	2.29553	-1.65550	-4.21448	4.32964	-0.51705	-2.15615	1.24546	-1.69348	-2.09885	-0.50935	0.39544	0.50197	2.23290	-0.98817	-2.80105	0.82180	2.06356	-0.27792	1.53712	-0.51792	-3.04131	-0.40896	1.32622	-4.78783	2.55045	-1.66475	-0.02157	1.11514	2.97488	-5.53744	0.73468	-0.50523	1.55746	-0.37107	0.98510	-2.56843	1.06042	-0.72566	-5.34818	-0.26880	-1.28698	-0.93554	2.23757	-2.37061	-5.51990	1.10287	0.88738	-0.97755	1.48578	-0.24028	2.27549	4.11314	-1.35548	-1.56606	-0.24154
92	0.24478	1.81537	-3.22555	1.76802	0.73919	0.82303	-0.64524	1.14676	-0.84026	2.10232	2.43088	2.55860	-3.05436	-4.99960	-0.32415	0.55603	-1.75605	1.20021	-2.42764	-1.06995	0.87530	-4.61039	1.89425	7.05933	1.87580	1.83074	4.46303	1.69102	-2.03963	0.89319	0.34888	-0.16710	2.80394	0.02205	-2.88062	7.94141	-1.38425	-1.45225	1.41049	-1.50711	-4.11613	3.43881	-0.39357	-1.85850	1.00564	-1.61244	-2.23669	-0.40796	0.38011	0.61120	1.12435	-0.88924	-2.73672	0.54064	2.16337	-0.05284	1.28160	-0.42593	-2.96376	-0.49987	1.55728	-4.55472	2.52821	-1.53097	-0.29423	0.80684	3.13376	-5.51207	0.69637	-0.42413	1.16098	-0.55084	1.19862	-2.03940	1.04511	-0.40436	-4.98395	-0.18020	-1.36278	-0.82720	1.33546	-2.19528	-5.20938	0.68359	0.79815	-1.39005	1.22583	-0.42586	2.67007	4.06351	-1.35843	-1.77756	-0.14523
93	0.38447	1.84755	-2.97829	1.82606	0.53222	0.78966	-0.64172	1.12705	-0.84520	2.10195	1.94072	2.36292	-3.09121	-5.01143	-0.48474	0.72391	-1.66278	0.96284	-2.35661	-1.02039	0.65744	-4.29393	1.64451	6.01988	1.89297	2.01106	3.15236	1.81546	-1.54578	0.50473	0.29254	-0.10540	1.84386	0.14691	-2.93080	7.55952	-1.54297	-0.82666	0.53792	-1.38170	-4.03101	2.49072	-0.28982	-1.56655	0.74741	-1.51333	-2.25551	-0.34150	0.33274	0.60227	0.27024	-0.80335	-2.64513	0.25106	2.24431	0.22988	0.92420	-0.32991	-2.82798	-0.59974	1.75589	-4.32020	2.39037	-1.41224	-0.57913	0.60031	3.29124	-5.41917	0.61361	-0.31167	0.72565	-0.50180	1.41164	-1.47139	0.91895	-0.07566	-4.60728	-0.09237	-1.45754	-0.75980	0.55035	-2.03886	-4.89173	0.25037	0.69575	-1.85070	1.10141	-0.60530	3.06278	4.05070	-1.38499	-2.10421	0.13233
94	0.50859	1.88625	-2.71423	1.90348	0.29525	0.74901	-0.64644	1.11171	-0.87487	2.13647	1.52750	2.19966	-3.15656	-5.04962	-0.61342	0.86453	-1.60202	0.73326	-2.27138	-1.00743	0.38377	-4.03454	1.41821	4.90494	1.88076	2.08642	2.01849	1.91606	-1.04338	0.11325	0.23451	-0.08512	0.97031	0.24666	-3.00358	7.12791	-1.70662	-0.16940	-0.26152	-1.27730	-3.96770	1.57822	-0.20538	-1.28130	0.47391	-1.39530	-2.13568	-0.33734	0.26575	0.47542	-0.29015	-0.73190	-2.53108	-0.03462	2.31374	0.57219	0.48468	-0.22477	-2.62583	-0.71315	1.91787	-4.08940	2.14463	-1.31090	-0.84609	0.47734	3.44823	-5.23790	0.47753	-0.17335	0.28851	-0.28018	1.61504	-0.86627	0.67930	0.25312	-4.22832	-0.02417	-1.56217	-0.72860	-0.08324	-1.90684	-4.58780	-0.17814	0.58585	-2.34677	1.10214	-0.77310	3.45675	4.03439	-1.43253	-2.49643	0.53304
95	0.61660	1.93084	-2.43568	1.99499	0.03970	0.70621	-0.65559	1.10179	-0.91833	2.20798	1.19190	2.07202	-3.24553	-5.10325	-0.71972	0.97748	-1.56565	0.50967	-2.17537	-1.02930	0.07903	-3.85403	1.17359	3.76021	1.84092	2.04330	1.11990	1.98951	-0.55809	-0.22871	0.18484	-0.10239	0.25540	0.32340	-3.08777	6.62309	-1.86697	0.49301	-0.92311	-1.19195	-3.93430	0.78552	-0.13905	-1.00273	0.19160	-1.25561	-1.86865	-0.41569	0.19203	0.25197	-0.57389	-0.67458	-2.39933	-0.30536	2.37941	0.96597	-0.00037	-0.10526	-2.35176	-0.84208	2.04224	-3.86051	1.81377	-1.22815	-1.06807	0.41925	3.60430	-4.95192	0.28795	-0.01828	-0.11230	0.04664	1.79880	-0.23381	0.34611	0.57466	-3.85122	0.00942	-1.66483	-0.71673	-0.55852	-1.80279	-4.31589	-0.58590	0.47669	-2.85883	1.20014	-0.92437	3.85265	3.97998	-1.49695	-2.89176	0.98603
