	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d
47	-2.77576	1.45007	6.08548	1.93502	56.71487	2.12560	26.83975	2.62397	1.83308	1.44810	21.43532	2.08715	70.30855	1.74621	-11.18539	2.60102	-1.59746	-1.70832	-3.73705	7.59749	9.57064	3.89343	58.33654	57.46090	60.18338	29.44232	30.27142	27.74401	0.80075	3.07349	21.00816	19.92635	71.11796	69.39605	-9.01348	-7.54113	-3.78598	-4.55935	7.50186	3.84331	55.37399	58.05148	26.74425	26.31666	0.24929	0.76361	19.19488	19.21355	67.96745	70.26743	-11.40346	-10.21411	-2.66762	-3.14520	7.20102	5.25910	55.82505	57.88329	25.01455	26.68276	1.70444	1.77769	21.81369	20.92321	73.12013	69.59715	-11.68310	-12.26207	-3.77423	-3.04749	4.90277	3.79749	53.62729	54.11899	28.00032	23.54747	-0.43440	2.72644	1.72437	22.06108	22.42678	20.35773	69.00226	70.23613	68.84223	-14.22784	-10.10978	-12.23497	-3.19585	0.68515	5.71495	7.65819	58.48379	54.51883	29.68813	21.78537	4.26878	3.50937	26.69546	22.16766	73.66035	70.18693	-8.06466	-16.28475
48	-2.98553	1.24839	5.11537	1.81314	57.46827	2.10956	26.92681	2.58019	1.36491	1.44597	21.03203	2.13450	71.01916	1.71109	-11.58565	2.68642	-2.05827	-2.10058	-3.89427	6.26215	8.50405	2.87089	59.00534	58.13084	61.05827	29.54652	30.30875	27.83771	0.56634	2.53256	20.75790	19.35211	71.91872	70.04141	-9.19053	-7.76746	-4.00414	-4.40674	6.61992	3.22525	56.13676	58.81687	26.79989	26.37937	-0.43230	0.24221	18.64297	18.64101	68.66548	70.89919	-11.82700	-10.66274	-2.85881	-3.45468	6.30557	4.20831	56.41259	58.73335	25.11938	26.74072	1.21968	1.16874	21.27131	20.36825	73.88002	70.33823	-12.24093	-12.67784	-3.94243	-3.04976	4.03348	2.96295	54.49514	54.91197	28.26025	23.77399	-0.75843	2.11944	1.36483	21.79878	22.08493	20.13210	69.65221	70.91692	69.63781	-14.63750	-10.46079	-12.64041	-3.06819	-0.00292	5.08452	6.19197	59.09755	55.35230	29.53301	21.89535	3.81209	3.17889	26.24584	22.05712	74.10205	71.15862	-8.46827	-16.86875
49	-3.06010	1.08418	4.22209	1.70596	58.19316	2.06510	26.93223	2.52818	1.01357	1.43698	20.71473	2.17432	71.69053	1.67609	-12.06940	2.80589	-2.42477	-2.36253	-3.90263	4.98199	7.47271	1.95649	59.67803	58.77114	61.89050	29.53361	30.27894	27.81699	0.45370	2.08636	20.54476	18.83568	72.64448	70.67924	-9.40972	-8.04083	-4.12111	-4.13508	5.77701	2.62825	56.84876	59.46149	26.80330	26.35315	-0.95358	-0.16493	18.25619	18.15617	69.40424	71.47763	-12.29630	-11.21250	-2.94912	-3.61308	5.46034	3.25249	56.98078	59.54768	25.12255	26.70648	0.88738	0.67457	20.86916	19.92121	74.58631	71.09248	-12.94494	-13.18252	-3.95535	-2.92511	3.30786	2.22020	55.40265	55.69330	28.46671	23.92892	-0.95570	1.60580	1.13587	21.63618	21.80894	19.98332	70.21355	71.56381	70.36996	-15.15595	-10.86738	-13.17781	-2.79377	-0.47856	4.46024	4.92537	59.58904	56.26144	29.27435	21.96949	3.38843	2.99138	25.83271	22.01770	74.53443	72.02974	-8.89572	-17.57969
50	-2.99576	0.97087	3.40418	1.61413	58.86606	1.98766	26.85059	2.47340	0.79870	1.42254	20.48619	2.19971	72.29908	1.63743	-12.65124	2.96425	-2.67476	-2.48561	-3.75318	3.80531	6.49296	1.14436	60.35653	59.38427	62.63161	29.39944	30.18578	27.66920	0.45134	1.77726	20.33970	18.40656	73.26072	71.30309	-9.68646	-8.35079	-4.14025	-3.74199	4.96926	2.02631	57.49972	59.93770	26.74847	26.23451	-1.29037	-0.42051	18.02490	17.78756	70.14104	71.99117	-12.83246	-11.88456	-2.95806	-3.57955	4.65112	2.39318	57.53019	60.25302	25.01495	26.58814	0.73519	0.33225	20.61968	19.60908	75.20455	71.84757	-13.82293	-13.79645	-3.83036	-2.68933	2.71733	1.54629	56.32903	56.43285	28.60349	23.99142	-1.02040	1.21017	1.04478	21.57169	21.59200	19.90342	70.67136	72.15669	71.00787	-15.80889	-11.33608	-13.87573	-2.35944	-0.74086	3.84345	3.85642	59.92768	57.24409	28.92080	22.00034	3.02862	2.93741	25.46575	22.02770	74.93264	72.77317	-9.35490	-18.41436
51	-2.78572	0.92008	2.66104	1.53618	59.46012	1.88996	26.67916	2.42229	0.72946	1.40485	20.33916	2.20747	72.81774	1.59670	-13.34505	3.16279	-2.77629	-2.46959	-3.43336	2.77322	5.58730	0.43399	61.02954	59.97821	63.24373	29.15781	30.03451	27.38394	0.54961	1.63392	20.12762	18.08019	73.73997	71.90154	-10.04212	-8.68998	-4.06254	-3.21192	4.19648	1.42471	58.08268	60.22221	26.63053	26.01829	-1.44074	-0.49521	17.91751	17.54919	70.82082	72.41714	-13.46647	-12.70045	-2.89332	-3.31860	3.87416	1.62700	58.05736	60.78266	24.79626	26.38861	0.76907	0.16299	20.51049	19.44253	75.69720	72.58037	-14.89102	-14.54444	-3.58066	-2.34409	2.21704	0.92742	57.20620	57.09274	28.65780	23.94201	-0.96469	0.95296	1.09071	21.58600	21.41941	19.87786	71.00975	72.66885	71.51985	-16.61730	-11.87551	-14.75330	-1.75317	-0.79941	3.24522	2.96492	60.08823	58.27775	28.47883	21.98222	2.76013	3.00531	25.15421	22.06574	75.27397	73.36565	-9.85584	-19.35915
52	-2.42180	0.93945	1.99448	1.46442	59.94878	1.79882	26.41255	2.38136	0.80462	1.38670	20.25747	2.19875	73.21928	1.56135	-14.15860	3.39762	-2.69503	-2.31890	-2.93086	1.90829	4.76679	-0.17127	61.66476	60.55110	63.70303	28.82381	29.83028	26.94925	0.74158	1.66771	19.90354	17.85340	74.05996	72.45525	-10.50060	-9.05520	-3.88650	-2.52498	3.45934	0.85639	58.58841	60.31661	26.44284	25.69015	-1.41963	-0.37556	17.89220	17.43568	71.39201	72.72336	-14.22751	-13.67551	-2.74630	-2.80591	3.14031	0.95110	58.55399	61.08820	24.47203	26.09838	0.97247	0.17260	20.50896	19.41674	76.03285	73.25627	-16.14041	-15.44970	-3.20659	-1.87887	1.75505	0.36866	57.94665	57.64242	28.61824	23.76390	-0.80991	0.84899	1.26669	21.64833	21.27229	19.88806	71.21161	73.07043	71.87718	-17.59289	-12.49487	-15.81354	-0.97953	-0.66634	2.67511	2.22948	60.05489	59.32655	27.94366	21.90545	2.60290	3.18298	24.90292	22.11000	75.54459	73.78854	-10.40664	-20.38769
53	-1.89881	1.02373	1.40966	1.38658	60.31150	1.74902	26.03850	2.35653	1.01328	1.37114	20.21772	2.17732	73.48009	1.54257	-15.08759	3.65780	-2.39976	-2.03781	-2.24295	1.21969	4.02349	-0.66813	62.21325	61.08200	64.00377	28.39784	29.57296	26.34900	1.01999	1.87431	19.66679	17.70667	74.20450	72.93747	-11.08276	-9.44549	-3.60696	-1.67301	2.76180	0.36064	59.00443	60.24039	26.17542	25.22422	-1.24997	-0.06906	17.91249	17.42254	71.82134	72.87552	-15.13250	-14.80899	-2.49568	-2.03503	2.46839	0.36597	59.00239	61.14769	24.04690	25.69279	1.31040	0.35402	20.56726	19.51402	76.19167	73.83270	-17.52883	-16.52350	-2.69451	-1.27685	1.30443	-0.10821	58.48004	58.06530	28.47360	23.44311	-0.58369	0.90684	1.55882	21.71999	21.13343	19.90802	71.26244	73.33286	72.05472	-18.73068	-13.20347	-17.03483	-0.07368	-0.35063	2.14099	1.63719	59.84216	60.34510	27.29463	21.75301	2.56963	3.45474	24.71214	22.13158	75.74110	74.02654	-11.01272	-21.45971
54	-1.22150	1.14867	0.91080	1.29294	60.53855	1.76937	25.53788	2.35394	1.33610	1.36116	20.19083	2.14628	73.58292	1.55170	-16.11056	3.92381	-1.87246	-1.62524	-1.38901	0.70709	3.33791	-1.05860	62.62754	61.53417	64.16180	27.86392	29.25417	25.56246	1.37417	2.23826	19.41707	17.61186	74.16578	73.31734	-11.79667	-9.86188	-3.21380	-0.67826	2.11443	-0.03941	59.31591	60.03108	25.81422	24.58779	-0.95712	0.39624	17.95463	17.47137	72.09528	72.84819	-16.18041	-16.07364	-2.11564	-1.02505	1.87530	-0.12568	59.37418	60.97139	23.51904	25.13620	1.73763	0.69010	20.63026	19.70306	76.16960	74.26642	-18.98150	-17.75333	-2.02874	-0.52575	0.86123	-0.48024	58.76545	58.35598	28.21073	22.96616	-0.32030	1.12758	1.94548	21.75549	20.99185	19.90092	71.15574	73.43327	72.03169	-19.99639	-14.00989	-18.36112	0.89589	0.14161	1.64501	1.18178	59.50487	61.28166	26.50009	21.50194	2.66681	3.79828	24.57417	22.08842	75.86430	74.06438	-11.67745	-22.52386
55	-0.41128	1.27762	0.49539	1.18341	60.63584	1.86378	24.88853	2.38067	1.74860	1.35971	20.14336	2.10825	73.51739	1.59612	-17.18691	4.16826	-1.12285	-1.07485	-0.41843	0.35420	2.69785	-1.35200	62.88358	61.87305	64.21786	27.19848	28.85581	24.56936	1.78876	2.73656	19.14636	17.53750	73.94040	73.56281	-12.62879	-10.30963	-2.69411	0.39640	1.53246	-0.35101	59.50726	59.74508	25.34184	23.74947	-0.56899	0.97946	18.00159	17.53836	72.21228	72.63232	-17.34455	-17.41140	-1.58518	0.17268	1.36976	-0.52542	59.63734	60.60416	22.88028	24.39194	2.20977	1.15536	20.64324	19.93360	75.97682	74.51981	-20.40458	-19.09546	-1.20965	0.36903	0.42978	-0.73931	58.79654	58.51875	27.81266	22.31803	-0.05011	1.50173	2.39937	21.70940	20.84151	19.82159	70.89407	73.35793	71.79525	-21.31677	-14.91763	-19.69929	1.84234	0.80055	1.17538	0.85765	59.12364	62.08700	25.52881	21.12711	2.89497	4.18768	24.47522	21.92858	75.91462	73.88498	-12.40186	-23.52609
56	0.49256	1.37492	0.15323	1.07095	60.62781	2.00876	24.07055	2.44208	2.22680	1.37055	20.04121	2.06964	73.27880	1.67706	-18.26177	4.36028	-0.19656	-0.38306	0.59422	0.12694	2.11264	-1.56328	62.99298	62.08796	64.23417	26.37586	28.34869	23.35971	2.24804	3.34029	18.83775	17.45073	73.52533	73.64269	-13.54265	-10.79911	-2.03804	1.45810	1.02895	-0.61118	59.56517	59.44975	24.74056	22.69031	-0.11646	1.64003	18.02990	17.58347	72.17418	72.23386	-18.56479	-18.74313	-0.89673	1.47419	0.94969	-0.85067	59.76755	60.11642	22.11862	23.43298	2.69517	1.71808	20.55953	20.13766	75.62938	74.56458	-21.71230	-20.47890	-0.26451	1.37492	0.02111	-0.89809	58.61237	58.57233	27.25823	21.48449	0.21608	2.00759	2.89341	21.54752	20.67428	19.62418	70.48648	73.10208	71.34344	-22.58413	-15.91702	-20.93408	2.69119	1.60451	0.71604	0.65335	58.78102	62.72618	24.36179	20.60485	3.24869	4.60392	24.40226	21.60607	75.89222	73.47264	-13.18436	-24.41898
57	1.43915	1.41790	-0.12969	0.97647	60.55453	2.17229	23.07130	2.53641	2.75315	1.39756	19.85519	2.04307	72.86652	1.79006	-19.27852	4.47392	0.83059	0.43880	1.56847	-0.01582	1.60516	-1.70814	63.00239	62.19968	64.27965	25.37067	27.69492	21.94256	2.74450	4.01683	18.47533	17.31762	72.91957	73.52950	-14.48791	-11.34316	-1.24769	2.41588	0.60718	-0.86679	59.48354	59.21085	23.99255	21.41698	0.37019	2.34824	18.00280	17.57594	71.98163	71.66743	-19.74784	-19.99196	-0.06373	2.77521	0.60075	-1.13605	59.75562	59.58931	21.21859	22.24977	3.18279	2.34579	20.34946	20.24321	75.14176	74.38157	-22.85329	-21.82593	0.75384	2.43465	-0.34645	-0.98101	58.29599	58.55608	26.52313	20.45922	0.49214	2.61346	3.40938	21.25378	20.47203	19.27300	69.94562	72.66509	70.68450	-23.68122	-16.97774	-21.96478	3.40899	2.51563	0.26615	0.54842	58.53900	63.18773	23.00043	19.91553	3.71666	5.04468	24.34440	21.09951	75.79440	72.82075	-14.02053	-25.16938
58	2.37727	1.40301	-0.36601	0.91672	60.46259	2.33298	21.88974	2.65031	3.31877	1.44126	19.56630	2.04405	72.28457	1.92749	-20.19575	4.49698	1.87194	1.35663	2.44084	-0.11072	1.19140	-1.79584	62.97691	62.25319	64.41006	24.16620	26.85518	20.34823	3.28304	4.73439	18.05380	17.10743	72.12901	73.20526	-15.41513	-11.95518	-0.34406	3.21520	0.25739	-1.14505	59.26941	59.08139	23.07916	19.96721	0.86963	3.08726	17.87767	17.49446	71.63420	70.95329	-20.78780	-21.11022	0.87669	3.97647	0.29924	-1.41517	59.61213	59.10434	20.16303	20.85412	3.68096	3.01205	20.00800	20.18958	74.52789	73.95856	-23.81865	-23.08298	1.78066	3.48164	-0.65935	-1.01152	57.94485	58.52500	25.58521	19.25321	0.80631	3.28411	3.94388	20.82958	20.20483	18.75232	69.28632	72.04520	69.83476	-24.51954	-18.05096	-22.74546	4.01012	3.48383	-0.15508	0.51865	58.42198	63.48921	21.46775	19.04781	4.28219	5.52268	24.29117	20.42049	75.61388	71.94184	-14.90302	-25.76433
59	3.26653	1.34439	-0.56255	0.89635	60.39433	2.48622	20.53996	2.75937	3.92159	1.49601	19.16890	2.08308	71.54426	2.08017	-21.00104	4.43500	2.85561	2.31540	3.17930	-0.18148	0.86992	-1.82725	62.97498	62.30469	64.65229	22.76600	25.79581	18.62638	3.87445	5.46821	17.57940	16.80013	71.17149	72.66678	-16.29159	-12.65213	0.63255	3.85258	-0.03923	-1.43780	58.95043	59.09144	21.98650	18.40350	1.37855	3.84679	17.62249	17.32445	71.13307	70.11865	-21.60677	-22.09548	1.86931	5.00945	0.01888	-1.70255	59.36988	58.73423	18.93950	19.27503	4.20851	3.70026	19.55673	19.93816	73.80751	73.29177	-24.63266	-24.24421	2.75995	4.45933	-0.91934	-1.00461	57.63115	58.53286	24.43338	17.90092	1.18618	3.99031	4.50592	20.28891	19.84018	18.07018	68.52547	71.24096	68.81915	-25.06836	-19.08290	-23.29983	4.53974	4.45857	-0.51340	0.54879	58.41810	63.67762	19.80640	18.00614	4.92379	6.05450	24.23001	19.60723	75.34039	70.87157	-15.82116	-26.21640
60	4.08312	1.26551	-0.71762	0.90958	60.38119	2.63723	19.05368	2.83418	4.56221	1.55153	18.67135	2.15978	70.66702	2.23812	-21.71373	4.30798	3.74160	3.25124	3.78516	-0.23281	0.62670	-1.79722	63.03438	62.40775	64.99962	21.20344	24.49561	16.84346	4.52253	6.20559	17.06486	16.39316	70.08189	71.92679	-17.10854	-13.46221	1.63193	4.36320	-0.29987	-1.70912	58.57840	59.24472	20.71577	16.80541	1.91128	4.61463	17.22755	17.05671	70.48608	69.19566	-22.19050	-22.98535	2.85414	5.84917	-0.26070	-1.98868	59.07928	58.53690	17.54674	17.54759	4.78337	4.40310	19.03902	19.47974	73.01174	72.39293	-25.33661	-25.35483	3.65944	5.33122	-1.13749	-0.96862	57.38429	58.61324	23.07527	16.46076	1.65165	4.71634	5.10716	19.65555	19.35772	17.25423	67.68255	70.25917	67.67343	-25.35797	-20.03518	-23.70150	5.04615	5.40105	-0.76566	0.63962	58.49981	63.81470	18.07944	16.81702	5.61922	6.64943	24.14358	18.71271	74.96224	69.66485	-16.75971	-26.55857
61	4.81861	1.18794	-0.82182	0.94712	60.44169	2.78868	17.48142	2.84895	5.23890	1.59812	18.09322	2.26308	69.68501	2.39079	-22.37428	4.14185	4.51981	4.10953	4.28306	-0.25360	0.44712	-1.69797	63.17266	62.60031	65.41843	19.54496	22.95494	15.07881	5.21583	6.94509	16.52193	15.90167	68.91145	71.01109	-17.87501	-14.43026	2.60927	4.79477	-0.52869	-1.91183	58.22073	59.52890	19.29146	15.26566	2.48755	5.37290	16.70509	16.68869	69.71167	68.21473	-22.58883	-23.83368	3.78196	6.51037	-0.54621	-2.24448	58.79710	58.55083	15.99858	15.70663	5.41322	5.11733	18.51030	18.83605	72.18340	71.29562	-25.97223	-26.49425	4.47202	6.08003	-1.32387	-0.91028	57.19944	58.77336	21.54327	15.01256	2.20877	5.46037	5.75228	18.95673	18.76004	16.34477	66.78135	69.12407	66.44489	-25.45778	-20.90868	-24.03812	5.55542	6.28846	-0.87114	0.80092	58.64586	63.95099	16.36888	15.52984	6.35033	7.30423	24.00764	17.79256	74.46817	68.38863	-17.69557	-26.82269
62	5.47463	1.12399	-0.86169	1.00168	60.58252	2.93480	15.89170	2.78971	5.94417	1.63091	17.46172	2.37533	68.63907	2.52732	-23.02647	3.96145	5.19580	4.86003	4.70403	-0.22762	0.32599	-1.52464	63.39170	62.89766	65.86314	17.88527	21.20179	13.42361	5.93184	7.68778	15.96161	15.35060	67.72157	69.95583	-18.60384	-15.61434	3.53703	5.18454	-0.71197	-1.99967	57.94327	59.93214	17.76635	13.88348	3.11862	6.10259	16.08820	16.23085	68.84323	67.20444	-22.88304	-24.68098	4.62540	7.03071	-0.82479	-2.43334	58.57546	58.78387	14.32428	13.78867	6.09026	5.83782	18.02599	18.05368	71.37097	70.05418	-26.56098	-27.74888	5.20659	6.70351	-1.47995	-0.83475	57.05813	59.00309	19.89800	13.65144	2.84526	6.22603	6.43581	18.21628	18.07334	15.38728	65.85048	67.88036	65.18546	-25.44872	-21.75001	-24.38250	6.06317	7.11014	-0.80528	1.03738	58.85127	64.10795	14.76937	14.21639	7.10573	8.00411	23.79264	16.89845	73.84782	67.11543	-18.59884	-27.01901
63	6.05752	1.07716	-0.82307	1.06784	60.80164	3.06426	14.36728	2.66144	6.66539	1.64946	16.81052	2.47567	67.57481	2.63684	-23.70084	3.78953	5.77949	5.49958	5.07096	-0.14261	0.26987	-1.27894	63.67651	63.29575	66.29407	16.33357	19.28780	11.98177	6.64731	8.42790	15.40222	14.76681	66.57766	68.80589	-19.30043	-17.07225	4.40623	5.55079	-0.82168	-1.93220	57.79839	60.45119	16.22265	12.75286	3.80247	6.79124	15.43079	15.71525	67.92867	66.19816	-23.14492	-25.53235	5.38011	7.45060	-1.06446	-2.52392	58.45408	59.20928	12.56284	11.84059	6.79278	6.55596	17.63292	17.19561	70.62117	68.73320	-27.08394	-29.18467	5.87561	7.20976	-1.59481	-0.74019	56.94709	59.28788	18.22578	12.47776	3.53782	7.01094	7.14573	17.45744	17.33850	14.43215	64.92117	66.58639	63.94497	-25.40712	-22.63154	-24.77468	6.54731	7.86226	-0.56697	1.34215	59.12453	64.27931	13.38279	12.97171	7.87874	8.72839	23.46706	16.07703	73.09084	65.91480	-19.44322	-27.13408
64	6.57462	1.04697	-0.69299	1.13849	61.09236	3.16473	12.99833	2.49759	7.38747	1.65509	16.18018	2.54203	66.53812	2.71036	-24.40571	3.65344	6.28042	6.04127	5.39531	0.00918	0.28972	-0.96564	63.99754	63.77766	66.68694	14.99931	17.27748	10.85951	7.34389	9.15138	14.87476	14.17978	65.54417	67.61279	-19.95871	-18.84052	5.21942	5.89724	-0.82552	-1.68018	57.82219	61.08575	14.76479	11.95068	4.52722	7.43678	14.80375	15.19757	67.02460	65.23643	-23.40923	-26.35168	6.05635	7.79953	-1.22325	-2.49250	58.45631	59.78488	10.75421	9.93784	7.49179	7.26238	17.36796	16.33345	69.97365	67.39592	-27.48666	-30.82170	6.48791	7.61301	-1.64691	-0.61316	56.86927	59.61488	16.63284	11.58413	4.26243	7.80089	7.86732	16.71116	16.60148	13.53731	64.02514	65.30324	62.76892	-25.39943	-23.61794	-25.21381	6.98581	8.54453	-0.17614	1.70148	59.47748	64.44307	12.31394	11.90690	8.66234	9.45575	23.00106	15.37375	72.18922	64.84520	-20.21873	-27.14441
65	7.03248	1.03304	-0.46059	1.20513	61.44646	3.22527	11.87190	2.37333	8.09463	1.64953	15.61768	2.55421	65.57283	2.74324	-25.12592	3.59143	6.70829	6.50016	5.68200	0.23604	0.38925	-0.58716	64.32623	64.31411	67.02859	13.98351	15.24216	10.13864	8.00771	9.84093	14.42058	13.62713	64.67942	66.43192	-20.56297	-20.90818	5.98084	6.22235	-0.69815	-1.23110	58.03778	61.82949	13.50393	11.52856	5.27483	8.04366	14.28616	14.74952	66.18987	64.36576	-23.66942	-27.07518	6.66725	8.09212	-1.26313	-2.31960	58.58833	60.47667	8.93473	8.19939	8.15777	7.94950	17.26222	15.54261	69.45730	66.10090	-27.71279	-32.61325	7.04632	7.93160	-1.61086	-0.42874	56.84359	59.97449	15.23612	11.04157	4.99749	8.57335	8.58494	16.02072	15.90942	12.76800	63.19436	64.08560	61.70259	-25.47794	-24.73601	-25.66138	7.36789	9.15848	0.34216	2.10481	59.91774	64.57404	11.65538	11.12689	9.44607	10.16472	22.37251	14.83558	71.14335	63.95007	-20.94013	-27.02785
66	7.43666	1.03570	-0.11712	1.26295	61.85570	3.23848	11.05830	2.39921	8.77105	1.63517	15.17332	2.49982	64.72009	2.73640	-25.82538	3.64194	7.07447	6.88542	5.93508	0.54723	0.55953	-0.13980	64.64980	64.86649	67.30891	13.36380	13.26919	9.84536	8.62538	10.48147	14.08413	13.15821	64.03428	65.32018	-21.08684	-23.19422	6.69037	6.52506	-0.42673	-0.58903	58.45943	62.66290	12.53982	11.50504	6.02146	8.61544	13.95163	14.44534	65.48032	63.63703	-23.89174	-27.63737	7.21995	8.33236	-1.15987	-1.98813	58.84499	61.26987	7.14614	6.77778	8.76454	8.61119	17.34194	14.89837	69.08540	64.90637	-27.73025	-34.43982	7.54900	8.18696	-1.46553	-0.15530	56.89317	60.36067	14.14869	10.88808	5.72308	9.30659	9.28180	15.43966	15.31323	12.18824	62.46158	62.97756	60.79346	-25.67559	-25.95388	-26.05725	7.69711	9.70743	0.97657	2.55277	60.44429	64.65221	11.45601	10.70135	10.21847	10.83214	21.57650	14.50930	69.96571	63.25915	-21.65029	-26.76194
