	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d
31	10.74179	1.31358	3.78481	1.91616	11.05534	1.82622	12.68950	1.72155	20.75074	1.86611	21.94789	2.77753	5.84850	1.59643	-5.27531	1.05754	10.09181	11.40324	9.85877	4.12779	5.35815	3.87357	13.30089	7.71155	9.47477	14.77932	11.46958	13.54773	18.78255	20.52460	19.01084	19.27555	7.72992	4.43853	-4.00419	-3.63107	10.75840	12.07287	5.51521	8.56563	8.15646	11.78049	9.38527	11.73229	20.55944	22.72297	22.50992	24.29332	7.78211	4.80447	-4.04129	-6.21257	10.35674	10.38526	3.48118	2.12005	11.10305	9.98862	13.04626	12.77262	19.01342	23.69339	18.04493	24.98303	5.69968	6.59130	-4.86094	-4.46576	10.93245	11.42109	5.12511	5.23461	12.18623	10.35823	14.48051	10.69443	22.29176	20.98822	22.59789	21.37979	3.80187	5.84383	-5.96293	-5.83953	10.86582	13.45073	11.69142	4.59564	3.93219	3.73294	10.22343	9.34884	12.25253	12.17700	11.97003	12.41323	11.22616	7.78634	2.30328	1.34545	12.22540	14.41018	14.54843	16.54355	23.47152	17.23951	21.63549	25.40553	18.60884	26.08150	5.09251	7.71588	8.78772	-7.21677	-4.30081	-5.05975	9.02149	2.39615	13.00001	12.93769	17.85246	18.48207	5.74515	-4.45935	20.43936	21.64966	19.98902	25.37635	2.88647	6.45866	-6.04188	-5.61790	9.37508	11.91267	1.86598	0.76884	12.02063	10.39948	11.85726	11.36628	21.01742	20.13007	23.00636	22.12126	5.35547	4.84237	-6.26822	-6.42205
32	10.82321	1.22124	3.37033	1.93009	11.56969	1.81028	13.31639	1.77442	20.32788	1.83109	20.63912	2.68367	5.76590	1.68280	-4.89258	0.95429	10.48738	11.56295	10.26530	3.51792	4.96157	3.68024	13.32887	8.03667	10.02523	15.17982	11.91311	14.35060	18.29787	20.25020	18.09180	18.15520	7.81737	4.13248	-3.86568	-3.45998	10.77132	11.82708	5.08218	8.09928	8.75131	12.35583	10.21613	12.28744	20.36124	22.27063	21.22375	22.95079	7.58763	4.54847	-3.71949	-5.91824	10.37868	10.73608	3.18393	1.80255	11.82140	10.43547	13.81883	13.59363	18.74065	23.49931	17.06464	23.76957	5.69132	6.38968	-4.48534	-4.08979	11.22190	10.93915	4.90948	4.40160	12.67756	11.05121	15.17665	11.39139	21.94363	20.59678	21.05961	19.82445	3.53896	5.73150	-5.61811	-5.33097	10.73082	13.48323	11.97906	4.41143	3.49795	3.48863	11.19261	9.55310	12.73109	12.97676	11.98671	13.22866	10.87761	8.45160	1.79149	0.92114	13.40736	14.42839	15.34432	17.33849	22.88318	16.76644	21.05516	23.80057	17.41823	24.90958	5.27253	7.52553	8.96140	-6.53568	-4.01517	-4.57854	8.96189	2.01950	13.55564	13.50817	17.86912	17.35777	5.39779	-4.08269	20.09201	21.06789	18.61612	24.18141	2.54428	6.64421	-5.70309	-5.40708	9.25699	12.06347	1.36023	0.16642	12.66522	10.66784	12.34498	11.72301	20.03160	19.52038	21.14540	20.65705	5.38627	5.08493	-5.61664	-5.85484
33	10.91702	1.18110	2.95493	1.94169	12.14332	1.85892	13.99133	1.75194	19.98646	1.85085	19.38691	2.59220	5.59416	1.76591	-4.58113	0.85562	10.91739	11.75298	10.69251	2.86512	4.56797	3.51685	13.32517	8.32251	10.52713	15.59955	12.24793	14.98696	17.79831	19.98998	17.19617	17.10157	7.92164	3.86481	-3.70566	-3.33228	10.82559	11.45344	4.61334	7.64298	9.44567	13.21838	11.24887	12.98951	20.22253	21.90060	19.99197	21.77476	7.30523	4.31478	-3.51627	-5.73302	10.47504	11.12438	2.90011	1.57258	12.56568	10.93651	14.60822	14.36976	18.48324	23.41376	16.19539	22.58117	5.71138	6.03041	-4.26482	-3.78370	11.51175	10.47878	4.68490	3.49561	13.16620	11.80113	15.78142	12.31088	21.73839	20.31770	19.64411	18.41511	3.13195	5.55384	-5.37811	-4.95094	10.64429	13.45218	12.31668	4.20374	2.96182	3.21833	12.14883	9.85175	13.20213	13.71792	12.25534	14.03866	10.57649	9.11718	1.27258	0.61715	14.63488	14.50454	16.19639	17.94541	22.43307	16.37814	20.58939	22.12555	16.24776	23.84446	5.20124	7.20494	9.00476	-5.85561	-3.83503	-4.27797	8.93483	1.70400	14.27939	14.21475	17.88943	16.26249	5.02467	-3.75310	19.88425	20.54989	17.41111	22.90137	2.19982	6.60430	-5.37568	-5.22217	9.13949	12.17637	0.82411	-0.42735	13.41686	11.08963	13.05018	12.29089	19.18695	19.00772	19.35575	19.14179	5.25728	5.17544	-5.04970	-5.26399
34	11.03386	1.20379	2.53606	1.94447	12.73906	1.98529	14.66032	1.66179	19.70758	1.92407	18.19679	2.52669	5.36923	1.82237	-4.33157	0.78100	11.35100	11.98865	11.11864	2.23861	4.15381	3.29318	13.41181	8.51797	10.91338	16.01540	12.49047	15.44146	17.30909	19.69451	16.31699	16.07585	8.01243	3.66781	-3.52744	-3.23011	10.95820	10.98836	4.16907	7.13893	10.17207	14.26047	12.32870	13.78735	20.11323	21.58821	18.81174	20.73678	6.97534	4.11468	-3.40206	-5.64647	10.62845	11.53707	2.60083	1.38335	13.29088	11.40348	15.35204	14.99917	18.17585	23.40166	15.34492	21.43780	5.76600	5.57849	-4.16619	-3.53153	11.78300	10.13422	4.40422	2.64683	13.61567	12.58856	16.28874	13.36249	21.65197	20.14288	18.38617	17.18394	2.66954	5.34255	-5.20812	-4.68968	10.59856	13.40266	12.68235	3.93538	2.35058	2.91261	13.04859	10.21817	13.64975	14.37418	12.77137	14.77777	10.33573	9.75925	0.76054	0.36904	15.88835	14.56132	17.03371	18.28870	22.14639	16.00840	20.20913	20.50831	15.06196	22.83213	4.96913	6.83578	8.91265	-5.21100	-3.72585	-4.14153	8.95881	1.42702	15.11455	15.00382	17.84158	15.13681	4.64877	-3.45684	19.77250	20.11781	16.37538	21.56494	1.94233	6.34992	-5.02950	-5.03597	9.06638	12.28425	0.30610	-0.97714	14.26232	11.64668	13.91159	12.99849	18.51946	18.62857	17.70911	17.66578	4.99304	5.12925	-4.61091	-4.69191
35	11.17681	1.27546	2.11184	1.92651	13.33556	2.19032	15.27697	1.53476	19.45949	2.03730	17.05916	2.49195	5.12999	1.84346	-4.12785	0.74562	11.75239	12.28818	11.52695	1.67339	3.71704	2.94945	13.66509	8.61218	11.16378	16.37592	12.67665	15.73880	16.83605	19.32320	15.43415	15.04302	8.06605	3.55952	-3.33600	-3.13721	11.18354	10.47935	3.78972	6.56611	10.86866	15.39687	13.31451	14.60998	19.99516	21.29491	17.66799	19.77571	6.64130	3.94369	-3.33808	-5.63426	10.80929	11.95659	2.24856	1.16386	13.96633	11.76715	16.00460	15.43067	17.76087	23.41301	14.43106	20.33886	5.86627	5.10475	-4.14612	-3.31135	12.02401	9.96924	4.02979	1.98308	14.01016	13.42358	16.70831	14.45363	21.63455	20.04213	17.27741	16.12061	2.24072	5.13118	-5.06398	-4.50969	10.57260	13.38392	13.03442	3.57509	1.72412	2.54823	13.88129	10.64185	14.07243	14.94384	13.48631	15.40299	10.14785	10.37133	0.26323	0.10692	17.17808	14.52304	17.80060	18.34911	22.01833	15.60147	19.86749	19.04936	13.84718	21.80478	4.67386	6.49697	8.69314	-4.63524	-3.66105	-4.12285	9.03386	1.16331	16.02099	15.81113	17.67042	13.95075	4.29529	-3.19060	19.69383	19.77171	15.46357	20.19802	1.82268	5.92706	-4.65247	-4.82536	9.06891	12.40326	-0.14266	-1.45790	15.19378	12.31920	14.84736	13.75408	18.03611	18.39264	16.24409	16.29999	4.64039	4.97690	-4.30225	-4.17904
36	11.34215	1.37425	1.68053	1.88337	13.92847	2.46765	15.80826	1.41473	19.20397	2.17720	15.95486	2.47984	4.91344	1.83152	-3.95342	0.75265	12.09471	12.66239	11.90829	1.16713	3.27898	2.48267	14.09907	8.63965	11.32096	16.62348	12.84930	15.92927	16.36620	18.85313	14.52227	13.97761	8.07872	3.53838	-3.12315	-3.04471	11.49242	9.97781	3.47106	5.94981	11.47848	16.58011	14.11018	15.37727	19.82729	20.97423	16.54038	18.81901	6.34762	3.79721	-3.28881	-5.66698	10.98620	12.36670	1.80901	0.85037	14.58049	11.99842	16.53886	15.66123	17.20077	23.39497	13.40252	19.27669	6.02183	4.68272	-4.16894	-3.10219	12.23434	9.99850	3.55096	1.57285	14.35847	14.32732	17.05208	15.50472	21.62116	19.96474	16.27878	15.18111	1.91735	4.95914	-4.91219	-4.36641	10.54453	13.43548	13.32459	3.10284	1.15156	2.09688	14.65911	11.12215	14.48593	15.44065	14.31878	15.89827	9.99917	10.96263	-0.22241	-0.21656	18.51585	14.34993	18.45452	18.16830	22.01715	15.12378	19.51141	17.79816	12.61055	20.70334	4.39199	6.24158	8.36442	-4.15634	-3.63051	-4.16894	9.14182	0.88673	16.97993	16.57502	17.34571	12.70681	3.99805	-2.95076	19.57873	19.48969	14.60477	18.82126	1.85166	5.40384	-4.25553	-4.58226	9.15670	12.53033	-0.49799	-1.86492	16.19706	13.09101	15.77238	14.46615	17.71318	18.28131	14.96036	15.07415	4.26433	4.75620	-4.08710	-3.74988
37	11.52217	1.48490	1.24124	1.82813	14.52881	2.80266	16.23536	1.33892	18.90414	2.33366	14.86314	2.48075	4.75237	1.79560	-3.79582	0.79448	12.37467	13.10252	12.25843	0.69898	2.86592	1.93525	14.67931	8.66348	11.47603	16.71519	13.04384	16.06630	15.88093	18.28296	13.56273	12.86886	8.06809	3.58786	-2.86794	-2.95211	11.85974	9.52975	3.16885	5.34849	11.95824	17.79841	14.67634	16.01816	19.57334	20.57933	15.40992	17.80419	6.13365	3.68336	-3.23011	-5.71887	11.13678	12.75497	1.26864	0.41784	15.14845	12.12610	16.94370	15.72594	16.48580	23.30123	12.24629	18.24596	6.23223	4.38070	-4.21669	-2.88846	12.42310	10.18837	2.98876	1.39433	14.69122	15.30431	17.32366	16.45269	21.54395	19.84682	15.33750	14.30280	1.74318	4.86963	-4.74125	-4.22352	10.50380	13.57549	13.51396	2.52067	0.68419	1.54166	15.41079	11.65965	14.92668	15.88243	15.17382	16.26773	9.88532	11.54992	-0.70321	-0.61390	19.89381	14.06330	18.95652	17.84027	22.09204	14.56730	19.09297	16.75056	11.36840	19.49254	4.17142	6.09113	7.95753	-3.79202	-3.63339	-4.23619	9.25513	0.57525	17.98958	17.24332	16.86723	11.43188	3.79373	-2.72846	19.36391	19.23464	13.72680	17.45802	2.01285	4.86507	-3.86689	-4.31590	9.31710	12.64790	-0.77570	-2.21494	17.24494	13.95547	16.61013	15.06109	17.50060	18.25325	13.82577	13.97798	3.93551	4.51199	-3.91372	-3.40753
38	11.70914	1.59871	0.79524	1.78476	15.15668	3.16798	16.54964	1.31385	18.53171	2.49560	13.76913	2.48810	4.67358	1.74701	-3.64972	0.86041	12.62083	13.57346	12.57367	0.25501	2.48629	1.36469	15.34571	8.75274	11.72951	16.62337	13.27865	16.18439	15.36932	17.62990	12.55566	11.72469	8.06280	3.68955	-2.56043	-2.86348	12.25417	9.16883	2.82572	4.82502	12.29634	19.06021	15.02741	16.48960	19.20858	20.07144	14.26286	16.69367	6.02639	3.62441	-3.15125	-5.77507	11.25489	13.11252	0.64614	-0.11040	15.71079	12.23473	17.21554	15.68314	15.63520	23.09837	10.98395	17.24401	6.48826	4.24938	-4.28591	-2.66100	12.60348	10.47589	2.38294	1.34416	15.04729	16.32032	17.51512	17.24995	21.34522	19.62444	14.40328	13.41941	1.73257	4.89765	-4.56003	-4.06095	10.45775	13.79666	13.58703	1.85864	0.33738	0.89141	16.17572	12.25026	15.44581	16.28076	15.96330	16.52037	9.82107	12.14621	-1.17831	-1.06682	21.27859	13.74840	19.26426	17.48556	22.18154	13.94620	18.57878	15.86218	10.14022	18.16848	4.03717	6.04502	7.52658	-3.54876	-3.66803	-4.29258	9.35050	0.21761	19.05260	17.77244	16.26382	10.16483	3.70732	-2.51474	19.00538	18.96387	12.77910	16.13471	2.27978	4.39957	-3.52167	-4.05033	9.52434	12.73403	-1.02099	-2.53936	18.30125	14.91327	17.30004	15.48997	17.33119	18.25412	12.79050	12.97855	3.71855	4.29230	-3.73885	-3.14242
39	11.89920	1.70691	0.34708	1.76900	15.83203	3.52539	16.74531	1.31276	18.07123	2.64751	12.66786	2.49599	4.69601	1.69514	-3.51680	0.94232	12.88778	14.02059	12.85175	-0.15041	2.12343	0.82066	16.03601	8.96659	12.15319	16.31919	13.55470	16.28671	14.83352	16.92298	11.52193	10.57101	8.08869	3.83573	-2.21706	-2.77973	12.64574	8.91359	2.39979	4.41772	12.52646	20.37408	15.21772	16.78625	18.72283	19.42755	13.09124	15.47936	6.03719	3.64966	-3.05222	-5.83276	11.35188	13.43319	-0.01081	-0.67879	16.32031	12.43577	17.34841	15.59349	14.69353	22.76856	9.66388	16.26685	6.77872	4.31532	-4.37885	-2.41321	12.78804	10.79405	1.76824	1.28108	15.45251	17.30690	17.61213	17.86395	20.98856	19.24918	13.44003	12.47240	1.87626	5.05380	-4.38829	-3.88089	10.43035	14.07144	13.55843	1.16917	0.08737	0.18601	16.99324	12.88463	16.09290	16.63285	16.62072	16.65508	9.84107	12.75040	-1.63358	-1.54038	22.61643	13.52812	19.33261	17.20976	22.22088	13.28644	17.95550	15.06727	8.95075	16.76000	3.99969	6.09926	7.14737	-3.42518	-3.72643	-4.31769	9.42198	-0.17764	20.16644	18.11305	15.58600	8.94485	3.74306	-2.30369	18.48677	18.63817	11.74591	14.87312	2.63010	4.07895	-3.24977	-3.81871	9.75293	12.77325	-1.28472	-2.87679	19.33234	15.95860	17.80002	15.72368	17.13306	18.22612	11.80018	12.03703	3.66338	4.13891	-3.53844	-2.94585
40	12.09482	1.79775	-0.09475	1.77673	16.56582	3.83614	16.81592	1.30821	17.52101	2.77058	11.56336	2.49569	4.82889	1.64400	-3.40216	1.03597	13.23592	14.38836	13.09709	-0.47120	1.74912	0.33720	16.70215	9.34644	12.76822	15.76186	13.86150	16.34792	14.28815	16.19515	10.49875	9.44249	8.15926	4.03312	-1.87600	-2.69378	13.01011	8.76904	1.87903	4.12740	12.72240	21.73390	15.31707	16.93429	18.11978	18.64571	11.89216	14.17848	6.16380	3.78654	-2.93782	-5.89441	11.45195	13.71407	-0.64211	-1.22491	17.01970	12.82826	17.32677	15.49710	13.72147	22.30846	8.34878	15.30633	7.09566	4.58284	-4.49530	-2.13639	12.98874	11.09224	1.15866	1.08242	15.90592	18.19269	17.60300	18.27755	20.46522	18.69902	12.43189	11.42058	2.15239	5.31948	-4.24607	-3.70553	10.45489	14.36296	13.47159	0.51055	-0.11814	-0.51092	17.88759	13.55169	16.89563	16.92067	17.10721	16.65455	9.98869	13.34443	-2.04454	-1.99874	23.84754	13.51690	19.12212	17.06162	22.14934	12.61346	17.22878	14.29695	7.83020	15.31631	4.06241	6.26027	6.88985	-3.41438	-3.79396	-4.30960	9.48848	-0.57649	21.31810	18.24755	14.89383	7.80290	3.89053	-2.08490	17.81982	18.22819	10.64439	13.67979	3.05122	3.93933	-3.06626	-3.65257	9.98844	12.76488	-1.60314	-3.26494	20.31581	17.06604	18.08481	15.74500	16.84318	18.11657	10.80588	11.11795	3.79475	4.08078	-3.31131	-2.81626
41	12.30453	1.85998	-0.51895	1.79225	17.35374	4.07368	16.74111	1.29359	16.89121	2.84799	10.46443	2.47723	5.07071	1.59337	-3.31006	1.13861	13.70517	14.63799	13.32602	-0.65283	1.34028	-0.06875	17.31123	9.91106	13.54031	14.90751	14.18013	16.32590	13.75375	15.47448	9.52407	8.36883	8.27641	4.29582	-1.57485	-2.59239	13.33068	8.73061	1.28143	3.92364	12.97463	23.11522	15.38175	16.97278	17.41444	17.74565	10.66826	12.82541	6.39494	4.05493	-2.81406	-5.95948	11.58563	13.95802	-1.19353	-1.69996	17.82035	13.46532	17.12354	15.39947	12.78092	21.72769	7.09882	14.35100	7.43668	5.01904	-4.62655	-1.83989	13.22008	11.34654	0.54883	0.68437	16.38046	18.93691	17.48448	18.48740	19.79551	17.98200	11.38607	10.24875	2.53859	5.65872	-4.14617	-3.56459	10.56411	14.63732	13.38984	-0.07305	-0.33956	-1.12903	18.85270	14.24308	17.84532	17.11408	17.40785	16.49038	10.29443	13.89951	-2.38252	-2.41859	24.92888	13.77732	18.60958	17.01310	21.91861	11.94544	16.41664	13.49431	6.80331	13.88886	4.22969	6.54390	6.79089	-3.50132	-3.84786	-4.28760	9.59063	-0.92857	22.47850	18.01548	14.24151	6.75587	4.13634	-1.83624	17.03872	17.71859	9.51242	12.53957	3.53761	3.97937	-2.96852	-3.56714	10.23285	12.72752	-1.98695	-3.72733	21.24177	18.19050	18.14168	15.54373	16.41943	17.88597	9.77213	10.19326	4.10552	4.13289	-3.07761	-2.75662
42	12.54095	1.88859	-0.91327	1.80554	18.17491	4.23011	16.53839	1.34705	16.20022	2.87089	9.38032	2.43481	5.41250	1.54273	-3.23887	1.24886	14.29924	14.75980	13.56814	-0.66486	0.88784	-0.39351	17.83582	10.65284	14.39425	13.73292	14.48545	16.16948	13.24480	14.77790	8.61875	7.36215	8.43771	4.63188	-1.33148	-2.46160	13.59964	8.78828	0.64723	3.76450	13.36214	24.48094	15.43548	16.93020	16.62976	16.76359	9.42829	11.46166	6.71609	4.46591	-2.68748	-6.02003	11.78362	14.17752	-1.62830	-2.08150	18.69377	14.33567	16.70378	15.27554	11.92057	21.04740	5.95837	13.38863	7.80534	5.57381	-4.75493	-1.53198	13.50210	11.56081	-0.07258	0.09268	16.83463	19.54244	17.25989	18.49856	19.02279	17.13275	10.32757	8.97291	3.01598	6.03784	-4.09055	-3.48129	10.78274	14.87292	13.38076	-0.56272	-0.62366	-1.61089	19.84617	14.95559	18.89611	17.17508	17.52176	16.13266	10.75252	14.38857	-2.62296	-2.79178	25.85244	14.30390	17.79182	16.97229	21.50086	11.29245	15.54257	12.62335	5.87485	12.51953	4.50857	6.96678	6.85227	-3.66235	-3.85510	-4.28432	9.77793	-1.18858	23.59706	17.98826	13.66500	5.80574	4.46901	-1.52962	16.19047	17.11036	8.39183	11.42438	4.08472	4.17594	-2.93827	-3.55222	10.50319	12.69839	-2.41889	-4.25757	22.10918	19.28055	17.96415	15.11530	15.84755	17.51471	8.68322	9.24383	4.56216	4.29601	-2.87127	-2.76952
