	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d
59	6.94056	2.29067	11.04508	2.59049	-0.23060	0.82149	-2.28274	1.20028	3.25086	2.58030	0.19483	0.69673	6.19023	6.65539	6.82736	2.54438	9.32340	11.09661	-1.98952	0.27701	0.00708	-5.70957	-1.31410	-1.22391	4.70424	0.43812	1.20235	4.87283	11.29031	10.79251	13.90961	0.56678	-0.64053	-2.64033	-2.92776	1.28239	7.05102	0.01916	1.14151	8.89440	4.79557	11.48344	12.84474	-0.33686	0.37544	-0.99673	-1.03625	5.14652	1.70055	0.58418	-0.93985	6.78030	6.67686	13.87108	12.27626	-0.80198	-0.14796	-2.85147	-2.04921	2.75632	2.38154	0.07117	-0.43562	7.57357	2.94920	6.51965	12.12890	11.42481	10.91080	0.13374	0.94070	-0.92031	8.22183	4.78464	8.60827	10.43413	-0.17531	0.10862	-1.33882	-1.99503	-1.79194	1.90890	4.54837	7.01292	-0.20449	0.50298	1.03742	10.69808	12.13951	-1.62438	-2.97228	-0.57385	-0.27580	-2.50392	-1.70591	2.82595	5.36378	0.11513	0.88663	9.83147	4.42790	12.38344	11.59456	-0.72320	1.03042	-1.17916	-3.51133	6.33150	0.79758	-1.12763	0.10201
60	7.20679	2.13081	10.91961	2.92054	-0.38055	0.82338	-2.11562	1.16809	3.37615	2.57401	0.17578	0.69812	5.58455	7.01171	6.67574	1.26248	9.53755	10.59264	-2.16035	0.15542	-0.16375	-5.32663	-1.26965	-0.78173	4.85161	0.30435	1.05560	5.65435	11.39829	11.49606	13.70302	0.48979	-0.83751	-2.37495	-3.04372	1.39371	7.10452	-0.01029	1.27583	8.93930	5.19034	11.04620	12.80669	-0.49311	0.19673	-0.76267	-0.74467	5.40193	1.81157	0.71687	-0.68808	7.20405	7.16400	13.93800	12.60300	-0.97973	-0.13374	-2.78240	-1.99590	2.66700	2.28096	-0.08598	-0.59748	7.96828	3.79380	6.54978	12.07640	12.22041	10.54186	0.20837	0.88273	-1.31050	8.01859	5.43647	7.58562	10.60166	-0.37842	-0.38683	-1.19235	-1.73248	-1.71196	1.74820	4.87028	7.30989	-0.20470	0.48326	1.15008	10.68021	11.45693	-1.55862	-2.38800	-0.26163	-0.20724	-2.38596	-1.51488	2.95124	5.58931	-0.00787	0.81687	10.24800	4.99791	12.40810	11.75682	-0.75093	0.75112	-1.17271	-3.45103	6.28943	0.79215	-1.14369	-0.04504
61	7.37067	1.99228	10.60127	3.21500	-0.52395	0.81221	-1.92354	1.14414	3.51203	2.57558	0.18172	0.72025	5.05651	7.20008	6.43140	0.23814	9.52019	9.91838	-2.31645	-0.04667	-0.35462	-4.84888	-1.18494	-0.25413	5.00761	0.19489	0.91193	6.34898	11.37332	11.99462	13.25947	0.30122	-0.96244	-2.12230	-3.12152	1.49554	7.17932	0.07145	1.44514	8.80418	5.45883	10.30350	12.53375	-0.62187	0.02290	-0.52132	-0.42202	5.63080	1.91738	0.89952	-0.34271	7.51333	7.59314	13.81642	12.75692	-1.10623	-0.13948	-2.67182	-1.91542	2.56871	2.22569	-0.30016	-0.76562	8.18694	4.59619	6.44427	11.70945	12.85517	9.84334	0.28593	0.73304	-1.66909	7.74108	5.99782	6.39664	10.59915	-0.58680	-0.84621	-1.02108	-1.44442	-1.62233	1.56863	5.18141	7.61347	-0.24787	0.63766	1.23362	10.47731	10.49285	-1.39684	-1.81362	0.01461	-0.12977	-2.23623	-1.33603	3.13199	5.81593	-0.13534	0.73055	10.54964	5.52837	12.20944	11.77411	-0.66887	0.46537	-1.13434	-3.36043	6.27899	0.81658	-1.06350	-0.23223
62	7.42891	1.88717	10.09505	3.46322	-0.64719	0.80410	-1.71278	1.12204	3.66153	2.58209	0.22215	0.79800	4.63249	7.21431	6.12688	-0.52763	9.26820	9.10039	-2.50685	-0.32327	-0.54132	-4.27729	-1.04988	0.35887	5.18627	0.12242	0.80958	6.88815	11.23680	12.21588	12.61236	0.03602	-1.03891	-1.90474	-3.15607	1.57695	7.27303	0.30852	1.65573	8.50708	5.60335	9.30718	12.05713	-0.68826	-0.14410	-0.29184	-0.09045	5.81167	2.01348	1.18881	0.06164	7.69212	7.95794	13.50590	12.72161	-1.16855	-0.15549	-2.50965	-1.81136	2.50206	2.22321	-0.57466	-0.91567	8.22830	5.31653	6.21535	11.04224	13.27992	8.84342	0.36411	0.51540	-1.95353	7.40583	6.40909	5.09318	10.36860	-0.75188	-1.18976	-0.83701	-1.14604	-1.52076	1.38680	5.45680	7.92103	-0.34599	1.00547	1.27923	10.11711	9.30684	-1.15910	-1.29056	0.25681	-0.04526	-2.04489	-1.17387	3.37202	6.05376	-0.26343	0.62030	10.73353	6.00663	11.78014	11.64054	-0.49217	0.19539	-1.06229	-3.23777	6.30570	0.88602	-0.91204	-0.44026
63	7.38484	1.81808	9.41547	3.66437	-0.73832	0.80755	-1.49619	1.09463	3.82045	2.59315	0.31253	0.95384	4.32791	7.06393	5.78759	-1.09120	8.79180	8.16267	-2.74204	-0.65017	-0.69035	-3.64048	-0.86884	1.04225	5.38977	0.10262	0.77760	7.22286	11.01601	12.10867	11.81364	-0.27459	-1.10063	-1.75233	-3.14530	1.62244	7.38126	0.72126	1.90514	8.07824	5.62916	8.12483	11.41226	-0.65906	-0.29337	-0.09989	0.21944	5.91831	2.08972	1.63868	0.48621	7.73480	8.25010	13.00909	12.49651	-1.15618	-0.18325	-2.28974	-1.69565	2.50822	2.27096	-0.89077	-0.99319	8.10800	5.92687	5.88885	10.11863	13.46220	7.60376	0.43748	0.24943	-2.11409	7.03084	6.62740	3.73514	9.86635	-0.84456	-1.36014	-0.65415	-0.86177	-1.40103	1.21413	5.65961	8.23357	-0.48583	1.60995	1.28116	9.63416	7.96379	-0.86840	-0.86998	0.45038	0.06973	-1.80944	-1.03016	3.66278	6.30784	-0.36786	0.48435	10.79929	6.41626	11.13257	11.35225	-0.25006	-0.05142	-0.95750	-3.08225	6.37120	1.00472	-0.71084	-0.62774
64	7.24808	1.77834	8.58460	3.81670	-0.78832	0.82794	-1.29257	1.05545	3.97472	2.61363	0.47851	1.17842	4.15021	6.77019	5.43322	-1.52557	8.10537	7.14053	-2.99862	-0.98354	-0.77207	-2.99281	-0.66303	1.74393	5.60482	0.18638	0.83945	7.33193	10.73727	11.64863	10.91651	-0.59926	-1.17849	-1.69430	-3.09120	1.61753	7.49855	1.28838	2.18646	7.55545	5.54614	6.82912	10.62399	-0.52514	-0.39902	0.02390	0.47128	5.91999	2.13137	2.27582	0.90150	7.64701	8.45758	12.32794	12.09283	-1.06366	-0.23156	-2.01420	-1.58833	2.61503	2.35487	-1.19434	-0.92799	7.85434	6.40669	5.49900	8.99930	13.38496	6.20397	0.50374	-0.04791	-2.10706	6.63168	6.64538	2.38173	9.08134	-0.86256	-1.33749	-0.48809	-0.62608	-1.25379	1.05471	5.74237	8.55386	-0.61836	2.45550	1.24380	9.06645	6.52659	-0.55171	-0.60260	0.56100	0.26060	-1.53784	-0.90175	3.98440	6.58010	-0.39269	0.33704	10.74693	6.73791	10.29324	10.90779	0.02753	-0.27454	-0.82549	-2.89675	6.47099	1.16200	-0.45715	-0.72826
65	7.03260	1.75590	7.62887	3.91268	-0.79254	0.87079	-1.12413	1.00341	4.10087	2.65272	0.75209	1.43534	4.09779	6.36079	5.07843	-1.88916	7.22606	6.08712	-3.23620	-1.26763	-0.77617	-2.41298	-0.46645	2.36940	5.80126	0.44775	1.02514	7.22456	10.42038	10.84410	9.95950	-0.90401	-1.28924	-1.74728	-3.00079	1.55246	7.61656	1.95189	2.49471	6.97815	5.37214	5.49028	9.69944	-0.31704	-0.42279	0.05145	0.63083	5.78771	2.12455	3.08542	1.28825	7.44118	8.56675	11.45547	11.52564	-0.89090	-0.30622	-1.69711	-1.51395	2.82494	2.44978	-1.39782	-0.66063	7.50143	6.73954	5.08149	7.74750	13.04397	4.72477	0.56584	-0.35230	-1.91310	6.21859	6.48971	1.08342	8.03479	-0.82347	-1.14822	-0.35754	-0.48297	-1.06928	0.90462	5.64966	8.88431	-0.66750	3.51642	1.18936	8.45285	5.05545	-0.24383	-0.51969	0.54923	0.56784	-1.24985	-0.78095	4.30736	6.87129	-0.25190	0.21355	10.57660	6.95381	9.29334	10.30908	0.32024	-0.46805	-0.67801	-2.69151	6.59073	1.33009	-0.11431	-0.65476
66	6.75393	1.73865	6.57615	3.94141	-0.75282	0.93492	-1.01218	0.94692	4.17107	2.71855	1.15957	1.67769	4.15674	5.86771	4.73030	-2.21654	6.18838	5.06016	-3.41703	-1.45182	-0.71994	-1.98947	-0.31771	2.81896	5.93324	0.92734	1.36325	6.93593	10.07619	9.73430	8.96054	-1.15231	-1.42754	-1.90730	-2.88677	1.42503	7.72063	2.63826	2.83662	6.38132	5.13213	4.17031	8.63289	-0.10303	-0.32205	-0.03137	0.67659	5.50260	2.06139	4.01690	1.62658	7.13142	8.56784	10.37422	10.80973	-0.64161	-0.40276	-1.36754	-1.49311	3.10787	2.52282	-1.39351	-0.15919	7.08198	6.91206	4.66666	6.41947	12.44646	3.23774	0.62299	-0.62578	-1.55363	5.79661	6.20301	-0.12290	6.76465	-0.75977	-0.85800	-0.28379	-0.47828	-0.84168	0.75634	5.32774	9.22272	-0.55872	4.72249	1.16083	7.83101	3.61091	0.00873	-0.61789	0.39453	1.00348	-0.97540	-0.66029	4.59350	7.17812	0.14235	0.16620	10.29058	7.05523	8.16132	9.56300	0.61794	-0.61228	-0.53470	-2.48611	6.70296	1.46873	0.37766	-0.31739
67	6.42780	1.71791	5.45549	3.89454	-0.68011	1.00723	-0.97196	0.90451	4.15951	2.81463	1.71056	1.86237	4.30239	5.32802	4.38921	-2.52322	5.05936	4.10215	-3.52345	-1.51347	-0.64498	-1.78963	-0.24800	3.02237	5.95122	1.60091	1.85808	6.51680	9.70866	8.37894	7.92417	-1.30821	-1.56712	-2.15141	-2.76812	1.24136	7.78777	3.28108	3.23933	5.79135	4.85381	2.91671	7.42362	0.02909	-0.06332	-0.21845	0.60610	5.06137	1.93939	5.00231	1.89894	6.73235	8.46147	9.07238	9.95954	-0.32983	-0.50308	-1.06815	-1.53373	3.40621	2.53818	-1.07858	0.57796	6.62250	6.91585	4.27503	5.06309	11.61007	1.80309	0.65930	-0.81904	-1.09479	5.36813	5.82916	-1.21648	5.31517	-0.72329	-0.55205	-0.28616	-0.64170	-0.57121	0.60290	4.74632	9.55799	-0.25068	5.95390	1.21864	7.23564	2.25416	0.15208	-0.85959	0.11013	1.54810	-0.74959	-0.54006	4.79904	7.48672	0.84146	0.25641	9.89573	7.04652	6.91984	8.68065	0.91270	-0.67238	-0.42234	-2.30933	6.76746	1.53376	1.07446	0.34664
68	6.06962	1.68923	4.29751	3.77182	-0.59515	1.07207	-1.00872	0.89856	4.04810	2.93766	2.39467	1.96063	4.50412	4.77929	4.05805	-2.81398	3.92888	3.23605	-3.56384	-1.47445	-0.60205	-1.82794	-0.27079	2.95381	5.82013	2.41187	2.48211	6.02043	9.31966	6.84555	6.85512	-1.34513	-1.67316	-2.44752	-2.66935	1.01334	7.78961	3.83406	3.74642	5.22533	4.56143	1.75635	6.09827	-0.00174	0.35680	-0.48806	0.43492	4.47545	1.75924	5.97462	2.10858	6.25906	8.25971	7.56754	8.98805	0.01133	-0.57436	-0.84503	-1.62726	3.65323	2.46590	-0.38830	1.52398	6.14223	6.75127	3.91600	3.72091	10.56111	0.46841	0.63924	-0.87896	-0.63291	4.93637	5.40671	-2.19388	3.73854	-0.78673	-0.31814	-0.37510	-0.97098	-0.26468	0.43928	3.91595	9.86853	0.24961	7.06027	1.42676	6.69692	1.03927	0.14021	-1.18627	-0.25993	2.16179	-0.60384	-0.43149	4.88348	7.76958	1.83695	0.54688	9.40454	6.94238	5.58678	7.67478	1.19146	-0.60518	-0.36996	-2.19617	6.73664	1.48536	1.99824	1.34082
69	5.69371	1.65188	3.13319	3.58385	-0.52514	1.12980	-1.11718	0.94083	3.83057	3.07618	3.18242	1.96308	4.73038	4.25153	3.74912	-3.08958	2.87839	2.46553	-3.56167	-1.39628	-0.63218	-2.05703	-0.38173	2.64655	5.52864	3.29334	3.18565	5.49297	8.91333	5.20390	5.76931	-1.25989	-1.71939	-2.76662	-2.61741	0.75259	7.69968	4.27243	4.39979	4.69222	4.27137	0.69253	4.72055	-0.24790	0.89341	-0.81289	0.19074	3.76821	1.52436	6.87168	2.29565	5.72731	7.97978	5.91712	7.90551	0.33553	-0.57282	-0.73063	-1.75185	3.79136	2.29313	0.68333	2.62479	5.65432	6.43171	3.58905	2.43292	9.33211	-0.73576	0.51498	-0.75991	-0.26622	4.50933	4.96548	-3.06665	2.09632	-1.02889	-0.23503	-0.54791	-1.43273	0.06231	0.26246	2.88781	10.12400	0.89543	7.89786	1.83342	6.23900	0.00310	-0.05140	-1.53663	-0.65863	2.79475	-0.55732	-0.35496	4.81931	7.98580	3.06104	1.09231	8.83433	6.76177	4.17931	6.55958	1.43577	-0.37545	-0.40086	-2.17933	6.56652	1.29735	3.12406	2.59316
70	5.31318	1.60817	1.99040	3.35059	-0.49766	1.21135	-1.28501	1.02257	3.51318	3.21242	4.02515	1.87813	4.95404	3.76702	3.47870	-3.34977	1.95717	1.76302	-3.53524	-1.35540	-0.75581	-2.39417	-0.56463	2.18511	5.09178	4.13933	3.90917	4.96900	8.49817	3.52662	4.69741	-1.08537	-1.69969	-3.09085	-2.63528	0.46470	7.50062	4.57919	5.22249	4.19600	3.99133	-0.29104	3.37290	-0.72372	1.45990	-1.16906	-0.09537	2.97328	1.24208	7.62738	2.52475	5.15433	7.63677	4.20780	6.72348	0.60073	-0.45566	-0.73075	-1.88031	3.78368	2.03222	2.07906	3.79677	5.16873	5.98682	3.28663	1.23664	7.96088	-1.79970	0.24367	-0.43859	-0.06988	4.10394	4.52554	-3.85229	0.45090	-1.51004	-0.36117	-0.78996	-1.97765	0.38403	0.07015	1.73931	10.29168	1.62442	8.35814	2.45842	5.87929	-0.83924	-0.42486	-1.86466	-1.03991	3.39011	-0.61314	-0.33569	4.59588	8.08386	4.40734	1.92697	8.20545	6.52233	2.71940	5.35265	1.62572	0.02518	-0.52525	-2.27737	6.23183	0.96452	4.38497	3.97384
71	4.94095	1.56178	0.89140	3.09694	-0.53613	1.37039	-1.49874	1.12371	3.11072	3.32689	4.85690	1.73653	5.15529	3.34747	3.25853	-3.59456	1.17436	1.07177	-3.48363	-1.41396	-0.97609	-2.77073	-0.79886	1.64995	4.55068	4.81833	4.58969	4.47144	8.08706	1.88403	3.68220	-0.88684	-1.63056	-3.41445	-2.73456	0.14783	7.18645	4.72734	6.20893	3.74163	3.72395	-1.21874	2.12163	-1.40938	1.96086	-1.54171	-0.39827	2.13319	0.92363	8.16425	2.84395	4.56150	7.24067	2.53397	5.46427	0.77593	-0.19942	-0.82585	-1.99178	3.62069	1.71490	3.67652	4.93048	4.69711	5.46229	2.99901	0.16303	6.48994	-2.73356	-0.19964	0.07303	-0.08618	3.74633	4.09923	-4.56319	-1.14441	-2.25206	-0.72424	-1.07961	-2.55886	0.66642	-0.13941	0.55121	10.33886	2.37653	8.37582	3.29535	5.62897	-1.49279	-0.96596	-2.15100	-1.38163	3.87417	-0.76003	-0.39706	4.22147	8.01009	5.75619	3.05085	7.53893	6.23682	1.23774	4.07813	1.74000	0.56397	-0.73729	-2.48626	5.73897	0.50466	5.68522	5.33672
72	4.59080	1.51598	-0.14787	2.84827	-0.65833	1.64144	-1.74826	1.22678	2.64065	3.40319	5.60099	1.61226	5.32251	3.01824	3.09314	-3.82398	0.50180	0.33667	-3.39084	-1.60749	-1.28068	-3.16090	-1.06928	1.06847	3.96230	5.23357	5.16045	4.01315	7.69693	0.32730	2.77211	-0.74084	-1.54391	-3.73915	-2.91146	-0.20220	6.75909	4.67826	7.31913	3.33914	3.47232	-2.11167	0.99261	-2.26150	2.32018	-1.92615	-0.70636	1.29154	0.58020	8.39508	3.24804	3.97555	6.79747	0.97308	4.16753	0.83398	0.18113	-0.98347	-2.08136	3.31930	1.37324	5.30258	5.90526	4.25787	4.91446	2.72009	-0.76912	4.96520	-3.55878	-0.81449	0.72056	-0.33046	3.46466	3.69647	-5.20261	-2.64995	-3.23052	-1.31365	-1.39411	-3.14386	0.87139	-0.36577	-0.61481	10.22777	3.09829	7.92084	4.31980	5.49358	-1.97814	-1.64917	-2.40322	-1.68415	4.15893	-0.97688	-0.55127	3.72733	7.72451	6.99158	4.41659	6.85460	5.91345	-0.22560	2.76980	1.75088	1.16514	-1.01731	-2.77872	5.12824	-0.04472	6.91363	6.55373
73	4.27712	1.47353	-1.11759	2.62795	-0.87759	2.00458	-2.02754	1.32094	2.11881	3.43113	6.17928	1.63432	5.45302	2.80380	2.98091	-4.03775	-0.10802	-0.46456	-3.24339	-1.95079	-1.63635	-3.57259	-1.37485	0.42087	3.36812	5.34528	5.56405	3.59847	7.34762	-1.12797	2.00982	-0.71344	-1.47457	-4.06860	-3.14898	-0.58492	6.22442	4.40145	8.48235	3.00219	3.24276	-2.98022	-0.03224	-3.22358	2.48373	-2.32473	-1.02242	0.47805	0.21923	8.23699	3.67510	3.42675	6.31263	-0.43139	2.88479	0.74608	0.62114	-1.17151	-2.16096	2.91600	1.02551	6.76920	6.60071	3.87872	4.40050	2.45255	-1.55657	3.43400	-4.29667	-1.57146	1.40917	-0.80108	3.27710	3.33166	-5.76887	-4.04216	-4.37847	-2.09059	-1.71461	-3.71626	0.96463	-0.60528	-1.72701	9.91864	3.73664	6.99092	5.48899	5.47127	-2.32679	-2.44076	-2.64698	-1.96153	4.16892	-1.23898	-0.79216	3.16540	7.21679	8.00675	5.92656	6.17179	5.55932	-1.62258	1.46812	1.62196	1.72346	-1.33871	-3.11301	4.46099	-0.63434	7.95428	7.52028
74	4.01300	1.43853	-2.01386	2.45501	-1.20348	2.39921	-2.33388	1.40060	1.55796	3.40938	6.52442	1.90379	5.55197	2.71696	2.91201	-4.23522	-0.69808	-1.31451	-3.04897	-2.44127	-1.98944	-4.02335	-1.72879	-0.32805	2.76502	5.17342	5.77419	3.22712	7.05854	-2.50117	1.41828	-0.85243	-1.45266	-4.40855	-3.42257	-0.99494	5.59496	3.90220	9.60986	2.74235	3.04449	-3.82184	-1.00110	-4.23224	2.40880	-2.74389	-1.35657	-0.30268	-0.15228	7.63695	4.02792	2.94474	5.79617	-1.67198	1.66302	0.48543	1.01076	-1.36791	-2.25228	2.45663	0.67948	7.90677	6.90262	3.59349	3.96728	2.20795	-2.21212	1.94054	-4.96158	-2.41190	2.02071	-1.48827	3.18394	3.02611	-6.26011	-5.31271	-5.59884	-3.01525	-2.02955	-4.27105	0.92354	-0.85313	-2.77753	9.38435	4.23287	5.61980	6.74011	5.55075	-2.57520	-3.29821	-2.91602	-2.23390	3.87528	-1.52396	-1.09651	2.59434	6.51189	8.70561	7.45150	5.51214	5.18505	-2.90231	0.21044	1.31388	2.13082	-1.67746	-3.44716	3.79814	-1.21493	8.69175	8.13993
75	3.80754	1.41742	-2.83801	2.34090	-1.63927	2.75707	-2.66733	1.46496	0.96879	3.34659	6.58984	2.38227	5.62945	2.74860	2.86937	-4.41579	-1.29795	-2.16642	-2.83976	-3.04851	-2.28032	-4.52726	-2.15159	-1.20378	2.11658	4.77922	5.77449	2.89949	6.84439	-3.82825	0.99423	-1.19005	-1.50395	-4.77065	-3.70436	-1.42601	4.89699	3.23565	10.60793	2.56233	2.88822	-4.62310	-1.96952	-5.22181	2.06420	-3.19388	-1.71854	-1.06886	-0.52367	6.59640	4.20735	2.55368	5.26653	-2.76876	0.52773	0.03411	1.22200	-1.56601	-2.37935	1.98276	0.33815	8.58163	6.72863	3.43269	3.64257	2.00044	-2.75815	0.51681	-5.56207	-3.25824	2.44424	-2.37532	3.16771	2.80079	-6.67597	-6.46396	-6.78528	-4.05888	-2.33522	-4.81000	0.74105	-1.10460	-3.76451	8.62317	4.52608	3.88322	8.00020	5.71175	-2.75768	-4.16704	-3.24210	-2.52329	3.31877	-1.81568	-1.43250	2.06240	5.66241	9.00697	8.85569	4.90132	4.80876	-4.01987	-0.97747	0.79358	2.30350	-2.01965	-3.75147	3.18069	-1.74786	9.01541	8.31981
76	3.66367	1.41706	-3.59443	2.28817	-2.17728	3.02416	-3.02980	1.51789	0.36220	3.25870	6.35335	2.95488	5.69791	2.86609	2.83520	-4.57517	-1.92107	-2.96178	-2.65683	-3.70923	-2.46197	-5.09488	-2.66084	-2.19635	1.38928	4.21145	5.51952	2.61963	6.71232	-5.13884	0.71208	-1.74292	-1.64947	-5.16903	-3.96734	-1.86825	4.17127	2.49588	11.38172	2.45308	2.78362	-5.36296	-2.97802	-6.13082	1.44640	-3.68567	-2.11705	-1.84733	-0.88432	5.18330	4.14968	2.26735	4.75095	-3.75703	-0.52241	-0.61162	1.14894	-1.77427	-2.56383	1.51864	-0.00687	8.70334	6.07073	3.41059	3.43104	1.83890	-3.21845	-0.82729	-6.10521	-4.03311	2.60140	-3.43347	3.19989	2.66396	-7.01594	-7.50642	-7.84406	-5.19093	-2.63422	-5.33781	0.42558	-1.35489	-4.67860	7.66303	4.56777	1.88189	9.19940	5.92751	-2.89949	-4.98001	-3.64222	-2.84863	2.61014	-2.10548	-1.77143	1.59660	4.73138	8.84915	10.00638	4.36702	4.45727	-4.94509	-2.08228	0.04094	2.19297	-2.36433	-4.01389	2.61971	-2.20938	8.83242	7.99082
