	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d
51	4.91460	1.96535	-5.70249	0.71329	4.10604	0.39820	-14.80653	0.39340	-7.50677	2.09260	-10.19935	2.23880	8.14498	1.77878	-3.27247	1.27520	7.00813	0.99844	-3.05979	2.19902	8.04743	-5.53281	3.47078	-14.66119	-5.10432	-7.87861	-13.48009	12.06170	7.50891	-5.37798	-2.27615	5.72054	6.76145	-6.26187	2.92764	2.87964	-6.49226	-5.09316	4.43466	4.45709	-15.25617	-14.65460	-10.49570	-8.29004	-9.27420	7.85940	-2.11887	6.26228	-3.41738	-1.55786	-9.90116	-7.42222	5.76049	7.73818	-2.19130	-3.93736	7.88506	6.74199	4.61807	-6.19124	4.20845	-15.01684	-7.86113	-8.00063	-12.66717	7.40609	9.49420	-3.52320	-4.32308	7.45818	7.24600	-2.62390	6.06352	4.95129	-6.21315	-4.69231	3.77114	4.29416	-15.08203	-14.16833	-8.22019	-5.06925	-11.07187	-12.09818	7.05359	8.42225	-1.60286	-4.10148	8.93402	6.06368	-4.48897	-0.00874
52	4.55836	2.03003	-5.69180	0.64735	3.95871	0.46331	-14.97122	0.35764	-8.19697	2.00237	-10.73806	2.12243	8.05558	1.29508	-2.77418	1.16797	7.57188	0.94471	-3.18222	2.41721	7.58433	-5.72812	3.36267	-14.80515	-6.01637	-8.65012	-13.84642	10.75984	7.05790	-4.49536	-1.58892	6.67092	7.24987	-6.41330	2.43282	2.24305	-6.34097	-4.90921	4.43532	4.31009	-15.42542	-14.70489	-10.99166	-8.97615	-9.80953	7.83502	-1.69043	6.80632	-3.85149	-1.64229	-10.54901	-8.05980	6.30600	7.73694	-1.94682	-3.31966	8.38836	7.28578	4.38030	-6.30437	4.09115	-15.08530	-8.40764	-8.61411	-13.14918	7.49820	9.19907	-2.95366	-3.86802	7.82787	7.92051	-3.04024	5.72200	4.98764	-5.95944	-4.90869	3.40004	4.15298	-15.29853	-14.50800	-9.05997	-5.73003	-11.46981	-12.49456	7.67944	8.42784	-1.31501	-3.78977	9.47147	6.52581	-4.66859	0.52262
53	4.16126	2.05798	-5.56379	0.62933	3.70421	0.52475	-15.08149	0.33115	-8.86574	1.90025	-11.29871	2.00579	8.30507	0.84811	-2.44190	1.06760	8.13037	0.89655	-3.61224	2.56867	7.03320	-5.75547	3.15439	-14.89999	-6.90341	-9.43920	-14.23227	9.76117	7.10269	-3.70306	-1.18215	7.57424	7.70462	-6.88652	2.00513	1.64067	-6.09731	-4.57563	4.26778	4.06077	-15.54855	-14.73168	-11.46709	-9.57670	-10.40336	8.21313	-1.41058	7.34013	-4.38565	-1.91686	-11.15514	-8.74114	7.18811	8.13732	-1.91544	-2.87385	8.85890	7.81758	4.04963	-6.19047	3.82055	-15.07137	-8.93830	-9.26749	-13.69655	8.07216	9.14952	-2.64892	-3.53721	8.18877	8.64230	-3.74524	5.31608	4.92283	-5.71625	-5.04760	2.96198	3.95979	-15.41192	-14.82543	-9.87412	-6.43481	-11.84776	-12.90549	8.50534	8.61616	-1.09694	-3.60889	9.95733	7.08944	-5.17057	0.43138
54	3.75368	2.03857	-5.38384	0.65520	3.37212	0.55805	-15.11257	0.33131	-9.48475	1.78766	-11.85524	1.89311	8.81617	0.55377	-2.26367	0.98351	8.68954	0.85709	-4.19711	2.62416	6.43654	-5.66581	2.88023	-14.93222	-7.72529	-10.24043	-14.61786	9.19051	7.61159	-3.07024	-1.07173	8.40781	8.13277	-7.52879	1.67312	1.11263	-5.85287	-4.17932	3.98188	3.73218	-15.61427	-14.71937	-11.90609	-10.08160	-11.02615	8.95800	-1.29347	7.85423	-4.87747	-2.27591	-11.67510	-9.44488	8.26915	8.84205	-2.03335	-2.59921	9.27956	8.36420	3.66659	-5.90971	3.45119	-14.97374	-9.40818	-9.91196	-14.27586	8.95056	9.27774	-2.57817	-3.30901	8.58968	9.40618	-4.53866	4.88737	4.74585	-5.58948	-5.10589	2.52253	3.66470	-15.40301	-15.03281	-10.61985	-7.16751	-12.17983	-13.32506	9.37069	8.87526	-0.91229	-3.50553	10.40825	7.76315	-5.81839	-0.14347
55	3.38048	1.97010	-5.22085	0.72066	3.00747	0.55084	-15.05893	0.35151	-10.02264	1.67347	-12.36781	1.79138	9.46671	0.52415	-2.19462	0.92314	9.23995	0.83181	-4.75995	2.60529	5.85476	-5.53305	2.58642	-14.89827	-8.44278	-11.03249	-14.96788	9.08243	8.47035	-2.64092	-1.21787	9.16802	8.53613	-8.16207	1.46714	0.70218	-5.69480	-3.81296	3.63960	3.36297	-15.62415	-14.66301	-12.28930	-10.48060	-11.63413	9.96140	-1.30860	8.32901	-5.21532	-2.59900	-12.06029	-10.13300	9.37262	9.69873	-2.20137	-2.45020	9.62098	8.92709	3.28811	-5.54674	3.05765	-14.80936	-9.77496	-10.48408	-14.83302	9.90543	9.50057	-2.66466	-3.15571	9.05022	10.19010	-5.22126	4.49443	4.47626	-5.63574	-5.10184	2.14180	3.25636	-15.29000	-15.06878	-11.26159	-7.88660	-12.42924	-13.73613	10.11358	9.09528	-0.70876	-3.40352	10.82113	8.51683	-6.41464	-0.94740
56	3.09592	1.86026	-5.12610	0.82638	2.64921	0.50951	-14.93401	0.37882	-10.45286	1.57373	-12.78642	1.71127	10.12100	0.66915	-2.17208	0.90240	9.75549	0.83018	-5.16751	2.55558	5.35724	-5.43265	2.31289	-14.80301	-9.02525	-11.77734	-15.23507	9.38850	9.50815	-2.42224	-1.53838	9.85599	8.90940	-8.64644	1.41854	0.45191	-5.67619	-3.54863	3.28455	2.99010	-15.59041	-14.57184	-12.60059	-10.76677	-12.17137	11.05802	-1.38759	8.73733	-5.35763	-2.80580	-12.26584	-10.75170	10.32381	10.53981	-2.30996	-2.35378	9.84729	9.47702	2.97873	-5.18623	2.70349	-14.60829	-10.01021	-10.91559	-15.29986	10.71784	9.74479	-2.81342	-3.05359	9.55350	10.95341	-5.66660	4.20565	4.16346	-5.84869	-5.06422	1.84323	2.76098	-15.11282	-14.91772	-11.77936	-8.53498	-12.55117	-14.10982	10.60530	9.20280	-0.42647	-3.24330	11.16378	9.30167	-6.81943	-1.70915
57	2.95462	1.72496	-5.12081	0.95898	2.30820	0.46468	-14.76145	0.41644	-10.76222	1.50769	-13.05765	1.66563	10.66132	0.85537	-2.13323	0.94838	10.19743	0.86478	-5.36295	2.50444	5.01061	-5.41824	2.07207	-14.65451	-9.45696	-12.42389	-15.36655	9.99615	10.53295	-2.38023	-1.92804	10.46436	9.23813	-8.91516	1.55543	0.39871	-5.80525	-3.42011	2.92536	2.62869	-15.53186	-14.46589	-12.83568	-10.94191	-12.57533	12.05683	-1.44074	9.04793	-5.32833	-2.87736	-12.25994	-11.23593	10.98600	11.22403	-2.26243	-2.23608	9.92468	9.96290	2.79779	-4.89448	2.41416	-14.40102	-10.10884	-11.14586	-15.60509	11.23157	9.96536	-2.93598	-2.98936	10.04544	11.64041	-5.83707	4.08711	3.87809	-6.16394	-5.02281	1.58585	2.22306	-14.90744	-14.60794	-12.17383	-9.05610	-12.49997	-14.40629	10.78121	9.17776	-0.02332	-3.00293	11.38807	10.06497	-6.97680	-2.24296
58	2.99909	1.58486	-5.19393	1.08670	1.95827	0.45598	-14.56505	0.47682	-10.95741	1.49035	-13.13431	1.66377	11.01312	1.04223	-2.03368	1.07471	10.52370	0.94674	-5.35124	2.45758	4.86551	-5.50544	1.83775	-14.46142	-9.74223	-12.91534	-15.31326	10.75193	11.37383	-2.44887	-2.28192	10.97401	9.49627	-8.96292	1.89548	0.56658	-6.05418	-3.42246	2.53457	2.26299	-15.46409	-14.36829	-13.00719	-11.02239	-12.78632	12.78444	-1.37899	9.22260	-5.17942	-2.83541	-12.03190	-11.51912	11.28708	11.66920	-2.00217	-2.04867	9.83746	10.33084	2.78492	-4.70546	2.16627	-14.20516	-10.09381	-11.13509	-15.68826	11.38795	10.14866	-2.97174	-2.96361	10.44898	12.19155	-5.75481	4.18596	3.69611	-6.47923	-4.99682	1.26443	1.68362	-14.69167	-14.19965	-12.46858	-9.41024	-12.24084	-14.57867	10.66054	9.05445	0.49349	-2.70060	11.45668	10.75492	-6.89552	-2.47937
59	3.24722	1.45989	-5.31276	1.17795	1.54460	0.50171	-14.35858	0.55804	-11.06633	1.52565	-12.98578	1.70393	11.15925	1.20121	-1.86309	1.25947	10.69906	1.07715	-5.16395	2.41202	4.94469	-5.67437	1.55800	-14.23511	-9.90805	-13.19871	-15.04075	11.48772	11.91817	-2.54724	-2.52220	11.35844	9.64811	-8.81692	2.43877	0.95826	-6.37399	-3.52587	2.05444	1.84886	-15.38498	-14.29291	-13.14112	-11.04351	-12.75939	13.13145	-1.14319	9.21354	-4.95070	-2.70734	-11.59622	-11.54769	11.23630	11.86906	-1.53594	-1.78566	9.59721	10.53956	2.94854	-4.62018	1.89663	-14.01712	-10.01424	-10.87276	-15.51437	11.23156	10.30508	-2.90581	-2.99599	10.69152	12.56288	-5.46465	4.51494	3.67812	-6.69255	-4.98961	0.74710	1.16260	-14.46029	-13.76108	-12.70627	-9.58481	-11.76017	-14.58200	10.34432	8.90957	1.05443	-2.38617	11.35809	11.32218	-6.61372	-2.43036
60	3.68524	1.36387	-5.43976	1.21710	1.00313	0.60795	-14.13686	0.64213	-11.13115	1.60505	-12.60585	1.77125	11.14011	1.29298	-1.65193	1.45896	10.70287	1.24566	-4.83626	2.37166	5.23780	-5.88561	1.18072	-13.98967	-9.99902	-13.23604	-14.53744	12.05185	12.13338	-2.59815	-2.62210	11.58976	9.65725	-8.51897	3.16389	1.54952	-6.70049	-3.69197	1.40797	1.32468	-15.26906	-14.23212	-13.26508	-11.05689	-12.47528	13.08826	-0.74438	8.98358	-4.65727	-2.50638	-10.99189	-11.29626	10.92671	11.89052	-0.93073	-1.48639	9.22761	10.56307	3.26435	-4.62135	1.52524	-13.81046	-9.93454	-10.37748	-15.08390	10.88629	10.45659	-2.77338	-3.12423	10.72519	12.74561	-5.01644	5.04651	3.84937	-6.74262	-4.99654	-0.07027	0.65043	-14.18322	-13.33665	-12.93481	-9.59655	-11.06921	-14.38516	9.98815	8.83927	1.53731	-2.12533	11.10976	11.72404	-6.17814	-2.14034
61	4.26977	1.30280	-5.54499	1.20188	0.28465	0.78821	-13.87504	0.71481	-11.19372	1.71076	-12.01565	1.84393	11.03900	1.28197	-1.46815	1.62882	10.53812	1.43269	-4.40544	2.34805	5.70555	-6.09007	0.66690	-13.73576	-10.06390	-13.01448	-13.81713	12.33993	12.06846	-2.54555	-2.61832	11.63943	9.50207	-8.11987	4.02841	2.29050	-6.95979	-3.88577	0.52744	0.62770	-15.07847	-14.14909	-13.39208	-11.11746	-11.94585	12.75253	-0.29134	8.54147	-4.30654	-2.23885	-10.27737	-10.77621	10.51499	11.84788	-0.30257	-1.22503	8.76146	10.39602	3.68416	-4.69288	0.98927	-13.54381	-9.91635	-9.69183	-14.43408	10.51183	10.62449	-2.64882	-3.38415	10.53644	12.76455	-4.46423	5.71895	4.19108	-6.62466	-5.01675	-1.21809	0.11465	-13.81615	-12.92695	-13.18643	-9.48612	-10.20325	-13.98061	9.76031	8.93054	1.78838	-1.98594	10.76207	11.93953	-5.64227	-1.66089
62	4.93673	1.27657	-5.60944	1.13264	-0.62467	1.03517	-13.53839	0.77564	-11.27997	1.81827	-11.26174	1.90175	10.95563	1.15420	-1.40377	1.73397	10.23757	1.61053	-3.91591	2.35092	6.28943	-6.23134	-0.00836	-13.47296	-10.13990	-12.55058	-12.91788	12.31503	11.83503	-2.37233	-2.60723	11.47981	9.19190	-7.67346	4.97294	3.11346	-7.08817	-4.07988	-0.60549	-0.28515	-14.77777	-13.98585	-13.50711	-11.26448	-11.21422	12.29951	0.03386	7.94928	-3.91951	-1.92191	-9.52132	-10.03472	10.17741	11.86180	0.19028	-1.09542	8.25996	10.06936	4.14807	-4.82683	0.26828	-13.17630	-10.00187	-8.87753	-13.63290	10.25644	10.82136	-2.63077	-3.78375	10.15474	12.65418	-3.86479	6.44902	4.64744	-6.37347	-5.05696	-2.63577	-0.48152	-13.32310	-12.49435	-13.45873	-9.30771	-9.21970	-13.38676	9.79757	9.23654	1.66229	-2.03084	10.38965	11.98924	-5.06587	-1.04994
63	5.61222	1.28145	-5.62382	1.01105	-1.69521	1.30408	-13.09510	0.83112	-11.39088	1.89731	-10.41041	1.93213	10.97548	0.93195	-1.55014	1.75705	9.85604	1.75348	-3.41692	2.38028	6.92093	-6.25475	-0.85269	-13.18454	-10.24125	-11.88777	-11.89961	12.00703	11.57142	-2.11801	-2.71846	11.10046	8.76946	-7.22548	5.92764	3.94282	-7.05635	-4.25690	-1.93741	-1.41588	-14.33815	-13.68388	-13.56449	-11.50603	-10.35073	11.92521	0.04468	7.29473	-3.53558	-1.59041	-8.79181	-9.14791	10.05930	12.01880	0.37955	-1.18801	7.80636	9.65038	4.59381	-5.01249	-0.61966	-12.68075	-10.20657	-8.00976	-12.76988	10.21969	11.04722	-2.82145	-4.30139	9.64804	12.44388	-3.26973	7.14620	5.14193	-6.03675	-5.12565	-4.18746	-1.15817	-12.69299	-11.99028	-13.70867	-9.11829	-8.19132	-12.64489	10.16786	9.76282	1.07024	-2.29838	10.06618	11.92489	-4.50698	-0.37335
64	6.22304	1.31267	-5.59112	0.84745	-2.85847	1.53262	-12.52439	0.88256	-11.50468	1.91479	-9.53895	1.93317	11.14493	0.70026	-1.97021	1.70701	9.45079	1.85052	-2.95207	2.42551	7.52931	-6.12936	-1.84706	-12.83559	-10.35616	-11.09056	-10.83915	11.49805	11.40096	-1.88575	-3.06989	10.52704	8.29456	-6.80205	6.82073	4.70387	-6.87830	-4.41809	-3.34916	-2.71265	-13.73826	-13.20088	-13.49696	-11.81639	-9.44260	11.78056	-0.38311	6.66258	-3.19853	-1.28798	-8.14669	-8.20997	10.24116	12.34375	0.14209	-1.55849	7.46724	9.21485	4.96375	-5.22767	-1.63983	-12.04714	-10.52310	-7.16818	-11.94374	10.43305	11.29026	-3.29256	-4.91045	9.08835	12.16334	-2.71684	7.72704	5.59357	-5.66396	-5.22931	-5.69812	-1.90403	-11.93813	-11.38636	-13.86397	-8.97153	-7.19404	-11.81563	10.84950	10.46706	0.00420	-2.77792	9.84495	11.79415	-4.00919	0.30221
65	6.70664	1.36620	-5.53272	0.66806	-4.01692	1.66486	-11.82303	0.92104	-11.58857	1.84170	-8.72465	1.91403	11.46232	0.64567	-2.68575	1.61727	9.06427	1.90910	-2.54774	2.47072	8.05060	-5.87072	-2.93729	-12.37988	-10.45285	-10.23805	-9.82062	10.90266	11.39997	-1.81847	-3.72648	9.81340	7.81722	-6.40629	7.58762	5.33061	-6.60277	-4.58938	-4.67909	-4.06889	-12.97361	-12.52436	-13.23445	-12.14839	-8.57868	11.92612	-1.28296	6.12219	-2.93586	-1.04831	-7.62646	-7.31849	10.72650	12.79731	-0.56908	-2.21482	7.26353	8.81866	5.21236	-5.45080	-2.74915	-11.28477	-10.93338	-6.42460	-11.24659	10.86225	11.53445	-4.06297	-5.60532	8.51640	11.84775	-2.22594	8.12832	5.93030	-5.30664	-5.37603	-6.99121	-2.67591	-11.08354	-10.69200	-13.84407	-8.91825	-6.29484	-10.97356	11.74054	11.27104	-1.47534	-3.41630	9.75407	11.62519	-3.59219	0.92219
66	7.01953	1.43885	-5.48911	0.52634	-5.05709	1.66490	-11.01250	0.93147	-11.61436	1.66686	-8.03354	1.89171	11.88755	0.84978	-3.68433	1.53324	8.71721	1.95172	-2.20828	2.50231	8.43746	-5.54649	-4.03429	-11.77929	-10.49369	-9.41578	-8.92392	10.34217	11.58776	-2.04887	-4.68839	9.01094	7.35606	-6.02674	8.17855	5.77243	-6.30002	-4.81443	-5.75154	-5.33804	-12.07096	-11.68040	-12.72807	-12.45266	-7.83505	12.32973	-2.60755	5.71676	-2.74753	-0.87946	-7.25057	-6.55722	11.44874	13.30024	-1.73244	-3.13798	7.16891	8.49232	5.31254	-5.68074	-3.88775	-10.42749	-11.42164	-5.83148	-10.74800	11.42830	11.77251	-5.11159	-6.40923	7.94301	11.53014	-1.79922	8.31658	6.09960	-5.01525	-5.57774	-7.91764	-3.41328	-10.16110	-9.95576	-13.58111	-9.00901	-5.54374	-10.19612	12.69548	12.08303	-3.26864	-4.15431	9.79889	11.43790	-3.25116	1.45445
67	7.14187	1.52657	-5.51028	0.49973	-5.86706	1.52203	-10.14555	0.90358	-11.57405	1.42852	-7.51164	1.88423	12.36159	1.13612	-4.93222	1.49528	8.41083	2.00873	-1.92082	2.51419	8.66561	-5.25751	-5.02362	-11.03365	-10.45635	-8.70599	-8.21466	9.91758	11.93659	-2.65884	-5.91113	8.14696	6.89867	-5.65066	8.56327	5.99914	-6.04801	-5.13859	-6.40563	-6.36261	-11.10312	-10.73260	-11.97723	-12.69354	-7.26561	12.89865	-4.25484	5.45358	-2.61125	-0.76308	-7.01737	-5.98144	12.29475	13.76935	-3.27541	-4.31016	7.12464	8.24992	5.25799	-5.93857	-4.97775	-9.53276	-11.97964	-5.41665	-10.48371	12.03333	12.01332	-6.40157	-7.36158	7.37889	11.22939	-1.42603	8.28980	6.07538	-4.83171	-5.84727	-8.37286	-4.05986	-9.21993	-9.25126	-13.04562	-9.29190	-4.96986	-9.54943	13.56834	12.82241	-5.26135	-4.95506	9.96101	11.25444	-2.96614	1.89224
68	7.07683	1.62318	-5.63975	0.59891	-6.35515	1.25673	-9.31052	0.84702	-11.49389	1.26916	-7.18032	1.90278	12.82152	1.37259	-6.37555	1.51617	8.13351	2.10287	-1.66549	2.50820	8.73336	-5.10265	-5.77925	-10.21303	-10.35824	-8.17710	-7.73658	9.68887	12.38899	-3.66871	-7.32767	7.23528	6.42432	-5.27218	8.73261	6.00368	-5.91372	-5.59079	-6.52395	-7.01038	-10.20550	-9.77082	-11.05808	-12.85931	-6.89645	13.51637	-6.08814	5.31116	-2.49703	-0.66856	-6.90781	-5.61206	13.12857	14.14085	-5.07773	-5.71083	7.06039	8.08593	5.06110	-6.25702	-5.93162	-8.66930	-12.60232	-5.18360	-10.45183	12.57955	12.27286	-7.87980	-8.48786	6.85678	10.94253	-1.09004	8.07149	5.85876	-4.78006	-6.19425	-8.30196	-4.58373	-8.35746	-8.64698	-12.28247	-9.80294	-4.58033	-9.07707	14.24161	13.43597	-7.32721	-5.81201	10.18589	11.09931	-2.71490	2.24978
69	6.84621	1.72095	-5.90109	0.75265	-6.46499	0.95270	-8.62893	0.79790	-11.44108	1.38626	-7.03573	1.94807	13.20407	1.50427	-7.93090	1.56314	7.87254	2.22624	-1.42368	2.49093	8.65527	-5.14913	-6.18096	-9.46929	-10.26845	-7.87434	-7.50661	9.66438	12.87102	-5.04970	-8.85257	6.32163	5.93591	-4.89199	8.69763	5.80165	-5.93433	-6.16709	-6.06104	-7.20691	-9.57303	-8.90437	-10.13433	-12.97288	-6.72384	14.06599	-7.94637	5.26315	-2.37853	-0.56831	-6.89104	-5.43813	13.80544	14.36939	-6.96817	-7.27577	6.91597	7.95690	4.74817	-6.67222	-6.65921	-7.90749	-13.28272	-5.11412	-10.61689	12.97667	12.55185	-9.46499	-9.76693	6.44100	10.65004	-0.77495	7.70103	5.47352	-4.86163	-6.62217	-7.69653	-4.98531	-7.74334	-8.17609	-11.43461	-10.55350	-4.36149	-8.79511	14.63170	13.90020	-9.31077	-6.74280	10.37730	10.99099	-2.48106	2.55277
70	6.48439	1.81248	-6.29306	0.90676	-6.18508	0.84514	-8.23513	0.81591	-11.51034	1.74978	-7.05215	2.01302	13.44257	1.51559	-9.48598	1.57275	7.63180	2.32697	-1.18102	2.46978	8.45471	-5.42444	-6.14000	-8.99440	-10.28703	-7.81423	-7.51347	9.80052	13.30080	-6.73813	-10.38454	5.52868	5.48363	-4.51319	8.48677	5.42815	-6.11026	-6.82568	-5.07351	-6.94028	-9.39496	-8.27443	-9.41830	-13.10106	-6.71803	14.44071	-9.65843	5.30033	-2.23590	-0.44283	-6.93000	-5.42486	14.18176	14.40978	-8.74993	-8.87210	6.67391	7.78707	4.35365	-7.21041	-7.07600	-7.32790	-14.01509	-5.17276	-10.91992	13.14272	12.81348	-11.05596	-11.12080	6.22987	10.33775	-0.46782	7.22496	4.95812	-5.06459	-7.12298	-6.59217	-5.28851	-7.58758	-7.83153	-10.71591	-11.52465	-4.28330	-8.69274	14.68247	14.21089	-11.02921	-7.76471	10.42344	10.92156	-2.25485	2.82848
71	6.03233	1.89232	-6.79281	1.03286	-5.56102	1.13296	-8.22508	0.96485	-11.78769	2.16078	-7.18866	2.08886	13.46640	1.42099	-10.91815	1.49902	7.43894	2.33015	-0.92666	2.45040	8.15881	-5.92092	-5.64229	-8.92483	-10.49636	-7.98385	-7.72068	10.01331	13.59392	-8.63419	-11.81614	5.04133	5.15545	-4.13777	8.14072	4.93222	-6.41363	-7.50015	-3.74733	-6.25089	-9.73043	-8.03924	-9.08566	-13.33984	-6.83211	14.54823	-11.06748	5.42389	-2.05435	-0.27855	-6.98795	-5.52437	14.13174	14.20141	-10.26230	-10.33142	6.39121	7.51720	3.91442	-7.86835	-7.11826	-7.02904	-14.79878	-5.31359	-11.29185	13.00758	12.97506	-12.54452	-12.43449	6.32226	10.01770	-0.15967	6.69101	4.35679	-5.37986	-7.67398	-5.09326	-5.51412	-8.03146	-7.59545	-10.33269	-12.67283	-4.30679	-8.73679	14.36005	14.36630	-12.31738	-8.85544	10.24839	10.83301	-2.02969	3.10006
72	5.53213	1.95716	-7.36224	1.11653	-4.71256	1.57835	-8.58949	1.22651	-12.30949	2.49230	-7.39786	2.16946	13.20877	1.27017	-12.11408	1.35968	7.32618	2.19011	-0.65278	2.43602	7.79563	-6.59578	-4.79291	-9.25065	-10.91851	-8.34430	-8.07358	10.19748	13.66953	-10.58310	-13.03526	5.01510	5.02137	-3.76576	7.70537	4.36996	-6.80074	-8.12211	-2.39290	-5.24803	-10.41614	-8.28435	-9.19967	-13.76667	-7.01334	14.31852	-12.05249	5.60851	-1.82434	-0.06626	-7.03552	-5.68698	13.57407	13.67206	-11.41599	-11.51830	6.17178	7.15887	3.46601	-8.60731	-6.76933	-7.09448	-15.63039	-5.48811	-11.66657	12.52510	12.92152	-13.81312	-13.58441	6.74834	9.72188	0.15467	6.14372	3.71211	-5.80440	-8.24311	-3.42043	-5.65173	-9.01482	-7.47651	-10.40141	-13.94027	-4.39291	-8.87943	13.65119	14.34949	-13.08966	-9.93442	9.85926	10.63049	-1.79923	3.38423
