	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d
51	20.04868	1.04828	16.99862	1.01514	38.00552	1.17292	7.54206	1.64496	19.67858	1.23697	22.27258	0.94036	44.61435	1.41800	-2.16601	1.16588	21.29943	16.88055	36.62946	5.45711	21.90377	19.74374	22.55597	22.01789	42.38017	43.25604	-1.89741	-3.01118	20.78946	20.36520	17.52676	17.29855	37.21057	37.16595	8.52079	9.81231	21.22869	24.39380	42.70139	-1.49848	19.55498	19.02402	22.38888	21.79742	45.56033	46.01364	-3.22820	-1.53036	20.11995	18.08165	38.93640	7.34702	19.76710	18.40312	20.93316	21.65499	45.00607	45.55703	-2.35213	-2.51190	19.33099	18.38705	17.09942	15.10479	39.60181	38.48896	8.18960	5.92556	19.46389	18.01791	22.37753	22.33360	45.40862	45.64588	-3.67890	0.21450
52	20.44217	1.09356	16.66278	1.10329	38.26602	1.16966	7.27176	1.69617	19.86314	1.20522	22.03481	0.93430	44.84716	1.52801	-3.23610	1.23290	21.63488	16.48535	36.89835	5.11409	21.81296	19.95763	21.88855	21.59642	42.44740	43.25639	-2.86260	-4.00541	21.22224	20.78995	17.32044	16.92590	37.64397	37.31329	8.39533	9.56371	21.42529	24.14412	42.87112	-2.52099	20.00389	19.07779	22.46385	21.54421	45.82460	46.40572	-4.30994	-2.73724	20.62715	17.78905	39.04350	7.15776	20.03198	18.57648	20.87647	21.37175	45.40445	45.67007	-3.29425	-3.72285	19.76133	18.61746	16.85416	14.60175	39.95160	38.74538	7.82829	5.57141	19.76219	18.12001	22.37249	22.05538	45.80177	45.94296	-4.95177	-0.71981
53	20.99362	1.14273	16.39389	1.16994	38.38887	1.14663	6.94384	1.74941	20.18634	1.20316	21.95343	0.98779	45.09227	1.61606	-4.39656	1.27508	22.11463	16.17448	37.08512	4.71463	21.87729	20.31653	21.42459	21.35428	42.52962	43.30965	-3.96650	-5.07390	21.82925	21.36955	17.19547	16.62266	37.91643	37.32925	8.18597	9.26364	21.76529	24.11198	43.13915	-3.62744	20.59447	19.26099	22.71546	21.45341	46.13902	46.81725	-5.44655	-4.01575	21.28841	17.54136	39.00909	6.90745	20.44838	18.90330	21.02756	21.19892	45.85323	45.71608	-4.34039	-5.04207	20.34872	19.01117	16.61187	14.21752	40.08360	38.90973	7.42855	5.16278	20.18831	18.32254	22.44350	21.85119	46.15105	46.17538	-6.24550	-1.81095
54	21.71117	1.19186	16.18559	1.21443	38.35160	1.09739	6.54904	1.79691	20.65268	1.22945	22.00431	1.08112	45.32305	1.65504	-5.63195	1.28752	22.75054	15.94192	37.16031	4.24663	22.10843	20.82438	21.21756	21.29153	42.68798	43.42013	-5.20020	-6.20168	22.61074	22.11234	17.13732	16.40388	37.99629	37.21435	7.87005	8.90525	22.24669	24.26837	43.48386	-4.78685	21.31844	19.58511	23.09589	21.48958	46.45672	47.20358	-6.61368	-5.34720	22.10356	17.32155	38.80893	6.58311	21.01404	19.38808	21.32451	21.12150	46.29593	45.68085	-5.50005	-6.45432	21.10810	19.58173	16.36782	13.94109	39.96218	38.96754	6.97438	4.71482	20.75600	18.63293	22.54801	21.68182	46.38716	46.29125	-7.53526	-3.04829
55	22.59340	1.23532	16.03591	1.24482	38.15005	1.02646	6.07235	1.83480	21.26402	1.27608	22.16077	1.18921	45.51438	1.63490	-6.92072	1.27268	23.54331	15.78266	37.10447	3.68816	22.51488	21.48269	21.28898	21.39105	42.95421	43.57307	-6.54453	-7.36840	23.55741	23.02145	17.13585	16.28646	37.87921	36.97985	7.42819	8.47704	22.86666	24.57162	43.86876	-5.96099	22.15690	20.06367	23.55353	21.61800	46.73884	47.52008	-7.78420	-6.70983	23.05961	17.12266	38.44436	6.16826	21.72485	20.03096	21.70830	21.13101	46.68278	45.56621	-6.77184	-7.93744	22.04220	20.33640	16.13661	13.75120	39.59435	38.89806	6.43951	4.23297	21.46987	19.06566	22.65796	21.52651	46.46886	46.25660	-8.80108	-4.40817
56	23.62296	1.26743	15.94882	1.27334	37.80516	0.94754	5.49067	1.86226	22.01342	1.32786	22.40060	1.29622	45.65725	1.56872	-8.23468	1.24083	24.48082	15.69736	36.92053	3.01346	23.09960	22.28456	21.63082	21.62305	43.33162	43.74713	-7.96724	-8.54946	24.64485	24.08512	17.18899	16.28083	37.59480	36.64250	6.84030	7.95484	23.61506	24.97162	44.25611	-7.10744	23.07455	20.70678	24.04341	21.81666	46.97482	47.74204	-8.92867	-8.07700	24.12617	16.95119	37.95138	5.64105	22.56610	20.82194	22.13593	21.22922	46.99604	45.39707	-8.13601	-9.46315	23.13248	21.26832	15.94755	13.62702	39.03426	38.68748	5.79163	3.70274	22.31331	19.63882	22.76406	21.39064	46.40308	46.06740	-10.02469	-5.85844
57	24.76248	1.28311	15.93356	1.30943	37.36704	0.87431	4.77519	1.88125	22.87839	1.36495	22.70844	1.39401	45.76749	1.49051	-9.54056	1.21031	25.53480	15.69219	36.64120	2.19869	23.85702	23.20676	22.21089	21.95098	43.80173	43.93185	-9.42167	-9.71711	25.83027	25.27056	17.30268	16.38869	37.20576	36.23331	6.08492	7.30716	24.46543	25.41715	44.62449	-8.18457	24.01991	21.51046	24.53239	22.07989	47.18634	47.88007	-10.02037	-9.41819	25.25412	16.82303	37.39667	4.97269	23.50336	21.73434	22.58437	21.42555	47.26120	45.22340	-9.55060	-10.99606	24.33330	22.35184	15.83444	13.56033	38.37925	38.34603	4.99835	3.08935	23.24260	20.36560	22.87267	21.30213	46.24623	45.75213	-11.19307	-7.36337
58	25.95454	1.27852	15.99844	1.35438	36.91021	0.81315	3.89712	1.89496	23.81759	1.37015	23.07505	1.47746	45.88635	1.44395	-10.80389	1.20409	26.65692	15.77293	36.32726	1.22661	24.76854	24.20415	22.97675	22.33912	44.33406	44.14164	-10.84958	-10.84118	27.05421	26.52335	17.48460	16.60306	36.79652	35.80442	5.14330	6.50414	25.36947	25.86494	44.98102	-9.15666	24.93473	22.44426	25.00138	22.41456	47.41919	47.98647	-11.04104	-10.70419	26.37822	16.75005	36.86081	4.12930	24.48252	22.71985	23.05210	21.72713	47.54148	45.11490	-10.95713	-12.49338	25.57281	23.54173	15.82089	13.55913	37.75372	37.91849	4.03183	2.34755	24.19291	21.24189	23.00165	21.29782	46.09158	45.36682	-12.30636	-8.88546
59	27.12810	1.25388	16.14343	1.40262	36.51851	0.76569	2.83526	1.90508	24.77509	1.33871	23.49617	1.54356	46.07317	1.46130	-11.99354	1.24043	27.78143	15.93848	36.05536	0.09242	25.79852	25.21345	23.86352	22.76123	44.90117	44.41704	-12.18833	-11.89187	28.24813	27.77406	17.73572	16.90902	36.45613	35.42256	4.00831	5.52305	26.26235	26.28830	45.36345	-9.99759	25.76992	23.44670	25.44873	22.83220	47.72739	48.14505	-11.98249	-11.91543	27.42591	16.72944	36.41850	3.07984	25.44202	23.71208	23.55746	22.13034	47.91815	45.14840	-12.29419	-13.91123	26.76511	24.77394	15.90952	13.63841	37.27907	37.47946	2.87342	1.43454	25.09604	22.23470	23.17686	21.40693	46.04825	44.98959	-13.37661	-10.38410
60	28.21209	1.21785	16.35806	1.44914	36.26567	0.73609	1.58523	1.91051	25.69286	1.28459	23.97331	1.59339	46.39395	1.54626	-13.08267	1.32377	28.83946	16.18226	35.90105	-1.18895	26.89486	26.16851	24.80639	23.20941	45.49167	44.81581	-13.38039	-12.84178	29.34808	28.95024	18.04844	17.28309	36.26131	35.15221	2.69400	4.35532	27.08155	26.68704	45.83583	-10.69295	26.49885	24.43666	25.89223	23.34286	48.15880	48.45166	-12.83615	-13.04343	28.33318	16.74694	36.12668	1.80874	26.33025	24.64154	24.13021	22.62059	48.46780	45.38915	-13.50543	-15.21589	27.83167	25.96989	16.08500	13.80262	37.04080	37.11197	1.52087	0.32143	25.90281	23.28070	23.43015	21.64090	46.22070	44.71412	-14.41169	-11.81632
61	29.15215	1.18695	16.62609	1.49404	36.19860	0.73380	0.16791	1.90741	26.52695	1.23599	24.51568	1.63252	46.90992	1.68115	-14.04532	1.44469	29.77828	16.49989	35.92356	-2.57548	27.99744	27.02012	25.75605	23.69780	46.11468	45.40075	-14.37942	-13.66150	30.30909	29.99140	18.41176	17.69250	36.26221	35.03475	1.24056	3.01438	27.79051	27.09236	46.47584	-11.23947	27.12105	25.33977	26.36545	23.95668	48.75220	48.99601	-13.58382	-14.07970	29.06160	16.78860	36.01915	0.32801	27.11815	25.45759	24.80038	23.18261	49.24862	45.87598	-14.53469	-16.38470	28.72176	27.05075	16.32672	14.03709	37.06877	36.88318	-0.00291	-0.99707	26.59785	24.30010	23.79705	21.99268	46.69110	44.63410	-15.39835	-13.14622
62	29.92191	1.17732	16.93179	1.54029	36.32882	0.76808	-1.36428	1.89050	27.25853	1.21971	25.13973	1.66952	47.66543	1.84706	-14.85219	1.58790	30.57292	16.89314	36.15477	-3.99361	29.05218	27.74885	26.69211	24.25891	46.79850	46.22803	-15.14798	-14.31450	31.11227	30.86166	18.81513	18.09869	36.47256	35.07295	-0.28327	1.53960	28.39136	27.55781	47.35038	-11.63836	27.65669	26.11367	26.90903	24.68509	49.53733	49.84288	-14.19958	-14.99956	29.60671	16.85017	36.10474	-1.31488	27.80171	26.14386	25.58985	23.81080	50.29239	46.61602	-15.32115	-17.39301	29.41930	27.95861	16.61859	14.31501	37.33980	36.82809	-1.63895	-2.49459	27.19706	25.22134	24.31110	22.44287	47.50443	44.81890	-16.29997	-14.35556
63	30.52378	1.19549	17.26353	1.59004	36.63369	0.84203	-2.92541	1.85638	27.89371	1.24497	25.86384	1.71475	48.67570	2.03163	-15.46885	1.74194	31.22465	17.36623	36.59307	-5.34060	30.02358	28.36441	27.62591	24.93280	47.58458	47.33052	-15.65281	-14.76049	31.76215	31.55478	19.24913	18.46478	36.86726	35.23030	-1.78008	-0.00267	28.91854	28.13975	48.49301	-11.88291	28.13569	26.75539	27.56077	25.53452	50.52735	51.00889	-14.65221	-15.75732	29.99352	16.93966	36.37035	-3.03454	28.39487	26.71626	26.50787	24.50818	51.59328	47.59146	-15.80953	-18.20016	29.93634	28.67122	16.95171	14.60969	37.79716	36.94405	-3.28507	-4.10951	27.73118	26.00343	24.99504	22.96971	48.65678	45.29545	-17.06664	-15.43758
64	30.98082	1.23719	17.61548	1.64402	37.06730	0.95352	-4.40206	1.81005	28.45347	1.30282	26.70159	1.77792	49.92122	2.22260	-15.85773	1.90383	31.75212	17.91893	37.20141	-6.49781	30.89872	28.89396	28.59027	25.75431	48.51487	48.70138	-15.86559	-14.96464	32.27825	32.08950	19.70613	18.76438	37.39146	35.44964	-3.13250	-1.51908	29.41816	28.87794	49.89115	-11.95309	28.58677	27.28823	28.34823	26.49960	51.71286	52.45170	-14.90382	-16.29503	30.26315	17.07441	36.78839	-4.71196	28.91803	27.20555	27.55154	25.28018	53.10252	48.77152	-15.96566	-18.75212	30.30118	29.20072	17.32540	14.90360	38.37552	37.19734	-4.80434	-5.74668	28.22810	26.64367	25.85245	23.55978	50.09259	46.05241	-17.64529	-16.37430
65	31.32664	1.29360	17.99126	1.70384	37.57670	1.09743	-5.67009	1.76989	28.96038	1.37844	27.65829	1.86424	51.35213	2.40138	-15.98674	2.07490	32.18238	18.54452	37.91333	-7.35558	31.68098	29.36760	29.62258	26.74276	49.61402	50.28962	-15.76970	-14.90498	32.68702	32.50157	20.18531	18.99509	37.98075	35.68136	-4.22429	-2.89673	29.92601	29.78563	51.48352	-11.82762	29.02960	27.74090	29.28523	27.56269	53.06462	54.08170	-14.91782	-16.55899	30.45863	17.27687	37.32313	-6.20854	29.38891	27.63802	28.71122	26.13347	54.74105	50.11826	-15.78377	-19.00538	30.54840	29.58180	17.75085	15.19492	39.02143	37.54021	-6.05152	-7.28390	28.70282	27.16864	26.86744	24.21364	51.71857	47.05780	-17.98989	-17.12255
66	31.59662	1.35785	18.40975	1.77278	38.12133	1.26302	-6.61824	1.76116	29.42921	1.45993	28.73281	1.97189	52.90035	2.54431	-15.84426	2.25341	32.54227	19.23528	38.65392	-7.84131	32.37870	29.80653	30.75209	27.89765	50.88129	52.01127	-15.36537	-14.57850	33.01669	32.83626	20.70085	19.19200	38.58715	35.90750	-4.96632	-4.02027	30.45528	30.85383	53.17390	-11.50425	29.47096	28.13399	30.37265	28.70338	54.53726	55.78880	-14.67847	-16.52202	30.61463	17.57316	37.93988	-7.38804	29.81816	28.02661	29.97702	27.07957	56.42076	51.58989	-15.29132	-18.95276	30.71269	29.85719	18.25382	15.50337	39.70459	37.93494	-6.91170	-8.58179	29.15551	27.61711	28.01372	24.94534	53.42925	48.27074	-18.07639	-17.62929
67	31.82090	1.42612	18.90702	1.85222	38.68774	1.43208	-7.17280	1.79310	29.86390	1.53888	29.92190	2.09237	54.49433	2.62896	-15.44988	2.43192	32.85115	19.99172	39.36968	-7.93864	32.99582	30.21730	31.99519	29.20217	52.29551	53.77010	-14.66979	-14.00689	33.29427	33.13507	21.28645	19.42422	39.19696	36.15208	-5.31968	-4.79450	30.99711	32.06408	54.85727	-11.01228	29.90444	28.47836	31.60082	29.91280	56.07267	57.46959	-14.20260	-16.20184	30.75408	17.99524	38.61807	-8.14365	30.20843	28.37333	31.34231	28.13650	58.06349	53.14719	-14.54972	-18.62818	30.82469	30.06612	18.87315	15.87135	40.41842	38.37122	-7.33740	-9.50292	29.57552	28.02482	29.26400	25.77922	55.12682	49.64632	-17.91583	-17.86175
68	32.01989	1.49526	19.53091	1.93817	39.29236	1.58342	-7.31550	1.84042	30.25987	1.60833	31.22194	2.21219	56.07167	2.64024	-14.84870	2.60076	33.11859	20.82976	40.05022	-7.68841	33.52889	30.59278	33.35526	30.63100	53.82201	55.47954	-13.71535	-13.23350	33.54187	33.42265	21.99066	19.77379	39.83337	36.47276	-5.30377	-5.16982	31.52789	33.39607	56.44546	-10.40519	30.31314	28.77974	32.94980	31.19881	57.60637	59.04490	-13.53041	-15.65497	30.88948	18.57963	39.35673	-8.42679	30.55632	28.67629	32.80231	29.32718	59.61503	54.75792	-13.64032	-18.08967	30.90882	30.23795	19.65343	16.35819	41.17256	38.86854	-7.36029	-9.94394	29.94855	28.41528	30.59328	26.74375	56.73187	51.14186	-17.54563	-17.82328
69	32.20415	1.56195	20.32911	2.02391	39.97055	1.70012	-7.08692	1.86048	30.60772	1.66225	32.62589	2.31615	57.58739	2.57560	-14.09243	2.75037	33.34795	21.78177	40.72944	-7.17129	33.97015	30.91778	34.82458	32.15555	55.41702	57.07868	-12.55126	-12.31131	33.77398	33.70504	22.86377	20.31229	40.54454	36.93695	-4.98192	-5.16061	32.01668	34.82628	57.88352	-9.73968	30.67403	29.04255	34.38944	32.57613	59.07935	60.46756	-12.70361	-14.94038	31.02550	19.35926	40.16867	-8.26532	30.85536	28.93357	34.34868	30.67118	61.05202	56.39730	-12.64612	-17.38947	30.98254	30.38988	20.63204	17.02552	41.98198	39.46171	-7.06813	-9.87425	30.26268	28.79665	31.97972	27.86142	58.19251	52.71859	-16.99726	-17.55281
70	32.37597	1.62309	21.33608	2.10433	40.76114	1.77495	-6.57080	1.82997	30.89677	1.69656	34.11889	2.39151	59.01481	2.44803	-13.22861	2.86571	33.54032	22.88859	41.46985	-6.48099	34.31291	31.17631	36.38574	33.74587	57.02913	58.53561	-11.25805	-11.30004	33.99607	33.97498	23.94315	21.08466	41.38666	37.59657	-4.43381	-4.83783	32.43223	36.32431	59.15064	-9.06626	30.96283	29.27068	35.88026	34.05058	60.44858	61.72443	-11.76085	-14.08302	31.16137	20.35399	41.07108	-7.75515	31.09875	29.14224	35.96453	32.17287	62.37380	58.04810	-11.65156	-16.55194	31.05495	30.52816	21.82565	17.92046	42.86156	40.18109	-6.55993	-9.35706	30.51163	29.16338	33.40754	29.13829	59.48915	54.33383	-16.27343	-17.11240
71	32.53160	1.67626	22.56489	2.17698	41.69423	1.81019	-5.86613	1.75881	31.11782	1.71064	35.67785	2.43160	60.33876	2.28342	-12.30815	2.91907	33.69636	24.18604	42.33794	-5.70247	34.55624	31.35724	38.01448	35.37263	58.59977	59.83823	-9.96308	-10.27572	34.20516	34.21844	25.24366	22.10453	42.40764	38.47684	-3.73496	-4.29654	32.74897	37.85395	60.24727	-8.43449	31.15920	29.46512	37.37854	35.61180	61.68890	62.83426	-10.76280	-13.08112	31.29296	21.56606	42.07673	-7.02459	31.28096	29.29691	37.62546	33.81513	63.58129	59.69361	-10.74998	-15.58611	31.12462	30.65210	23.22393	19.06513	43.82433	41.04195	-5.90924	-8.52901	30.69518	29.50059	34.86938	30.55930	60.62738	55.93819	-15.36777	-16.55231
72	32.66401	1.71985	24.00781	2.24046	42.78372	1.81299	-5.06501	1.67099	31.26475	1.70806	37.27752	2.43826	61.54789	2.11153	-11.39341	2.87712	33.81699	25.69462	43.38052	-4.90540	34.70673	31.45707	39.68560	37.01125	60.06783	60.98170	-8.82329	-9.32653	34.39247	34.41990	26.75674	23.36035	43.63185	39.57817	-2.95879	-3.62550	32.95169	39.38359	61.18206	-7.88997	31.25174	29.62184	38.84998	37.24109	62.78692	63.83524	-9.80654	-11.95883	31.41437	22.98234	43.18914	-6.19151	31.39757	29.38988	39.30632	35.56357	64.66028	61.30561	-10.02927	-14.52051	31.18160	30.75873	24.79543	20.45741	44.87569	42.04693	-5.16425	-7.54461	30.81691	29.78928	36.36478	32.09151	61.62614	57.48531	-14.31125	-15.87445
73	32.76611	1.75287	25.64392	2.29300	44.02411	1.79140	-4.24605	1.58109	31.33471	1.69595	38.89781	2.42106	62.63136	1.95515	-10.54896	2.72170	33.90380	27.41734	44.61113	-4.14706	34.77685	31.47882	41.38009	38.64663	61.38068	61.96085	-7.96754	-8.52579	34.54750	34.56673	28.45652	24.82663	45.05262	40.88190	-2.18359	-2.89955	33.03704	40.89619	61.96624	-7.45445	31.23942	29.73161	40.28159	38.92207	63.73621	64.76035	-8.99447	-10.80584	31.51945	24.58126	44.40247	-5.34061	31.44439	29.41287	40.98721	37.37710	65.58430	62.84105	-9.53698	-13.41965	31.21353	30.84563	26.50162	22.08011	46.00668	43.18983	-4.37751	-6.52800	30.88032	30.01107	37.89496	33.69448	62.50805	58.94456	-13.19451	-15.04139
74	32.83200	1.77542	27.44664	2.33212	45.39269	1.75228	-3.47301	1.49050	31.32735	1.68270	40.52727	2.39328	63.58236	1.82659	-9.82109	2.46706	33.95818	29.33979	46.00929	-3.46909	34.77924	31.42861	43.08681	40.27328	62.50507	62.77122	-7.44041	-7.90507	34.66016	34.65165	30.30653	26.47524	46.63247	42.35764	-1.48032	-2.18466	33.01213	42.39135	62.61779	-7.11210	31.12984	29.78230	41.68454	40.64460	64.54587	65.62110	-8.38288	-9.75188	31.60285	26.34096	45.70462	-4.52519	31.41801	29.35860	42.65586	39.21828	66.33245	64.25185	-9.25507	-12.36750	31.21011	30.90908	28.30914	23.90816	47.19550	44.45663	-3.62051	-5.55831	30.88577	30.15165	39.45886	35.33183	63.29432	60.30159	-12.13928	-14.03559
75	32.85675	1.78934	29.38783	2.35397	46.85474	1.69985	-2.78798	1.39708	31.24369	1.67500	42.16228	2.36552	64.40489	1.73050	-9.22222	2.16064	33.98005	31.42899	47.52805	-2.88802	34.72080	31.31178	44.79789	41.89039	63.43366	63.41694	-7.18683	-7.44882	34.72077	34.67485	32.26482	28.28348	48.30940	43.96736	-0.89009	-1.53489	32.89125	43.88120	63.16552	-6.81869	30.93651	29.76260	43.08629	42.40344	65.25018	66.41273	-7.95594	-8.90033	31.65896	28.24335	47.08128	-3.77566	31.31618	29.22229	44.30587	41.05896	66.90816	65.49902	-9.10267	-11.43650	31.16426	30.94163	30.19448	25.91187	48.41496	45.82738	-2.96145	-4.67779	30.82962	30.20215	41.05503	36.98152	64.00449	61.55326	-11.24436	-12.90582
76	32.83629	1.79773	31.43767	2.35193	48.36768	1.63513	-2.20501	1.30286	31.08541	1.67562	43.80305	2.33982	65.11499	1.66649	-8.72946	1.86516	33.96640	33.63311	49.10286	-2.39309	34.59964	31.13070	46.50071	43.49661	64.18438	63.91646	-7.08063	-7.10818	34.72056	34.64360	34.28882	30.23413	50.01222	45.66478	-0.41369	-0.98024	32.69171	45.38113	63.64294	-6.52378	30.67619	29.66558	44.51812	44.19507	65.89958	67.12930	-7.64386	-8.28102	31.68090	30.27122	48.51533	-3.10414	31.13785	29.00168	45.93156	42.87707	67.34212	66.56028	-8.96513	-10.66130	31.07152	30.93477	32.13870	28.06005	49.63451	47.27637	-2.43659	-3.90232	30.70581	30.15950	42.68485	38.64233	64.65643	62.70343	-10.54753	-11.75368
77	32.76697	1.80363	33.56130	2.31778	49.88334	1.55796	-1.71212	1.21557	30.85473	1.68304	45.44689	2.30932	65.73337	1.63044	-8.29677	1.63140	33.91018	35.88607	50.65887	-1.95596	34.40596	30.88439	48.17296	45.08638	64.79456	64.29884	-6.97499	-6.82084	34.65405	34.56674	36.33907	32.30410	51.67722	47.39438	-0.01902	-0.51963	32.43071	46.89985	64.07246	-6.19344	30.36590	29.49004	46.00270	46.01056	66.53683	67.76863	-7.36204	-7.84984	31.66064	32.39985	49.98024	-2.50863	30.88373	28.69650	47.52379	44.65019	67.67699	67.42938	-8.73429	-10.03068	30.92805	30.88213	34.11787	30.32083	50.81859	48.77077	-2.04182	-3.22764	30.50839	30.02695	44.34814	40.32743	65.26645	63.75625	-10.02085	-10.68392
78	32.64414	1.80914	35.71576	2.24753	51.34908	1.47076	-1.28252	1.14591	30.55477	1.69316	47.08307	2.26366	66.27349	1.61543	-7.87606	1.47803	33.80153	38.12042	52.12102	-1.54535	34.12638	30.57006	49.78322	46.64906	65.30551	64.59226	-6.75446	-6.53012	34.51980	34.44621	38.38014	34.45039	53.25154	49.09288	0.33725	-0.12667	32.12418	48.43643	64.45387	-5.82653	30.01987	29.23933	47.54410	47.82868	67.17769	68.32305	-7.04346	-7.52105	31.58975	34.58769	51.43056	-1.98055	30.55716	28.30853	49.06783	46.35395	67.94349	68.10894	-8.34734	-9.50115	30.72901	30.77855	36.09877	32.65711	51.92942	50.26902	-1.74111	-2.63871	30.23405	29.81331	46.03572	42.04858	65.84646	64.71017	-9.59580	-9.76461
79	32.46189	1.81548	37.85182	2.14727	52.70834	1.38073	-0.89029	1.10170	30.18982	1.70168	48.69239	2.19558	66.73093	1.61316	-7.43946	1.39103	33.63001	40.28373	53.42469	-1.14282	33.74962	30.18598	51.29755	48.16973	65.73849	64.81149	-6.37590	-6.20285	34.31910	34.27551	40.38054	36.60703	54.68582	50.68935	0.68577	0.23369	31.78612	49.98119	64.76292	-5.45589	29.64731	28.92059	49.12607	49.61849	67.80142	68.77023	-6.66307	-7.20747	31.46029	36.77519	52.79966	-1.51211	30.16413	27.84291	50.54432	47.96415	68.14245	68.59898	-7.81190	-9.02316	30.46859	30.61785	38.04119	35.02325	52.92957	51.72095	-1.48349	-2.12278	29.88320	29.52849	47.72700	43.80303	66.39451	65.55782	-9.19977	-9.01513
80	32.21394	1.82428	39.91962	2.03209	53.90321	1.29626	-0.52126	1.08281	29.76553	1.70581	50.25063	2.10463	67.07971	1.61674	-6.99177	1.33850	33.38558	42.34053	54.51545	-0.75325	33.27090	29.73395	52.68708	49.63187	66.07775	64.95165	-5.88137	-5.84224	34.05503	34.04615	42.31223	38.70287	55.92797	52.11408	1.03362	0.58875	31.42724	51.51645	64.95798	-5.13324	29.25135	28.54530	50.71758	51.34890	68.35412	69.07265	-6.24691	-6.85594	31.26467	38.89437	54.01148	-1.09864	29.71266	27.30878	51.93071	49.46045	68.23805	68.88969	-7.20446	-8.56488	30.14088	30.39131	39.90343	37.36430	53.78373	53.06658	-1.22110	-1.67694	29.46002	29.17961	49.39240	45.57021	66.88670	66.28879	-8.78313	-8.41375
