	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d
80	-8.41431	6.63249	26.44859	2.87595	-20.82843	2.56506	-20.28485	1.87020	-26.65786	2.26733	-3.13967	9.22650	-2.76507	1.74285	-19.15673	3.74429	-22.62567	1.10028	-43.40116	3.28095	-15.87765	-13.79700	-6.05160	0.74860	-7.09393	29.58837	28.75751	24.94223	26.45922	22.49564	-18.00123	-19.98431	-19.88020	-24.87651	-21.39989	-21.32820	-17.40927	-20.48056	-22.37897	-19.82724	-29.27564	-24.64072	-27.09047	-24.02928	-28.25317	0.59457	-7.56702	7.73302	-13.31924	-3.28419	-4.11257	-3.45735	-0.20616	-19.03937	-18.82512	-23.95476	-14.80767	-23.43701	-23.02784	-21.00021	-23.03761	-39.54249	-42.62386	-41.51833	-45.48315	-47.83796
81	-8.10278	6.61059	26.34992	2.55064	-20.64849	2.37063	-20.41798	2.00721	-26.58224	2.29741	-3.70515	9.49916	-2.47375	2.32226	-18.86082	3.28391	-22.83312	1.22535	-43.49545	3.25624	-15.92893	-12.92537	-4.97153	0.85105	-7.53912	29.51374	28.12574	25.30865	25.84590	22.95557	-18.29466	-20.22575	-19.27888	-24.49486	-20.94831	-21.12027	-17.14102	-21.33795	-22.40043	-20.09023	-29.31488	-24.41833	-26.73947	-24.13667	-28.30184	-0.19527	-7.95018	7.61898	-14.29413	-2.76685	-3.83098	-4.18717	0.89001	-18.65258	-18.43335	-23.17392	-15.18343	-23.18943	-23.32389	-21.03519	-23.78397	-39.50506	-42.73642	-41.81656	-45.60672	-47.81250
82	-7.63209	6.72912	26.47233	2.11329	-20.74477	2.41593	-20.48547	2.15396	-26.47130	2.45502	-4.28237	9.44050	-2.24732	2.72418	-18.44168	2.89280	-23.11098	1.64946	-43.65482	3.30613	-16.08000	-11.90403	-3.79058	1.12784	-7.51369	29.38758	27.35765	25.98877	26.00677	23.62086	-18.79914	-20.18459	-19.19036	-24.84717	-20.70261	-20.55311	-16.94798	-22.11777	-22.32268	-20.48578	-29.50627	-24.03543	-26.55748	-24.04037	-28.21693	-0.81702	-8.09367	6.86272	-15.08152	-2.74255	-3.51673	-4.43501	1.70500	-18.11575	-17.66615	-22.44137	-15.54345	-22.90634	-23.80514	-20.92732	-24.80512	-39.46272	-42.92344	-42.13021	-45.76092	-47.99684
83	-7.05937	6.99165	26.79107	1.72095	-20.97347	2.39476	-20.54847	2.32754	-26.31449	2.61150	-4.71317	9.05476	-2.25955	2.62913	-18.12932	2.53168	-23.28074	1.94769	-43.82935	3.44208	-16.30484	-10.98012	-2.66866	1.62364	-6.96690	29.15259	27.04464	27.05956	26.34328	24.35530	-19.20330	-20.17349	-19.72281	-25.15353	-20.61423	-19.84328	-16.93746	-22.63516	-22.46741	-20.85902	-29.75586	-23.71892	-26.45670	-23.79670	-27.84425	-1.21702	-7.95406	5.72345	-15.40507	-3.03656	-3.32115	-4.28268	1.60220	-17.44123	-16.69650	-21.87795	-16.50159	-22.81543	-24.39697	-20.75230	-25.15825	-39.28910	-43.21044	-42.46503	-45.81520	-48.36695
84	-6.45620	7.35419	27.25753	1.50612	-21.19859	2.34285	-20.60202	2.45550	-26.06445	2.74618	-4.92176	8.43024	-2.58417	2.11967	-18.01962	2.34674	-23.22555	1.94421	-44.05867	3.62464	-16.56740	-10.29679	-1.72035	2.30236	-5.99882	28.83183	27.65057	28.29984	26.39504	25.11035	-19.35790	-20.36540	-20.70751	-25.29342	-20.26873	-19.16985	-17.08831	-22.90659	-22.60137	-21.24399	-29.94636	-23.41458	-26.47587	-23.43231	-27.05313	-1.43110	-7.53140	4.48211	-15.20667	-3.27108	-3.36852	-4.22653	0.52945	-16.99578	-15.77471	-21.24951	-18.05849	-22.87358	-25.01187	-20.63803	-24.37870	-39.14170	-43.56865	-42.81921	-45.87997	-48.88380
85	-5.83780	7.70791	27.85241	1.63692	-21.24820	2.58356	-20.68753	2.40746	-25.65218	2.97257	-4.89728	7.77697	-3.03409	1.57430	-18.12833	2.42268	-22.96121	1.99568	-44.33566	3.81260	-16.68983	-9.80063	-0.98987	3.08298	-4.79166	28.59402	29.17694	29.32233	26.06075	26.10799	-19.04471	-20.64590	-21.79233	-25.43085	-19.32719	-18.84838	-17.44771	-23.04661	-22.18957	-21.90539	-29.94316	-22.97452	-26.70052	-22.72120	-25.92152	-1.46887	-6.86627	3.44902	-14.70300	-3.22429	-3.71095	-4.41234	-0.78879	-17.21873	-15.18056	-20.62785	-19.48618	-22.75842	-25.45709	-20.58006	-23.04926	-39.12295	-43.88163	-43.18669	-45.98032	-49.50674
86	-5.16491	7.87513	28.66593	1.92396	-21.06153	2.99790	-20.92816	2.35500	-25.09494	3.35417	-4.64799	7.30026	-3.32075	1.34605	-18.39848	2.49568	-22.64753	2.12862	-44.60760	4.04032	-16.35545	-9.31786	-0.47989	3.82798	-3.49934	28.83667	30.89310	29.89289	25.92028	27.78672	-18.38874	-20.85546	-22.67134	-25.25743	-18.13468	-19.11567	-17.92020	-23.12839	-21.35018	-23.12634	-29.61415	-22.44649	-27.12801	-21.43846	-24.84759	-1.26313	-6.03694	2.85413	-14.14604	-3.08620	-4.31271	-4.37553	-1.50856	-17.99939	-15.02889	-20.47046	-20.09519	-22.32226	-25.58901	-20.49899	-22.17984	-39.10462	-44.04680	-43.54658	-46.14611	-50.19388
87	-4.41035	7.73076	29.81464	1.68819	-20.78124	3.10230	-21.40197	2.60215	-24.57873	3.85723	-4.16640	7.07224	-3.42206	1.50725	-18.55255	2.39839	-22.56583	2.06356	-44.90435	4.27188	-15.34802	-8.72918	-0.15718	4.41905	-2.23642	29.78128	31.80689	30.04601	27.14191	30.29709	-17.92091	-20.66918	-23.25903	-24.49561	-17.56145	-19.83404	-18.28781	-23.16783	-20.91614	-24.80404	-29.06709	-22.01242	-27.69268	-19.77993	-24.34152	-0.74378	-5.13863	2.80561	-13.58878	-3.27432	-5.05744	-3.90552	-1.45093	-18.56500	-15.21212	-20.74590	-19.68719	-21.88560	-25.44528	-20.57104	-22.36139	-39.18401	-44.03170	-43.86128	-46.56956	-50.87521
88	-3.62591	7.32450	31.23549	1.28593	-20.59589	2.69453	-22.06083	2.80294	-24.35622	4.38447	-3.47507	7.01707	-3.58742	1.90198	-18.32630	2.13180	-22.78043	1.81494	-45.26599	4.36555	-13.77353	-8.11192	0.02208	4.85393	-1.12009	31.04338	31.87086	29.98639	30.17403	33.10281	-17.91201	-19.84111	-23.58319	-23.29576	-18.34737	-20.80036	-18.75634	-23.06958	-21.43303	-26.24482	-28.75962	-21.94688	-28.15405	-18.25848	-24.66208	0.06515	-4.25609	3.23138	-12.94071	-3.96059	-5.78239	-3.44301	-1.16367	-18.28436	-15.66078	-20.87623	-18.48385	-21.80198	-25.09512	-20.95601	-23.26862	-39.68549	-43.92377	-44.10331	-47.15812	-51.45927
89	-2.92304	6.81093	32.61543	2.06238	-20.72338	2.08714	-22.60888	2.66135	-24.49938	4.68548	-2.66553	7.00072	-3.96475	2.16646	-17.84006	1.93013	-22.96600	1.46294	-45.59114	4.41577	-11.93061	-7.68241	0.08573	5.18049	-0.26840	32.16883	31.88553	29.88568	33.79374	35.34333	-18.65343	-18.96055	-23.67730	-21.84125	-20.48440	-21.43405	-19.53408	-22.60618	-22.67888	-26.79118	-28.78227	-22.52381	-28.11458	-17.35716	-25.71908	1.03502	-3.44346	3.88753	-12.14120	-4.88931	-6.35778	-3.30499	-1.30694	-17.19903	-16.44215	-20.69426	-17.02480	-22.05023	-24.51142	-21.42736	-23.87497	-40.20026	-43.87621	-44.26442	-47.72422	-51.89061
90	-2.38346	6.35221	33.33199	2.70113	-21.19938	2.05387	-22.63889	2.34863	-24.87905	4.42128	-1.87388	6.95169	-4.49678	2.10856	-17.43734	2.16565	-22.79195	0.92701	-45.89018	4.38985	-10.07976	-7.60280	0.03526	5.50932	0.22068	32.73933	32.18672	29.72916	35.62869	36.37605	-19.53778	-19.10071	-23.53790	-20.63967	-23.18084	-21.35640	-20.19819	-21.70841	-23.78924	-26.14221	-28.49607	-23.87771	-27.40889	-17.59105	-27.02153	1.99910	-2.71697	4.50666	-11.28431	-5.66716	-6.77391	-3.42121	-2.12483	-15.95265	-17.57610	-20.44920	-15.77143	-22.51879	-23.64908	-21.60603	-23.39389	-40.77216	-43.94388	-44.35937	-48.21045	-52.16505
91	-2.09469	6.04814	33.04028	2.55979	-21.58014	2.50222	-22.60598	2.31376	-24.89891	3.68207	-1.21158	6.88350	-5.10506	1.88715	-17.41819	2.65780	-22.09827	0.67222	-46.14902	4.28669	-8.52475	-7.87625	-0.13582	5.78409	0.27926	32.82278	32.26289	29.35093	34.68373	36.08105	-19.33484	-20.44230	-22.92985	-19.87479	-25.31891		-20.32540	-20.91269	-24.81235	-24.37348		-25.94839	-26.40770	-19.49530	-27.74425	2.86241	-2.06819	4.91410	-10.55464	-6.29420	-7.12953	-3.56078	-3.43572	-15.38400	-18.92297	-20.38930	-14.97648	-22.65580	-22.49033	-21.15430	-22.09263	-41.38412	-44.08154	-44.42455	-48.56462	-52.29030
92	-2.13332	5.85322	31.95507	2.21734	-21.42731	3.02342	-22.24967	2.38846	-26.36801	2.17113	-0.71152	6.80279	-5.72725	1.85817	-17.89524	2.85283	-20.72910	0.85571	-46.32718	4.16951	-7.52310	-8.36233	-0.40644	5.75231	-0.12707	32.72854	31.57909	28.59947	32.15125	34.71701	-18.36243	-21.94370	-21.65462	-19.11238	-26.06344	-21.86794	-20.22189	-20.91141	-26.33121	-21.91588	-27.45851	-28.42870	-25.76926	-22.87779	-27.30579	3.62063	-1.48894	5.03255	-10.01031	-7.02312	-7.49550	-3.54021	-4.85016	-15.86994	-20.28812	-20.40596	-15.01696	-21.84166	-20.94151	-20.20091	-19.93233	-41.77046	-44.30233	-44.51579	-48.76679	-52.28055
93	-2.46872	5.64841	30.55033	2.04952	-21.12933	2.50378	-21.76614	2.31461	-27.05420	2.13105	-0.35854	6.65535	-6.26765	2.03362	-18.59748	2.44625	-18.90525	1.49163	-46.44059	4.05595	-7.11362	-8.84566	-0.71154	5.27590	-0.94867	32.31882	30.18637	27.43189	30.32363	32.49095	-18.21866	-22.70590	-20.09265	-20.05274	-24.57670	-21.07020	-20.20061	-21.55040	-25.77780	-20.23169	-26.95649	-30.74570	-25.85073	-25.52469	-26.19338	4.28275	-0.98519	4.80658	-9.53832	-7.92247	-7.81288	-3.62828	-5.70699	-17.06591	-21.42860	-19.78443	-16.11100	-20.33432	-18.98900	-19.46817	-16.82950	-41.87127	-44.63074	-44.69496	-48.83040	-52.17559
94	-2.95455	5.37826	29.14888	2.03783	-20.85335	1.43316	-20.85306	1.29374	-27.28774	3.10408	-0.13809	6.41710	-6.64620	2.19321	-19.00767	2.02512	-17.51468	2.04412	-46.53569	3.94999	-7.11854	-9.15136	-0.95452	4.46714	-2.01547	31.31576	28.51400	25.96405	30.01743	29.93318	-20.02147	-22.68108	-19.00628	-21.73129	-20.82663	-19.15340	-20.12597	-22.00846	-22.24186	-20.73561	-27.74259	-32.36165	-26.52205	-24.33168	-25.48074	4.82208	-0.56434	4.24604	-9.05615	-8.95974	-7.93692	-4.16704	-5.52111	-18.35495	-21.95761	-18.37700	-17.34111	-18.75111	-17.14611	-19.37140	-14.79011	-41.83525	-44.97989	-45.00270	-48.81648	-52.04412
95	-3.39521	5.13909	27.62821	2.25562	-19.61012	2.02863	-20.69513	1.72971	-27.27877	4.73638	0.01046	6.09221	-6.93043	2.55080	-18.68704	1.96877	-17.45206	1.31628	-46.67175	3.85774	-7.32565	-9.24868	-1.04649	3.69670	-3.05191	29.48064	26.76276	24.46013	30.08906	27.34847	-21.02515	-21.77396	-18.92303	-19.76477	-16.56369	-18.11904	-20.50887	-21.77773	-20.37011	-22.69989	-29.11912	-33.50120	-27.47762	-20.55364	-25.74228	5.23461	-0.21148	3.48819	-8.46948	-10.15118	-7.78612	-5.12195	-4.66245	-19.07061	-21.31979	-17.19534	-17.16241	-17.86468	-16.60076	-19.12168	-16.22112	-41.82299	-45.33827	-45.43608	-48.76822	-51.99320
96	-3.62570	5.09907	25.95110	2.57523	-18.08693	2.73212	-21.45674	1.59169	-27.93734	5.78240	0.20178	5.69913	-7.37719	3.08126	-17.91305	1.60313	-18.49706	0.76445	-46.91851	3.78597	-7.62308	-9.20972	-0.94032	3.41765	-3.77303	27.12028	24.94760	23.17791	29.81056	24.69916	-19.08332	-20.68930	-19.93064	-16.75913	-13.97226	-19.86923	-21.10329	-20.92857	-21.24881	-24.13378	-30.83109	-34.56977	-28.46607	-19.00145	-26.81833	5.62105	0.09977	2.73568	-7.64938	-11.53059	-7.46809	-6.30775	-4.20232	-19.03791	-19.39337	-17.26621	-15.95473	-18.10420	-18.00593	-18.24376	-19.63437	-41.93094	-45.86137	-45.97351	-48.67842	-52.14829
97	-3.61114	5.23574	24.38701	2.90103	-17.87223	3.29472	-21.71713	1.49509	-29.08670	6.06439	0.49596	5.34602	-8.28183	3.37510	-17.23534	1.88275	-19.70963	2.36357	-47.37299	3.75548	-7.95313	-9.06031	-0.64633	3.61097	-4.00691	25.13362	23.21433	22.22147	29.12400	22.24162	-17.67464	-20.53505	-21.80466	-15.09897	-14.24784	-21.66131	-20.99211	-19.74110	-22.50081	-23.69033	-32.88757	-35.52280	-29.25550	-19.57866	-28.18895	6.10703	0.36970	2.18065	-6.67354	-12.96769	-7.17746	-8.00491	-4.97725	-19.22383	-17.04018	-17.92520	-14.75216	-18.47847	-20.42799	-17.26454	-22.66753	-42.24679	-46.64130	-46.62248	-48.77951	-52.57488
98	-3.41227	5.38515	23.01176	2.79883	-19.71713	3.07347	-20.78525	1.58099	-30.26481	5.63973	0.85360	5.11901	-9.47578	3.47429	-17.15780	2.92747	-20.19442	3.64535	-48.08350	3.71086	-8.23962	-8.76770	-0.22040	3.91667	-3.75030	24.10805	21.79525	21.43783	27.37592	20.34176	-20.06095	-21.09484	-23.89597	-16.09659	-17.43732	-20.70353	-20.35369	-18.57948	-22.93318	-21.35639	-34.69646	-35.95511	-29.60982	-21.66049	-29.40219	6.70443	0.56236	1.87128	-5.72365	-14.01520	-6.97361	-10.36367	-6.55064	-20.86254	-15.38618	-18.05913	-14.32334	-17.30372	-22.40197	-16.90262	-24.16938	-42.95334	-47.58695	-47.39443	-49.22927	-53.25352
99	-3.07952	5.41271	21.67149	2.34192	-22.74358	2.12437	-18.87518	1.54265	-30.79728	4.64372	1.18955	5.00425	-10.28164	3.73734	-18.04318	3.46441	-19.99483	3.86701	-49.06842	3.54469	-8.26990	-8.34359	0.25712	4.09009	-3.13132	23.44214	20.67779	20.54893	24.71621	18.97236	-24.58492	-21.52494	-25.26045	-20.19577	-22.15182	-17.41739	-19.81053	-17.75190	-21.09501	-18.30107	-34.82100	-35.57598	-29.31491	-24.11721	-30.15730	7.30653	0.63363	1.72101	-4.90295	-14.20445	-6.72696	-12.72543	-7.46974	-23.01641	-15.07865	-17.52229	-16.55536	-15.54072	-23.14257	-17.97775	-23.31829	-44.31335	-48.60665	-48.26021	-50.00348	-54.15841
100	-2.62986	5.21678	20.22147	1.86040	-24.13547	1.91826	-17.57010	2.23586	-30.20138	3.26800	1.45531	4.95167	-10.19027	4.16209	-19.73031	3.32623	-19.56569	3.12197	-50.27120	3.26621	-7.69077	-7.87025	0.71329	4.04297	-2.34455	22.48484	19.76545	19.50078	21.60217	17.75412	-25.82376	-21.35276	-25.22394	-22.92597	-25.35094	-14.51837	-19.61373	-17.43104	-19.85094	-16.43639	-31.64897	-34.63073	-28.31543	-26.02829	-30.38347	7.80203	0.56627	1.69232	-4.23939	-13.42787	-6.28160	-14.13025	-6.92135	-23.80832	-16.39228	-17.75641	-20.96424	-15.49474	-22.36658	-18.78370	-21.61775	-46.31499	-49.68101	-49.16985	-50.91434	-55.27581
101	-2.08312	4.78541	18.95014	2.03820	-22.84052	1.95427	-17.94393	2.34228	-28.88694	3.19308	1.62556	4.94153	-9.33035	4.24364	-21.50304	2.76921	-19.08092	1.47772	-51.57700	2.99458	-6.30239	-7.44077	1.10735	3.80467	-1.58445	22.24145	19.07657	18.54990	18.16787	16.71491	-21.42021	-21.20674	-23.99806	-21.85851	-25.71906	-15.05947	-19.43547	-17.68583	-21.00223	-16.53663	-25.89176	-33.82677	-26.96506	-27.51243	-30.23867	8.14393	0.37908	1.75701	-3.77777	-12.02544	-5.61503	-13.86776	-5.81319	-22.73644	-19.10757	-19.33901	-24.82916	-17.65323	-20.26064	-17.96190	-20.44792	-48.70117	-50.79267	-50.10729	-51.72668	-56.55717
