	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_3_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_3_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_3_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_5_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_5_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_5_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_6_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_6_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_6_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d
59	-0.01293	0.02548	-0.02173	0.02785	-0.02800	0.02797	-0.01057	0.03268	0.00235	0.02492	-0.01183	0.03043	-0.01433	-0.00822	-0.00508	-0.01747	-0.00056	0.02287	0.00845	-0.00121	0.00357	0.03333	0.03611	-0.01046	-0.00775	0.00848	0.00524	-0.03149	-0.02459	-0.00256	0.00801	0.01061	-0.00707	-0.01087	0.00240	-0.00731	0.00695	0.02331	-0.02808	0.03349	0.02856	0.04291	-0.00071	-0.00088	-0.00814	0.01317	0.02835	0.01291	-0.03260	-0.04313	-0.04435	-0.07827	-0.04465	-0.01803	-0.00216	-0.02604	-0.05898	-0.03627	-0.01272	-0.01685	0.03216	0.01846	-0.01904	-0.00764	-0.00008	-0.07897	-0.02253	-0.03434	-0.04297	-0.05967	-0.04043	-0.03767	-0.05312	-0.07563	-0.07449	-0.01439	-0.00880	-0.03334
60	-0.00252	0.02204	-0.01045	0.02367	-0.02390	0.02280	-0.00327	0.02459	0.00783	0.02034	-0.00984	0.02119	-0.00622	-0.00039	-0.00275	-0.01255	0.00083	0.02074	0.01264	0.00514	0.00153	0.03646	0.04063	-0.00701	0.00589	0.01721	0.00523	-0.02229	-0.01902	-0.00301	0.01147	0.01399	-0.00428	-0.00101	0.00896	-0.00335	0.01638	0.02922	-0.02326	-0.00075	0.00571	0.00321	0.00657	0.00493	-0.01039	0.01805	0.03323	0.01341	-0.01637	-0.02582	-0.03515	-0.05367	-0.02672	-0.00677	0.00876	-0.00784	-0.05224	-0.02363	-0.00463	-0.01080	0.03926	0.02703	-0.01782	0.00504	0.01003	-0.06146	-0.01019	-0.02251	-0.03433	-0.04090	-0.02668	-0.02559	-0.03483	-0.05555	-0.06094	-0.00328	-0.00006	-0.02801
61	0.00769	0.01969	0.00048	0.02111	-0.01534	0.01754	0.00847	0.01953	0.01630	0.01924	-0.00495	0.01632	0.00003	0.00237	0.00010	-0.00777	0.00295	0.01911	0.01038	0.00497	0.00075	0.04659	0.05361	-0.00308	0.01401	0.01917	-0.00068	-0.01365	-0.01247	-0.00272	0.01624	0.01973	-0.00176	-0.00462	0.00298	0.00050	0.02402	0.03384	-0.01864	0.00132	0.00669	-0.00107	0.01209	0.01261	-0.00354	0.03012	0.04670	0.01655	0.00064	-0.00825	-0.02618	-0.01115	0.00152	-0.00019	0.01781	0.00600	-0.01622	-0.00998	0.00256	-0.00309	0.05048	0.04189	-0.02019	0.02317	0.02475	-0.04657	0.00774	-0.00643	-0.01566	-0.02142	-0.01248	-0.01520	-0.01633	-0.03636	-0.05437	0.00954	0.00982	-0.01024
62	0.01563	0.00969	0.01062	0.01130	-0.00269	0.00875	0.01138	0.01225	0.01756	0.01227	-0.00144	0.00936	0.00510	0.00502	0.00139	-0.00584	0.00471	0.00089	0.00953	0.01031	0.00095	0.02501	0.03311	-0.00068	0.01967	0.02600	0.00037	0.01063	0.00883	-0.00093	0.01366	0.01847	-0.00015	0.00056	0.00628	0.00079	0.01069	0.01504	-0.00173	0.00881	0.01188	0.00115	0.01411	0.01877	0.00133	0.02337	0.04062	0.01180	0.01528	0.00844	-0.00127	0.00548	0.01264	0.00074	0.02043	0.01523	0.00526	0.00068	0.00844	0.00020	0.03634	0.03194	-0.00961	0.03417	0.03362	-0.03050	0.02240	0.00707	0.00202	-0.00529	0.00133	-0.00098	0.00681	-0.01007	-0.02338	0.01698	0.01619	-0.00069
63	0.01553	0.00523	0.01484	0.00504	0.00128	0.00232	0.00689	0.00670	0.01342	0.00498	-0.00065	0.00133	0.00900	0.00999	0.00117	-0.00071	0.00932	0.00007	0.00731	0.01488	0.00119	0.00368	0.01260	-0.00019	0.01777	0.02610	0.00047	0.01562	0.01553	-0.00072	0.00554	0.01190	0.00035	0.00408	0.00917	0.00089	0.01392	0.01630	-0.00112	0.00857	0.01330	-0.00052	0.01237	0.02203	-0.00012	-0.00513	0.01163	-0.00177	0.01765	0.01339	0.00348	0.00602	0.01437	0.00003	0.01775	0.02271	-0.00053	0.00716	0.01354	-0.00091	0.01572	0.01644	0.00271	0.00444	0.00743	-0.00189	0.02181	0.00919	-0.00140	0.00563	0.00944	0.00023	0.02257	0.00942	0.00571	0.01861	0.01929	-0.00402
64	0.01430	0.00672	0.01855	0.00619	0.00031	0.00086	0.00841	0.00509	0.01663	0.00418	-0.00049	0.00130	0.00969	0.01337	0.00116	0.00262	0.01251	0.00072	0.00314	0.01669	0.00132	0.01048	0.02240	-0.00011	0.01025	0.02095	0.00056	0.01664	0.01968	-0.00052	0.00802	0.01669	0.00060	0.00392	0.00989	0.00101	0.01398	0.01817	-0.00185	0.00588	0.01368	-0.00096	0.00761	0.02392	-0.00005	-0.00028	0.02008	-0.00091	0.01440	0.01414	0.00093	0.00568	0.01668	-0.00017	0.01378	0.02908	0.00086	0.01014	0.01722	-0.00089	0.01721	0.02498	0.00012	0.00745	0.01039	0.00023	0.02308	0.01363	-0.00130	0.01238	0.01537	-0.00081	0.02318	0.01143	0.00031	0.01887	0.02222	-0.00380
65	0.01019	0.00856	0.02001	0.00616	0.00030	0.00105	0.00571	0.00579	0.01678	0.00419	-0.00088	0.00143	0.00656	0.01496	0.00088	0.00285	0.01300	0.00050	-0.00188	0.01573	0.00130	0.00686	0.02162	-0.00007	0.00095	0.01381	0.00047	0.01519	0.02172	-0.00025	0.00574	0.01626	0.00074	0.00118	0.00909	0.00084	0.00903	0.01710	-0.00181	0.00006	0.01197	-0.00194	0.00029	0.02358	-0.00052	-0.00184	0.02282	-0.00179	0.00919	0.01481	0.00125	-0.00045	0.01537	-0.00067	0.00695	0.03233	0.00037	0.00813	0.01826	-0.00114	0.01096	0.02538	0.00018	0.01236	0.01723	-0.00163	0.02094	0.01639	-0.00184	0.01383	0.01879	-0.00072	0.02348	0.01516	0.00130	0.01547	0.02283	-0.00420
66	0.00409	0.00938	0.01902	0.00601	-0.00010	0.00103	0.00087	0.00615	0.01500	0.00509	-0.00111	0.00146	0.00039	0.01426	0.00047	0.00062	0.01119	0.00038	-0.00629	0.01278	0.00110	0.00233	0.01948	-0.00024	-0.00597	0.00939	0.00023	0.01074	0.02017	-0.00011	0.00189	0.01311	0.00065	-0.00311	0.00718	0.00048	0.00253	0.01419	-0.00187	-0.00617	0.00937	-0.00268	-0.00725	0.02192	-0.00100	-0.00473	0.02405	-0.00261	0.00184	0.01407	0.00023	-0.00757	0.01272	-0.00117	-0.00143	0.03186	0.00007	0.00262	0.01669	-0.00134	0.00356	0.02299	-0.00039	0.00872	0.01817	-0.00106	0.01588	0.01712	-0.00223	0.01046	0.01859	-0.00100	0.01940	0.01604	0.00097	0.00965	0.02092	-0.00421
67	-0.00213	0.00890	0.01650	0.00537	-0.00053	0.00096	-0.00405	0.00555	0.01235	0.00526	-0.00137	0.00137	-0.00660	0.01204	-0.00004	-0.00279	0.00849	0.00002	-0.00880	0.00966	0.00077	-0.00365	0.01488	-0.00057	-0.00873	0.01001	-0.00003	0.00530	0.01621	-0.00009	-0.00245	0.00795	0.00035	-0.00727	0.00547	-0.00003	-0.00325	0.00978	-0.00169	-0.01125	0.00663	-0.00322	-0.01281	0.02013	-0.00141	-0.00748	0.02413	-0.00319	-0.00451	0.01342	-0.00058	-0.01321	0.00997	-0.00162	-0.00952	0.02811	-0.00024	-0.00378	0.01352	-0.00146	-0.00371	0.01820	-0.00110	0.00304	0.01700	-0.00142	0.00924	0.01603	-0.00238	0.00505	0.01590	-0.00106	0.01228	0.01466	0.00027	0.00313	0.01678	-0.00391
68	-0.00691	0.00750	0.01356	0.00457	-0.00094	0.00089	-0.00766	0.00442	0.00970	0.00536	-0.00153	0.00122	-0.01195	0.00963	-0.00053	-0.00592	0.00649	-0.00038	-0.00900	0.00752	0.00038	-0.00862	0.01048	-0.00098	-0.00837	0.01379	-0.00026	0.00051	0.01157	-0.00015	-0.00546	0.00304	-0.00006	-0.01044	0.00470	-0.00056	-0.00636	0.00541	-0.00147	-0.01416	0.00439	-0.00345	-0.01547	0.01885	-0.00170	-0.00946	0.02312	-0.00355	-0.00840	0.01319	-0.00140	-0.01587	0.00812	-0.00192	-0.01539	0.02254	-0.00053	-0.00860	0.01015	-0.00149	-0.00921	0.01297	-0.00173	-0.00409	0.01290	-0.00137	0.00245	0.01364	-0.00235	0.00011	0.01212	-0.00105	0.00429	0.01214	-0.00045	-0.00230	0.01138	-0.00335
69	-0.00946	0.00584	0.01104	0.00413	-0.00125	0.00085	-0.00929	0.00366	0.00765	0.00595	-0.00155	0.00102	-0.01425	0.00789	-0.00092	-0.00795	0.00565	-0.00076	-0.00714	0.00630	0.00001	-0.01142	0.00775	-0.00137	-0.00661	0.01704	-0.00038	-0.00252	0.00803	-0.00020	-0.00647	-0.00027	-0.00045	-0.01250	0.00479	-0.00099	-0.00659	0.00219	-0.00124	-0.01478	0.00291	-0.00335	-0.01541	0.01793	-0.00182	-0.00998	0.02198	-0.00352	-0.00986	0.01332	-0.00203	-0.01546	0.00751	-0.00201	-0.01788	0.01697	-0.00070	-0.01053	0.00755	-0.00137	-0.01206	0.00882	-0.00224	-0.00970	0.00802	-0.00130	-0.00324	0.01061	-0.00210	-0.00313	0.00842	-0.00087	-0.00277	0.00951	-0.00128	-0.00564	0.00585	-0.00258
70	-0.00991	0.00459	0.00910	0.00416	-0.00141	0.00086	-0.00917	0.00358	0.00613	0.00650	-0.00143	0.00085	-0.01355	0.00681	-0.00117	-0.00880	0.00523	-0.00103	-0.00376	0.00525	-0.00027	-0.01188	0.00672	-0.00162	-0.00430	0.01732	-0.00040	-0.00387	0.00628	-0.00017	-0.00584	-0.00225	-0.00072	-0.01366	0.00510	-0.00127	-0.00488	0.00056	-0.00104	-0.01366	0.00213	-0.00299	-0.01338	0.01696	-0.00179	-0.00934	0.02114	-0.00317	-0.01006	0.01349	-0.00239	-0.01298	0.00787	-0.00189	-0.01705	0.01257	-0.00076	-0.00963	0.00602	-0.00112	-0.01245	0.00563	-0.00249	-0.01271	0.00373	-0.00108	-0.00717	0.00753	-0.00172	-0.00472	0.00524	-0.00053	-0.00787	0.00742	-0.00193	-0.00687	0.00088	-0.00169
71	-0.00887	0.00428	0.00757	0.00444	-0.00142	0.00090	-0.00791	0.00387	0.00483	0.00688	-0.00117	0.00075	-0.01088	0.00606	-0.00129	-0.00875	0.00440	-0.00116	0.00043	0.00392	-0.00044	-0.01044	0.00631	-0.00169	-0.00150	0.01458	-0.00033	-0.00431	0.00592	-0.00004	-0.00415	-0.00399	-0.00081	-0.01399	0.00514	-0.00138	-0.00253	0.00008	-0.00089	-0.01169	0.00184	-0.00242	-0.01014	0.01578	-0.00166	-0.00812	0.02079	-0.00258	-0.01021	0.01351	-0.00252	-0.00981	0.00862	-0.00159	-0.01375	0.00952	-0.00076	-0.00685	0.00526	-0.00076	-0.01076	0.00290	-0.00247	-0.01293	0.00088	-0.00076	-0.00928	0.00475	-0.00127	-0.00542	0.00240	-0.00006	-0.01095	0.00579	-0.00231	-0.00664	-0.00355	-0.00077
72	-0.00712	0.00500	0.00634	0.00483	-0.00130	0.00091	-0.00615	0.00427	0.00348	0.00737	-0.00082	0.00073	-0.00778	0.00566	-0.00130	-0.00826	0.00319	-0.00117	0.00462	0.00257	-0.00052	-0.00771	0.00550	-0.00157	0.00173	0.01032	-0.00022	-0.00455	0.00626	0.00017	-0.00189	-0.00621	-0.00069	-0.01350	0.00503	-0.00134	-0.00039	0.00011	-0.00075	-0.00957	0.00175	-0.00173	-0.00637	0.01461	-0.00148	-0.00698	0.02067	-0.00188	-0.01096	0.01333	-0.00244	-0.00720	0.00912	-0.00117	-0.00917	0.00739	-0.00073	-0.00341	0.00472	-0.00034	-0.00751	0.00050	-0.00222	-0.01096	-0.00052	-0.00037	-0.01001	0.00237	-0.00082	-0.00611	-0.00060	0.00049	-0.01236	0.00434	-0.00236	-0.00576	-0.00782	0.00012
73	-0.00527	0.00625	0.00541	0.00519	-0.00109	0.00087	-0.00438	0.00477	0.00203	0.00814	-0.00042	0.00079	-0.00564	0.00584	-0.00124	-0.00781	0.00226	-0.00111	0.00810	0.00152	-0.00051	-0.00439	0.00408	-0.00130	0.00504	0.00631	-0.00012	-0.00470	0.00687	0.00040	0.00058	-0.00882	-0.00040	-0.01246	0.00516	-0.00120	0.00129	0.00034	-0.00063	-0.00759	0.00153	-0.00099	-0.00257	0.01373	-0.00129	-0.00619	0.02039	-0.00118	-0.01226	0.01278	-0.00219	-0.00561	0.00889	-0.00068	-0.00439	0.00574	-0.00070	-0.00031	0.00384	0.00010	-0.00361	-0.00115	-0.00180	-0.00772	-0.00100	0.00004	-0.00989	0.00031	-0.00039	-0.00712	-0.00434	0.00107	-0.01248	0.00303	-0.00212	-0.00470	-0.01225	0.00094
74	-0.00363	0.00740	0.00473	0.00537	-0.00084	0.00079	-0.00284	0.00536	0.00057	0.00914	-0.00002	0.00089	-0.00495	0.00651	-0.00113	-0.00761	0.00224	-0.00101	0.01048	0.00071	-0.00044	-0.00125	0.00251	-0.00093	0.00789	0.00396	-0.00008	-0.00439	0.00744	0.00059	0.00288	-0.01130	-0.00001	-0.01124	0.00590	-0.00101	0.00247	0.00061	-0.00052	-0.00574	0.00091	-0.00027	0.00110	0.01307	-0.00113	-0.00578	0.01968	-0.00055	-0.01346	0.01156	-0.00184	-0.00470	0.00771	-0.00018	-0.00025	0.00450	-0.00067	0.00196	0.00230	0.00054	-0.00032	-0.00161	-0.00129	-0.00411	-0.00131	0.00041	-0.00922	-0.00159	-0.00002	-0.00802	-0.00897	0.00164	-0.01165	0.00201	-0.00166	-0.00361	-0.01677	0.00166
75	-0.00212	0.00807	0.00412	0.00537	-0.00058	0.00069	-0.00154	0.00575	-0.00076	0.01030	0.00033	0.00101	-0.00514	0.00720	-0.00099	-0.00747	0.00317	-0.00091	0.01174	0.00002	-0.00033	0.00095	0.00144	-0.00054	0.00957	0.00390	-0.00012	-0.00317	0.00769	0.00070	0.00487	-0.01320	0.00041	-0.01016	0.00730	-0.00083	0.00319	0.00079	-0.00039	-0.00387	-0.00030	0.00036	0.00483	0.01229	-0.00099	-0.00552	0.01849	-0.00007	-0.01370	0.00964	-0.00142	-0.00369	0.00572	0.00031	0.00299	0.00363	-0.00065	0.00338	0.00010	0.00094	0.00144	-0.00112	-0.00076	-0.00084	-0.00213	0.00073	-0.00795	-0.00355	0.00032	-0.00805	-0.01407	0.00215	-0.01010	0.00127	-0.00105	-0.00235	-0.02114	0.00227
76	-0.00043	0.00814	0.00331	0.00539	-0.00032	0.00063	-0.00045	0.00566	-0.00192	0.01157	0.00062	0.00112	-0.00499	0.00737	-0.00085	-0.00722	0.00459	-0.00083	0.01192	-0.00051	-0.00021	0.00168	0.00116	-0.00019	0.00917	0.00584	-0.00023	-0.00082	0.00753	0.00072	0.00665	-0.01442	0.00082	-0.00948	0.00925	-0.00069	0.00361	0.00074	-0.00026	-0.00189	-0.00204	0.00088	0.00882	0.01102	-0.00089	-0.00509	0.01682	0.00027	-0.01258	0.00741	-0.00101	-0.00191	0.00330	0.00074	0.00546	0.00300	-0.00061	0.00426	-0.00254	0.00129	0.00192	-0.00068	-0.00024	0.00171	-0.00368	0.00101	-0.00567	-0.00584	0.00061	-0.00676	-0.01887	0.00258	-0.00794	0.00051	-0.00037	-0.00061	-0.02511	0.00273
77	0.00163	0.00777	0.00214	0.00555	-0.00009	0.00064	0.00040	0.00525	-0.00290	0.01284	0.00084	0.00123	-0.00359	0.00683	-0.00074	-0.00692	0.00589	-0.00078	0.01096	-0.00085	-0.00012	0.00084	0.00156	0.00009	0.00610	0.00867	-0.00042	0.00251	0.00686	0.00068	0.00822	-0.01497	0.00116	-0.00939	0.01142	-0.00061	0.00391	0.00044	-0.00014	0.00015	-0.00409	0.00126	0.01294	0.00918	-0.00080	-0.00432	0.01471	0.00046	-0.01049	0.00538	-0.00065	0.00069	0.00087	0.00108	0.00729	0.00257	-0.00058	0.00478	-0.00531	0.00155	0.00244	-0.00152	0.00023	0.00348	-0.00574	0.00125	-0.00215	-0.00841	0.00087	-0.00425	-0.02259	0.00290	-0.00521	-0.00074	0.00034	0.00190	-0.02858	0.00305
78	0.00388	0.00719	0.00064	0.00592	0.00010	0.00074	0.00087	0.00528	-0.00372	0.01389	0.00096	0.00132	-0.00084	0.00588	-0.00069	-0.00676	0.00666	-0.00077	0.00869	-0.00100	-0.00006	-0.00115	0.00227	0.00028	0.00068	0.01125	-0.00068	0.00624	0.00571	0.00059	0.00927	-0.01492	0.00140	-0.00987	0.01334	-0.00060	0.00384	0.00002	-0.00004	0.00187	-0.00610	0.00150	0.01646	0.00705	-0.00073	-0.00336	0.01235	0.00051	-0.00827	0.00375	-0.00039	0.00355	-0.00132	0.00131	0.00827	0.00248	-0.00057	0.00475	-0.00785	0.00173	0.00424	-0.00428	0.00062	0.00455	-0.00784	0.00144	0.00212	-0.01090	0.00111	-0.00121	-0.02467	0.00311	-0.00196	-0.00293	0.00103	0.00515	-0.03152	0.00324
79	0.00570	0.00677	-0.00093	0.00661	0.00024	0.00090	0.00070	0.00617	-0.00436	0.01451	0.00099	0.00140	0.00249	0.00502	-0.00072	-0.00686	0.00687	-0.00082	0.00494	-0.00096	-0.00006	-0.00344	0.00284	0.00037	-0.00622	0.01290	-0.00098	0.00954	0.00433	0.00048	0.00922	-0.01446	0.00152	-0.01065	0.01461	-0.00068	0.00285	-0.00035	0.00004	0.00283	-0.00775	0.00162	0.01834	0.00513	-0.00067	-0.00257	0.01011	0.00044	-0.00686	0.00251	-0.00022	0.00559	-0.00317	0.00141	0.00808	0.00295	-0.00058	0.00370	-0.00989	0.00181	0.00720	-0.00838	0.00093	0.00486	-0.00951	0.00157	0.00579	-0.01270	0.00132	0.00112	-0.02503	0.00318	0.00179	-0.00626	0.00166	0.00866	-0.03380	0.00332
80	0.00629	0.00708	-0.00218	0.00755	0.00031	0.00106	-0.00033	0.00740	-0.00480	0.01467	0.00092	0.00146	0.00529	0.00464	-0.00082	-0.00716	0.00663	-0.00091	-0.00039	-0.00064	-0.00013	-0.00533	0.00299	0.00035	-0.01361	0.01341	-0.00132	0.01176	0.00298	0.00033	0.00765	-0.01387	0.00154	-0.01139	0.01519	-0.00084	0.00074	-0.00056	0.00010	0.00294	-0.00886	0.00164	0.01785	0.00374	-0.00061	-0.00247	0.00836	0.00027	-0.00707	0.00167	-0.00014	0.00570	-0.00458	0.00139	0.00645	0.00399	-0.00063	0.00117	-0.01130	0.00179	0.00972	-0.01221	0.00114	0.00429	-0.01052	0.00163	0.00722	-0.01332	0.00147	0.00147	-0.02402	0.00309	0.00575	-0.01043	0.00218	0.01167	-0.03522	0.00330
81	0.00500	0.00833	-0.00280	0.00853	0.00031	0.00121	-0.00223	0.00839	-0.00498	0.01442	0.00078	0.00151	0.00675	0.00494	-0.00101	-0.00747	0.00614	-0.00106	-0.00721	0.00005	-0.00028	-0.00675	0.00276	0.00024	-0.02027	0.01291	-0.00168	0.01213	0.00204	0.00010	0.00469	-0.01341	0.00147	-0.01205	0.01538	-0.00109	-0.00209	-0.00060	0.00013	0.00248	-0.00936	0.00158	0.01488	0.00289	-0.00055	-0.00364	0.00734	0.00000	-0.00939	0.00135	-0.00014	0.00306	-0.00535	0.00122	0.00336	0.00534	-0.00073	-0.00270	-0.01202	0.00166	0.01041	-0.01455	0.00127	0.00296	-0.01076	0.00161	0.00525	-0.01256	0.00155	-0.00070	-0.02219	0.00285	0.00886	-0.01467	0.00258	0.01344	-0.03556	0.00321
82	0.00160	0.01004	-0.00267	0.00951	0.00025	0.00134	-0.00477	0.00894	-0.00480	0.01389	0.00056	0.00153	0.00640	0.00620	-0.00125	-0.00742	0.00555	-0.00123	-0.01522	0.00106	-0.00049	-0.00809	0.00230	0.00006	-0.02509	0.01191	-0.00205	0.00925	0.00207	-0.00018	0.00100	-0.01324	0.00131	-0.01281	0.01560	-0.00142	-0.00495	-0.00047	0.00013	0.00187	-0.00914	0.00146	0.00973	0.00252	-0.00048	-0.00657	0.00723	-0.00034	-0.01368	0.00166	-0.00020	-0.00261	-0.00517	0.00092	-0.00132	0.00689	-0.00086	-0.00727	-0.01198	0.00144	0.00946	-0.01555	0.00133	0.00116	-0.01030	0.00151	-0.00016	-0.01057	0.00152	-0.00482	-0.01993	0.00245	0.00994	-0.01828	0.00282	0.01358	-0.03476	0.00303
83	-0.00371	0.01164	-0.00177	0.01058	0.00013	0.00143	-0.00758	0.00927	-0.00412	0.01330	0.00027	0.00153	0.00414	0.00855	-0.00153	-0.00674	0.00506	-0.00140	-0.02389	0.00233	-0.00073	-0.00982	0.00188	-0.00019	-0.02749	0.01115	-0.00239	0.00185	0.00354	-0.00050	-0.00248	-0.01334	0.00110	-0.01393	0.01630	-0.00181	-0.00762	0.00005	0.00008	0.00148	-0.00813	0.00130	0.00273	0.00268	-0.00037	-0.01137	0.00823	-0.00077	-0.01895	0.00264	-0.00029	-0.01077	-0.00383	0.00048	-0.00764	0.00872	-0.00102	-0.01177	-0.01121	0.00114	0.00762	-0.01573	0.00133	-0.00079	-0.00936	0.00133	-0.00780	-0.00786	0.00138	-0.00945	-0.01746	0.00189	0.00851	-0.02079	0.00290	0.01216	-0.03287	0.00277
84	-0.01020	0.01290	-0.00022	0.01154	-0.00001	0.00147	-0.01027	0.00981	-0.00284	0.01285	-0.00007	0.00152	0.00034	0.01157	-0.00182	-0.00551	0.00496	-0.00155	-0.03258	0.00375	-0.00098	-0.01229	0.00180	-0.00047	-0.02762	0.01132	-0.00269	-0.00926	0.00628	-0.00081	-0.00491	-0.01343	0.00086	-0.01539	0.01762	-0.00225	-0.01035	0.00134	-0.00004	0.00148	-0.00636	0.00113	-0.00578	0.00350	-0.00021	-0.01748	0.01029	-0.00127	-0.02385	0.00425	-0.00038	-0.01994	-0.00144	-0.00008	-0.01483	0.01066	-0.00116	-0.01555	-0.00991	0.00079	0.00480	-0.01502	0.00128	-0.00267	-0.00812	0.00109	-0.01579	-0.00499	0.00115	-0.01293	-0.01483	0.00120	0.00512	-0.02200	0.00282	0.00963	-0.03009	0.00243
