	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d
77	17.79348	1.31874	40.64408	2.50514	49.13982	2.62419	-0.41322	0.69226	22.53923	1.73384	35.34732	1.85651	58.46072	2.02406	-2.45317	2.00478	18.88781	42.08536	49.50991	-0.87668	23.51086	34.93602	60.40041	-2.59665	15.90310	17.91536	40.59666	36.48391	50.28522	43.54151	-0.78293	-1.60942	20.03153	23.81829	35.43100	35.78250	60.19340	56.46785	-1.69799	-3.71059	19.35384	44.79179	51.63889	0.54372	24.10807	32.21487	56.55639	-5.33033	18.72881	38.20205	51.73312	0.35252	20.10840	36.07972	58.50879	1.07053	17.09668	40.62354	49.68254	-0.18649	23.39232	34.57809	56.29074	-3.24365	18.44770	16.01455	41.81375	40.55559	49.05111	47.67632	-0.46133	-0.28514	22.80516	38.40901	60.80748	-1.66353
78	17.54034	1.24201	41.55811	2.25806	48.88251	2.53881	-0.22278	0.72443	22.58275	1.74432	37.23804	1.80732	58.43189	2.09831	-1.22968	1.91120	18.67560	42.95551	49.24786	-0.30336	23.53495	36.86981	60.29205	-1.33995	15.77492	17.61403	41.58884	37.69389	49.88545	43.58334	-0.55965	-1.56531	20.07136	23.77412	37.39070	37.52541	60.51951	55.95978	-0.32952	-2.57079	18.78541	45.06524	51.13136	0.61835	24.30627	34.25628	56.86845	-3.95193	18.53762	39.34528	51.66393	0.77686	20.14947	37.91554	58.35256	2.07954	16.77496	41.48841	49.28471	-0.15319	23.39625	36.41582	56.27680	-1.93053	18.27028	15.88995	42.82370	41.50403	49.08455	47.17897	-0.41699	-0.17892	22.84681	40.29273	60.75410	-0.56459
79	17.21518	1.16370	42.39944	2.02204	48.56820	2.45286	-0.09518	0.76887	22.58760	1.73685	39.12017	1.75549	58.28444	2.19437	-0.02124	1.79330	18.34965	43.78964	48.88158	0.10219	23.49981	38.80539	60.07345	0.00441	15.59028	17.23464	42.48768	38.81689	49.36069	43.63470	-0.50745	-1.43633	20.10186	23.67857	39.31736	39.25780	60.71870	55.37378	0.88248	-1.36407	18.15352	45.23103	50.59812	0.72237	24.44168	36.29458	57.00326	-2.61524	18.27863	40.45519	51.52613	1.07385	20.17836	39.68084	58.05434	3.02765	16.38601	42.25032	48.80126	-0.21053	23.34959	38.30407	56.19523	-0.61182	18.00597	15.72271	43.82144	42.34337	49.12758	46.61551	-0.38021	-0.12532	22.86337	42.18109	60.57229	0.52794
80	16.82140	1.09138	43.18116	1.82379	48.22136	2.38113	0.01223	0.79279	22.55815	1.70957	40.96191	1.70108	57.97626	2.28909	1.11017	1.62593	17.92517	44.59711	48.42645	0.35164	23.40404	40.70285	59.73540	1.37583	15.34505	16.78077	43.30706	39.84112	48.76094	43.68925	-0.54223	-1.19938	20.12474	23.54523	41.15902	40.96350	60.69198	54.68614	1.87564	-0.16485	17.50353	45.34462	50.05290	0.85820	24.51810	38.30702	56.98780	-1.29871	17.93842	41.53558	51.32960	1.27951	20.21086	41.34929	57.52539	3.81998	15.92531	42.93949	48.29502	-0.27947	23.25866	40.20908	55.99023	0.61674	17.64938	15.50360	44.80867	43.07565	49.19621	46.02047	-0.29529	-0.07515	22.84538	44.04264	60.21685	1.54658
81	16.37265	1.02992	43.91506	1.68858	47.85515	2.33959	0.12579	0.79050	22.50196	1.66200	42.72638	1.64410	57.44341	2.36932	2.09003	1.41421	17.43380	45.37999	47.89735	0.47452	23.25174	42.50965	59.22901	2.65885	15.04531	16.26806	44.06296	40.76355	48.12743	43.72045	-0.59592	-0.87058	20.14620	23.38897	42.86934	42.62108	60.34304	53.84999	2.61159	0.92317	16.88673	45.47550	49.50092	1.01153	24.54396	40.26295	56.80354	-0.02959	17.51390	42.57894	51.07877	1.42468	20.26094	42.89857	56.66734	4.38367	15.39398	43.58005	47.81557	-0.29940	23.13651	42.09200	55.59188	1.66406	17.20839	15.23102	45.78055	43.69893	49.29105	45.40967	-0.14178	0.00331	22.78537	45.83111	59.61905	2.41846
82	15.89369	0.98241	44.61439	1.62760	47.46885	2.34090	0.25374	0.77025	22.42833	1.59574	44.37371	1.58596	56.60950	2.43530	2.84989	1.18698	16.91889	46.13797	47.30673	0.50582	23.05138	44.16912	58.47310	3.71438	14.71045	15.72429	44.77196	41.59484	47.48150	43.68707	-0.62537	-0.49826	20.17612	23.22482	44.41403	44.20660	59.59711	52.80476	3.08396	1.80079	16.35124	45.69971	48.94754	1.16136	24.52879	42.12027	56.37648	1.12228	17.01974	43.57537	50.76978	1.53232	20.33525	44.30746	55.39896	4.68489	14.80492	44.18986	47.38552	-0.23798	22.99892	43.90710	54.92248	2.46597	16.70424	14.91572	46.73142	44.21397	49.39368	44.77893	0.07298	0.11909	22.68303	47.49141	58.69360	3.07696
83	15.41789	0.95370	45.29523	1.63188	47.05022	2.38883	0.38835	0.74330	22.34723	1.51554	45.86744	1.52834	55.40216	2.49285	3.34449	0.97781	16.42839	46.87389	46.66336	0.47201	22.81608	45.63276	57.37161	4.42146	14.37128	15.18678	45.44867	42.35962	46.82182	43.54864	-0.61403	-0.14321	20.22468	23.06679	45.77486	45.69666	58.41310	51.48867	3.31419	2.39710	15.93298	46.08357	48.40081	1.29054	24.48339	43.83551	55.59690	2.07610	16.48961	44.52174	50.38958	1.61480	20.43104	45.55750	53.68408	4.73334	14.18483	44.78325	46.99638	-0.09530	22.85985	45.60443	53.90818	2.99329	16.16798	14.58130	47.65878	44.63236	49.47105	44.11013	0.32383	0.25816	22.54878	48.97037	57.35260	3.47593
84	14.98220	0.95066	45.97500	1.68178	46.58091	2.47576	0.51088	0.71982	22.26745	1.42939	47.18142	1.47195	53.77060	2.54043	3.55736	0.80663	16.00631	47.59586	45.97509	0.38782	22.56340	46.86881	55.83467	4.70827	14.06558	14.69791	46.10455	43.09145	46.12780	43.28045	-0.57076	0.14347	20.29667	22.92682	46.94986	47.07246	56.78875	49.85252	3.33896	2.67401	15.64970	46.66634	47.86837	1.39038	24.41908	45.37722	54.35175	2.76660	15.96938	45.42310	49.91569	1.67095	20.53707	46.63810	51.54642	4.57036	13.57176	45.37296	46.61522	0.10032	22.72629	47.13504	52.49305	3.24421	15.63579	14.26115	48.56475	44.98097	49.48328	43.38137	0.57579	0.38906	22.40286	50.22841	55.52702	3.59913
85	14.62062	0.97624	46.66847	1.75977	46.04178	2.58531	0.59695	0.70845	22.19325	1.34706	48.30118	1.41647	51.69677	2.56299	3.49566	0.67561	15.68405	48.31277	45.25141	0.25962	22.31198	47.86333	53.79708	4.56095	13.83267	14.29746	46.74965	43.82340	45.36932	42.87603	-0.52422	0.32920	20.38606	22.81269	47.94704	48.32203	54.75912	47.87227	3.19742	2.62209	15.49926	47.44962	47.35072	1.45971	24.34553	46.72924	52.55268	3.15322	15.50483	46.28782	49.32075	1.68658	20.63565	47.54907	49.06097	4.24589	13.01022	45.97042	46.19652	0.30164	22.59277	48.45341	50.64882	3.23042	15.14372	13.99275	49.45386	45.30022	49.39006	42.57941	0.78900	0.47411	22.26804	51.24412	53.18641	3.45965
86	14.35766	1.02310	47.38248	1.85323	45.41624	2.69744	0.62133	0.71319	22.12094	1.27807	49.21861	1.36234	49.19882	2.54100	3.18186	0.58550	15.47401	49.02596	44.50014	0.08837	22.07523	48.61548	51.23402	4.01760	13.70539	14.01246	47.39260	44.57587	44.52116	42.33776	-0.50984	0.39525	20.47363	22.72344	48.77201	49.43616	52.38746	45.55667	2.92167	2.25594	15.46294	48.39791	46.83623	1.50129	24.26923	47.88126	50.15391	3.21865	15.12960	47.12081	48.57899	1.63799	20.70545	48.29669	46.32615	3.79743	12.54483	46.58414	45.69477	0.45394	22.44011	49.51769	48.38070	2.96947	14.72187	13.81013	50.32744	45.63508	49.15323	41.70765	0.92186	0.48181	22.15950	52.01099	50.35281	3.09229
87	14.20318	1.07515	48.11121	1.95049	44.69243	2.79129	0.56242	0.73142	22.03765	1.23021	49.92451	1.31408	46.32871	2.46907	2.64726	0.55424	15.36778	49.72318	43.72247	-0.12999	21.85534	49.13131	48.17644	3.16046	13.70199	13.84876	48.03792	45.34615	43.57342	41.67170	-0.55766	0.33321	20.52889	22.64578	49.41750	50.40209	49.75145	42.95011	2.53335	1.61055	15.51103	49.44735	46.30031	1.51675	24.19037	48.81432	47.15714	2.95862	14.85889	47.91922	47.67271	1.49930	20.72462	48.88355	43.43363	3.24431	12.21189	47.21602	45.07438	0.50738	22.24070	50.29142	45.72668	2.48165	14.38909	13.73600	51.17677	46.02308	48.73704	40.78742	0.93500	0.39535	22.07788	52.53138	47.10552	2.54188
88	14.15101	1.11508	48.83487	2.03817	43.86484	2.84700	0.40559	0.75832	21.92351	1.20849	50.40439	1.28178	43.16606	2.36982	1.92756	0.59809	15.33992	50.37817	42.91147	-0.40279	21.64071	49.41703	44.71585	2.10328	13.82189	13.79109	48.68333	46.10841	42.53345	40.88950	-0.68739	0.14332	20.51658	22.55511	49.86174	51.19846	46.92905	40.12683	2.04693	0.73339	15.60917	50.51806	45.70930	1.50210	24.09990	49.49205	43.61431	2.37445	14.68895	48.66999	46.59763	1.25218	20.67513	49.30172	40.45285	2.59807	12.03065	47.85699	44.31475	0.42651	21.96884	50.74895	42.75251	1.78721	14.15088	13.77553	51.98049	46.48346	48.11071	39.85190	0.79618	0.21463	22.00827	52.81081	43.57103	1.84958
89	14.18125	1.13155	49.52193	2.10258	42.93517	2.84772	0.14379	0.79218	21.75643	1.21374	50.63913	1.27761	39.80966	2.29163	1.06044	0.70416	15.35551	50.95457	42.05408	-0.73830	21.40872	49.47243	40.98460	0.96409	14.04655	13.81041	49.31765	46.82289	41.42312	40.00763	-0.90873	-0.17078	20.40582	22.42179	50.07618	51.79393	43.98859	37.17788	1.47722	-0.32615	15.72480	51.52861	45.02927	1.44595	23.97808	49.86446	39.63535	1.48473	14.59977	49.34918	45.36357	0.88987	20.54544	49.53376	37.43660	1.87600	11.99793	48.48408	43.41241	0.19524	21.61153	50.87994	39.54620	0.90583	14.00027	13.91481	52.70579	47.01270	47.25327	38.93801	0.48490	-0.04785	21.92365	52.85321	39.89838	1.04137
90	14.26540	1.12231	50.13433	2.13339	41.91236	2.78238	-0.22418	0.83529	21.51733	1.24020	50.60913	1.30924	36.37050	2.28465	0.08599	0.85500	15.37897	51.41166	41.13577	-1.14313	21.13119	49.28608	37.12540	-0.16892	14.34319	13.87260	49.92026	47.44645	40.27673	39.04046	-1.22272	-0.60866	20.17896	22.21800	50.03724	52.14954	40.98827	34.20321	0.84710	-1.51838	15.83230	52.40993	44.23829	1.32952	23.79732	49.88476	35.39213	0.35048	14.56123	49.92648	43.99279	0.41484	20.33197	49.56058	34.44044	1.10776	12.08932	49.06176	42.37999	-0.18406	21.17268	50.68617	36.20890	-0.14262	13.92066	14.12490	53.31149	47.58661	46.15625	38.07861	-0.00482	-0.37439	21.79118	52.65955	36.23513	0.12652
91	14.37257	1.09350	50.63480	2.12617	40.81304	2.64790	-0.69559	0.89044	21.19507	1.27515	50.30087	1.37608	32.96632	2.36653	-0.95378	1.04580	15.38145	51.71211	40.14802	-1.61969	20.78114	48.83730	33.27363	-1.26019	14.67135	13.94604	50.46520	47.94395	39.13821	37.99758	-1.62371	-1.17269	19.83695	21.92392	49.73459	52.22485	37.98397	31.30977	0.18956	-2.78630	15.91550	53.11491	43.33435	1.12662	23.53032	49.53165	31.10322	-0.92131	14.54154	50.37247	42.52017	-0.16370	20.04039	49.37102	31.53918	0.33135	12.26564	49.54772	41.24180	-0.69724	20.67204	50.17576	32.84043	-1.33666	13.89015	14.36892	53.75385	48.16817	44.82548	37.29871	-0.66495	-0.74939	21.58076	52.23094	32.71407	-0.89292
92	14.47556	1.05640	50.99422	2.08285	39.66148	2.45060	-1.26582	0.95690	20.79072	1.30197	49.71292	1.47072	29.71203	2.51185	-2.02069	1.27159	15.34596	51.83050	39.09330	-2.16621	20.34102	48.10472	29.55390	-2.32415	14.99079	14.00738	50.92862	48.29559	38.05386	36.89164	-2.10522	-1.86187	19.39961	21.53286	49.17340	51.98567	35.03558	28.60053	-0.46009	-4.06575	15.96830	53.62078	42.33521	0.80600	23.15919	48.82403	26.99909	-2.21715	14.51426	50.66493	40.99237	-0.83192	19.68729	48.96889	28.82294	-0.42057	12.48204	49.90201	40.02936	-1.32584	20.14118	49.35900	29.52484	-2.64732	13.88589	14.60985	53.99384	48.71744	43.28264	36.61344	-1.47681	-1.16465	21.27391	51.57473	29.44735	-2.00982
93	14.55498	1.02286	51.19563	2.01071	38.48671	2.20805	-1.92961	1.02958	20.31950	1.30572	48.85903	1.58325	26.70380	2.67491	-3.08779	1.52048	15.26918	51.75796	37.98396	-2.77997	19.81098	47.07748	26.07179	-3.40162	15.26874	14.04391	51.29498	48.49571	37.06268	35.74389	-2.66453	-2.66664	18.90153	21.05545	48.37142	51.41262	32.20256	26.15057	-1.07892	-5.29809	15.99276	53.92393	41.27057	0.33824	22.68223	47.81993	23.28286	-3.46712	14.46262	50.79294	39.46255	-1.57389	19.29935	48.37374	26.37369	-1.13636	12.69689	50.09552	38.77822	-2.05282	19.61748	48.24944	26.32479	-4.02931	13.88756	14.81817	54.00395	49.20002	41.56596	36.02584	-2.41433	-1.62296	20.86950	50.70854	26.52032	-3.20312
94	14.60155	1.00096	51.23404	1.92137	37.31664	1.95124	-2.68042	1.10070	19.81008	1.27901	47.76799	1.70634	24.00480	2.81671	-4.13764	1.77143	15.15937	51.49976	36.83752	-3.45550	19.21519	45.76509	22.89957	-4.52739	15.48472	14.05334	51.55867	48.54653	36.18856	34.57969	-3.30436	-3.56754	18.38534	20.52132	47.35481	50.50855	29.53290	23.98853	-1.66798	-6.43686	15.99658	54.03050	40.17131	-0.29332	22.11855	46.59980	20.09914	-4.65415	14.38063	50.75745	37.98151	-2.37605	18.90870	47.61645	24.24033	-1.83261	12.87972	50.11545	37.52243	-2.86388	19.13656	46.87030	23.28983	-5.41164	13.88008	14.97794	53.77280	49.59119	39.72761	35.52445	-3.44502	-2.13772	20.38491	49.66092	23.98330	-4.43282
95	14.61677	0.99302	51.11294	1.83016	36.17108	1.72459	-3.50542	1.16128	19.30108	1.22484	46.48263	1.83808	21.64509	2.91348	-5.14697	1.98779	15.03251	51.06916	35.67170	-4.17850	18.60252	44.20550	20.07335	-5.70042	15.63218	14.04211	51.71984	48.45111	35.43306	33.42039	-4.02918	-4.53023	17.89383	19.97616	46.15384	49.30268	27.05556	22.10176	-2.25225	-7.43594	15.99168	53.94772	39.05907	-1.08196	21.50843	45.24577	17.52644	-5.77226	14.27311	50.56771	36.58528	-3.22713	18.54797	46.73416	22.43032	-2.54343	13.01773	49.96749	36.28945	-3.74286	18.72479	45.26591	20.48020	-6.68752	13.85539	15.08942	53.30632	49.87418	37.82817	35.08152	-4.52838	-2.72508	19.85389	48.47051	21.84799	-5.63694
96	14.61193	0.99669	50.83850	1.75477	35.05733	1.57653	-4.37540	1.20077	18.83412	1.15477	45.05910	1.97914	19.63844	2.94758	-6.06591	2.11701	14.90887	50.47956	34.49854	-4.91540	18.03557	42.46811	17.61301	-6.85730	15.71735	14.02368	51.77560	48.20926	34.77103	32.28059	-4.83400	-5.49377	17.46220	19.47278	44.80225	47.85255	24.78565	20.46278	-2.86553	-8.23216	15.99293	53.67891	37.94069	-1.98907	20.90712	43.82977	15.60034	-6.76920	14.15549	50.23532	35.28664	-4.10950	18.24618	45.76642	20.91850	-3.29408	13.11705	49.67088	35.09646	-4.65962	18.39427	43.51134	17.99481	-7.71162	13.81265	15.16743	52.62500	50.03349	35.93079	34.65393	-5.61056	-3.39127	19.32071	47.18332	20.09397	-6.73148
97	14.60493	1.00767	50.41266	1.71116	33.97032	1.53109	-5.23149	1.20683	18.44443	1.08352	43.56553	2.12390	18.00314	2.89271	-6.80916	2.10381	14.80930	49.73625	33.32109	-5.59857	17.57073	40.65205	15.55307	-7.85992	15.75677	14.01593	51.71102	47.81555	34.15320	31.17268	-5.68380	-6.35873	17.11291	19.05830	43.33971	46.24300	22.73758	19.06110	-3.52394	-8.74041	16.01589	53.22071	36.80810	-2.93889	20.37158	42.41425	14.34627	-7.51974	14.05093	49.76989	34.07837	-4.98165	18.02518	44.75039	19.66076	-4.07610	13.19803	49.24462	33.94636	-5.55707	18.14141	41.71367	15.98120	-8.32602	13.75750	15.23510	51.75819	50.04503	34.09556	34.18718	-6.61642	-4.11678	18.83095	45.84564	18.68200	-7.61802
98	14.61609	1.02229	49.82766	1.70682	32.89733	1.56107	-5.97376	1.16985	18.15321	1.02327	42.07749	2.25135	16.77143	2.70969	-7.27179	1.91363	14.75238	48.83327	32.13750	-6.11293	17.24163	38.88160	13.96495	-8.51763	15.77467	14.03700	51.49334	47.25737	33.51589	30.11329	-6.49295	-6.98326	16.85372	18.76319	41.81282	44.57721	20.93336	17.92232	-4.20051	-8.86999	16.07484	52.56330	35.64343	-3.81494	19.94542	41.06097	13.79124	-7.85857	13.98430	49.17532	32.94514	-5.76021	17.89789	43.71471	18.60487	-4.83916	13.28817	48.69371	32.82833	-6.34177	17.94922	39.99950	14.61433	-8.41308	13.70070	15.31670	50.73656	49.86841	32.37321	33.62183	-7.44081	-4.84322	18.42142	44.49562	17.56895	-8.20356
99	14.66544	1.03856	49.06628	1.73484	31.82558	1.60351	-6.45969	1.09524	17.96383	0.98108	40.66885	2.32633	15.97930	2.36468	-7.36931	1.56208	14.75434	47.75946	30.94993	-6.29737	17.05178	37.29194	12.95507	-8.65542	15.80076	14.10206	51.07193	46.51869	32.79609	29.12629	-7.11717	-7.19492	16.67982	18.59595	40.27187	42.96321	19.39922	17.10758	-4.81564	-8.56256	16.18284	51.69676	34.43023	-4.45931	19.64723	39.83799	13.93640	-7.67344	13.97843	48.44414	31.87059	-6.31158	17.86719	42.67168	17.69856	-5.50089	13.41621	48.00578	31.72717	-6.88318	17.79174	38.48844	14.04013	-7.94827	13.65797	15.43091	49.58755	49.44595	30.80184	32.90255	-7.94647	-5.46753	18.11308	43.15678	16.71816	-8.42894
100	14.77146	1.05507	48.10975	1.77411	30.75134	1.60003	-6.52192	1.02165	17.86109	0.95956	39.39676	2.31580	15.63622	1.87192	-7.08336	1.14639	14.83125	46.51285	29.77474	-5.97448	16.97186	35.99719	12.62650	-8.20521	15.86699	14.22218	50.38971	45.58886	31.95531	28.23788	-7.36695	-6.82610	16.57829	18.54117	38.76291	41.49985	18.15372	16.69426	-5.25246	-7.83172	16.35192	50.62092	33.16756	-4.68567	19.46431	38.80862	14.69270	-7.00471	14.05409	47.55768	30.84214	-6.46517	17.92507	41.61346	16.89552	-5.96740	13.60768	47.15915	30.63571	-7.03167	17.63935	37.25738	14.28871	-7.03035	13.65100	15.58660	48.33611	48.71269	29.40745	31.98990	-7.97563	-5.84969	17.90761	41.83787	16.10213	-8.29170
101	14.95043	1.06915	46.95296	1.79722	29.68794	1.51943	-6.01292	1.02215	17.81355	0.95873	38.28484	2.21198	15.68940	1.35891	-6.48089	0.85496	15.00083	45.11914	28.64964	-5.01744	16.94196	35.04827	13.00066	-7.26197	16.00284	14.40465	49.40667	44.47694	31.00181	27.47207	-7.04958	-5.78143	16.53284	18.55852	37.31890	40.26144	17.19854	16.73774	-5.39694	-6.77469	16.59212	49.35645	31.88104	-4.32190	19.35621	37.99738	15.82669	-6.05711	14.23076	46.50026	29.85977	-6.05271	18.05272	40.51647	16.15788	-6.16271	13.88181	46.13579	29.56012	-6.65881	17.46362	36.31155	15.20401	-5.86860	13.70733	15.78308	47.00985	47.61855	28.20785	30.87119	-7.38572	-5.83573	17.78899	40.53986	15.70028	-7.84420
