	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d
33	-12.32636	1.56551	5.38602	1.53102	-12.01377	1.80904	3.54607	2.18771	2.70291	3.64116	-14.96287	1.70062	-11.17170	-10.93482	-10.61364	-9.84990	-10.57080	3.47027	4.29233	4.16705	2.79283	4.99889	-9.23932	-9.29383	-10.21651	-9.34774	-10.16008	7.50473	4.10322	1.48353	1.83395	3.21730	9.93071	-0.38722	0.45371	-0.62882	-0.00084	-13.08033	-14.59753	-15.30457	-16.70885	-14.17603	-11.93152	-12.99946	-13.79142	-12.94002	-13.65754	-10.51319	4.03769	6.85834	4.53496	5.05747	4.64559	6.10642	-12.41668	-15.22904	-13.49113	-10.27494	-12.85748	-11.91498	2.03016	6.52289	1.81892	4.78063	1.73068	-2.14890	4.82297	-0.53201	1.24844	-2.52146	-14.26030	-13.60822	-13.79753	-14.39736	-12.12185	-15.11779	-15.06352	-12.13056	7.61774	3.27365	5.91659	-12.07394	-11.75916	-13.52963	8.40177	2.29374	3.94986	4.50240	0.91789	3.48954	-13.49518	-15.45859	-16.32354	-10.01758	-12.44375	-13.53651	-13.39942	-12.79340	-13.59505	-11.78198	4.60610	5.97903	7.91962	7.44664	5.53124	6.01907	7.83496	-12.70750	-12.94420	-14.97038	-14.14018	-11.87798	-10.66867	-13.17582	5.30280	3.66618	0.27914	3.12257	3.73405	4.50982	0.63535	7.19925	3.97098	6.68565	8.68091	3.43335	5.43956	-0.49784	-13.71558	-15.19118	-19.27736	-17.16315	-15.23503	-17.25585	-14.08935
34	-12.35033	1.55331	5.48271	1.51084	-12.13131	1.85130	3.49635	2.22501	2.67098	3.66287	-14.91406	1.64608	-11.33421	-10.97552	-10.44958	-9.89462	-10.61141	3.66188	4.29264	4.12075	2.86741	5.14284	-9.30441	-8.88848	-10.38561	-9.72956	-10.36642	7.55389	4.04112	1.40982	1.55693	3.26731	9.80219	-0.47965	0.24404	-0.90393	0.36368	-12.79037	-14.45846	-15.22352	-16.40222	-14.21560	-11.93000	-13.08756	-13.76741	-13.07006	-13.64148	-10.52625	4.29083	7.00120	4.63740	5.19383	4.71968	6.31035	-12.87385	-15.26550	-13.37865	-9.82456	-13.35664	-12.43344	2.07412	6.48142	1.62852	4.74465	1.67889	-2.12652	4.92537	-0.81492	1.22195	-2.48003	-14.19997	-13.54389	-13.80856	-14.43486	-11.92177	-15.13353	-14.87662	-12.27850	7.61016	3.30981	6.04056	-12.26739	-11.93934	-13.31607	8.24781	2.31548	3.97756	4.40971	1.10946	3.51240	-13.37493	-15.44448	-16.36791	-10.10264	-12.32977	-13.40335	-13.64286	-12.86317	-13.70014	-11.73822	4.71472	6.08729	7.89694	7.30300	5.79297	6.19953	7.94307	-12.78753	-12.94622	-15.12989	-14.40116	-12.22997	-10.84777	-13.08500	5.44551	3.84402	0.29606	3.06150	3.63490	4.40448	0.26303	7.55869	4.12369	6.43446	8.62776	2.95262	5.57434	-0.63565	-14.13342	-15.00390	-18.72426	-17.20512	-14.92564	-17.36246	-14.73987
35	-12.36205	1.54892	5.57377	1.49578	-12.24615	1.87472	3.45967	2.27643	2.62606	3.68671	-14.84955	1.60325	-11.46847	-10.99115	-10.31628	-9.92156	-10.60763	3.85615	4.30653	4.03781	2.95827	5.12245	-9.40278	-8.63770	-10.47639	-9.98350	-10.43942	7.67272	4.00130	1.41406	1.27986	3.30667	9.59362	-0.53971	0.03529	-1.20548	0.63112	-12.51483	-14.34108	-15.11933	-16.18495	-14.07428	-11.91597	-13.12706	-13.72397	-13.18608	-13.61169	-10.56238	4.52637	7.16608	4.73877	5.30836	4.80744	6.46465	-13.09070	-15.29123	-13.18958	-9.69454	-13.70061	-13.04642	2.13538	6.46366	1.43492	4.73178	1.61995	-2.11567	5.02300	-1.07257	1.22436	-2.44636	-14.11647	-13.39976	-13.76088	-14.41812	-11.92391	-15.16458	-14.66336	-12.39936	7.57208	3.39419	6.17431	-12.37975	-12.28242	-13.25626	8.09437	2.29800	4.05137	4.31548	1.31910	3.53775	-13.21892	-15.43157	-16.32401	-10.16359	-12.21399	-13.27454	-13.91091	-12.94163	-13.75337	-11.68549	4.83376	6.18588	7.82974	7.27139	6.05851	6.39206	8.04436	-12.75291	-12.90018	-15.06461	-14.76849	-12.65833	-11.27984	-12.87354	5.58587	4.02955	0.35757	2.96071	3.55802	4.33122	-0.13351	7.88089	4.30134	6.03055	8.59394	2.48807	5.75032	-0.82373	-14.58878	-14.85408	-18.11952	-17.20365	-14.69420	-17.37412	-15.32859
36	-12.35700	1.55273	5.65850	1.48519	-12.36290	1.87784	3.43559	2.33510	2.58489	3.72040	-14.77975	1.57815	-11.57512	-10.98213	-10.18762	-9.92945	-10.56449	4.04040	4.33847	3.93878	3.05332	4.97343	-9.56021	-8.57597	-10.43848	-10.09087	-10.47078	7.83171	3.98144	1.49196	1.02547	3.32586	9.35506	-0.56182	-0.14065	-1.46513	0.80590	-12.25029	-14.26012	-14.94905	-16.11868	-13.85231	-11.88150	-13.11481	-13.65524	-13.29209	-13.56676	-10.60761	4.73221	7.34980	4.83388	5.40224	4.91984	6.55434	-13.09023	-15.33755	-13.02436	-9.88973	-13.87779	-13.67323	2.21974	6.46929	1.25936	4.73161	1.54512	-2.11199	5.10598	-1.29072	1.24482	-2.41740	-14.00798	-13.19952	-13.69034	-14.33634	-12.14871	-15.19603	-14.42964	-12.48473	7.54217	3.53360	6.29863	-12.42266	-12.72331	-13.35661	7.94382	2.24747	4.16785	4.23426	1.53212	3.57078	-13.05299	-15.46586	-16.17343	-10.19341	-12.09853	-13.14135	-14.18994	-13.02210	-13.75510	-11.62934	4.95382	6.27496	7.70487	7.33111	6.33128	6.60356	8.11778	-12.64586	-12.84832	-14.81095	-15.11181	-13.15087	-11.86539	-12.65601	5.71080	4.21168	0.48518	2.82551	3.49206	4.29088	-0.54502	8.14323	4.49646	5.65078	8.60287	2.05015	5.96137	-1.06820	-14.98068	-14.74457	-17.67785	-17.10869	-14.53994	-17.29560	-15.74214
37	-12.32921	1.56478	5.73837	1.47809	-12.47747	1.87129	3.42535	2.39335	2.56433	3.76403	-14.71681	1.57120	-11.65526	-10.94293	-10.02624	-9.91899	-10.49352	4.20408	4.38641	3.86659	3.14719	4.76369	-9.77414	-8.68589	-10.25816	-10.06587	-10.53321	8.00396	3.97643	1.63064	0.81190	3.31908	9.13279	-0.54616	-0.26209	-1.61867	0.94984	-11.97969	-14.21517	-14.68620	-16.22001	-13.69167	-11.81724	-13.05361	-13.56029	-13.39130	-13.50205	-10.64814	4.90521	7.54130	4.91503	5.48211	5.06413	6.57464	-12.92776	-15.41655	-12.96410	-10.33047	-13.92330	-14.21822	2.33238	6.49476	1.13051	4.73563	1.44593	-2.10833	5.17045	-1.44994	1.27326	-2.38872	-13.87681	-12.98261	-13.61371	-14.18903	-12.57569	-15.21615	-14.17940	-12.52932	7.53165	3.71757	6.40493	-12.42019	-13.18344	-13.58987	7.80222	2.17528	4.32102	4.18454	1.73377	3.61901	-12.90183	-15.59486	-15.92955	-10.18959	-11.98191	-12.98061	-14.44733	-13.09986	-13.70909	-11.57069	5.06463	6.35918	7.53281	7.44226	6.60918	6.84245	8.15074	-12.51800	-12.82884	-14.44743	-15.27789	-13.67435	-12.47560	-12.51359	5.81121	4.38290	0.68991	2.67277	3.42924	4.28301	-0.94181	8.33917	4.68857	5.45654	8.64486	1.65101	6.20504	-1.38829	-15.24910	-14.67136	-17.52961	-16.93583	-14.44366	-17.15225	-15.89748
38	-12.27277	1.58356	5.81627	1.47109	-12.58283	1.86909	3.42992	2.44444	2.57232	3.81158	-14.67032	1.59086	-11.71003	-10.86426	-9.79776	-9.89146	-10.41140	4.34198	4.44468	3.87338	3.24366	4.57356	-10.02397	-8.91834	-9.96894	-9.94581	-10.62331	8.16734	3.97979	1.81207	0.64588	3.28541	8.95239	-0.49768	-0.31707	-1.64585	1.11061	-11.69099	-14.19907	-14.33195	-16.44445	-13.69635	-11.71460	-12.95086	-13.44444	-13.48245	-13.41198	-10.67434	5.04979	7.72372	4.97401	5.56084	5.23590	6.53855	-12.67462	-15.52225	-13.04990	-10.91118	-13.89551	-14.57717	2.47624	6.53391	1.07510	4.74070	1.31794	-2.09448	5.21903	-1.52867	1.30629	-2.35975	-13.73272	-12.79608	-13.54735	-13.98697	-13.14294	-15.21698	-13.91334	-12.52847	7.52188	3.91821	6.49535	-12.40436	-13.57725	-13.91200	7.67655	2.09524	4.49978	4.18097	1.91456	3.68712	-12.78833	-15.82979	-15.62777	-10.15401	-11.86182	-12.76311	-14.63764	-13.17225	-13.62116	-11.50590	5.15739	6.44075	7.34995	7.57036	6.87612	7.10972	8.14193	-12.42205	-12.86901	-14.06585	-15.24713	-14.17815	-12.97821	-12.47437	5.88342	4.54027	0.94895	2.52645	3.36835	4.30416	-1.27925	8.47257	4.85383	5.50219	8.68964	1.30222	6.47821	-1.77970	-15.39004	-14.64173	-17.67517	-16.74725	-14.38307	-16.98964	-15.76471
39	-12.18347	1.60739	5.89406	1.45866	-12.67027	1.87748	3.44906	2.48210	2.60891	3.85918	-14.64490	1.65028	-11.74073	-10.73804	-9.48314	-9.84560	-10.33038	4.45265	4.51064	3.99816	3.35205	4.48140	-10.27905	-9.21479	-9.63787	-9.77787	-10.67447	8.30119	3.98455	2.01772	0.52457	3.22941	8.81994	-0.42511	-0.29983	-1.57812	1.27109	-11.37927	-14.20534	-13.91723	-16.69712	-13.87557	-11.56789	-12.81683	-13.31644	-13.55851	-13.29283	-10.68114	5.17398	7.87811	5.00224	5.64902	5.41610	6.46324	-12.39830	-15.63889	-13.27049	-11.53529	-13.84963	-14.65625	2.65137	6.57896	1.10576	4.75076	1.16376	-2.05760	5.25727	-1.51881	1.34855	-2.33266	-13.59380	-12.68047	-13.52611	-13.75168	-13.76801	-15.19414	-13.62581	-12.47927	7.48075	4.08737	6.57825	-12.40821	-13.80484	-14.27578	7.57203	2.02124	4.68785	4.22843	2.07184	3.77573	-12.73242	-16.12087	-15.30932	-10.09148	-11.73886	-12.46597	-14.72543	-13.23710	-13.49680	-11.42654	5.22898	6.51513	7.20937	7.69489	7.10085	7.40203	8.10007	-12.40204	-12.98136	-13.73730	-15.13080	-14.60449	-13.27624	-12.52160	5.92991	4.68566	1.21135	2.41089	3.31476	4.34716	-1.50771	8.55489	4.99144	5.76021	8.71975	1.01249	6.77497	-2.19635	-15.43151	-14.67729	-18.03007	-16.60716	-14.34572	-16.86516	-15.38386
40	-12.06041	1.63632	5.97070	1.43887	-12.73070	1.89373	3.48088	2.50107	2.67196	3.90572	-14.64277	1.74826	-11.74856	-10.56122	-9.09172	-9.77715	-10.25081	4.53572	4.58875	4.24825	3.47860	4.53277	-10.50084	-9.51422	-9.34429	-9.61068	-10.62083	8.38449	3.98340	2.23220	0.44202	3.16027	8.73880	-0.34216	-0.21167	-1.46860	1.39265	-11.05697	-14.23337	-13.49450	-16.86559	-14.16235	-11.37581	-12.66276	-13.18353	-13.60807	-13.14487	-10.66352	5.28746	7.98887	4.99069	5.75001	5.57978	6.35267	-12.15053	-15.75186	-13.56680	-12.12436	-13.82322	-14.42366	2.85479	6.62143	1.21185	4.77495	0.99402	-1.98960	5.28653	-1.43950	1.40923	-2.30710	-13.48103	-12.66000	-13.57416	-13.51348	-14.38027	-15.14579	-13.30535	-12.38377	7.39015	4.16564	6.66331	-12.45820	-13.76561	-14.63591	7.49046	1.96398	4.86663	4.32269	2.20185	3.88283	-12.74406	-16.38364	-15.01911	-10.00792	-11.61767	-12.08379	-14.70775	-13.29012	-13.33944	-11.31901	5.28286	6.57413	7.16288	7.81827	7.24886	7.70886	8.03607	-12.48294	-13.16242	-13.47920	-15.06933	-14.90519	-13.33774	-12.61688	5.95837	4.82444	1.41998	2.34473	3.27695	4.40355	-1.59083	8.60271	5.13390	6.16307	8.74022	0.78655	7.08796	-2.55110	-15.41583	-14.79537	-18.48626	-16.56209	-14.32827	-16.83003	-14.86903
41	-11.90617	1.67020	6.04273	1.41783	-12.75778	1.91617	3.52211	2.49918	2.75836	3.94876	-14.66566	1.85598	-11.73298	-10.33812	-8.66996	-9.68265	-10.16378	4.59422	4.69212	4.58177	3.62084	4.72191	-10.65006	-9.75980	-9.16805	-9.48721	-10.44040	8.40082	3.96891	2.44488	0.39481	3.09048	8.72323	-0.26815	-0.06229	-1.35544	1.45885	-10.76610	-14.29177	-13.12124	-16.85653	-14.46545	-11.14140	-12.49934	-13.04637	-13.62005	-12.97297	-10.60820	5.40216	8.04748	4.93015	5.86292	5.70544	6.20056	-11.96588	-15.85315	-13.85038	-12.62210	-13.83149	-13.93495	3.08088	6.65361	1.36151	4.82363	0.82595	-1.89439	5.29867	-1.33073	1.49815	-2.27835	-13.40940	-12.74423	-13.68783	-13.30682	-14.93637	-15.07156	-12.93702	-12.24958	7.25709	4.12438	6.75821	-12.56417	-13.42753	-14.95404	7.42918	1.92824	5.02089	4.45217	2.29562	4.00432	-12.81812	-16.56027	-14.80158	-9.90894	-11.50356	-11.63217	-14.61291	-13.32265	-13.14935	-11.16604	5.32777	6.61293	7.23476	7.95914	7.29843	8.00615	7.95891	-12.66671	-13.39050	-13.23335	-15.14121	-15.05402	-13.19618	-12.72227	5.97908	4.96250	1.53288	2.33646	3.26146	4.46630	-1.52030	8.63439	5.32005	6.62281	8.76264	0.62126	7.40832	-2.74385	-15.39381	-14.98859	-18.90651	-16.63139	-14.32371	-16.90969	-14.39382
42	-11.72467	1.70501	6.10675	1.40743	-12.75038	1.94271	3.56979	2.47824	2.86241	3.98713	-14.71541	1.93353	-11.69158	-10.08232	-8.28997	-9.56248	-10.05933	4.63866	4.83322	4.91257	3.76758	4.99314	-10.70461	-9.91373	-9.18263	-9.43519	-10.19304	8.34656	3.93465	2.65061	0.38438	3.03393	8.79414	-0.22361	0.13268	-1.25225	1.47504	-10.58232	-14.39613	-12.84346	-16.62491	-14.71080	-10.87077	-12.33558	-12.89583	-13.58829	-12.78509	-10.48543	5.53167	8.05168	4.81545	5.99064	5.77845	6.01690	-11.86323	-15.93763	-14.02730	-12.99852	-13.86779	-13.29246	3.32232	6.66978	1.51397	4.90472	0.68018	-1.78262	5.27573	-1.23683	1.62317	-2.24144	-13.38100	-12.93443	-13.84245	-13.16512	-15.41219	-14.97233	-12.50627	-12.08663	7.10588	3.98986	6.87130	-12.71275	-12.86116	-15.20790	7.38139	1.91238	5.14673	4.60016	2.34575	4.13578	-12.93792	-16.63953	-14.68837	-9.79945	-11.39783	-11.13977	-14.47640	-13.32058	-12.92022	-10.95178	5.37534	6.63167	7.40917	8.13458	7.24833	8.26570	7.88004	-12.93880	-13.62600	-12.89080	-15.32736	-15.04440	-12.92202	-12.81061	6.00186	5.10306	1.54017	2.38447	3.26957	4.53066	-1.31556	8.66539	5.56238	7.07637	8.79267	0.50635	7.72603	-2.72675	-15.41964	-15.22535	-19.18579	-16.79301	-14.31600	-17.09360	-14.11611
43	-11.51789	1.73355	6.16223	1.41673	-12.71120	1.96551	3.62239	2.44241	2.97441	4.02155	-14.79224	1.95961	-11.62154	-9.81157	-8.01668	-9.41929	-9.93210	4.68493	5.01124	5.15946	3.90134	5.27482	-10.67104	-9.96105	-9.43490	-9.46011	-9.99893	8.22908	3.87637	2.84937	0.41573	3.00296	8.95767	-0.22369	0.35249	-1.15487	1.45439	-10.58599	-14.55954	-12.68525	-16.19129	-14.86057	-10.57133	-12.17695	-12.71391	-13.51439	-12.58915	-10.25118	5.68612	8.00288	4.65373	6.13899	5.79261	5.83677	-11.84621	-15.99487	-14.02490	-13.24191	-13.91157	-12.58732	3.57164	6.66675	1.63408	5.02133	0.57566	-1.66089	5.19970	-1.18879	1.78829	-2.19629	-13.38378	-13.22265	-14.00107	-13.11575	-15.78855	-14.84935	-12.00399	-11.90254	6.96602	3.81623	7.01113	-12.86819	-12.18403	-15.38960	7.33733	1.90969	5.25549	4.74765	2.34782	4.27435	-13.08189	-16.63721	-14.69091	-9.68460	-11.29454	-10.63905	-14.31342	-13.26546	-12.63579	-10.66893	5.43540	6.63131	7.64657	8.34169	7.11764	8.47903	7.81892	-13.27463	-13.82171	-12.38928	-15.54111	-14.88080	-12.58948	-12.86349	6.03387	5.24500	1.46245	2.47949	3.29816	4.59332	-1.01002	8.70259	5.84260	7.46895	8.83604	0.42965	8.03315	-2.52259	-15.53870	-15.46439	-19.32835	-16.98128	-14.29003	-17.33911	-14.09842
44	-11.28487	1.75074	6.21253	1.44669	-12.64244	1.98040	3.67898	2.39614	3.08458	4.05312	-14.89156	1.93744	-11.52217	-9.53625	-7.87604	-9.25433	-9.78277	4.74399	5.20991	5.29100	4.00321	5.52876	-10.57690	-9.89483	-9.90018	-9.54540	-9.93275	8.05686	3.79278	3.04495	0.49376	3.00686	9.20068	-0.27374	0.57092	-1.04783	1.41001	-10.82075	-14.78275	-12.64505	-15.63657	-14.91450	-10.24928	-12.02303	-12.47864	-13.40789	-12.39009	-9.86820	5.86346	7.90642	4.46828	6.30236	5.75230	5.70611	-11.90226	-16.00537	-13.81205	-13.34081	-13.94090	-11.89431	3.82318	6.64324	1.70453	5.17088	0.52470	-1.52888	5.06431	-1.19308	1.99111	-2.14784	-13.39675	-13.58725	-14.12681	-13.17601	-16.04741	-14.70238	-11.42935	-11.69877	6.86498	3.65574	7.17642	-12.98030	-11.50267	-15.49069	7.28677	1.91136	5.36548	4.87543	2.29934	4.41845	-13.22804	-16.58345	-14.79994	-9.57024	-11.18095	-10.16202	-14.11256	-13.13789	-12.27377	-10.32569	5.51075	6.61254	7.89472	8.56257	6.93924	8.67183	7.79851	-13.64327	-13.93741	-11.79535	-15.69990	-14.57697	-12.25514	-12.86370	6.07893	5.38347	1.33130	2.60743	3.34198	4.65183	-0.64062	8.74653	6.12869	7.73624	8.91977	0.38264	8.32551	-2.18661	-15.76286	-15.66418	-19.40356	-17.11569	-14.23662	-17.58842	-14.31454
45	-11.02424	1.75778	6.26038	1.49142	-12.54309	1.98697	3.73870	2.34299	3.18499	4.08099	-15.00446	1.88630	-11.39699	-9.25279	-7.85066	-9.06468	-9.61724	4.81380	5.40441	5.31475	4.06426	5.74611	-10.45777	-9.71013	-10.45674	-9.66106	-9.97899	7.83555	3.68619	3.24240	0.61974	3.05226	9.48128	-0.36976	0.76654	-0.91482	1.35583	-11.26681	-15.05648	-12.70015	-15.07172	-14.90060	-9.90748	-11.86586	-12.17271	-13.28328	-12.18791	-9.33452	6.04549	7.77392	4.28774	6.45658	5.67104	5.65572	-12.00196	-15.94491	-13.40066	-13.28527	-13.93899	-11.28831	4.07486	6.59954	1.72977	5.34544	0.53037	-1.38269	4.87956	-1.23691	2.22081	-2.10405	-13.39793	-13.99657	-14.18904	-13.35054	-16.17506	-14.52987	-10.79122	-11.46871	6.82199	3.55062	7.34423	-13.00392	-10.89675	-15.48550	7.22154	1.90927	5.48778	4.96684	2.20717	4.56311	-13.35805	-16.51303	-14.98718	-9.46245	-11.04067	-9.73696	-13.85474	-12.92265	-11.81864	-9.94898	5.59520	6.57811	8.09308	8.77457	6.75071	8.89319	7.83255	-14.01015	-13.94649	-11.27731	-15.76058	-14.15804	-11.94955	-12.79169	6.13784	5.51212	1.17751	2.75303	3.39573	4.70467	-0.24165	8.79740	6.39073	7.83945	9.05785	0.36160	8.60257	-1.78271	-16.05728	-15.78871	-19.47875	-17.15954	-14.15507	-17.78833	-14.69827
