	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d
47	-0.35185	0.12232	-0.32211	0.06641	1.23631	0.08633	-0.35355	0.14464	-0.32777	0.13065	1.31725	0.08514	-0.23330	-0.40451	1.03810	-0.38067	-0.38286	1.32598	-0.45278	-0.34465	1.38448	-0.52413	-0.30559	1.38737	-0.18109	-0.32127	1.22543	-0.67423	-0.30310	1.35053	-0.61779	-0.22494	1.21751	-0.13406	-0.55323	1.41444	-0.53485	-0.29193	1.27484	-0.22757	-0.44178	1.36198	-0.32372	-0.36446	1.26436	-0.43711	-0.22719	1.21838	-0.21576	-0.39629	1.24667	-0.25522	-0.25563	1.14490	-0.28639	-0.23461	1.29430	-0.33687	-0.36135	1.26365	-0.40762	-0.18569	1.23548	-0.33184	-0.20040	1.21429	-0.32168	-0.26194	1.34945	-0.31669	-0.39441	1.36161	-0.33560	-0.16591	1.22477	-0.27740	-0.24692	1.12396	-0.34813	-0.36254	1.31520	-0.45211	-0.29968	1.25737	-0.15736	-0.57603	1.46947	-0.42287	-0.38863	1.27766	-0.32538	-0.33654	1.24977	-0.36157	-0.26052	1.17694
48	-0.38116	0.12661	-0.30626	0.06874	1.25050	0.08593	-0.38739	0.15279	-0.30509	0.13538	1.33303	0.08908	-0.26358	-0.40251	1.06353	-0.41320	-0.36387	1.33508	-0.48399	-0.31774	1.39506	-0.56893	-0.26406	1.39895	-0.20584	-0.31726	1.23296	-0.72913	-0.27200	1.34777	-0.65256	-0.19010	1.20866	-0.15400	-0.54347	1.43485	-0.57750	-0.26060	1.29662	-0.26716	-0.42834	1.38605	-0.35075	-0.35847	1.28898	-0.47804	-0.20997	1.23472	-0.24645	-0.37558	1.25422	-0.28177	-0.24541	1.16302	-0.31256	-0.22308	1.31660	-0.36054	-0.33934	1.27530	-0.43774	-0.15159	1.24686	-0.34986	-0.19196	1.21647	-0.34237	-0.24179	1.36942	-0.34468	-0.37989	1.38453	-0.37423	-0.14002	1.24386	-0.30254	-0.24017	1.14494	-0.37850	-0.34622	1.35167	-0.49011	-0.27703	1.26792	-0.18233	-0.55624	1.49066	-0.45990	-0.37529	1.30426	-0.34728	-0.32260	1.26100	-0.39790	-0.22549	1.17288
49	-0.40880	0.12886	-0.28392	0.07243	1.25369	0.08513	-0.41900	0.15950	-0.27333	0.13991	1.33495	0.09376	-0.29217	-0.39660	1.08307	-0.44444	-0.33392	1.33086	-0.51143	-0.28209	1.38827	-0.60786	-0.21136	1.39319	-0.23605	-0.30549	1.22419	-0.77530	-0.22802	1.32612	-0.68163	-0.14821	1.18513	-0.17260	-0.52334	1.44363	-0.61439	-0.22082	1.30383	-0.30171	-0.40811	1.39829	-0.37588	-0.34538	1.30637	-0.51763	-0.18396	1.24048	-0.27778	-0.34476	1.24761	-0.30999	-0.23068	1.17315	-0.33769	-0.20298	1.32547	-0.38210	-0.31256	1.27850	-0.46773	-0.11070	1.24339	-0.36730	-0.17769	1.20675	-0.36164	-0.21386	1.37456	-0.37004	-0.35888	1.39612	-0.41179	-0.10887	1.25148	-0.32563	-0.22885	1.15939	-0.40906	-0.31974	1.37510	-0.52568	-0.24816	1.26869	-0.20638	-0.52661	1.49688	-0.49524	-0.35590	1.32116	-0.36672	-0.30275	1.26314	-0.43322	-0.18181	1.15492
50	-0.43413	0.12885	-0.25448	0.07726	1.24341	0.08522	-0.44748	0.16427	-0.23253	0.14401	1.31990	0.09954	-0.32035	-0.38421	1.09440	-0.47381	-0.29224	1.31027	-0.53470	-0.23765	1.36153	-0.63884	-0.14930	1.36695	-0.27156	-0.28393	1.19589	-0.81159	-0.17159	1.28354	-0.70392	-0.09963	1.14409	-0.19050	-0.49171	1.43784	-0.64503	-0.17286	1.29353	-0.32853	-0.38139	1.39578	-0.39828	-0.32457	1.31393	-0.55452	-0.14882	1.23253	-0.30906	-0.30313	1.22391	-0.33937	-0.21033	1.17226	-0.36066	-0.17350	1.31719	-0.40124	-0.28122	1.27121	-0.49536	-0.06394	1.22164	-0.38265	-0.15711	1.18334	-0.37966	-0.17844	1.36184	-0.39065	-0.33160	1.39455	-0.44824	-0.07219	1.24437	-0.34666	-0.21210	1.16505	-0.43843	-0.28400	1.38198	-0.55700	-0.21339	1.25784	-0.22985	-0.48646	1.48456	-0.52802	-0.32944	1.32578	-0.38345	-0.27601	1.25382	-0.46722	-0.12937	1.12019
51	-0.45663	0.12667	-0.21757	0.08271	1.21711	0.08802	-0.47206	0.16642	-0.18327	0.14728	1.28466	0.10659	-0.34966	-0.36304	1.09472	-0.50050	-0.23908	1.27016	-0.55304	-0.18491	1.31256	-0.66083	-0.08035	1.31722	-0.31110	-0.25096	1.14541	-0.83660	-0.10438	1.21815	-0.71882	-0.04522	1.08312	-0.20912	-0.44798	1.41412	-0.66970	-0.11754	1.26298	-0.34583	-0.34816	1.37519	-0.41682	-0.29587	1.30881	-0.58682	-0.10486	1.20757	-0.33988	-0.25048	1.18022	-0.36869	-0.18324	1.15692	-0.38119	-0.13435	1.28799	-0.41758	-0.24554	1.25124	-0.51866	-0.01253	1.17814	-0.39480	-0.12996	1.14448	-0.39659	-0.13628	1.32833	-0.40570	-0.29804	1.37801	-0.48348	-0.02997	1.21902	-0.36600	-0.18895	1.15925	-0.46491	-0.24030	1.36914	-0.58280	-0.17307	1.23315	-0.25352	-0.43515	1.44961	-0.55707	-0.29519	1.31551	-0.39770	-0.24155	1.23032	-0.49877	-0.06918	1.06598
52	-0.47593	0.12264	-0.17324	0.08806	1.17242	0.09520	-0.49223	0.16504	-0.12677	0.14896	1.22634	0.11469	-0.38066	-0.33136	1.08081	-0.52318	-0.17597	1.20764	-0.56558	-0.12513	1.23956	-0.67295	-0.00784	1.24163	-0.35229	-0.20614	1.07128	-0.84799	-0.02952	1.12867	-0.72587	0.01330	1.00070	-0.22975	-0.39205	1.36890	-0.68861	-0.05645	1.20992	-0.35316	-0.30798	1.33292	-0.43048	-0.25937	1.28800	-0.61266	-0.05316	1.16254	-0.37042	-0.18728	1.11408	-0.39644	-0.14846	1.12373	-0.40027	-0.08601	1.23459	-0.43117	-0.20542	1.21625	-0.53709	0.04184	1.11001	-0.40335	-0.09622	1.08854	-0.41257	-0.08858	1.27154	-0.41580	-0.25813	1.34456	-0.51689	0.01729	1.17201	-0.38425	-0.15866	1.13906	-0.48777	-0.18991	1.33379	-0.60320	-0.12741	1.19218	-0.27923	-0.37220	1.38788	-0.58118	-0.25286	1.28785	-0.40969	-0.19901	1.18971	-0.52542	-0.00386	0.99027
53	-0.49180	0.11715	-0.12222	0.09230	1.10742	0.10708	-0.50716	0.15940	-0.06516	0.14787	1.14291	0.12315	-0.41290	-0.28815	1.04942	-0.53937	-0.10587	1.12071	-0.57202	-0.06066	1.14165	-0.67434	0.06403	1.13922	-0.39160	-0.15080	0.97372	-0.84351	0.04824	1.01506	-0.72418	0.07292	0.89695	-0.25278	-0.32449	1.29881	-0.70149	0.00802	1.13285	-0.35198	-0.26011	1.26553	-0.43933	-0.21540	1.24862	-0.63033	0.00399	1.09521	-0.40086	-0.11525	1.02403	-0.42171	-0.10554	1.06966	-0.41791	-0.03038	1.15477	-0.44277	-0.16061	1.16391	-0.54996	0.09641	1.01577	-0.40822	-0.05659	1.01432	-0.42709	-0.03729	1.18996	-0.42213	-0.21204	1.29219	-0.54692	0.06819	1.10062	-0.40141	-0.12109	1.10165	-0.50660	-0.13426	1.27377	-0.61933	-0.07674	1.13254	-0.30805	-0.29801	1.29585	-0.59959	-0.20254	1.24050	-0.41939	-0.14878	1.12923	-0.54429	0.06244	0.89250
54	-0.50364	0.11052	-0.06627	0.09415	1.02117	0.12216	-0.51549	0.14941	-0.00188	0.14258	1.03410	0.13070	-0.44518	-0.23319	0.99764	-0.54569	-0.03341	1.00916	-0.57198	0.00467	1.01953	-0.66374	0.13003	1.01132	-0.42436	-0.08855	0.85522	-0.82230	0.12261	0.87958	-0.71196	0.12897	0.77439	-0.27785	-0.24698	1.20135	-0.70755	0.07267	1.03159	-0.34509	-0.20412	1.17042	-0.44433	-0.16465	1.18811	-0.63906	0.06298	1.00485	-0.43071	-0.03789	0.91034	-0.44384	-0.05512	0.99266	-0.43249	0.02864	1.04826	-0.45263	-0.11134	1.09205	-0.55480	0.14699	0.89651	-0.40983	-0.01286	0.92159	-0.43853	0.01498	1.08381	-0.42583	-0.16041	1.21893	-0.57051	0.12005	1.00372	-0.41592	-0.07716	1.04462	-0.52020	-0.07543	1.18791	-0.63219	-0.02198	1.05246	-0.33856	-0.21483	1.17188	-0.61162	-0.14494	1.17155	-0.42669	-0.09227	1.04681	-0.55259	0.12407	0.77448
55	-0.51013	0.10279	-0.00852	0.09223	0.91429	0.13749	-0.51510	0.13570	0.05828	0.13193	0.90233	0.13555	-0.47503	-0.16784	0.92355	-0.53960	0.03530	0.87550	-0.56394	0.06552	0.87622	-0.63961	0.18421	0.86250	-0.44552	-0.02512	0.72089	-0.78455	0.18597	0.72771	-0.68652	0.17548	0.63851	-0.30274	-0.16321	1.07607	-0.70511	0.13325	0.90805	-0.33481	-0.14131	1.04707	-0.44638	-0.10859	1.10467	-0.63827	0.11913	0.89296	-0.45864	0.03926	0.77594	-0.46107	0.00019	0.89242	-0.44119	0.08552	0.91759	-0.45986	-0.05880	0.99929	-0.54878	0.18849	0.75689	-0.40872	0.03199	0.81169	-0.44384	0.06486	0.95546	-0.42769	-0.10466	1.12334	-0.58297	0.16849	0.88286	-0.42552	-0.02888	0.96663	-0.52615	-0.01634	1.07660	-0.64105	0.03458	0.95141	-0.36655	-0.12786	1.01786	-0.61598	-0.08185	1.07992	-0.43097	-0.03235	0.94178	-0.54721	0.17432	0.64122
56	-0.50931	0.09382	0.04658	0.08544	0.78963	0.14945	-0.50368	0.11932	0.10945	0.11559	0.75340	0.13570	-0.49902	-0.09555	0.82705	-0.52082	0.09346	0.72574	-0.54528	0.11558	0.71826	-0.60107	0.22071	0.70091	-0.45129	0.03235	0.57849	-0.73164	0.23079	0.56857	-0.64521	0.20641	0.49765	-0.32406	-0.07931	0.92581	-0.69126	0.18458	0.76679	-0.32278	-0.07575	0.89837	-0.44545	-0.04992	0.99791	-0.62595	0.16682	0.76362	-0.48211	0.10903	0.62710	-0.47079	0.05566	0.77130	-0.44020	0.13364	0.76863	-0.46333	-0.00539	0.88567	-0.52935	0.21575	0.60545	-0.40489	0.07392	0.68810	-0.43936	0.10809	0.80975	-0.42734	-0.04749	1.00532	-0.57894	0.20781	0.74296	-0.42892	0.02064	0.86802	-0.52254	0.03948	0.94263	-0.64292	0.08911	0.83101	-0.38599	-0.04510	0.84067	-0.61106	-0.01642	0.96598	-0.43071	0.02624	0.81579	-0.52509	0.20649	0.50116
57	-0.49899	0.08397	0.09378	0.07367	0.65266	0.15451	-0.47940	0.10141	0.14568	0.09448	0.59651	0.12953	-0.51322	-0.02212	0.71069	-0.49011	0.13450	0.56945	-0.51345	0.14893	0.55560	-0.54875	0.23485	0.53769	-0.44057	0.07666	0.43765	-0.66592	0.25120	0.41372	-0.58713	0.21747	0.36196	-0.33824	-0.00314	0.75791	-0.66250	0.22116	0.61523	-0.30992	-0.01432	0.73193	-0.44031	0.00723	0.86976	-0.59931	0.20045	0.62372	-0.49702	0.16380	0.47341	-0.47096	0.10522	0.63494	-0.42571	0.16610	0.61076	-0.46084	0.04481	0.75365	-0.49520	0.22472	0.45373	-0.39649	0.10820	0.55669	-0.42205	0.13987	0.65413	-0.42322	0.00699	0.86712	-0.55412	0.23195	0.59250	-0.42650	0.06770	0.75145	-0.50701	0.08783	0.79150	-0.63369	0.13683	0.69557	-0.39071	0.02418	0.65246	-0.59557	0.04666	0.83226	-0.42337	0.07707	0.67384	-0.48521	0.21566	0.36517
58	-0.47731	0.07451	0.12779	0.05839	0.51138	0.15023	-0.44215	0.08330	0.16232	0.07115	0.44308	0.11623	-0.51440	0.04492	0.58042	-0.44832	0.15351	0.41827	-0.46693	0.16165	0.40073	-0.48664	0.22471	0.38499	-0.41444	0.10169	0.30864	-0.59106	0.24603	0.27564	-0.51521	0.20784	0.24154	-0.34230	0.05696	0.58364	-0.61618	0.23826	0.46317	-0.29646	0.03493	0.55942	-0.42938	0.05773	0.72559	-0.55668	0.21540	0.48202	-0.49842	0.19718	0.32645	-0.45947	0.14220	0.49218	-0.39635	0.17761	0.45553	-0.45026	0.08654	0.60933	-0.44749	0.21364	0.31414	-0.38019	0.13005	0.42501	-0.39216	0.15601	0.49828	-0.41245	0.05369	0.71448	-0.50780	0.23594	0.44250	-0.41855	0.10786	0.62216	-0.47693	0.12349	0.63150	-0.60908	0.17246	0.55216	-0.37512	0.07120	0.46915	-0.56837	0.10124	0.68407	-0.40632	0.11359	0.52476	-0.43061	0.20079	0.24493
59	-0.44371	0.06722	0.14464	0.04310	0.37527	0.13629	-0.39454	0.06669	0.15773	0.04942	0.30511	0.09698	-0.50128	0.09809	0.44528	-0.39702	0.14895	0.28410	-0.40813	0.15291	0.26458	-0.42204	0.19244	0.25471	-0.37776	0.10566	0.20026	-0.51093	0.21596	0.16246	-0.43524	0.17796	0.14254	-0.33479	0.09512	0.41776	-0.55336	0.23358	0.32150	-0.27962	0.06494	0.39626	-0.41091	0.09615	0.57390	-0.50013	0.21044	0.34929	-0.48447	0.20739	0.19697	-0.43423	0.16102	0.35439	-0.35400	0.16697	0.31649	-0.42902	0.11435	0.46239	-0.39144	0.18492	0.19766	-0.35269	0.13652	0.30277	-0.35436	0.15445	0.35290	-0.39201	0.08743	0.55613	-0.44512	0.21844	0.30544	-0.40383	0.13646	0.48776	-0.43275	0.14170	0.47308	-0.56614	0.19089	0.41001	-0.33817	0.09072	0.30742	-0.52905	0.14045	0.53042	-0.37754	0.13069	0.38017	-0.36866	0.16547	0.14887
60	-0.40031	0.06223	0.14336	0.03338	0.25409	0.11398	-0.34296	0.05233	0.13442	0.03429	0.19082	0.07329	-0.47457	0.13152	0.31605	-0.34011	0.12343	0.17502	-0.34045	0.12583	0.15790	-0.36455	0.14480	0.15143	-0.33745	0.09078	0.11561	-0.43361	0.17538	0.08265	-0.36315	0.14552	0.07469	-0.31801	0.10774	0.27152	-0.48090	0.20900	0.20013	-0.26383	0.07318	0.25256	-0.38400	0.11819	0.42559	-0.43371	0.18521	0.23222	-0.45245	0.19192	0.09377	-0.39607	0.15881	0.23242	-0.30525	0.13558	0.19974	-0.39514	0.12424	0.32443	-0.33356	0.14265	0.10884	-0.31646	0.12517	0.19451	-0.31439	0.13646	0.22839	-0.36026	0.10456	0.40434	-0.37563	0.18113	0.19036	-0.38102	0.14987	0.35720	-0.38003	0.14026	0.32755	-0.50561	0.18901	0.27961	-0.28734	0.08329	0.17854	-0.47936	0.15900	0.38280	-0.33772	0.12697	0.25235	-0.30842	0.11831	0.08192
61	-0.35035	0.06258	0.12405	0.03677	0.15327	0.09045	-0.29188	0.04284	0.09859	0.02780	0.10843	0.05149	-0.43700	0.14326	0.20294	-0.28092	0.08321	0.09535	-0.27257	0.08646	0.08145	-0.31266	0.08974	0.08607	-0.29250	0.06582	0.05962	-0.35725	0.11338	0.02295	-0.27039	0.05898	0.00359	-0.29537	0.10147	0.16044	-0.40867	0.16847	0.10491	-0.23065	0.05888	0.14975	-0.35068	0.12197	0.29162	-0.36873	0.15032	0.14373	-0.42536	0.17672	0.01499	-0.35089	0.13840	0.13513	-0.25665	0.09696	0.12597	-0.34989	0.11560	0.20689	-0.28539	0.10151	0.05318	-0.27240	0.10636	0.11937	-0.27820	0.10639	0.12979	-0.32217	0.10330	0.26699	-0.31039	0.13405	0.10768	-0.35070	0.14730	0.24017	-0.32663	0.12074	0.20506	-0.43437	0.16696	0.16944	-0.23436	0.05716	0.08958	-0.42372	0.15590	0.25339	-0.29393	0.10526	0.14849	-0.25727	0.06788	0.04007
62	-0.30175	0.05277	0.08986	0.04061	0.07392	0.07009	-0.24965	0.03304	0.04962	0.02822	0.03647	0.03914	-0.39089	0.13431	0.11282	-0.22141	0.03624	0.04435	-0.25666	0.04350	-0.01739	-0.28335	0.04066	0.02275	-0.24933	0.02860	0.01422	-0.28475	0.03355	-0.02752	-0.20923	0.00919	-0.02620	-0.27450	0.07356	0.07166	-0.34866	0.12733	0.04010	-0.24740	0.03794	0.04759	-0.31608	0.10920	0.18084	-0.30334	0.09949	0.06908	-0.32848	0.08496	-0.02097	-0.30559	0.10667	0.06672	-0.22031	0.03110	0.02439	-0.30125	0.09198	0.11529	-0.22151	0.02716	-0.01015	-0.24637	0.05379	0.01899	-0.24149	0.07098	0.06471	-0.27725	0.08859	0.16624	-0.25365	0.07530	0.04303	-0.31559	0.12846	0.14215	-0.27817	0.08827	0.11196	-0.36038	0.13105	0.08743	-0.19410	0.02021	0.02745	-0.36988	0.13390	0.14857	-0.25057	0.07640	0.07994	-0.22142	0.01065	-0.01525
63	-0.25804	0.04416	0.05214	0.03874	0.01958	0.04577	-0.22496	0.03810	0.01461	0.01930	-0.01736	0.02232	-0.34241	0.11255	0.04795	-0.18708	-0.00750	-0.01223	-0.21310	0.03018	-0.02327	-0.27649	0.01947	-0.03258	-0.21088	-0.00546	-0.02213	-0.25171	0.03621	-0.02552	-0.18328	0.01165	-0.02000	-0.26365	0.01748	-0.02511	-0.28862	0.05261	-0.01245	-0.29664	0.02726	-0.03613	-0.28245	0.08637	0.10290	-0.22529	0.01844	-0.02447	-0.23174	0.00774	-0.02428	-0.25763	0.03020	-0.01577	-0.19312	-0.00668	-0.02816	-0.25143	0.06045	0.05760	-0.18845	0.00746	-0.02301	-0.21568	0.01702	-0.03142	-0.22642	0.03507	0.00430	-0.26128	0.05725	0.05414	-0.20685	0.00612	-0.02689	-0.28012	0.10563	0.07488	-0.23567	0.05004	0.04901	-0.29796	0.08492	0.02742	-0.17561	-0.01539	-0.02595	-0.31869	0.10211	0.07852	-0.23536	0.02890	-0.00044	-0.19746	0.00197	-0.01899
64	-0.22725	0.04801	0.02625	0.02346	-0.01659	0.01397	-0.20019	0.03635	0.00868	0.01708	-0.02229	0.00265	-0.29679	0.08542	0.00581	-0.14661	-0.02286	-0.02356	-0.16927	0.01849	-0.02142	-0.25714	0.02554	-0.02323	-0.16282	-0.00475	-0.01950	-0.22422	0.03721	-0.02604	-0.15227	0.00285	-0.02266	-0.24229	0.01521	-0.02417	-0.25051	0.01914	-0.02777	-0.24714	0.02006	-0.02440	-0.28168	0.03963	-0.00864	-0.20042	0.01668	-0.02318	-0.19928	0.01160	-0.02376	-0.22135	0.01397	-0.02385	-0.16735	-0.00822	-0.01656	-0.23025	0.02539	-0.00827	-0.17001	0.00830	-0.02009	-0.17007	0.01052	-0.02080	-0.21057	0.01802	-0.02475	-0.26426	0.02918	-0.03412	-0.18706	0.00626	-0.02159	-0.24526	0.04159	-0.00687	-0.21895	0.01508	-0.02222	-0.26841	0.03455	-0.02548	-0.15694	-0.01671	-0.02132	-0.28310	0.05940	0.01733	-0.21345	0.00674	-0.02884	-0.17376	-0.00172	-0.01861
65	-0.19144	0.04795	0.01217	0.01078	-0.02303	0.00270	-0.17857	0.03873	0.00824	0.01959	-0.02178	0.00236	-0.21863	0.01719	-0.02076	-0.10717	-0.02616	-0.01925	-0.13310	0.00730	-0.02197	-0.24497	0.03456	-0.02330	-0.11728	-0.00476	-0.02043	-0.20725	0.04237	-0.02557	-0.12953	0.00171	-0.02208	-0.22541	0.01728	-0.02265	-0.22516	0.01935	-0.02345	-0.22255	0.01856	-0.02677	-0.25735	0.02587	-0.02521	-0.18134	0.01743	-0.02115	-0.15757	0.00049	-0.02265	-0.18593	0.00717	-0.02109	-0.14354	-0.01587	-0.01976	-0.19707	0.01038	-0.02403	-0.15551	0.00780	-0.02068	-0.13299	-0.00128	-0.02339	-0.17647	0.01615	-0.01904	-0.22872	0.02392	-0.01995	-0.17133	0.00301	-0.02200	-0.21500	0.01839	-0.02656	-0.18625	0.00992	-0.02220	-0.23333	0.02682	-0.02189	-0.15129	-0.01264	-0.02097	-0.26043	0.02470	-0.03034	-0.17951	0.00525	-0.02169	-0.14830	-0.00527	-0.01976
