	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d
58	12.58539	1.46341	-6.12592	1.23183	21.76031	3.44707	-1.42243	5.91146	13.00631	0.89417	-2.12796	1.71886	26.46999	2.24429	-3.80417	4.36311	16.70385	-7.09726	13.91086	-5.72064	13.77909	-3.53833	24.54958	-9.09762	10.61266	-6.85305	26.71934	1.52851	13.08781	-1.59487	29.37640	-3.28599	14.00927	-7.77730	22.82296	-17.80382	12.62931	-3.10106	25.84365	-10.75302	12.30822	-6.83812	24.78528	-6.96336	13.11574	-2.79273	24.42138	-3.42636	11.97406	-6.22404	23.38395	1.17577	12.17087	-4.45078	25.64892	-1.57058	11.34019	-6.47380	19.97499	2.64276	11.66513	-1.80056	25.79778	0.79337	12.42425	-5.08968	25.98463	-3.93159	10.68937	-4.03129	25.83202	1.74735	13.49083	-4.45120	22.56550	-0.69400	14.05944	-1.13629	27.03743	-6.53903	12.93793	-6.64493	19.94029	-0.34203	13.79515	0.48247	29.38484	-5.23427	11.11580	-5.00145	25.10627	1.66762	11.62756	-1.66567	27.01726	-0.32303	12.20943	-5.59731	20.08761	4.62225	13.38490	-0.32092	28.24834	-2.87305	13.03639	-4.01628	19.99056	6.60732	13.19795	-4.01439	21.05645	2.88035	12.35027	-7.41509	18.78164	2.09931	12.87777	-4.06377	25.62286	-6.75805	12.55453	-7.71954	18.38656	-1.87662	13.65978	-0.42871	27.96423	-1.60175	12.79726	-4.68972	23.96418	-4.34787	14.37896	0.53756	29.24870	-11.02092
59	12.41625	1.43491	-5.58499	1.25113	24.52518	3.57699	-4.38608	6.13580	12.89952	0.88387	-1.24783	1.75107	29.60447	2.22865	-7.32995	4.66846	16.39890	-6.81538	16.64193	-8.07452	13.50834	-2.60510	27.90256	-12.51809	10.45247	-6.12609	29.75242	-2.18488	13.02736	-0.48403	32.81913	-6.61322	13.78480	-7.25255	25.40093	-21.32644	12.57302	-1.77620	29.39112	-14.05908	12.21035	-5.92349	27.74602	-10.49704	12.99884	-2.04928	27.49731	-6.90389	11.81154	-5.59267	26.22062	-2.03592	12.04918	-3.56363	29.00718	-4.98800	11.15067	-6.11106	22.49463	0.06118	11.56337	-0.95888	28.94334	-1.96690	12.20690	-4.38407	29.05491	-6.96445	10.47438	-3.50594	28.85958	-1.40159	13.33497	-3.89916	25.40468	-3.90959	14.00744	-0.30694	29.87676	-10.02798	12.73906	-6.26686	22.48244	-3.28948	13.73667	1.41507	32.36157	-9.13338	10.92079	-4.40946	28.03103	-1.35031	11.52271	-0.84466	29.99520	-3.85082	12.07176	-5.21085	22.68619	1.89273	13.30926	0.48464	31.19957	-6.54549	12.91381	-3.60415	22.54977	4.34735	13.12652	-3.32859	24.04168	-0.09570	12.25757	-6.91168	21.42247	-0.41812	12.73708	-3.10578	28.97470	-10.83809	12.41304	-7.21108	21.14079	-4.45193	13.63144	0.50883	30.96447	-5.26888	12.63341	-4.05631	26.84882	-7.58979	14.13828	1.40305	32.23275	-15.73811
60	12.24188	1.40080	-4.86847	1.27787	27.46912	3.65695	-7.67320	6.27101	12.78526	0.87070	-0.21257	1.78147	32.90330	2.19110	-10.89620	4.90758	16.08327	-6.31804	19.68000	-10.72840	13.22036	-1.51556	31.40975	-16.05825	10.29888	-5.24066	32.84604	-6.34706	12.95107	0.74655	36.37640	-9.66735	13.52143	-6.51210	28.26588	-24.88175	12.53827	-0.26598	33.08180	-17.00859	12.11861	-4.83435	30.81790	-14.07785	12.86104	-1.15209	30.77182	-10.49550	11.65880	-4.79057	29.19938	-5.58611	11.90515	-2.50616	32.57183	-8.49669	10.95675	-5.58654	25.20115	-3.03834	11.48291	0.03172	32.23232	-4.79895	12.00015	-3.50537	32.22499	-10.06386	10.24347	-2.80228	32.10614	-4.63752	13.17968	-3.17037	28.43454	-7.53095	13.94940	0.66918	32.85748	-13.67336	12.52774	-5.69800	25.24302	-6.72141	13.67289	2.48859	35.43109	-12.85707	10.74115	-3.64031	31.10061	-4.67631	11.41289	0.15544	33.12535	-7.68605	11.93304	-4.62904	25.50679	-1.31414	13.22740	1.43313	34.32127	-10.35429	12.77920	-3.05372	25.29266	1.66148	13.03507	-2.45075	27.29028	-3.44917	12.17688	-6.20956	24.27434	-3.16474	12.57409	-1.96958	32.59394	-14.71384	12.24761	-6.54781	24.08673	-7.36960	13.59330	1.57483	34.09388	-8.97903	12.44841	-3.29059	29.86277	-11.25904	13.87212	2.37433	35.28616	-20.56741
61	12.07342	1.36455	-3.96691	1.30464	30.55649	3.67728	-11.10332	6.28439	12.66947	0.85776	0.97550	1.80528	36.32133	2.13569	-14.16636	5.05701	15.78242	-5.58338	23.00083	-13.54745	12.93272	-0.27175	35.02336	-19.44310	10.16706	-4.18881	35.94948	-10.70669	12.86377	2.10120	39.99608	-12.14964	13.24039	-5.54294	31.37879	-28.25191	12.52519	1.40042	36.85575	-19.31593	12.03926	-3.57592	33.95953	-17.42686	12.70788	-0.10264	34.21159	-13.84194	11.52176	-3.81338	32.28152	-9.24975	11.74651	-1.27723	36.29043	-11.75404	10.77108	-4.87858	28.07425	-6.59574	11.42543	1.16597	35.61083	-7.45988	11.81442	-2.45304	35.45052	-12.96678	10.00353	-1.91333	35.52887	-7.66278	13.02814	-2.27428	31.59698	-11.34734	13.88957	1.78993	35.95458	-17.11607	12.32453	-4.90789	28.20602	-10.49463	13.60234	3.69310	38.54265	-16.04344	10.58399	-2.68892	34.26654	-8.10801	11.30284	1.33005	36.35114	-11.53134	11.80978	-3.82627	28.52885	-4.88754	13.14503	2.52186	37.56733	-13.92175	12.63926	-2.35840	28.18193	-1.37090	12.93833	-1.36258	30.76086	-6.95918	12.11242	-5.30116	27.30246	-5.98688	12.39605	-0.65507	36.42918	-17.89567	12.05515	-5.72822	27.20038	-10.48460	13.55316	2.76500	37.31005	-12.36752	12.25493	-2.38245	32.96926	-15.12475	13.58780	3.44755	38.38716	-25.03309
62	11.91929	1.33205	-2.87869	1.32439	33.74407	3.63486	-14.41782	6.17329	12.55663	0.84815	2.31037	1.81840	39.80498	2.07011	-16.80798	5.13796	15.52367	-4.59737	26.56056	-16.32533	12.66294	1.12319	38.69308	-22.37872	10.06448	-2.96770	39.01460	-14.90155	12.76903	3.57812	43.61113	-13.83165	12.97090	-4.33746	34.67478	-31.21525	12.52835	3.18869	40.64439	-20.78354	11.97498	-2.15867	37.12799	-20.26089	12.54651	1.09409	37.76805	-16.57228	11.39811	-2.66587	35.42648	-12.70763	11.58737	0.12357	40.09258	-14.39588	10.60297	-3.97521	31.08445	-10.44609	11.38759	2.43461	39.02271	-9.68623	11.65482	-1.23145	38.68824	-15.39604	9.76421	-0.83702	39.06772	-10.15537	12.88071	-1.22374	34.83362	-15.03580	13.83297	3.05674	39.14509	-19.98547	12.14556	-3.88378	31.33667	-14.35137	13.52137	5.01459	41.64745	-18.41793	10.44931	-1.55709	37.47862	-11.34795	11.19619	2.66308	39.61109	-15.01628	11.70919	-2.80061	31.71254	-8.60137	13.06493	3.74692	40.88657	-16.83966	12.49813	-1.51529	31.17841	-4.57956	12.84806	-0.05873	34.39594	-10.28837	12.06169	-4.19014	30.46258	-8.68006	12.20668	0.83055	40.39988	-20.02104	11.84159	-4.74904	30.45308	-13.56952	13.51736	4.07304	40.56607	-15.05519	12.06506	-1.32693	36.12852	-18.84896	13.29248	4.62414	41.52293	-28.69212
63	11.78301	1.30922	-1.61046	1.33362	36.98473	3.53291	-17.31948	5.97509	12.44953	0.84428	3.78099	1.81798	43.29167	1.99929	-18.58809	5.20512	15.32678	-3.35885	30.29984	-18.80830	12.42405	2.66240	42.36723	-24.62190	9.99051	-1.57988	42.00243	-18.53607	12.66915	5.16412	47.13717	-14.61309	12.74083	-2.89639	38.07158	-33.58355	12.53925	5.06392	44.36959	-21.33910	11.92617	-0.59620	40.28145	-22.35454	12.38233	2.42928	41.37673	-18.41698	11.27987	-1.35910	38.59653	-15.60745	11.44211	1.69122	43.88835	-16.15300	10.45488	-2.87762	34.19488	-14.30773	11.36296	3.82205	42.40820	-11.26203	11.52036	0.15032	41.89634	-17.12661	9.53470	0.42158	42.64598	-11.85280	12.73583	-0.03145	38.09000	-18.22262	13.78594	4.47248	42.40385	-22.02446	11.99613	-2.63529	34.58488	-17.94065	13.42718	6.43524	44.69927	-19.86657	10.33167	-0.25345	40.68793	-14.05593	11.09550	4.12983	42.84444	-17.81321	11.62659	-1.57244	35.00278	-12.12079	12.98717	5.10054	44.21880	-18.79677	12.35753	-0.52472	34.24183	-7.70356	12.77101	1.44982	38.12638	-13.05394	12.01728	-2.88787	33.70851	-11.03034	12.00848	2.47343	44.40132	-20.97696	11.61952	-3.60789	33.81071	-16.34499	13.48966	5.49049	43.80694	-16.76246	11.88671	-0.12605	39.30122	-22.04904	12.99515	5.90848	44.68070	-31.26812
64	11.66404	1.29965	-0.17529	1.33406	40.23046	3.37984	-19.53641	5.75453	12.35002	0.84765	5.37066	1.80248	46.70899	1.92106	-19.42526	5.30330	15.19744	-1.88208	34.14875	-20.74841	12.22295	4.33303	45.99065	-26.02769	9.94002	-0.03321	44.88568	-21.29302	12.56609	6.83458	50.47594	-14.53273	12.56888	-1.23124	41.48357	-35.22382	12.54994	6.99355	47.94247	-21.02394	11.89291	1.09595	43.38088	-23.57666	12.21838	3.89096	44.95811	-19.27266	11.15884	0.09396	41.75846	-17.65299	11.32052	3.41297	47.57337	-16.93096	10.32327	-1.59915	37.36275	-17.81861	11.34428	5.30614	45.70202	-12.07716	11.40679	1.68063	45.03425	-18.03624	9.32159	1.85022	46.17435	-12.62098	12.59332	1.29387	41.31857	-20.58684	13.75541	6.03555	45.69609	-23.15936	11.87228	-1.19023	37.89106	-20.88884	13.32042	7.93200	47.64727	-20.42775	10.22323	1.20671	43.84884	-15.93868	11.00242	5.70083	45.99357	-19.74660	11.55079	-0.17490	38.33598	-15.06253	12.91093	6.56974	47.49147	-19.66773	12.21830	0.61124	37.33116	-10.42716	12.70901	3.13519	41.87330	-14.94739	11.97069	-1.40982	36.99484	-12.86803	11.80662	4.25363	48.31395	-20.87515	11.40357	-2.30511	37.23133	-18.53578	13.47086	7.00748	46.96642	-17.38795	11.72378	1.21397	42.45076	-24.38857	12.70817	7.30406	47.83590	-32.68094
65	11.56076	1.30367	1.41000	1.33148	43.43351	3.18773	-20.88475	5.56990	12.25986	0.85849	7.05776	1.77151	49.97718	1.82967	-19.37242	5.43448	15.12738	-0.19515	38.02941	-21.96492	12.06131	6.11515	49.50121	-26.55489	9.90827	1.65929	47.64573	-23.00904	12.46244	8.55829	53.53037	-13.73417	12.46272	0.63415	44.83081	-36.06479	12.55641	8.94939	51.26748	-19.94785	11.87695	2.90096	46.38966	-23.88954	12.05753	5.46572	48.41997	-19.18260	11.03171	1.68156	44.88097	-18.67976	11.22618	5.26861	51.04063	-16.79764	10.20287	-0.16029	40.54133	-20.62308	11.32504	6.86053	48.83440	-12.14027	11.31118	3.34757	48.06266	-18.11834	9.12896	3.43104	49.55738	-12.47418	12.45682	2.74797	44.48116	-21.94813	13.74740	7.73499	48.97163	-23.46775	11.76735	0.41508	41.19213	-22.89957	13.20571	9.47678	50.43174	-20.21629	10.11704	2.80263	46.91832	-16.83760	10.91837	7.34605	49.00209	-20.81829	11.47299	1.35751	41.64611	-17.09838	12.83613	8.13644	50.62151	-19.50616	12.08162	1.88840	40.40537	-12.45202	12.65967	4.95598	45.54718	-15.83455	11.91654	0.22634	40.27334	-14.10393	11.61108	6.14604	52.01865	-19.92212	11.20689	-0.84353	40.66351	-19.93257	13.45891	8.61206	49.96833	-17.00813	11.57944	2.68742	45.54209	-25.64958	12.44668	8.80938	50.94514	-32.98141
66	11.47358	1.31909	3.12688	1.33251	46.54539	2.96926	-21.30114	5.44198	12.18131	0.87542	8.81721	1.72621	53.01646	1.72627	-18.55986	5.56489	15.10060	1.66494	41.86113	-22.37775	11.93761	7.98221	52.82954	-26.24645	9.89403	3.47845	50.26437	-23.67898	12.36175	10.30305	56.22706	-12.42019	12.42187	2.66360	48.04137	-36.09443	12.56031	10.90925	54.25591	-18.25168	11.88270	4.80109	49.27007	-23.32756	11.90531	7.13957	51.66650	-18.26917	10.90245	3.39346	47.92824	-18.68150	11.15819	7.23155	54.19606	-15.90294	10.09077	1.41657	43.68179	-22.46816	11.30066	8.45757	51.73713	-11.54947	11.23486	5.13901	50.94242	-17.46127	8.96016	5.14156	52.70177	-11.54689	12.33442	4.32815	47.54840	-22.28619	13.76591	9.54943	52.16391	-23.08448	11.67802	2.14510	44.42713	-23.82855	13.09075	11.04083	52.99046	-19.34943	10.00983	4.51133	49.85300	-16.76341	10.84553	9.03791	51.81065	-21.13576	11.39290	2.99713	44.86831	-18.04749	12.76384	9.77815	53.52501	-18.46786	11.94945	3.29867	43.42283	-13.57953	12.61766	6.86382	49.04706	-15.76700	11.85621	2.00112	43.48805	-14.73275	11.43595	8.12087	55.41537	-18.31340	11.04055	0.77300	44.04709	-20.43526	13.45011	10.28834	52.73577	-15.81861	11.45911	4.29162	48.53660	-25.75420	12.22534	10.41398	53.94479	-32.27456
67	11.40615	1.34251	4.95555	1.34092	49.51500	2.73427	-20.83657	5.35228	12.11734	0.89597	10.62163	1.67031	55.75698	1.62522	-17.15008	5.64932	15.10101	3.65846	45.56762	-22.00440	11.84929	9.90296	55.90502	-25.21143	9.89870	5.39587	52.71329	-23.41154	12.26853	12.03927	58.52881	-10.81710	12.44175	4.81236	51.05086	-35.35417	12.56873	12.85759	56.84057	-16.09958	11.91589	6.77768	51.97898	-21.98133	11.77106	8.89562	54.61345	-16.69042	10.78167	5.21819	50.85274	-17.78793	11.11425	9.26806	56.97099	-14.41470	9.98892	3.11005	46.73461	-23.25192	11.26910	10.07021	54.35411	-10.45555	11.18313	7.03968	53.63212	-16.21322	8.81973	6.95382	55.52683	-10.04819	12.23767	6.02961	50.49296	-21.69848	13.81270	11.44977	55.19371	-22.13072	11.60604	3.96877	47.53856	-23.69304	12.98517	12.60077	55.26874	-17.93337	9.90349	6.31109	52.60812	-15.86161	10.78730	10.75245	54.35633	-20.81229	11.31902	4.72457	47.94028	-17.90624	12.69590	11.46852	56.13159	-16.74439	11.82460	4.82911	46.33959	-13.76089	12.57725	8.81077	52.26909	-14.90961	11.79882	3.89317	46.57578	-14.81283	11.29533	10.14234	58.43578	-16.22837	10.91465	2.54045	47.31643	-20.06303	13.44130	12.01520	55.20579	-14.06692	11.37103	6.02413	51.38307	-24.74799	12.05508	12.09711	56.75398	-30.68864
68	11.36428	1.37042	6.87395	1.35565	52.28796	2.48848	-19.62645	5.26603	12.07156	0.91772	12.44314	1.61122	58.14680	1.54893	-15.32499	5.64793	15.11773	5.74782	49.08041	-20.94011	11.79385	11.84500	58.66641	-23.61586	9.92331	7.37258	54.94681	-22.37860	12.18799	13.74377	60.42980	-9.13780	12.51596	7.03329	53.80479	-33.92898	12.59235	14.78592	58.98280	-13.67918	11.98065	8.81132	54.46782	-19.99432	11.66650	10.71021	57.20027	-14.64562	10.68359	7.13944	53.59272	-16.21826	11.09289	11.33608	59.32513	-12.51414	9.90433	4.90110	49.65131	-23.00905	11.23149	11.67496	56.65186	-9.03780	11.16263	9.02825	56.08756	-14.54702	8.71429	8.83363	57.97593	-8.22130	12.17852	7.84154	53.27894	-20.34863	13.88727	13.40299	57.97644	-20.71264	11.55649	5.85875	50.46823	-22.63140	12.89915	14.14163	57.22454	-16.09798	9.80444	8.18216	55.13997	-14.34326	10.74770	12.47005	56.57930	-19.92417	11.26396	6.52376	50.80223	-16.81504	12.63502	13.17841	58.39366	-14.55204	11.71060	6.46232	49.10845	-13.09298	12.53483	10.75461	55.12593	-13.46387	11.75741	5.87791	49.47253	-14.43842	11.19941	12.16933	61.04309	-13.88289	10.83894	4.45264	50.40460	-18.93329	13.43229	13.76898	57.34085	-12.00467	11.32399	7.87631	54.01308	-22.77741	11.94119	13.83155	59.28607	-28.38496
69	11.35359	1.39977	8.85729	1.37256	54.80926	2.23590	-17.85649	5.15513	12.04777	0.93911	14.25667	1.55943	60.15566	1.51541	-13.28295	5.53858	15.14659	7.90017	52.33857	-19.33738	11.76935	13.77973	61.07248	-21.67003	9.96604	9.36306	56.90494	-20.77898	12.12534	15.40467	61.94094	-7.54101	12.63628	9.28206	56.26155	-31.93447	12.64253	16.69248	60.67182	-11.18160	12.07787	10.88321	56.68771	-17.55600	11.60270	12.55265	59.39351	-12.38250	10.62218	9.13448	56.07841	-14.22960	11.09439	13.38867	61.24068	-10.40906	9.84685	6.77244	52.38333	-21.87118	11.19206	13.25509	58.62224	-7.48072	11.17868	11.07820	58.26534	-12.62915	8.65101	10.74189	60.02014	-6.30431	12.16628	9.74578	55.85681	-18.43926	13.98654	15.37633	60.43471	-18.96133	11.53494	7.78958	53.15379	-20.85583	12.84189	15.65698	58.82897	-14.01884	9.72142	10.10554	57.41036	-12.42704	10.73049	14.17617	58.43346	-18.54630	11.23833	8.37597	53.39831	-15.00276	12.58477	14.87901	60.28678	-12.13740	11.61180	8.17759	51.68086	-11.77355	12.49091	12.66389	57.56534	-11.64658	11.74354	7.92651	52.12117	-13.71336	11.15339	14.16259	63.22569	-11.53762	10.82149	6.49669	53.24837	-17.22455	13.42687	15.52938	59.13034	-9.85498	11.32335	9.82811	56.34938	-20.07419	11.88324	15.59055	61.46766	-25.57202
