	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_2_CINE_D (ver RTOE).c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_2_CINE_D (ver RTOE).c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_2_CINE_D (ver RTOE).c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_4_CINE_E.c3d
27	0.05472	0.02122	-0.02098	0.01317	0.00727	0.00745	0.03996	0.02843	0.03541	0.03453	-0.00746	0.02789	0.06041	-0.00028	0.00463	0.06345	-0.00225	0.00207	0.04805	-0.02436	0.00839	-0.00697	0.00031	-0.05602	0.06317	0.07504	0.00608	0.04740	0.06118	0.01301	0.02890	-0.02415	0.00125	0.03580	0.04081	-0.00499	0.07847	-0.03316	0.01737
28	0.05120	0.01673	-0.01498	0.00999	0.00728	0.00522	0.03432	0.02728	0.03774	0.03557	-0.00910	0.02868	0.05477	0.00386	0.00353	0.06716	-0.00045	0.00317	0.04563	-0.01903	0.00767	-0.01080	-0.00190	-0.05918	0.05604	0.07747	0.00340	0.04062	0.06446	0.01215	0.03019	-0.01729	0.00376	0.03099	0.04482	-0.00541	0.06182	-0.02314	0.01452
29	0.04920	0.01574	-0.01009	0.00704	0.00685	0.00239	0.03118	0.02627	0.03799	0.03573	-0.01033	0.02931	0.05180	0.00673	0.00375	0.06890	0.00028	0.00508	0.04403	-0.01544	0.00682	-0.01220	-0.00483	-0.06164	0.05160	0.07687	0.00117	0.03652	0.06463	0.01095	0.03138	-0.01233	0.00527	0.02820	0.04656	-0.00589	0.05247	-0.01285	0.01025
30	0.05658	0.02434	-0.00980	0.00778	0.01086	0.00833	0.02964	0.02545	0.03679	0.03548	-0.01091	0.02980	0.05108	0.00847	0.00523	0.06762	0.00054	0.00771	0.04241	-0.01316	0.00628	-0.01227	-0.00835	-0.06313	0.04819	0.07471	-0.00040	0.03445	0.06248	0.00986	0.03122	-0.00886	0.00614	0.02676	0.04663	-0.00611	0.08506	-0.01771	0.02332
31	0.04978	0.01851	-0.00684	0.00556	0.01126	0.00680	0.03034	0.02563	0.03389	0.03424	-0.01059	0.03020	0.05223	0.00909	0.00778	0.06296	0.00083	0.01097	0.03992	-0.01173	0.00639	-0.01134	-0.01231	-0.06348	0.04990	0.06829	-0.00065	0.03426	0.05877	0.00925	0.02873	-0.00649	0.00673	0.02663	0.04560	-0.00586	0.06749	-0.00997	0.02098
32	0.04494	0.01866	-0.00569	0.00536	0.01318	0.00762	0.02881	0.02346	0.03329	0.03704	-0.00997	0.03030	0.05459	0.00854	0.01111	0.05504	0.00149	0.01475	0.03602	-0.01058	0.00736	-0.00929	-0.01648	-0.06265	0.03457	0.07631	-0.00272	0.03598	0.05413	0.00942	0.02358	-0.00484	0.00728	0.02821	0.04392	-0.00503	0.06512	-0.00884	0.02332
33	0.03697	0.01721	-0.00442	0.00521	0.01540	0.00826	0.03755	0.02783	0.02516	0.03095	-0.00710	0.03079	0.05720	0.00684	0.01488	0.04463	0.00257	0.01894	0.03067	-0.00910	0.00931	-0.00605	-0.02062	-0.06071	0.06536	0.04856	0.00336	0.03948	0.04908	0.01058	0.01644	-0.00360	0.00797	0.03178	0.04192	-0.00360	0.05616	-0.00756	0.02539
34	0.02790	0.01531	-0.00316	0.00512	0.01815	0.00907	0.04117	0.02679	0.02218	0.03146	-0.00439	0.03082	0.05922	0.00400	0.01876	0.03308	0.00390	0.02344	0.02440	-0.00694	0.01227	-0.00177	-0.02462	-0.05781	0.06712	0.04764	0.00585	0.04423	0.04409	0.01282	0.00886	-0.00266	0.00886	0.03704	0.03980	-0.00157	0.04526	-0.00694	0.02806
35	0.01918	0.01281	-0.00181	0.00506	0.02131	0.00997	0.04398	0.02430	0.01984	0.03308	-0.00126	0.03064	0.06038	0.00001	0.02246	0.02230	0.00526	0.02811	0.01820	-0.00412	0.01617	0.00310	-0.02850	-0.05414	0.06370	0.05050	0.00820	0.04964	0.03949	0.01614	0.00264	-0.00195	0.00989	0.04307	0.03772	0.00103	0.03361	-0.00644	0.03108
36	0.01241	0.00994	-0.00041	0.00512	0.02474	0.01100	0.04934	0.02485	0.01506	0.03247	0.00286	0.03057	0.06085	-0.00517	0.02579	0.01426	0.00646	0.03279	0.01300	-0.00085	0.02086	0.00807	-0.03242	-0.04988	0.07387	0.04167	0.01375	0.05508	0.03539	0.02047	-0.00084	-0.00132	0.01094	0.04884	0.03584	0.00415	0.02323	-0.00592	0.03436
