	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d
89	-3.05724	1.62217	7.97708	0.97749	11.09938	1.06470	-6.25386	0.66840	0.43736	2.18559	2.50977	0.17770	6.09247	0.46344	15.27830	2.62219	-5.81144	0.64861	12.21913	1.26173	-3.48046	-3.95162	9.55164	8.57539	11.22622	9.05319	-5.10077	-6.78479	2.21175	-2.63844	2.28617	6.10343	18.94188	-6.52558	11.32043	11.41768	-2.20875	7.57617	10.63802	-7.16067	-0.37563	2.69025	5.70006	13.51783	-6.19140	11.43356	-4.47157	-5.04313	8.46987	7.59997	12.27344	11.37413	-6.07526	-6.54359	0.52114	-1.88426	2.45642	6.74007	15.39810	-5.33219	13.57749	14.12521	-1.69681	-0.54831	7.56633	6.50018	11.06658	12.06408	-6.21819	-5.89376	2.10231	3.12468	2.60626	5.82631	13.25538	-5.19658	12.75257	10.90695
90	-2.24227	1.66930	7.21179	0.97317	12.55245	1.41416	-6.28319	0.58880	2.24936	2.21423	3.28129	0.19479	5.93345	0.49170	16.09785	2.70278	-6.67135	0.75463	12.06449	1.30628	-2.65697	-3.07679	8.92717	7.70994	12.38882	9.99233	-5.15291	-6.56444	3.90590	-1.08078	3.04236	5.79405	19.92035	-7.43751	11.21718	11.32835	-1.32625	7.27312	11.72369	-7.05157	1.70757	3.41989	5.60671	14.43426	-7.15450	11.22460	-3.77782	-4.28675	7.07505	6.92734	14.29766	12.69762	-6.27840	-6.24174	2.12583	0.09895	3.20398	6.66173	16.06852	-6.27857	13.41088	14.10655	-0.92491	0.35362	6.86380	5.70608	13.00726	13.75973	-6.59488	-6.09837	3.95892	5.02915	3.45892	5.67131	13.96825	-5.81480	12.53705	10.62683
91	-1.48849	1.71668	6.29259	1.00759	14.15791	1.69671	-6.34644	0.64119	3.93922	2.19256	4.03123	0.22502	5.65810	0.52972	17.11570	2.68641	-7.52254	0.83076	11.95595	1.35643	-1.89632	-2.24329	8.03555	6.63307	13.80712	11.22008	-5.18244	-6.27455	5.54714	0.55290	3.77092	5.44820	20.95800	-8.31191	11.16240	11.27451	-0.49390	6.75449	13.11891	-7.06210	3.72282	4.11382	5.36949	15.51941	-8.07021	11.04377	-3.14346	-3.61004	5.58694	6.16952	16.39757	14.11805	-6.47854	-6.04841	3.59087	1.88372	3.94469	6.45059	16.94575	-7.21010	13.32201	14.11408	-0.20074	1.16828	6.04162	4.82694	14.94083	15.50284	-7.04507	-6.33399	5.53690	6.74021	4.29549	5.36413	15.03962	-6.49793	12.37311	10.40174
92	-0.81557	1.76441	5.26176	1.04735	15.83826	1.83243	-6.52614	0.77468	5.36054	2.12942	4.75907	0.27148	5.25344	0.56870	18.19703	2.56530	-8.28248	0.85334	11.90395	1.40656	-1.21421	-1.47759	6.92281	5.41326	15.43127	12.75391	-5.28585	-6.09300	6.99359	2.12104	4.46618	5.07860	21.90844	-9.06446	11.16009	11.26090	0.26614	6.02770	14.77110	-7.29563	5.48747	4.77613	4.96364	16.63930	-8.83272	10.90870	-2.58657	-3.03156	4.09328	5.35074	18.42493	15.58460	-6.73805	-6.07891	4.76624	3.30902	4.67677	6.09722	17.90186	-8.05389	13.32445	14.14869	0.46021	1.87459	5.11070	3.91383	16.73038	17.17167	-7.53669	-6.65486	6.73102	8.11538	5.11719	4.87432	16.33850	-7.17883	12.27072	10.25412
93	-0.23899	1.81298	4.16289	1.06734	17.47752	1.79676	-6.83976	0.88983	6.40504	2.05256	5.46358	0.33375	4.70151	0.62812	19.20972	2.35171	-8.86135	0.81889	11.91554	1.45125	-0.62370	-0.80409	5.65046	4.14441	17.16446	14.52360	-5.51702	-6.14251	8.12844	3.48840	5.12378	4.67231	22.64737	-9.61335	11.21130	11.29039	0.93513	5.11696	16.55654	-7.77040	6.85493	5.40922	4.37686	17.66550	-9.33893	10.83705	-2.12357	-2.56177	2.66132	4.48481	20.22253	16.99436	-7.06606	-6.35013	5.54106	4.26243	5.39793	5.59073	18.80937	-8.72732	13.42351	14.21246	1.04674	2.45833	4.07983	3.00247	18.24713	18.63400	-7.98680	-7.04540	7.49564	9.06439	5.92340	4.16613	17.71665	-7.76581	12.23225	10.20184
94	0.23249	1.86280	3.03359	1.05560	18.94191	1.61917	-7.23080	0.93382	7.02489	1.99787	6.14289	0.40909	3.97668	0.74453	20.05180	2.07508	-9.17716	0.74341	11.99217	1.48705	-0.13314	-0.24179	4.28363	2.91857	18.87809	16.38397	-5.86946	-6.45258	8.88294	4.55599	5.74132	4.18638	23.09653	-9.88788	11.31370	11.36387	1.50090	4.06173	18.29815	-8.40659	7.74545	6.01432	3.60775	18.50592	-9.51396	10.84184	-1.76598	-2.20069	1.33010	3.57075	21.65198	18.21464	-7.40921	-6.77285	5.86798	4.70314	6.10486	4.91368	19.56169	-9.14874	13.61448	14.30823	1.55369	2.91444	2.96271	2.10761	19.39263	19.77392	-8.28625	-7.41868	7.84976	9.56900	6.71108	3.19890	19.04308	-8.15804	12.25063	10.25240
95	0.59885	1.91391	1.90399	1.01159	20.10733	1.38018	-7.58603	0.91180	7.24100	1.99358	6.79511	0.49346	3.05156	0.93332	20.67514	1.77869	-9.17790	0.65533	12.12807	1.51342	0.25566	0.19932	2.87924	1.79431	20.43718	18.15922	-6.27455	-6.95105	9.24931	5.28377	6.31917	3.55455	23.24018	-9.84012	11.46126	11.48018	1.96096	2.91313	19.79865	-9.04561	8.15951	6.59233	2.66645	19.13268	-9.34041	10.92649	-1.51759	-1.93728	0.11480	2.60417	22.61425	19.11752	-7.66267	-7.18593	5.77375	4.66852	6.79349	4.04263	20.09386	-9.25712	13.88256	14.43739	1.98258	3.24831	1.79243	1.22988	20.11002	20.51447	-8.33791	-7.64449	7.86638	9.68575	7.47545	1.94263	20.23384	-8.27394	12.30979	10.39885
96	0.86932	1.96592	0.80521	0.94397	20.88060	1.20722	-7.77189	0.88119	7.13608	2.04810	7.41907	0.58208	1.91330	1.17174	21.09085	1.51940	-8.85890	0.57721	12.30993	1.53204	0.54825	0.52072	1.48464	0.78602	21.72213	19.68943	-6.61722	-7.48409	9.28105	5.69991	6.86082	2.70970	23.12591	-9.45816	11.64474	11.63596	2.32360	1.73387	20.87955	-9.49816	8.17148	7.14421	1.57999	19.58475	-8.86859	11.08149	-1.37278	-1.75089	-0.97641	1.60049	23.05850	19.60732	-7.70246	-7.41760	5.35364	4.26325	7.45997	2.95972	20.39273	-9.03135	14.20383	14.59650	2.34108	3.47526	0.63406	0.37378	20.38081	20.82645	-8.08959	-7.59413	7.65211	9.53113	8.21127	0.40380	21.25999	-8.07751	12.38700	10.61998
97	1.06121	2.01799	-0.21937	0.86504	21.21033	1.22637	-7.67591	0.91284	6.83577	2.15062	8.01476	0.66970	0.58308	1.41847	21.35199	1.36231	-8.26526	0.50958	12.51801	1.54530	0.75725	0.73552	0.15000	-0.11498	22.63867	20.85374	-6.76811	-7.85967	9.08119	5.89383	7.37280	1.61733	22.84465	-8.77515	11.85292	11.82483	2.60669	0.60242	21.41210	-9.60200	7.90741	7.67118	0.39716	19.93984	-8.19750	11.28416	-1.31635	-1.61428	-1.92258	0.60482	22.98203	19.64308	-7.42794	-7.34560	4.75158	3.63612	8.10155	1.67090	20.49251	-8.50066	14.54700	14.77541	2.64136	3.61831	-0.41905	-0.43624	20.21793	20.72478	-7.54681	-7.18126	7.32535	9.25490	8.91353	-1.35306	22.13095	-7.58773	12.45653	10.88521
98	1.19740	2.06900	-1.11302	0.78414	21.09142	1.43112	-7.23597	1.01546	6.48413	2.28161	8.58329	0.75071	-0.87273	1.63549	21.52190	1.35001	-7.47659	0.44503	12.72880	1.55465	0.90105	0.86615	-1.05730	-0.90962	23.11996	21.57838	-6.62058	-7.90463	8.78218	5.99494	7.86412	0.30396	22.49580	-7.86575	12.07322	12.03667	2.83446	-0.38751	21.33241	-9.26442	7.51578	8.17443	-0.81138	20.26832	-7.43363	11.50160	-1.32502	-1.49788	-2.68405	-0.32357	22.42670	19.25475	-6.79238	-6.92604	4.13276	2.95284	8.71714	0.22139	20.45583	-7.73991	14.87645	14.95722	2.89843	3.70465	-1.27107	-1.15806	19.66435	20.26338	-6.76131	-6.38247	6.99940	9.01103	9.57747	-3.20490	22.86767	-6.86705	12.49404	11.16244
99	1.30299	2.11757	-1.82008	0.70761	20.56602	1.70044	-6.44693	1.13485	6.22109	2.42175	9.12627	0.81988	-2.34742	1.80128	21.64115	1.46433	-6.57791	0.39907	12.91844	1.56002	1.00174	0.94038	-2.05353	-1.57666	23.12922	21.84176	-6.11497	-7.51222	8.52303	6.14482	8.34504	-1.13480	22.14846	-6.82425	12.29169	12.25728	3.03338	-1.14384	20.64912	-8.47600	7.14191	8.65374	-1.95785	20.58922	-6.64535	11.69641	-1.37010	-1.37418	-3.21930	-1.13508	21.47630	18.53640	-5.80660	-6.18006	3.65701	2.37419	9.30760	-1.30081	20.34494	-6.84724	15.15708	15.11996	3.12834	3.76139	-1.86005	-1.75214	18.79781	19.53155	-5.80485	-5.23384	6.77281	8.93386	10.19872	-4.99623	23.48199	-5.99481	12.48130	11.42536
100	1.40194	2.16208	-2.30807	0.64295	19.72011	1.93177	-5.34169	1.22451	6.17144	2.54294	9.64492	0.87368	-3.71335	1.91580	21.70492	1.64790	-5.62726	0.40015	13.06672	1.55988	1.08233	0.98679	-2.75993	-2.08018	22.66656	21.67495	-5.24226	-6.66110	8.42828	6.46984	8.82481	-2.55344	21.81451	-5.72908	12.49357	12.46907	3.22819	-1.60879	19.44986	-7.29718	6.91089	9.10578	-2.94758	20.84947	-5.83397	11.83498	-1.42103	-1.22101	-3.51443	-1.80415	20.25392	17.61771	-4.52203	-5.11608	3.45816	2.08519	9.87568	-2.77553	20.19043	-5.90870	15.36020	15.23998	3.34660	3.81173	-2.18459	-2.20443	17.73062	18.64710	-4.74039	-3.81277	6.72618	9.12152	10.77340	-6.57685	23.96528	-5.03730	12.41060	11.65860
101	1.51426	2.20041	-2.58379	0.59877	18.67435	2.07372	-3.97489	1.27129	6.43047	2.61005	10.13849	0.91108	-4.84728	1.99359	21.66108	1.85071	-4.63636	0.43715	13.16154	1.55161	1.16379	1.03057	-3.13319	-2.38901	21.78000	21.15429	-4.03716	-5.40694	8.59043	7.05864	9.30925	-3.79551	21.44922	-4.61383	12.66577	12.65345	3.43858	-1.78894	17.89881	-5.82983	6.91752	9.52303	-3.69305	20.93783	-4.93669	11.89648	-1.44896	-1.02304	-3.60186	-2.33231	18.91295	16.63350	-3.01177	-3.71085	3.62962	2.27174	10.42485	-4.07258	19.97571	-4.96863	15.46943	15.29678	3.56663	3.87226	-2.30514	-2.53611	16.59602	17.74489	-3.60400	-2.22370	6.92181	9.62356	11.29683	-7.82798	24.28156	-4.02628	12.28809	11.86075
