	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d
32	-0.82796	1.52532	12.03387	2.58223	-7.62024	1.35402	-0.90654	1.18512	10.97012	1.10198	-3.05990	2.75627	-2.06567	-3.21294	7.74138	10.21148	-8.22395	-9.51966	-3.31656	11.03101	-0.97176	0.58656	-0.52128	14.33185	11.08836	-7.91807	-6.13616	-2.07361	-0.50972	10.86901	12.53600	-3.75415	-4.71391	-1.03251	-1.69431	-2.12475	10.62759	9.55254	11.58974	-8.31067	-7.04232	-9.58841	-1.40374	-3.80184	9.96289	11.81892	-3.47855	-2.55470	-1.92660	-1.01333	12.39800	14.66517	-7.69217	-6.76994	-1.10084	9.61250	-0.12751	0.72884	-0.66291	14.20537	12.38110	-8.83325	-7.28825	-1.03222	-1.33726	9.69629	8.77512	-0.73955	1.09651	-2.74140	-2.14553	6.74821	8.42882	-7.61204	-6.25854	0.50784	0.12668	10.40416	10.74011	-1.27895	0.79463	-2.65974	12.02637	-7.84180	-1.57636	11.94026	-9.71061	-0.23427	1.70404	13.37236	10.25476	-8.37984	-4.73049	-0.94915	0.17253	10.81263	12.34384	-1.86363	-6.74134	1.51294	1.53926	15.47725	15.58407	-7.13437	-4.76472	-0.82926	0.87984	10.32001	11.94804	-3.29045	-7.13784	0.69981	15.44982	-8.19289	-0.49292	-0.69432	12.50402	11.58754	-5.02927	-3.05296	-0.05977	13.43540	-8.33835	0.16416	0.36818	9.14781	12.00531	-1.61396	-5.40005	-2.06363	13.14158	-9.44926	-0.37190	-1.76681	11.15348	11.16347	-4.11643	-0.57331
33	-0.87880	1.57765	11.42701	2.67798	-7.56617	1.40890	-1.03958	1.12091	10.81890	1.03532	-2.40913	2.73823	-2.16794	-3.36210	7.08131	9.35325	-8.44666	-9.55024	-3.25233	10.84323	-0.20742	0.71885	-0.62612	14.00260	10.51798	-7.81238	-5.96491	-2.27111	-0.66033	10.64181	12.55827	-2.93327	-4.30921	-1.05962	-1.79265	-2.28335	9.89518	8.73097	10.96842	-8.05637	-6.75121	-9.77321	-1.43815	-3.66790	9.82725	11.64716	-2.88492	-1.67676	-1.81250	-0.88040	11.92146	14.14452	-7.63235	-6.58069	-1.35206	9.48187	0.43278	0.54628	-0.65282	13.39551	11.58143	-8.96035	-6.82145	-1.27214	-1.40580	9.59023	8.78772	-0.16607	1.54643	-2.97077	-2.31319	6.03018	7.82332	-7.60570	-6.31127	0.11933	0.09842	10.32828	10.68460	-0.64933	1.23928	-2.70861	11.57704	-8.01576	-1.80098	11.56476	-9.02955	-0.22431	1.58635	12.87871	9.47894	-8.20313	-5.15561	-1.02297	-0.02050	10.90525	12.07347	-1.12543	-6.46459	1.74480	1.61966	15.14968	15.22474	-6.95264	-4.32591	-0.86393	0.62556	10.23364	11.49940	-2.13782	-6.34620	0.44005	14.89579	-8.25156	-0.66901	-0.79484	12.31061	11.44930	-4.40049	-2.28298	-0.06438	12.81763	-8.39499	0.05637	0.25780	9.13727	11.54946	-1.15355	-4.83645	-2.19203	12.49858	-9.32315	-0.54454	-1.95201	11.00515	11.07816	-3.19264	-0.01362
34	-0.96981	1.62208	10.77961	2.76797	-7.53243	1.48552	-1.16346	1.05396	10.68734	0.96687	-1.80898	2.67880	-2.31441	-3.57084	6.32842	8.55070	-8.63151	-9.51181	-3.16591	10.69431	0.44042	0.84146	-0.78052	13.70640	9.84784	-7.80205	-5.70829	-2.44186	-0.80960	10.35581	12.49912	-2.11989	-3.84600	-1.12919	-1.91808	-2.40817	9.13741	7.94394	10.26319	-7.84697	-6.53919	-9.75206	-1.41934	-3.52607	9.69398	11.51630	-2.36986	-0.82824	-1.84432	-0.85205	11.27101	13.57151	-7.72529	-6.35818	-1.55081	9.46418	0.91387	0.27537	-0.69571	12.50471	10.58713	-9.03612	-6.42150	-1.51518	-1.42274	9.51704	8.80835	0.42692	1.72739	-3.15077	-2.47401	5.27514	7.16167	-7.62927	-6.30099	-0.27626	0.07910	10.34923	10.57769	-0.02587	1.62797	-2.75550	11.23978	-8.37824	-2.03910	11.18128	-8.26479	-0.29054	1.34970	12.34314	8.85486	-8.16007	-5.59447	-1.07404	-0.24760	11.02466	11.64747	-0.49582	-6.09440	1.87328	1.77152	14.74923	14.81028	-6.78557	-3.91601	-0.80723	0.36748	10.13407	11.34800	-1.02416	-5.58012	0.11003	14.29633	-8.31829	-0.82581	-0.93733	12.11405	11.31679	-3.96763	-1.84973	-0.10287	12.09638	-8.43786	-0.07801	0.12776	9.17052	11.17759	-0.59350	-4.13596	-2.30031	11.83273	-9.32718	-0.76970	-2.10036	10.88502	10.95860	-2.27650	0.34733
35	-1.09053	1.65373	10.12519	2.83819	-7.50085	1.53016	-1.26030	1.00126	10.57408	0.90647	-1.25577	2.60576	-2.41959	-3.82006	5.57788	7.79966	-8.68775	-9.31949	-3.08902	10.57373	0.92542	0.95281	-1.03901	13.45078	9.10177	-7.71569	-5.61126	-2.56201	-0.94337	10.08370	12.34374	-1.33792	-3.34347	-1.19694	-2.03681	-2.54769	8.36972	7.23667	9.49184	-7.67471	-6.35895	-9.61084	-1.36452	-3.38343	9.56974	11.42732	-1.92454	-0.06281	-1.86402	-0.97455	10.70522	12.96161	-7.94763	-6.29603	-1.70800	9.52621	1.32547	0.00602	-0.82180	11.58469	9.52540	-8.94919	-6.31084	-1.75166	-1.35758	9.48646	8.80755	1.10159	1.95994	-3.26848	-2.62662	4.57398	6.52717	-7.45977	-6.17003	-0.61957	0.12275	10.44575	10.50204	0.71047	1.98412	-2.89705	10.83015	-8.76873	-2.26898	10.78827	-7.35021	-0.40678	0.99675	11.78727	8.37953	-8.20846	-6.03500	-1.05362	-0.51605	11.15745	11.13922	-0.12100	-5.56095	1.90230	1.94232	14.32156	14.25833	-6.73335	-3.50575	-0.69555	0.14504	9.94790	11.31897	-0.21424	-5.09378	-0.18069	13.75263	-8.36492	-0.93666	-1.06869	11.97175	11.19148	-3.53472	-1.62760	-0.27015	11.22071	-8.48778	-0.20019	-0.01138	9.27003	10.91596	0.06572	-3.40954	-2.33103	11.17240	-9.30172	-1.03114	-2.17276	10.78373	10.80456	-1.43853	0.57541
36	-1.22013	1.67119	9.48645	2.89061	-7.47378	1.53271	-1.29949	0.97530	10.49638	0.86665	-0.74711	2.51171	-2.43409	-4.05735	4.88750	7.05287	-8.59923	-9.10438	-3.00536	10.45734	1.26352	1.01251	-1.37702	13.21636	8.39535	-7.52209	-5.68784	-2.61898	-1.05390	9.86277	12.13132	-0.52863	-2.89559	-1.25747	-2.11191	-2.74872	7.58827	6.62278	8.68693	-7.56721	-6.25431	-9.56741	-1.26513	-3.20876	9.51577	11.38584	-1.53531	0.53320	-1.87613	-1.17640	10.23703	12.34147	-8.20064	-6.46287	-1.79037	9.63560	1.69501	-0.21713	-0.99224	10.65692	8.50184	-8.74999	-6.40851	-1.95800	-1.15053	9.46778	8.79878	1.88367	2.37718	-3.29105	-2.77334	4.00086	5.96132	-7.04682	-5.94341	-0.84585	0.28613	10.62616	10.53832	1.40676	2.35336	-3.17117	10.15931	-8.98549	-2.48206	10.37164	-6.30611	-0.55283	0.57298	11.21651	8.00901	-8.20883	-6.47391	-0.89655	-0.78840	11.33021	10.66802	0.05055	-4.87214	1.86917	2.01034	13.82057	13.56604	-6.83242	-3.23014	-0.50583	-0.02715	9.82837	11.29383	-0.04714	-4.63184	-0.20789	13.51113	-8.33804	-0.99945	-1.12371	11.91919	11.11101	-3.05366	-1.40306	-0.57062	10.27250	-8.57786	-0.26891	-0.15403	9.42478	10.77042	0.66450	-2.73330	-2.27233	10.51083	-9.18792	-1.30599	-2.12638	10.67695	10.60994	-0.73940	0.82917
37	-1.41788	1.64736	8.75402	2.80796	-7.47187	1.52584	-1.24620	0.99080	10.46895	0.84171	-0.29850	2.35539	-2.34523	-4.24277	4.24515	6.31601	-8.37083	-8.99035	-2.84828	10.37678	1.55991	0.98278	-1.73147	12.94747	7.78849	-7.34967	-5.78872	-2.62481	-1.13947	9.68794	11.89415	0.30977	-2.51274	-1.35851	-2.14482	-3.01630	6.79513	6.08782	7.86792	-7.55217	-6.30696	-9.71760	-1.09673	-2.94886	9.53325	11.40618	-1.14755	0.91948	-1.93515	-1.35359	9.82472	11.76070	-8.48156	-6.77883	-1.72638	9.75938	2.07922	-0.42546	-1.17403	9.71467	7.54254	-8.58684	-6.49189	-2.09644	-0.75435	9.44254	8.91938	2.51696	2.81212	-3.23142	-2.91654	3.46984	5.43938	-6.49190	-5.70103	-0.89430	0.59127	10.88468	10.66665	1.86063	2.60142	-3.49836	9.23689	-9.03974	-2.67337	9.93927	-5.16318	-0.70748	0.08358	10.63852	7.63379	-8.16376	-6.90638	-0.58839	-1.02281	11.52952	10.33334	0.07870	-4.10107	1.79875	1.96169	13.21426	12.76006	-7.00541	-3.19398	-0.12721	-0.11527	9.97508	11.22533	-0.45453	-3.81343	-1.34986	11.46257	-8.22185	-1.02284	-1.04857	11.93040	11.08636	-2.55179	-1.13618	-0.98572	9.30203	-8.70500	-0.26816	-0.29773	9.58326	10.68004	1.04886	-2.10488	-2.18554	9.78650	-9.06489	-1.55027	-1.91718	10.56244	10.43204	-0.25269	1.18243
38	-1.55972	1.63073	8.09714	2.82631	-7.49296	1.57133	-1.08429	1.05862	10.49306	0.83254	0.06437	2.17644	-2.17485	-4.38246	3.62882	5.60387	-8.01362	-8.98818	-2.53648	10.41039	1.86071	0.86017	-2.04455	12.61488	7.23493	-7.31441	-5.80977	-2.60369	-1.19826	9.56248	11.66570	1.03215	-2.13402	-1.54157	-2.19447	-3.33140	6.01954	5.61469	7.04258	-7.61180	-6.56224	-9.96732	-0.82195	-2.55420	9.59631	11.50184	-0.75379	1.13574	-2.11075	-1.48469	9.41904	11.20715	-8.83417	-7.14832	-1.47840	9.86369	2.46188	-0.67763	-1.38151	8.74998	6.62848	-8.60499	-6.49146	-2.12748	-0.21009	9.43608	9.22146	2.77324	3.20663	-3.13806	-3.02335	2.85098	4.94479	-5.76041	-5.50029	-0.73876	0.98153	11.10512	10.80867	2.05093	2.70842	-3.77013	8.25164	-9.04433	-2.84042	9.48601	-4.10403	-0.85720	-0.45703	10.07093	7.19005	-8.18983	-7.27426	-0.18056	-1.19727	11.72226	10.16521	-0.03315	-3.34741	1.72105	1.83612	12.57196	11.88835	-7.17295	-3.18822	0.51578	-0.10492	10.48719	11.19887	-0.82160	-2.86249	-1.03212	11.14092	-8.08715	-1.00370	-0.81688	11.91679	11.10896	-2.01208	-0.93440	-1.48177	8.30894	-8.78502	-0.20042	-0.40236	9.70661	10.58010	1.22276	-1.66658	-2.08799	9.05732	-9.00336	-1.71337	-1.53821	10.47441	10.33613	0.08935	1.47950
39	-1.69959	1.60981	7.46517	2.86065	-7.50487	1.66162	-0.82665	1.16223	10.55746	0.85410	0.32364	2.02097	-1.99123	-4.50363	3.04153	4.86345	-7.56317	-8.96415	-2.04355	10.57948	2.07798	0.69186	-2.29761	12.24576	6.68877	-7.43854	-5.78151	-2.56937	-1.24098	9.49255	11.47524	1.46623	-1.72471	-1.79958	-2.32260	-3.65304	5.30610	5.20570	6.21768	-7.72187	-6.97460	-10.15313	-0.41543	-2.00942	9.69912	11.67273	-0.37775	1.26584	-2.41548	-1.64381	8.97721	10.63337	-9.14701	-7.45452	-1.05170	9.96509	2.77449	-0.98033	-1.63451	7.79678	5.75423	-8.72946	-6.45620	-2.01129	0.34889	9.47861	9.60496	2.77325	3.55043	-3.05060	-3.04634	2.11693	4.49427	-4.86251	-5.23011	-0.39947	1.32068	11.23190	10.89749	2.02743	2.78887	-3.91651	7.37998	-9.05709	-2.97538	9.08214	-3.34755	-0.98595	-1.00627	9.55966	6.65140	-8.31980	-7.51478	0.25871	-1.29271	11.89267	10.12809	-0.13567	-2.61233	1.61140	1.65610	11.91206	11.10575	-7.28759	-3.23776	1.31057	0.00782	11.16932	11.21018	-0.81974	-2.13931	-0.85638	10.55537	-7.97402	-0.91070	-0.44253	11.85208	11.19524	-1.51154	-0.77305	-1.95376	7.34507	-8.70228	-0.05463	-0.38553	9.82147	10.48950	1.30050	-1.62093	-1.59304	8.91741	-9.03222	-1.75215	-1.05152	10.44149	10.32725	0.35311	1.48083
40	-1.86952	1.59208	6.82717	2.90159	-7.48247	1.74993	-0.51123	1.25099	10.64352	0.89358	0.49185	1.88050	-1.83826	-4.61262	2.51727	4.05997	-7.07764	-8.74394	-1.43946	10.81084	2.14858	0.57998	-2.49065	11.92499	6.10444	-7.66860	-5.75926	-2.51017	-1.27496	9.49166	11.34496	1.63103	-1.28701	-2.08481	-2.53912	-3.93322	4.70071	4.85052	5.40335	-7.86960	-7.40947	-10.14968	0.09630	-1.35501	9.87957	11.90248	-0.04838	1.42532	-2.77136	-1.89176	8.46768	10.01552	-9.38566	-7.63720	-0.53551	10.05127	3.01052	-1.27102	-1.93763	6.91540	4.93238	-8.75364	-6.42114	-1.73986	0.75537	9.58657	9.88328	2.76686	3.67636	-3.01150	-2.97288	1.30655	4.03791	-3.90786	-4.87951	0.07563	1.48037	11.31076	10.89067	1.88676	2.78723	-3.97038	6.64960	-9.08255	-3.03451	8.78136	-2.73541	-1.03406	-1.51690	9.18869	6.01622	-8.44698	-7.57649	0.67583	-1.27536	12.03382	10.19637	-0.04880	-1.92123	1.43135	1.42702	11.22995	10.49425	-7.38164	-3.48834	1.98733	0.25280	11.67958	11.16558	-0.60676	-1.67720	-0.81580	9.87411	-7.92520	-0.69347	0.01981	11.80613	11.36994	-1.21110	-0.57297	-2.30836	6.45609	-8.44486	0.17653	-0.18772	9.96866	10.51669	1.38880	-1.92297	-1.69795	8.22496	-9.12254	-1.63801	-0.57169	10.47948	10.36433	0.54260	1.09669
41	-2.07922	1.50127	6.15857	2.87073	-7.40910	1.84531	-0.18817	1.27907	10.73930	0.92281	0.56331	1.77231	-1.68286	-4.66884	2.08386	3.27697	-6.56700	-8.34066	-0.86866	10.97273	2.15732	-0.50140	-2.61476	10.45993	5.38575	-7.88999	-5.63648	-2.39770	-1.29486	9.58335	11.28716	1.68354	-0.93460	-2.33298	-2.79657	-4.14748	4.19305	4.52019	4.61310	-7.98637	-7.71263	-10.02117	0.62934	-0.68236	10.14128	12.14993	0.21707	1.68716	-3.07226	-2.22050	7.90146	9.36302	-9.60507	-7.76893	-0.05486	10.11574	3.22528	-1.50389	-2.26944	6.16970	4.21111	-8.65408	-6.43393	-1.34335	0.89933	9.77411	9.93583	2.90844	3.35922	-3.08288	-2.84354	0.43363	3.48009	-2.99085	-4.49465	0.65260	1.44542	11.45618	10.75437	1.85247	2.49856	-3.98347	5.96437	-9.05006	-2.96968	8.60076	-2.12622	-0.74761	-1.93805	9.22376	5.31025	-8.46439	-7.47052	1.01018	-1.11392	12.13941	10.32687	0.06580	-1.42852	1.15564	1.11758	10.56097	9.95357	-7.53252	-3.81766	2.30651	0.65775	11.81086	11.17452	-0.52574	-1.45553	-0.94953	9.15619	-7.90304	-0.32779	0.44779	11.87021	11.57997	-1.12050	-0.50934	-2.56141	5.63236	-8.12045	0.46613	0.17513	10.16609	10.72586	1.48189	-2.27079	-2.01941	7.43652	-9.13058	-1.35987	-0.22869	10.58710	10.37290	0.61924	0.44487
42	-2.32058	1.38582	5.41871	2.80241	-7.26257	1.98508	0.09621	1.24024	10.83322	0.93569	0.53830	1.72313	-1.46293	-4.62828	1.74780	2.66669	-6.00253	-7.90592	-0.45838	11.01174	2.18310	-0.80951	-2.68861	9.81097	4.48362	-8.07429	-5.29150	-2.20880	-1.25750	9.75335	11.30164	1.68287	-0.74186	-2.50773	-3.03443	-4.28511	3.70875	4.20381	3.89031	-7.98974	-7.81974	-9.89822	1.06268	-0.11438	10.36516	12.31947	0.42851	1.99637	-3.25536	-2.57403	7.30232	8.71060	-9.82704	-7.86463	0.30823	10.17335	3.38018	-1.70062	-2.59666	5.55796	3.60149	-8.53613	-6.51354	-0.86759	0.79848	10.02439	9.85472	3.20988	2.54827	-3.23337	-2.72025	-0.47648	2.75352	-2.10938	-3.94765	1.25830	1.29864	11.72167	10.54090	2.10899	1.95905	-3.99349	5.14299	-8.82668	-2.76131	8.57232	-1.54838	-2.15944	-2.27064	6.92333	4.52109	-8.37504	-7.24534	1.19880	-0.81414	12.15809	10.44475	0.00067	-1.20093	0.77684	0.72792	9.87162	9.33149	-7.68148	-4.02786	2.22658	1.16096	11.64791	11.33590	-0.82741	-1.32986	-1.20808	8.46569	-7.82384	0.12502	0.70283	12.05085	11.71443	-1.18179	-0.90782	-2.74554	4.86160	-7.78834	0.76236	0.62552	10.38867	11.07048	1.48111	-2.35244	-2.36284	6.71379	-8.96507	-0.93259	-0.09328	10.75214	10.29562	0.60466	-0.18892
43	-2.45539	1.30081	4.77423	2.81479	-7.03315	2.15884	0.31660	1.15461	10.92167	0.93800	0.42999	1.77927	-1.17400	-4.48954	1.45757	2.29081	-5.36299	-7.47850	-0.26021	10.95329	2.19260	-0.82287	-2.71560	9.48591	3.46557	-8.30700	-4.68144	-1.93844	-1.07552	9.95764	11.43722	1.59455	-0.69240	-2.62077	-3.20886	-4.35010	3.18572	3.95757	3.25112	-7.85108	-7.77236	-9.73072	1.29479	0.24848	10.46034	12.32796	0.54867	2.28600	-3.32746	-2.87831	6.66081	8.08161	-9.99015	-7.81044	0.50197	10.17596	3.32101	-1.89562	-2.89533	5.00686	3.04985	-8.44179	-6.57081	-0.38074	0.59428	10.30332	9.83950	3.58893	1.57282	-3.34324	-2.62732	-1.34886	1.91977	-1.29279	-3.15969	1.76820	1.18198	11.99346	10.43113	2.50204	1.48437	-3.99327	4.07484	-8.15010	-2.40661	8.66313	-1.16410	-2.38011	-2.51708	6.43128	3.67846	-8.28633	-7.00548	1.24767	-0.38651	12.09716	10.60072	-0.22689	-1.09998	0.34061	0.29564	9.07489	8.55280	-7.73801	-4.16259	1.87774	1.63338	11.48398	11.58040	-1.48512	-1.32657	-1.48855	7.83904	-7.79425	0.53404	0.69720	12.26996	11.68622	-1.34187	-1.88010	-2.85498	4.09037	-7.40137	1.00974	1.04577	10.56372	11.44018	1.26946	-2.19794	-2.61634	6.05279	-8.70828	-0.43058	-0.10802	10.92717	10.16261	0.60457	-0.52020
44	-2.53592	1.21357	4.12863	2.81364	-6.72453	2.32918	0.47043	1.03415	11.00027	0.92226	0.23811	1.93497	-0.86583	-4.27962	1.14709	1.96497	-4.64725	-6.93459	-0.24669	10.84746	2.18102	-0.83172	-2.67144	9.13089	2.47314	-8.42963	-3.90364	-1.60798	-0.68965	10.15979	11.75449	1.49046	-0.71133	-2.70140	-3.29382	-4.36194	2.65388	3.81532	2.66264	-7.56551	-7.68829	-9.41233	1.28437	0.39081	10.43814	12.18298	0.49422	2.58667	-3.33523	-3.08290	6.02045	7.45548	-10.00341	-7.60166	0.53350	10.13644	2.93078	-2.14495	-3.14006	4.36901	2.53055	-8.31380	-6.51544	0.00951	0.45251	10.54137	9.95581	3.83599	0.91754	-3.38570	-2.55122	-2.11747	1.12457	-0.63167	-2.31429	2.05195	1.18587	12.06971	10.46934	2.60029	1.35699	-3.92586	2.89221	-7.09632	-1.89072	8.83242	-1.01513	-2.50618	-2.64292	6.02075	2.86786	-8.27548	-6.66180	1.22902	0.15999	12.03979	10.86386	-0.43175	-0.99454	-0.06768	-0.14877	8.13525	7.63789	-7.63470	-4.29829	1.47171	1.94964	11.52553	11.83004	-2.28709	-1.92064	-1.69943	7.28412	-7.92684	0.77171	0.45695	12.42244	11.52409	-1.74647	-3.01160	-2.85685	3.27110	-6.89917	1.16714	1.31981	10.63608	11.66776	0.71215	-2.15554	-2.76088	5.36148	-8.46108	0.01838	-0.13886	11.04799	10.06009	0.57957	-0.41127
