	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_08_PC012_BAREFOOT_GAIT0004_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d
47	10.43016	2.76439	-2.87922	2.47478	9.52106	6.87872	20.86482	8.14548	13.83186	1.40161	8.27119	2.81735	20.16989	5.11176	13.06667	4.82835	10.19234	-2.86463	7.80496	21.23799	11.34447	-4.16709	4.88416	17.18609	11.96567	4.23355	14.37301	11.37041	10.61378	2.30238	14.13341	23.96970	11.94244	5.49322	20.48694	14.14306	13.38033	5.42786	21.34441	13.74953	7.67888	10.12624	-5.48672	-3.09982	17.11702	14.60672	26.81455	24.67812	15.00502	8.94221	19.66519	17.23341	12.60009	-0.76876	10.86460	23.65065	15.36645	5.65351	17.95570	8.93799	13.31253	0.25409	-3.53886	-1.73954	14.09935	7.64209	17.20541	14.59097	6.59084	-6.66296	17.66696	29.62959	13.53617	12.63720	33.50298	2.49344	5.10786	-3.46505	17.22598	27.90896	14.00285	9.16191	15.00924	12.84111	12.83721	-2.57917	2.77468	18.32791	13.59712	12.11821	22.17316	19.16798	10.64683	-4.48153	7.89762	18.88712	12.73703	9.92585	21.46152	18.96779	14.11088	-3.53138	2.81543	19.82666	16.51804	9.74751	18.69126	10.23765
48	10.15036	2.75921	-3.26469	2.40001	10.25696	6.77788	21.32189	8.14826	14.07080	1.57026	8.09366	2.73759	20.42382	5.08907	12.71117	5.02995	10.10653	-3.70976	7.35909	21.23665	11.01786	-4.24744	6.50796	17.46523	11.79083	3.95210	14.99461	10.97597	10.15178	1.51154	15.06422	25.06617	12.41860	5.41888	20.40403	13.97907	13.64961	5.65866	22.78363	13.28417	7.40257	9.75091	-5.85941	-3.60095	17.72286	15.36033	26.95575	25.03862	14.71653	8.09534	19.70907	17.45167	12.26890	-1.31466	11.25797	24.22643	15.95193	5.81320	18.00579	8.31511	13.28603	0.28217	-2.96799	-1.25296	14.38964	7.68755	17.82513	13.92593	6.35871	-6.94672	18.04123	29.76929	14.29848	12.82392	33.52201	2.08405	4.90011	-4.02234	17.60695	28.80904	14.38181	8.93776	14.65549	12.12203	12.43641	-2.84634	3.93432	19.17200	13.75926	11.47670	21.62787	19.14737	10.26197	-4.38078	9.81720	19.21685	12.32053	9.15146	22.06770	19.02398	13.86256	-4.04155	3.37932	20.15965	17.10155	10.01471	19.06666	9.51350
49	9.86266	2.70074	-3.62347	2.33062	11.04670	6.61156	21.79430	8.05335	14.38829	1.69443	7.97320	2.71638	20.64689	5.10517	12.29219	5.17297	10.07050	-4.46877	7.06739	21.26901	10.55472	-4.25654	8.47439	17.83397	11.74662	3.73654	15.50432	10.42601	9.71299	0.63299	15.55029	25.93952	13.07441	5.41898	20.17618	13.62004	13.96611	5.93048	24.13597	12.67138	7.24120	9.52397	-6.12224	-4.08905	18.42018	15.89309	27.22265	25.32145	14.51309	7.35881	19.82089	17.66689	11.88247	-1.89323	11.60348	24.65781	16.33590	5.87133	18.29213	7.65445	13.22001	0.39698	-2.17668	-0.39852	14.78533	7.73105	18.22721	13.11643	6.19555	-7.16540	18.43507	29.90628	15.10939	12.99032	33.44344	1.86735	4.73130	-4.52791	17.96070	29.68247	14.89956	8.82301	14.28580	11.42248	11.92539	-3.15677	5.30909	20.11147	14.08914	10.91006	20.88208	18.97400	9.78266	-4.24013	11.97078	19.60591	12.18181	8.66007	22.73577	18.99147	13.51117	-4.59154	4.05262	20.37960	17.56983	10.27457	19.61204	8.80358
50	9.57466	2.58378	-3.95536	2.27033	11.88054	6.44458	22.27009	7.87396	14.76287	1.74042	7.89028	2.73658	20.83743	5.17083	11.80885	5.25714	10.03652	-5.14832	6.97109	21.32410	9.97627	-4.23206	10.63159	18.21792	11.83954	3.57612	15.89402	9.77491	9.32068	-0.23633	15.75442	26.64928	13.83938	5.44647	19.85760	13.06210	14.30779	6.18969	25.31794	11.89466	7.24297	9.42016	-6.25459	-4.54264	19.23194	16.28737	27.65901	25.55759	14.41967	6.73007	19.96458	17.82724	11.48805	-2.44577	11.99369	24.97099	16.52731	5.84555	18.78386	6.93286	13.00704	0.47105	-1.22879	0.83853	15.24568	7.73900	18.43574	12.20914	6.11784	-7.31004	18.90609	30.05960	15.87513	13.14411	33.37975	1.80652	4.61663	-4.96939	18.26748	30.52750	15.46710	8.76933	13.98641	10.77737	11.35410	-3.53161	6.73792	21.00881	14.56355	10.41849	20.00744	18.63991	9.23662	-4.13920	14.14320	19.95283	12.40155	8.43691	23.27484	18.82966	13.07909	-5.12537	4.87042	20.47496	17.90484	10.49731	20.30957	8.14299
51	9.30049	2.41424	-4.26311	2.18928	12.73504	6.32251	22.71721	7.66450	15.16726	1.69768	7.83106	2.78736	21.00956	5.27487	11.26746	5.29855	9.96028	-5.74227	7.11233	21.36736	9.31962	-4.22901	12.78316	18.53949	12.05715	3.45095	16.19303	9.06338	8.98987	-1.03494	15.84908	27.24912	14.61623	5.46263	19.53553	12.33607	14.66766	6.39967	26.25732	10.97619	7.45297	9.38249	-6.24430	-4.96192	20.15056	16.63017	28.23015	25.75269	14.48121	6.22456	20.09658	17.86278	11.13129	-2.92684	12.49052	25.19842	16.56075	5.76657	19.42749	6.14231	12.59950	0.36291	-0.27764	2.29120	15.71461	7.68796	18.53121	11.26473	6.13921	-7.36004	19.46549	30.24452	16.49683	13.29815	33.44687	1.83404	4.57318	-5.32441	18.51933	31.33627	16.01392	8.75062	13.83762	10.19806	10.77838	-3.96705	8.07999	21.75349	15.13721	10.03721	19.15364	18.18921	8.66277	-4.16322	16.13041	20.18220	12.98700	8.39141	23.51453	18.54155	12.61631	-5.56627	5.88714	20.46156	18.10732	10.67195	21.11138	7.53375
52	9.05928	2.21430	-4.55456	2.04865	13.57931	6.26026	23.09059	7.50688	15.56943	1.57835	7.78902	2.85846	21.18813	5.39358	10.67806	5.32735	9.81569	-6.23397	7.52754	21.36892	8.63841	-4.30636	14.73504	18.73841	12.37353	3.33772	16.43586	8.30231	8.72455	-1.75505	15.95322	27.76508	15.29465	5.45187	19.31352	11.49045	15.04207	6.54619	26.91477	9.96909	7.87880	9.34648	-6.11071	-5.35622	21.15009	16.98972	28.84477	25.89437	14.74395	5.88353	20.20129	17.72555	10.84015	-3.31719	13.12348	25.37070	16.48126	5.65961	20.15768	5.28533	12.04090	-0.03114	0.46897	3.63355	16.13693	7.56330	18.61150	10.33295	6.26621	-7.31551	20.08038	30.46638	16.89631	13.46358	33.73828	1.86995	4.61787	-5.57606	18.73215	32.08784	16.50470	8.77102	13.89338	9.67980	10.24854	-4.44276	9.24076	22.27917	15.75119	9.80514	18.48432	17.71243	8.11854	-4.36118	17.78511	20.26235	13.84747	8.39621	23.35949	18.16217	12.17519	-5.84856	7.16525	20.37558	18.19167	10.80106	21.95935	6.92859
53	8.87150	2.01466	-4.83529	1.84158	14.39160	6.24778	23.35637	7.45350	15.93749	1.41221	7.76177	2.93472	21.39738	5.51647	10.04740	5.37278	9.60107	-6.60631	8.23464	21.32506	8.00196	-4.50120	16.34981	18.78716	12.77105	3.22957	16.64672	7.49442	8.52499	-2.42032	16.15118	28.24948	15.77533	5.41907	19.28111	10.57291	15.42245	6.63795	27.29728	8.93522	8.47220	9.26668	-5.90065	-5.72987	22.19757	17.41511	29.37844	25.97507	15.21966	5.74040	20.30260	17.42013	10.61308	-3.62825	13.89385	25.51282	16.33090	5.53791	20.90280	4.36405	11.45003	-0.69667	0.87925	4.59263	16.47254	7.36513	18.75891	9.43562	6.50046	-7.21285	20.68474	30.69909	17.03600	13.64044	34.30300	1.83916	4.76740	-5.72377	18.94423	32.74432	16.94558	8.85365	14.15086	9.19436	9.80284	-4.93102	10.18151	22.56501	16.34085	9.71360	18.08937	17.28512	7.67445	-4.72329	19.03470	20.20327	14.81784	8.36143	22.83390	17.71594	11.78280	-5.94931	8.73257	20.24416	18.18024	10.88027	22.80461	6.26443
54	8.75249	1.83423	-5.10222	1.60807	15.16522	6.25668	23.50614	7.48390	16.24701	1.24150	7.74451	2.99956	21.65273	5.66025	9.38046	5.45488	9.33433	-6.85599	9.21602	21.24213	7.48938	-4.80953	17.57348	18.69570	13.25125	3.14328	16.83222	6.65220	8.39350	-3.04826	16.47126	28.74737	15.99970	5.37494	19.47818	9.61314	15.79206	6.69941	27.45460	7.92740	9.13801	9.13609	-5.66760	-6.07569	23.25994	17.93789	29.70123	26.00149	15.85926	5.76934	20.42911	16.98716	10.42239	-3.89405	14.77273	25.63018	16.14906	5.42215	21.61150	3.38792	10.95480	-1.48258	1.00885	5.14530	16.69921	7.11777	19.03728	8.57140	6.83799	-7.11146	21.19071	30.87816	16.92972	13.81611	35.13818	1.68452	5.03584	-5.78540	19.19691	33.26986	17.37010	9.00897	14.53262	8.68632	9.46210	-5.40741	10.90974	22.63192	16.85034	9.68148	17.93909	16.93824	7.39320	-5.19220	19.87351	20.04791	15.71647	8.26110	22.10834	17.23302	11.43225	-5.89643	10.57163	20.08243	18.09989	10.89502	23.61888	5.50374
55	8.70608	1.66780	-5.34545	1.40774	15.89982	6.25046	23.54947	7.52506	16.48754	1.11653	7.72985	3.04128	21.95952	5.85086	8.67992	5.57902	9.04387	-7.00097	10.40553	21.11082	7.17458	-5.18646	18.42461	18.49841	13.82243	3.10676	16.98322	5.80089	8.32930	-3.63001	16.87541	29.24896	15.97529	5.32968	19.87231	8.61053	16.12795	6.75403	27.46158	6.98025	9.76129	8.99207	-5.46140	-6.37679	24.27532	18.55477	29.70275	25.98828	16.56330	5.87687	20.58230	16.47407	10.23522	-4.14814	15.71061	25.69662	15.97344	5.35264	22.29043	2.37878	10.61382	-2.19776	1.06650	5.49132	16.81104	6.87361	19.50855	7.72525	7.26302	-7.05778	21.53559	30.94033	16.64537	13.98056	36.19678	1.37234	5.42634	-5.78652	19.50914	33.63855	17.81129	9.21085	14.92125	8.09483	9.22741	-5.85623	11.46202	22.52131	17.26129	9.60023	17.90199	16.64153	7.30330	-5.69772	20.34916	19.85659	16.39642	8.10051	21.43815	16.75891	11.10275	-5.74570	12.62918	19.89967	17.97516	10.84262	24.39818	4.64174
56	8.72571	1.49714	-5.55375	1.28069	16.59420	6.19525	23.50029	7.50802	16.66399	1.07929	7.72067	3.05962	22.32800	6.09942	7.94646	5.73460	8.76191	-7.07558	11.69369	20.90537	7.10405	-5.56567	18.97182	18.23657	14.47362	3.14376	17.09773	4.97209	8.31931	-4.13705	17.30576	29.72309	15.77756	5.29403	20.37021	7.53887	16.40940	6.81376	27.40221	6.10099	10.25790	8.90396	-5.31322	-6.61391	25.12963	19.22653	29.31229	25.95017	17.22700	5.96344	20.74791	15.92661	10.04041	-4.40275	16.65751	25.66534	15.83270	5.38175	23.02621	1.37018	10.39185	-2.72605	1.28786	5.86371	16.81548	6.70385	20.24784	6.87699	7.74624	-7.06006	21.72005	30.85477	16.29261	14.15272	37.41140	0.88916	5.92596	-5.74076	19.87643	33.83440	18.27421	9.40344	15.23091	7.38717	9.08164	-6.27038	11.89266	22.27391	17.60350	9.41946	17.84138	16.31912	7.38630	-6.18516	20.54948	19.68893	16.77458	7.89022	21.05064	16.32315	10.78894	-5.55437	14.81892	19.69494	17.82320	10.76098	25.18148	3.70678
57	8.80099	1.31587	-5.72178	1.23046	17.24876	6.07476	23.36880	7.41342	16.78837	1.13228	7.73898	3.07278	22.79173	6.40679	7.17969	5.89868	8.52116	-7.11845	12.95313	20.59878	7.27810	-5.88775	19.31388	17.94587	15.16022	3.25821	17.20340	4.19476	8.33614	-4.54883	17.72607	30.14800	15.52086	5.27587	20.86546	6.36345	16.62782	6.88440	27.36171	5.26787	10.61133	8.94655	-5.23063	-6.77494	25.71946	19.90428	28.52389	25.88827	17.77756	5.97700	20.91753	15.37097	9.86182	-4.64613	17.57622	25.50318	15.73746	5.56669	23.96189	0.40048	10.20870	-3.05911	1.82076	6.36410	16.72394	6.67919	21.34474	6.00725	8.25039	-7.10027	21.79883	30.60982	15.98220	14.39451	38.74385	0.23949	6.50492	-5.64630	20.30008	33.88738	18.72583	9.53817	15.45320	6.57704	8.99257	-6.65063	12.26800	21.92725	17.92629	9.18800	17.72756	15.90183	7.58524	-6.62382	20.59136	19.57954	16.83581	7.63529	21.06449	15.90163	10.51498	-5.37445	17.01303	19.44945	17.65405	10.73147	26.06518	2.75185
58	8.92239	1.14597	-5.85583	1.23152	17.86799	5.90257	23.15404	7.28106	16.86648	1.23911	7.81629	3.11557	23.40544	6.78108	6.37491	6.04787	8.35554	-7.15507	14.07674	20.17434	7.64683	-6.12232	19.55756	17.64821	15.80941	3.42694	17.36248	3.48784	8.35043	-4.87746	18.12529	30.50843	15.31342	5.27445	21.29032	5.05769	16.78944	6.97649	27.42191	4.44132	10.85842	9.17162	-5.21381	-6.86001	26.06344	20.56014	27.40999	25.78314	18.17990	5.91305	21.09661	14.79848	9.74889	-4.85967	18.44273	25.21161	15.67024	5.96076	25.24085	-0.50561	10.01242	-3.25504	2.66642	6.88907	16.54266	6.85902	22.89597	5.09568	8.73946	-7.15889	21.82454	30.18613	15.77215	14.79544	40.21407	-0.57395	7.10773	-5.51505	20.78206	33.85977	19.10805	9.58872	15.64209	5.70478	8.92171	-6.99922	12.66291	21.51821	18.25043	9.00425	17.66228	15.36842	7.83004	-6.99898	20.60255	19.52306	16.62685	7.33686	21.46140	15.41742	10.32555	-5.25448	19.05156	19.13649	17.46880	10.84323	27.17184	1.83195
59	9.08274	1.03293	-5.96975	1.24603	18.45838	5.71919	22.84157	7.17204	16.89269	1.35718	7.97870	3.22741	24.22724	7.24138	5.52351	6.17192	8.30011	-7.18317	15.00954	19.63314	8.12441	-6.27553	19.79519	17.34871	16.34168	3.61868	17.65518	2.85155	8.34857	-5.16505	18.49580	30.77928	15.22363	5.28247	21.64902	3.62531	16.90766	7.10863	27.66139	3.57844	11.05672	9.58734	-5.24880	-6.88140	26.29298	21.19981	26.09733	25.60580	18.42080	5.78678	21.31021	14.18105	9.74932	-5.03266	19.24280	24.81558	15.59114	6.60146	26.96526	-1.33584	9.81355	-3.40025	3.68031	7.19635	16.27424	7.29498	24.99658	4.11767	9.18848	-7.21712	21.82907	29.56127	15.64617	15.44216	41.87592	-1.58036	7.65575	-5.39273	21.31505	33.75479	19.36661	9.54307	15.86126	4.81165	8.83469	-7.31666	13.14671	21.07912	18.53520	8.92694	17.80658	14.74348	8.06844	-7.30106	20.69258	19.49010	16.25174	7.02118	22.12698	14.78599	10.26549	-5.22261	20.80067	18.73736	17.26071	11.13939	28.59124	0.97966
60	9.27833	1.01300	-6.07075	1.24620	19.02847	5.56467	22.42360	7.12177	16.86050	1.45105	8.24398	3.44138	25.30239	7.80903	4.62077	6.27251	8.38179	-7.17717	15.75786	19.00733	8.61607	-6.38070	20.08714	17.03672	16.70316	3.81176	18.13855	2.25971	8.34735	-5.45177	18.82799	30.94129	15.27018	5.30515	22.02428	2.11994	16.99449	7.30682	28.17115	2.65844	11.25832	10.15009	-5.28603	-6.86092	26.50182	21.85484	24.71896	25.33131	18.49166	5.60539	21.60160	13.49227	9.88109	-5.16318	19.97974	24.34256	15.46693	7.51097	29.18993	-2.06874	9.67215	-3.56829	4.66752	7.09987	15.92726	8.03474	27.71851	3.04706	9.58763	-7.25372	21.85655	28.74325	15.54041	16.39406	43.76683	-2.82819	8.08598	-5.33183	21.88970	33.51918	19.48250	9.41143	16.16264	3.93672	8.71232	-7.60229	13.76190	20.63715	18.69680	8.94004	18.27757	14.05955	8.28964	-7.51864	20.92396	19.44878	15.86426	6.76320	22.93065	13.95820	10.35756	-5.25444	22.23273	18.25686	17.02780	11.60020	30.34452	0.19346
61	9.51075	1.07232	-6.14833	1.23198	19.58570	5.45168	21.91326	7.12364	16.77437	1.50116	8.62957	3.77458	26.65728	8.49368	3.67345	6.35174	8.60650	-7.11161	16.36971	18.35468	9.04643	-6.47839	20.45132	16.68859	16.89092	3.99709	18.81126	1.66056	8.40428	-5.73009	19.10317	30.99293	15.42563	5.37954	22.56028	0.64065	17.05643	7.60571	29.06142	1.70178	11.49269	10.77225	-5.26605	-6.82541	26.64465	22.55706	23.37126	24.93909	18.39516	5.37986	22.03146	12.71981	10.12239	-5.24980	20.69128	23.80963	15.28117	8.68946	31.92577	-2.68336	9.66020	-3.77276	5.51343	6.60871	15.52275	9.11415	31.07859	1.87725	9.94170	-7.25283	21.94997	27.78336	15.38823	17.66122	45.85758	-4.32159	8.39387	-5.34149	22.47175	33.10660	19.47980	9.24026	16.59263	3.10739	8.56104	-7.85580	14.50935	20.21412	18.67813	8.98672	19.08423	13.32163	8.53080	-7.63750	21.29852	19.37452	15.61930	6.67569	23.80892	12.93072	10.59688	-5.25823	23.46815	17.71562	16.78055	12.19551	32.41790	-0.54691
62	9.78521	1.15568	-6.17923	1.22760	20.13849	5.36864	21.33770	7.14013	16.64768	1.51935	9.15585	4.22157	28.30111	9.28090	2.70355	6.39950	8.95259	-6.98368	16.90612	17.73594	9.37738	-6.59601	20.87014	16.27416	16.94704	4.17562	19.61284	0.99768	8.59745	-5.93521	19.31458	30.94405	15.63022	5.57160	23.42435	-0.69808	17.09221	8.05039	30.44439	0.75499	11.76352	11.34832	-5.18259	-6.79650	26.58863	23.31447	22.08911	24.40395	18.16343	5.15092	22.67820	11.85674	10.42150	-5.28440	21.45105	23.21675	15.01991	10.09868	35.12094	-3.20878	9.81808	-3.96267	6.24103	5.92729	15.09375	10.54087	35.00037	0.65331	10.26816	-7.20597	22.11945	26.75433	15.15494	19.19569	48.03777	-5.94527	8.64021	-5.37514	22.99485	32.52237	19.40261	9.09114	17.18530	2.33057	8.41669	-8.07758	15.34710	19.81394	18.50389	9.02427	20.13546	12.49671	8.85802	-7.64573	21.78499	19.25511	15.58831	6.86228	24.83661	11.75044	10.96054	-5.10525	24.72955	17.11538	16.52814	12.95292	34.83597	-1.24921
63	10.10334	1.21421	-6.14337	1.26035	20.70660	5.30128	20.72195	7.11918	16.49244	1.53978	9.83868	4.75823	30.22339	10.12757	1.74724	6.38121	9.37501	-6.82097	17.42094	17.19364	9.60948	-6.73564	21.31973	15.76565	16.93513	4.34955	20.45256	0.23504	8.97790	-5.99476	19.50291	30.80868	15.81268	5.95214	24.75918	-1.80546	17.08741	8.68857	32.40747	-0.14140	12.06329	11.79883	-5.09610	-6.76782	26.25173	24.11715	20.85661	23.69446	17.84702	4.98166	23.62035	10.88821	10.71798	-5.25179	22.34522	22.54717	14.67426	11.67133	38.63088	-3.74031	10.12929	-4.06308	6.98732	5.35887	14.67653	12.27607	39.28587	-0.51512	10.59190	-7.10434	22.35555	25.71650	14.84662	20.90751	50.15410	-7.43011	8.91050	-5.37811	23.39470	31.79747	19.28403	8.99887	17.94421	1.60033	8.33470	-8.26313	16.20981	19.42698	18.25953	9.04587	21.29634	11.53448	9.32767	-7.54162	22.35960	19.08547	15.72893	7.38296	26.23139	10.49765	11.40358	-4.70304	26.21450	16.41190	16.26472	13.97095	37.67493	-1.90367
64	10.45618	1.23301	-6.03332	1.34257	21.33072	5.24763	20.07599	7.01828	16.31366	1.58574	10.68202	5.35293	32.38931	10.96542	0.84611	6.23985	9.81794	-6.67247	17.95386	16.73547	9.77154	-6.87053	21.80134	15.14252	16.92628	4.51927	21.25566	-0.63576	9.52460	-5.89526	19.76046	30.59800	15.91117	6.56323	26.64167	-2.65075	17.00950	9.55045	34.98130	-0.96709	12.39659	12.10471	-5.07238	-6.69315	25.71449	24.97201	19.65580	22.77650	17.49240	4.94548	24.92137	9.79689	10.96699	-5.13456	23.43774	21.76891	14.25703	13.33392	42.23166	-4.37299	10.52197	-4.01782	7.94528	5.15816	14.29553	14.22443	43.63177	-1.47357	10.93642	-6.92802	22.67133	24.69039	14.49649	22.69921	52.06404	-8.42078	9.26179	-5.32410	23.65693	30.95064	19.13781	8.96177	18.85450	0.89876	8.36717	-8.39759	17.03885	19.04726	18.01510	9.06788	22.46831	10.40744	9.95032	-7.33264	23.03770	18.85423	15.92943	8.26401	28.25107	9.23397	11.85415	-4.06138	27.97867	15.53405	15.97958	15.37255	40.98110	-2.50886
65	10.82165	1.22637	-5.84997	1.46409	22.06794	5.20618	19.38796	6.83195	16.11053	1.65318	11.67549	5.97534	34.73581	11.71426	0.03302	5.93215	10.23138	-6.58371	18.53993	16.33434	9.90504	-6.94700	22.35451	14.38681	16.98291	4.69175	22.01144	-1.60849	10.13693	-5.69790	20.17862	30.29843	15.89032	7.40304	29.06676	-3.27663	16.81205	10.63154	38.11392	-1.71135	12.78131	12.30216	-5.10448	-6.50919	25.19440	25.93564	18.50117	21.61578	17.14383	5.12962	26.63261	8.58415	11.15606	-4.91348	24.75435	20.82274	13.80278	15.01338	45.66915	-5.12213	10.88850	-3.80961	9.29944	5.40412	13.95395	16.24838	47.69519	-2.06159	11.30939	-6.65153	23.11970	23.64086	14.14453	24.50651	53.67575	-8.65699	9.69551	-5.20289	23.84296	30.00895	18.96384	8.96049	19.90732	0.19683	8.53873	-8.45952	17.80694	18.67455	17.77836	9.12326	23.64441	9.13975	10.67902	-7.02579	23.88930	18.53710	16.07371	9.49948	31.02857	7.96552	12.23576	-3.29453	29.89953	14.43062	15.66958	17.22298	44.64876	-3.08589
