	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_08_PC012_BAREFOOT_GAIT0004_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d
86	-9.74537	1.94539	-16.94021	5.60881	18.29224	3.26680	5.67208	2.75457	12.71716	2.21491	4.99467	2.72512	-11.59320	-20.22642	20.49136	-8.91159	-19.22047	19.51370	3.20730	13.19564	6.94687	-10.28395	-19.36213	18.33331	2.02219	13.58774	3.48541	0.91395	14.98756	10.18589	-10.30833	-13.59342	-21.17402	-25.21959	22.24371	19.06524	5.79548	15.57737	2.08626	-6.88210	-24.84508	20.95920	5.09283	14.92542	4.90059	-12.28017	-9.88657	14.67356	7.48573	10.09558	2.86318	-8.46695	-8.73608	11.93217	10.26688	12.13823	4.77432	-8.87472	-11.95278	15.81653	5.81397	14.68718	8.98027	-8.59131	-11.51079	18.86157	7.53648	10.45030	5.25358	-7.85861	-15.76748	22.49656	6.30860	10.40523	1.73782	-9.30007	-15.38107	15.12001	7.94946	9.83847	3.72722
87	-9.73151	1.96929	-17.71381	5.75699	17.43604	3.19463	6.02765	2.72807	12.46079	2.36193	4.19856	2.21929	-11.58319	-21.66046	20.21777	-8.97550	-20.61541	18.15017	3.46597	12.94957	5.51472	-10.79109	-20.51906	18.35618	2.30706	13.34988	1.69289	1.41444	15.25484	8.20742	-10.40140	-13.68277	-22.13974	-25.66749	21.36554	17.45828	6.16453	15.37908	2.53124	-6.86063	-25.56100	19.07285	5.57128	14.74385	4.61913	-11.90719	-9.91575	14.12955	7.90546	9.90632	4.39781	-8.56169	-9.25494	10.80271	10.53388	12.37677	3.78322	-8.68669	-12.73806	16.39280	6.11359	14.15919	7.37102	-8.43462	-12.88027	18.54990	7.87625	9.70551	4.02745	-7.72017	-16.31810	21.09497	6.74850	9.83942	0.92132	-9.17320	-15.29550	13.64179	8.20324	9.40431	3.11790
88	-9.58580	1.94867	-18.37965	5.77626	16.72385	2.91606	6.36880	2.69324	12.29475	2.52599	3.40384	1.65644	-11.39228	-22.84410	19.53376	-8.90751	-21.84544	16.81487	3.70268	12.74380	3.87538	-11.12314	-21.59525	19.11360	2.53323	13.24691	0.49256	1.96723	15.75008	5.35386	-10.32271	-13.52224	-22.87229	-25.81890	20.17396	15.98770	6.57085	15.19446	3.41990	-6.83038	-25.97437	17.09292	6.05391	14.67746	3.62339	-11.35725	-10.19699	14.67516	8.24664	9.88713	5.37023	-8.48806	-10.06902	10.95088	10.73828	12.71359	2.49951	-8.38193	-13.54551	16.75874	6.30608	13.49978	5.57474	-8.27739	-14.34772	17.84166	8.22240	9.03315	3.54943	-7.58839	-16.66294	19.55338	7.26222	9.39770	1.29873	-8.83831	-14.78332	12.18954	8.45331	9.09822	2.38456
89	-9.32566	1.89468	-18.90451	5.71131	16.02501	2.72055	6.68358	2.65567	12.23478	2.69220	2.68208	1.55466	-11.00744	-23.76234	18.43742	-8.69098	-22.80530	15.58755	3.91306	12.53454	2.37297	-11.25496	-22.55256	20.13931	2.68978	13.24067	-0.11250	2.55319	16.41583	2.07803	-10.10164	-13.16727	-23.38208	-25.74140	18.72489	14.71894	7.00356	15.06651	4.35238	-6.76174	-26.08988	15.22716	6.50734	14.72174	2.27154	-10.69469	-10.81401	15.69449	8.47023	10.07547	5.28976	-8.31735	-11.02622	11.70940	10.88045	13.08407	1.21211	-7.99101	-14.21501	16.54353	6.42877	12.80491	3.80916	-8.13184	-15.65393	16.60033	8.57777	8.53712	4.01184	-7.44341	-16.76608	17.96599	7.82630	9.18648	2.48596	-8.34557	-14.04531	10.95116	8.66890	8.91528	1.73166
90	-8.98021	1.82469	-19.25787	5.60929	15.16918	2.74937	6.95606	2.61633	12.27592	2.84013	2.05771	2.07107	-10.43393	-24.44539	17.00425	-8.31966	-23.41847	14.48904	4.10528	12.29930	1.33739	-11.20952	-23.37417	20.88527	2.77020	13.31352	-0.29832	3.14455	17.15047	-0.95897	-9.77514	-12.68747	-23.68252	-25.45808	17.10129	13.64348	7.41606	15.02532	4.86049	-6.62117	-25.96225	13.58602	6.90192	14.85534	1.01300	-10.00151	-11.69063	16.53963	8.56746	10.44926	4.15461	-8.12878	-11.91543	12.18146	10.95963	13.41646	0.26315	-7.54394	-14.60976	15.46332	6.55820	12.15075	2.41451	-7.96500	-16.57571	14.69708	8.90523	8.25077	4.89288	-7.27011	-16.62654	16.33123	8.35733	9.28363	3.62694	-7.80628	-13.33546	10.10814	8.83083	8.84029	1.32918
91	-8.58113	1.75790	-19.42483	5.50942	14.05321	2.88663	7.17098	2.56705	12.40200	2.95782	1.50287	2.46215	-9.68790	-24.93683	15.39710	-7.80669	-23.66978	13.49863	4.29482	12.04317	0.88887	-11.03506	-24.02892	20.91966	2.77618	13.48687	-0.31354	3.71498	17.84287	-3.16919	-9.38490	-12.16372	-23.81065	-24.98441	15.38297	12.68653	7.74324	15.09150	4.61253	-6.38608	-25.67559	12.23419	7.22132	15.05248	0.18298	-9.34297	-12.61286	16.73321	8.55532	10.94043	2.39187	-7.99047	-12.59548	11.75028	10.97564	13.67053	-0.12677	-7.07421	-14.69064	13.48886	6.77402	11.58714	1.63384	-7.72830	-17.02167	12.15696	9.14600	8.16285	5.27634	-7.06450	-16.27254	14.65949	8.74467	9.68890	3.93638	-7.30876	-12.79855	9.73066	8.93461	8.85527	1.21828
92	-8.15685	1.71846	-19.41519	5.43706	12.73625	2.99911	7.31943	2.49698	12.59994	3.04682	0.97389	2.37957	-8.81653	-25.26782	13.91025	-7.19878	-23.61786	12.62217	4.49968	11.80523	0.89136	-10.77407	-24.43651	20.02230	2.71882	13.79843	-0.41490	4.24684	18.42137	-4.25653	-8.97153	-11.67860	-23.84248	-24.36016	13.68186	11.79154	7.93388	15.27325	3.64227	-6.05552	-25.31435	11.24432	7.46243	15.29908	-0.14531	-8.75069	-13.36268	16.05991	8.46688	11.48329	0.55150	-7.93222	-13.02075	10.46856	10.92826	13.85057	0.00123	-6.60218	-14.53079	10.97672	7.11795	11.16740	1.45151	-7.39561	-17.04206	9.33812	9.25156	8.24912	4.54889	-6.83367	-15.75787	13.06674	8.90276	10.31807	3.14658	-6.87282	-12.42892	9.65256	8.98467	8.93356	1.29615
93	-7.73276	1.72427	-19.25796	5.39065	11.41581	2.99753	7.40185	2.40536	12.86955	3.11362	0.44863	1.97038	-7.90899	-25.42349	12.84974	-6.58031	-23.37723	11.94128	4.73898	11.66532	1.07151	-10.44605	-24.49554	18.19023	2.61551	14.26395	-0.79910	4.73026	18.88364	-4.25029	-8.56026	-11.29964	-23.86096	-23.65007	12.15970	11.02273	7.97304	15.57198	2.27936	-5.65690	-24.92345	10.64642	7.62521	15.59035	-0.16907	-8.22545	-13.83551	14.61386	8.33616	12.03514	-0.91861	-7.92357	-13.18583	8.89482	10.81522	13.98665	0.38080	-6.12629	-14.27903	8.56556	7.57155	10.96820	1.58761	-6.98323	-16.76246	6.85567	9.21486	8.47460	2.88916	-6.59242	-15.14969	11.75596	8.80816	11.07362	1.48476	-6.49002	-12.15227	9.49370	8.99137	9.05164	1.37879
94	-7.33109	1.76421	-18.98756	5.34106	10.31162	2.83207	7.42500	2.30453	13.21442	3.16189	-0.05831	1.60318	-7.06803	-25.32449	12.29074	-6.05061	-23.06563	11.55637	5.02493	11.71181	1.17836	-10.04628	-24.16906	15.66490	2.48471	14.84971	-1.52943	5.15793	19.28549	-3.43722	-8.15292	-11.05711	-23.89671	-22.91488	10.98403	10.53940	7.88470	15.99490	0.86872	-5.24542	-24.49811	10.35304	7.70469	15.91193	-0.20156	-7.74495	-14.05452	12.82899	8.17992	12.57137	-1.75935	-7.89047	-13.09351	7.54730	10.63019	14.10653	0.69862	-5.64249	-14.09044	6.87200	8.06267	11.06185	1.63702	-6.54869	-16.32234	5.24891	9.07917	8.80307	1.09927	-6.35810	-14.50702	10.89128	8.50429	11.84875	-0.49424	-6.16802	-11.91398	8.96246	8.96177	9.21315	1.29838
95	-6.96806	1.80001	-18.63326	5.25075	9.56927	2.56157	7.39451	2.20930	13.62350	3.19330	-0.51152	1.48175	-6.37136	-24.86474	12.01911	-5.68010	-22.73865	11.44118	5.34787	11.98905	1.05856	-9.55352	-23.54095	12.96876	2.34148	15.46818	-2.49461	5.51957	19.71030	-2.29416	-7.73515	-10.92635	-23.90852	-22.17111	10.23336	10.42931	7.71985	16.53224	-0.38084	-4.89544	-24.01987	10.20112	7.69256	16.23519	-0.47283	-7.27930	-14.08914	11.34012	7.98510	13.07912	-1.93620	-7.76896	-12.77315	6.61039	10.36472	14.22424	0.75274	-5.16440	-14.06584	6.21511	8.48977	11.45396	1.34425	-6.16668	-15.83550	4.70736	8.91331	9.21574	-0.02243	-6.14692	-13.87097	10.48260	8.07484	12.51598	-2.17777	-5.92858	-11.72061	8.18283	8.89049	9.43451	0.99650
96	-6.64958	1.79377	-18.21128	5.09976	9.21645	2.26940	7.30969	2.12531	14.06890	3.21136	-0.89105	1.49875	-5.85441	-23.98556	11.72196	-5.47485	-22.36144	11.37615	5.66944	12.47407	0.67363	-8.94469	-22.78048	10.76231	2.19510	16.00728	-3.44590	5.80124	20.23672	-1.36070	-7.29351	-10.83258	-23.83568	-21.38234	9.85263	10.57751	7.53330	17.13019	-1.39119	-4.68062	-23.48519	10.06342	7.58294	16.52324	-1.01372	-6.81383	-13.97566	10.58717	7.71437	13.55933	-1.63202	-7.53734	-12.27368	6.03715	10.01424	14.34519	0.50468	-4.72202	-14.22414	6.57648	8.75266	12.05856	0.76139	-5.88284	-15.33612	5.03984	8.78055	9.73154	-0.25548	-5.97788	-13.26474	10.38939	7.59992	12.98453	-3.19194	-5.78042	-11.63039	7.61341	8.76278	9.70724	0.54967
97	-6.36976	1.72929	-17.71378	4.90339	9.14844	1.96804	7.16311	2.05005	14.51872	3.22169	-1.20675	1.51591	-5.51316	-22.71893	11.22887	-5.37754	-21.83637	11.05177	5.93052	13.08899	0.08866	-8.21357	-22.02257	9.48118	2.04792	16.37773	-4.09672	5.98881	20.89854	-1.03173	-6.82947	-10.68541	-23.65034	-20.49976	9.70097	10.71108	7.36231	17.71369	-2.18616	-4.64773	-22.89777	9.89855	7.37825	16.73948	-1.67463	-6.36578	-13.71755	10.53522	7.32821	14.02176	-1.17822	-7.20760	-11.62050	5.73834	9.58567	14.47924	0.04162	-4.34486	-14.49047	7.65381	8.77796	12.74928	0.13063	-5.68551	-14.74348	5.78281	8.71090	10.40757	-0.00417	-5.87558	-12.69018	10.42695	7.11499	13.24338	-3.48399	-5.69096	-11.67741	7.57177	8.56873	9.98622	0.12042
98	-6.11818	1.61560	-17.10721	4.70962	9.16400	1.69824	6.94494	1.98283	14.94549	3.23178	-1.47627	1.44280	-5.31679	-21.16776	10.57710	-5.31158	-21.06420	10.25798	6.06757	13.72818	-0.57585	-7.38416	-21.29913	9.09837	1.89818	16.54518	-4.23724	6.06984	21.65328	-1.40356	-6.36238	-10.42450	-23.34031	-19.50119	9.65106	10.57948	7.21722	18.21295	-2.77891	-4.79021	-22.25522	9.72749	7.09136	16.87093	-2.24178	-5.98343	-13.27825	10.75570	6.81439	14.47630	-0.93191	-6.81517	-10.81750	5.65448	9.10287	14.65007	-0.51187	-4.05721	-14.73423	8.94245	8.53625	13.44172	-0.36812	-5.52644	-13.92287	6.38085	8.67795	11.27176	0.17995	-5.85539	-12.12313	10.46042	6.60015	13.33337	-3.23573	-5.59087	-11.78274	7.88264	8.31856	10.21671	-0.13398
99	-5.89393	1.47843	-16.35964	4.56791	9.06777	1.56956	6.65140	1.92754	15.32684	3.24640	-1.70735	1.25023	-5.22568	-19.46300	9.89346	-5.23320	-20.00873	9.03218	6.03254	14.29096	-1.19773	-6.51244	-20.57938	9.29532	1.74409	16.53518	-3.81572	6.03248	22.38945	-2.27623	-5.92416	-10.04496	-22.87862	-18.39147	9.67195	10.09233	7.08287	18.56760	-3.08324	-5.04120	-21.54165	9.56958	6.73881	16.93245	-2.56327	-5.72623	-12.57649	10.75045	6.21178	14.93438	-1.10257	-6.41402	-9.89760	5.74247	8.60293	14.88296	-1.08179	-3.88218	-14.86364	9.96051	8.04582	14.13363	-0.80705	-5.37289	-12.82692	6.42997	8.60718	12.23410	0.04174	-5.90484	-11.51851	10.41722	6.02117	13.32071	-2.71523	-5.44541	-11.76972	7.95774	8.04568	10.37377	-0.17973
100	-5.71211	1.34563	-15.47806	4.49189	8.75310	1.66613	6.29410	1.88353	15.65245	3.25216	-1.90245	1.03679	-5.20797	-17.73911	9.24219	-5.14695	-18.73456	7.66765	5.81283	14.71041	-1.68003	-5.67884	-19.82726	9.78350	1.58753	16.41911	-2.95484	5.86530	22.97190	-3.29312	-5.55130	-9.58871	-22.23917	-17.19043	9.75914	9.30342	6.93276	18.74800	-2.98226	-5.30257	-20.72477	9.35591	6.33205	16.95058	-2.62641	-5.63983	-11.58322	10.31084	5.61087	15.40660	-1.67176	-6.06301	-8.91867	5.89675	8.12459	15.17989	-1.68077	-3.83274	-14.86369	10.39390	7.36006	14.85670	-1.39182	-5.24199	-11.56652	5.82432	8.41961	13.12732	-0.34690	-5.98579	-10.83497	10.25364	5.40148	13.32480	-2.16241	-5.30568	-11.51438	7.24592	7.78802	10.48163	-0.13668
101	-5.59428	1.23335	-14.51325	4.45574	8.18158	1.98407	5.90335	1.83875	15.92519	3.22143	-2.07279	1.00944	-5.25064	-16.11192	8.52615	-5.08054	-17.38421	6.53361	5.44114	14.95764	-1.94536	-4.97536	-19.01967	10.31691	1.43706	16.28969	-1.94934	5.56583	23.30450	-4.10398	-5.28240	-9.11487	-21.43207	-15.93144	9.83366	8.35451	6.75081	18.77379	-2.44063	-5.49472	-19.77739	8.87497	5.87904	16.95581	-2.54725	-5.73532	-10.40562	9.57202	5.12249	15.88916	-2.45918	-5.82045	-7.92016	5.83240	7.69556	15.50634	-2.35810	-3.89356	-14.73380	10.04113	6.54880	15.59332	-2.17643	-5.19031	-10.32405	4.67484	8.08090	13.79846	-0.75807	-6.05513	-10.06736	9.95220	4.85653	13.52003	-1.90643	-5.23802	-11.05125	5.66655	7.55867	10.58835	-0.15589
